"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P19","Puede que lo vote",0.306,0.31,0.145,0.108
"P19","Nunca lo votaría",0.416,0.448,0.658,0.257
"P19","No sabe",0.074,0.105,0.134,0.577
"P21","Lo votaría",0.197,0.243,0.083,0.093
"P21","Puede que lo vote",0.234,0.228,0.086,0.12
"P21","Nunca lo votaría",0.522,0.449,0.78,0.286
"P21","No sabe",0.047,0.08,0.051,0.501
"P22","La votaría",0.352,0.173,0.07,0.05
"P22","Puede que la vote",0.318,0.369,0.074,0.106
"P22","Nunca la votaría",0.279,0.38,0.789,0.218
"P22","No sabe",0.051,0.078,0.067,0.626
"P23","Lo votaría",0.056,0.053,0.148,0.033
"P23","Puede que lo vote",0.034,0.064,0.29,0.11
"P23","Nunca lo votaría",0.888,0.854,0.453,0.399
"P23","No sabe",0.022,0.029,0.109,0.458
"P24","Lo votaría",0.113,0.048,0.042,0.017
"P24","Puede que lo vote",0.196,0.262,0.089,0.058
"P24","Nunca lo votaría",0.574,0.515,0.721,0.203
"P24","No sabe",0.117,0.175,0.148,0.722
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.532,0.242,0.053,0.088
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.172,0.234,0.09,0.125
"P25","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.003,0.042,0.088,0.081
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.016,0.026,0.509,0.138
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.155,0.303,0.094,0.209
"P25","Otros candidatos",0.122,0.153,0.166,0.359
"P29","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.055,0.056,0.527,0.152
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.596,0.358,0.1,0.156
"P29","Javier Milei – José Luis Espert por los liberales",0.166,0.299,0.122,0.147
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.046,0.032,0.074,0.086
"P29","Otro candidato",0.137,0.255,0.177,0.459
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.467,0.384,0.135,0.171
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.037,0.052,0.397,0.171
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.233,0.328,0.099,0.162
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.017,0.018,0.073,0.071
"P31","Otro candidato",0.246,0.218,0.296,0.425
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.061,0.037,0.432,0.11
"P33","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.705,0.489,0.089,0.211
"P33","Javier Milei presidente – José Luis Espert vice por los liberales",0.17,0.287,0.104,0.182
"P33","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.001,0.001,0.063,0.087
"P33","Otro candidato",0.063,0.186,0.312,0.41
"P35","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.06,0.052,0.625,0.218
"P35","Mauricio Macri presidente – María Eugenia Vidal vice",0.8,0.623,0.138,0.227
"P35","No sabe",0.14,0.325,0.237,0.555
"P36","Alberto Fernández presidente – Daniel Scioli vice",0.016,0.05,0.533,0.174
"P36","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.712,0.626,0.155,0.234
"P36","No sabe",0.272,0.324,0.312,0.592
"P37","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.019,0.052,0.52,0.199
"P37","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.894,0.733,0.106,0.192
"P37","No sabe",0.087,0.215,0.374,0.609
"P38","Muy buena",0.028,0.021,0.099,0.051
"P38","Buena",0.088,0.072,0.262,0.095
"P38","Ni buena ni mala",0.038,0.051,0.289,0.188
"P38","Mala",0.057,0.081,0.137,0.221
"P38","Muy mala",0.789,0.763,0.2,0.404
"P38","No sabe",0,0.012,0.013,0.041
"P39","Muy buena",0.023,0.021,0.08,0.009
"P39","Buena",0.011,0.03,0.243,0.122
"P39","Ni buena ni mala",0.021,0.067,0.282,0.25
"P39","Mala",0.072,0.08,0.139,0.208
"P39","Muy mala",0.873,0.791,0.247,0.358
"P39","No sabe",0,0.011,0.009,0.053
"P40","Muy buena",0.027,0.016,0.426,0.072
"P40","Buena",0.012,0.017,0.135,0.089
"P40","Ni buena ni mala",0.008,0.02,0.108,0.115
"P40","Mala",0.026,0.05,0.056,0.09
"P40","Muy mala",0.926,0.891,0.26,0.526
"P40","No sabe",0.001,0.006,0.015,0.108
"P41","Muy buena",0.358,0.095,0.057,0.009
"P41","Buena",0.295,0.261,0.032,0.093
"P41","Ni buena ni mala",0.189,0.318,0.08,0.203
"P41","Mala",0.084,0.182,0.191,0.312
"P41","Muy mala",0.073,0.142,0.627,0.232
"P41","No sabe",0.001,0.002,0.013,0.151
"P42","Muy buena",0.292,0.194,0.056,0.084
"P42","Buena",0.378,0.323,0.098,0.182
"P42","Ni buena ni mala",0.195,0.272,0.172,0.349
"P42","Mala",0.082,0.078,0.173,0.099
"P42","Muy mala",0.05,0.129,0.473,0.155
"P42","No sabe",0.003,0.004,0.028,0.131
"P43","Muy buena",0.049,0.008,0.093,0.015
"P43","Buena",0.024,0.053,0.233,0.122
"P43","Ni buena ni mala",0.033,0.064,0.322,0.333
"P43","Mala",0.119,0.223,0.122,0.169
"P43","Muy mala",0.768,0.643,0.209,0.213
"P43","No sabe",0.007,0.009,0.021,0.148
"P44","Muy buena",0.115,0.191,0.056,0.085
"P44","Buena",0.177,0.16,0.052,0.153
"P44","Ni buena ni mala",0.317,0.294,0.129,0.263
"P44","Mala",0.136,0.175,0.169,0.087
"P44","Muy mala",0.253,0.161,0.554,0.235
"P44","No sabe",0.002,0.019,0.04,0.177
"P45","Muy buena",0.35,0.225,0.042,0.093
"P45","Buena",0.335,0.287,0.06,0.114
"P45","Ni buena ni mala",0.141,0.264,0.115,0.441
"P45","Mala",0.091,0.099,0.159,0.044
"P45","Muy mala",0.078,0.123,0.605,0.244
"P45","No sabe",0.005,0.002,0.019,0.064
"P46","Muy buena",0.032,0.056,0.094,0.089
"P46","Buena",0.054,0.048,0.292,0.115
"P46","Ni buena ni mala",0.06,0.091,0.275,0.237
"P46","Mala",0.138,0.156,0.092,0.093
"P46","Muy mala",0.706,0.648,0.224,0.323
"P46","No sabe",0.01,0.001,0.023,0.143
"P47","Muy buena",0.072,0.038,0.029,0.013
"P47","Buena",0.201,0.16,0.054,0.105
"P47","Ni buena ni mala",0.347,0.356,0.234,0.279
"P47","Mala",0.103,0.126,0.168,0.085
"P47","Muy mala",0.228,0.215,0.411,0.162
"P47","No sabe",0.049,0.105,0.104,0.356
