"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P24","Lo votaría",0.048,0.033,0.07,0.008
"P24","Puede que lo vote",0.041,0.215,0.193,0.032
"P24","Nunca lo votaría",0.779,0.555,0.575,0.206
"P24","No sabe",0.132,0.197,0.162,0.754
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.028,0.061,0.32,0.053
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.014,0.122,0.207,0.057
"P25","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.098,0.172,0.024,0.085
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.8,0.319,0.038,0.058
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.023,0.101,0.224,0.145
"P25","Otros candidatos",0.037,0.225,0.187,0.602
"P29","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.791,0.427,0.059,0.148
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.052,0.083,0.419,0.039
"P29","Javier Milei – José Luis Espert por los liberales",0.061,0.125,0.232,0.041
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.068,0.155,0.04,0.143
"P29","Otro candidato",0.028,0.21,0.25,0.629
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.057,0.156,0.39,0.089
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.596,0.302,0.051,0.165
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.033,0.112,0.263,0.057
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.071,0.116,0.025,0.126
"P31","Otro candidato",0.243,0.314,0.271,0.563
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.604,0.364,0.071,0.16
"P33","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.065,0.107,0.485,0.082
"P33","Javier Milei presidente – José Luis Espert vice por los liberales",0.038,0.076,0.233,0.064
"P33","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.064,0.085,0.016,0.089
"P33","Otro candidato",0.229,0.368,0.195,0.605
"P35","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.896,0.638,0.069,0.204
"P35","Mauricio Macri presidente – María Eugenia Vidal vice",0.045,0.118,0.619,0.091
"P35","No sabe",0.059,0.244,0.312,0.705
"P36","Alberto Fernández presidente – Daniel Scioli vice",0.739,0.56,0.055,0.26
"P36","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.04,0.19,0.586,0.164
"P36","No sabe",0.221,0.25,0.359,0.576
"P37","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.716,0.508,0.061,0.273
"P37","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.025,0.106,0.669,0.114
"P37","No sabe",0.259,0.386,0.27,0.613
"P38","Muy buena",0.152,0.059,0.024,0.029
"P38","Buena",0.352,0.197,0.095,0.051
"P38","Ni buena ni mala",0.334,0.431,0.067,0.271
"P38","Mala",0.104,0.161,0.1,0.271
"P38","Muy mala",0.05,0.141,0.709,0.247
"P38","No sabe",0.008,0.011,0.005,0.131
"P39","Muy buena",0.133,0.064,0.012,0.016
"P39","Buena",0.349,0.19,0.034,0.098
"P39","Ni buena ni mala",0.33,0.385,0.068,0.323
"P39","Mala",0.106,0.183,0.102,0.284
"P39","Muy mala",0.079,0.175,0.779,0.13
"P39","No sabe",0.003,0.003,0.005,0.149
"P40","Muy buena",0.722,0.132,0.017,0.057
"P40","Buena",0.151,0.325,0.017,0.077
"P40","Ni buena ni mala",0.062,0.326,0.031,0.222
"P40","Mala",0.013,0.04,0.063,0.136
"P40","Muy mala",0.05,0.145,0.867,0.256
"P40","No sabe",0.002,0.032,0.005,0.252
"P41","Muy buena",0.048,0.017,0.202,0.008
"P41","Buena",0.019,0.118,0.21,0.025
"P41","Ni buena ni mala",0.049,0.098,0.215,0.163
"P41","Mala",0.191,0.139,0.159,0.205
"P41","Muy mala",0.683,0.572,0.211,0.398
"P41","No sabe",0.01,0.056,0.003,0.201
"P42","Muy buena",0.031,0.061,0.21,0.043
"P42","Buena",0.038,0.107,0.319,0.064
"P42","Ni buena ni mala",0.148,0.237,0.226,0.237
"P42","Mala",0.19,0.194,0.089,0.193
"P42","Muy mala",0.581,0.349,0.143,0.235
"P42","No sabe",0.012,0.052,0.013,0.228
"P43","Muy buena",0.117,0.09,0.032,0.07
"P43","Buena",0.315,0.263,0.045,0.099
"P43","Ni buena ni mala",0.391,0.341,0.091,0.296
"P43","Mala",0.086,0.113,0.176,0.087
"P43","Muy mala",0.084,0.142,0.642,0.221
"P43","No sabe",0.007,0.051,0.014,0.227
"P44","Muy buena",0.046,0.047,0.132,0.016
"P44","Buena",0.04,0.086,0.147,0.06
"P44","Ni buena ni mala",0.073,0.127,0.289,0.268
"P44","Mala",0.154,0.177,0.155,0.205
"P44","Muy mala",0.64,0.491,0.264,0.26
"P44","No sabe",0.047,0.072,0.013,0.191
"P45","Muy buena",0.022,0.057,0.236,0.06
"P45","Buena",0.019,0.078,0.266,0.063
"P45","Ni buena ni mala",0.078,0.068,0.211,0.316
"P45","Mala",0.163,0.211,0.094,0.175
"P45","Muy mala",0.709,0.553,0.185,0.246
"P45","No sabe",0.009,0.033,0.008,0.14
"P46","Muy buena",0.124,0.117,0.039,0.087
"P46","Buena",0.414,0.236,0.06,0.118
"P46","Ni buena ni mala",0.308,0.297,0.113,0.169
"P46","Mala",0.063,0.18,0.131,0.148
"P46","Muy mala",0.077,0.149,0.645,0.194
"P46","No sabe",0.014,0.021,0.012,0.284
"P47","Muy buena",0.023,0.014,0.054,0.019
"P47","Buena",0.037,0.099,0.152,0.089
"P47","Ni buena ni mala",0.161,0.245,0.356,0.231
"P47","Mala",0.193,0.25,0.102,0.115
"P47","Muy mala",0.487,0.291,0.245,0.178
"P47","No sabe",0.099,0.101,0.091,0.368
