"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P23","Puede que lo vote",0.039,0.07,0.284,0.079
"P23","Nunca lo votaría",0.857,0.826,0.475,0.351
"P23","No sabe",0.04,0.042,0.099,0.548
"P24","Lo votaría",0.122,0.065,0.037,0.02
"P24","Puede que lo vote",0.217,0.263,0.092,0.064
"P24","Nunca lo votaría",0.553,0.517,0.719,0.224
"P24","No sabe",0.108,0.155,0.152,0.692
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.5,0.255,0.072,0.124
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.161,0.215,0.085,0.112
"P25","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.007,0.03,0.077,0.109
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.027,0.052,0.481,0.139
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.171,0.292,0.108,0.167
"P25","Otros candidatos",0.134,0.156,0.177,0.349
"P29","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.06,0.094,0.495,0.214
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.595,0.348,0.1,0.161
"P29","Javier Milei – José Luis Espert por los liberales",0.181,0.294,0.132,0.165
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.025,0.043,0.082,0.066
"P29","Otro candidato",0.139,0.221,0.191,0.394
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.452,0.36,0.137,0.189
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.037,0.072,0.359,0.19
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.254,0.346,0.127,0.183
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.013,0.015,0.075,0.028
"P31","Otro candidato",0.244,0.207,0.302,0.41
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.066,0.056,0.422,0.099
"P33","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.667,0.459,0.085,0.196
"P33","Javier Milei presidente – José Luis Espert vice por los liberales",0.175,0.309,0.13,0.179
"P33","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.004,0.006,0.061,0.029
"P33","Otro candidato",0.088,0.17,0.302,0.497
"P35","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.078,0.058,0.571,0.238
"P35","Mauricio Macri presidente – María Eugenia Vidal vice",0.797,0.63,0.164,0.235
"P35","No sabe",0.125,0.312,0.265,0.527
"P36","Alberto Fernández presidente – Daniel Scioli vice",0.028,0.055,0.494,0.198
"P36","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.706,0.569,0.167,0.198
"P36","No sabe",0.266,0.376,0.339,0.604
"P37","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.024,0.06,0.502,0.144
"P37","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.882,0.694,0.121,0.172
"P37","No sabe",0.094,0.246,0.377,0.684
"P38","Muy buena",0.025,0.018,0.098,0.05
"P38","Buena",0.102,0.088,0.244,0.075
"P38","Ni buena ni mala",0.039,0.075,0.285,0.307
"P38","Mala",0.084,0.104,0.14,0.167
"P38","Muy mala",0.749,0.705,0.223,0.354
"P38","No sabe",0.001,0.01,0.01,0.047
"P39","Muy buena",0.019,0.018,0.075,0.03
"P39","Buena",0.01,0.032,0.221,0.141
"P39","Ni buena ni mala",0.031,0.082,0.27,0.272
"P39","Mala",0.094,0.105,0.138,0.214
"P39","Muy mala",0.845,0.756,0.287,0.266
"P39","No sabe",0.001,0.007,0.009,0.077
"P40","Muy buena",0.025,0.026,0.393,0.125
"P40","Buena",0.005,0.025,0.127,0.114
"P40","Ni buena ni mala",0.02,0.024,0.097,0.166
"P40","Mala",0.044,0.078,0.073,0.136
"P40","Muy mala",0.905,0.837,0.3,0.399
"P40","No sabe",0.001,0.01,0.01,0.06
"P41","Muy buena",0.356,0.107,0.068,0.06
"P41","Buena",0.312,0.251,0.041,0.133
"P41","Ni buena ni mala",0.161,0.304,0.104,0.323
"P41","Mala",0.07,0.179,0.2,0.245
"P41","Muy mala",0.097,0.158,0.576,0.147
"P41","No sabe",0.004,0.001,0.011,0.092
"P42","Muy buena",0.307,0.169,0.05,0.083
"P42","Buena",0.353,0.322,0.095,0.143
"P42","Ni buena ni mala",0.201,0.292,0.167,0.387
"P42","Mala",0.071,0.075,0.197,0.163
"P42","Muy mala",0.063,0.132,0.461,0.089
"P42","No sabe",0.005,0.01,0.03,0.135
"P43","Muy buena",0.047,0.023,0.086,0.036
"P43","Buena",0.039,0.066,0.223,0.104
"P43","Ni buena ni mala",0.07,0.107,0.313,0.358
"P43","Mala",0.129,0.208,0.129,0.146
"P43","Muy mala",0.709,0.591,0.227,0.192
"P43","No sabe",0.006,0.005,0.022,0.164
"P44","Muy buena",0.111,0.17,0.069,0.094
"P44","Buena",0.182,0.163,0.082,0.127
"P44","Ni buena ni mala",0.273,0.314,0.134,0.374
"P44","Mala",0.17,0.175,0.147,0.113
"P44","Muy mala",0.246,0.161,0.535,0.117
"P44","No sabe",0.018,0.017,0.033,0.175
"P45","Muy buena",0.356,0.213,0.048,0.093
"P45","Buena",0.326,0.306,0.079,0.111
"P45","Ni buena ni mala",0.171,0.247,0.143,0.444
"P45","Mala",0.072,0.11,0.146,0.085
"P45","Muy mala",0.071,0.111,0.565,0.15
"P45","No sabe",0.004,0.013,0.019,0.117
"P46","Muy buena",0.044,0.051,0.093,0.075
"P46","Buena",0.044,0.063,0.272,0.092
"P46","Ni buena ni mala",0.071,0.113,0.266,0.369
"P46","Mala",0.125,0.208,0.114,0.099
"P46","Muy mala",0.699,0.559,0.238,0.212
"P46","No sabe",0.017,0.006,0.017,0.153
"P47","Muy buena",0.076,0.05,0.031,0.041
"P47","Buena",0.181,0.134,0.061,0.079
"P47","Ni buena ni mala",0.346,0.358,0.244,0.385
"P47","Mala",0.11,0.161,0.171,0.101
"P47","Muy mala",0.225,0.215,0.398,0.096
"P47","No sabe",0.062,0.082,0.095,0.298
