"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P20","No sabe",0.056,0.1,0.189,0.115
"P21","Axel Kicillof a gobernador y Damian Selci a intendente por Unión por la Patria",0.377,0.357,0.366,0.399
"P21","Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.358,0.341,0.277,0.133
"P21","Carolina Piparo a gobernadora y Rafael De Francesco a intendente por la Libertad Avanza",0.121,0.135,0.076,0.197
"P21","Al candidato a gobernador y Alejandro Chayán a intendente por el Frente de Izquierda",0.041,0.025,0.027,0.077
"P21","En blanco",0.064,0.07,0.052,0.108
"P21","No sabe",0.039,0.072,0.202,0.086
"P22","Lo votaría",0.473,0.329,0.245,0.317
"P22","Puede que lo vote",0.24,0.238,0.314,0.233
"P22","Nunca lo votaría",0.246,0.344,0.228,0.298
"P22","No sabe",0.041,0.089,0.213,0.152
"P23","Lo votaría",0.368,0.278,0.347,0.388
"P23","Puede que lo vote",0.291,0.213,0.13,0.198
"P23","Nunca lo votaría",0.306,0.352,0.34,0.281
"P23","No sabe",0.035,0.157,0.183,0.133
"P24","La votaría",0.293,0.182,0.288,0.216
"P24","Puede que la vote",0.159,0.204,0.205,0.363
"P24","Nunca la votaría",0.475,0.471,0.339,0.345
"P24","No sabe",0.073,0.143,0.168,0.076
"P25","Lo votaría",0.287,0.209,0.247,0.27
"P25","Puede que lo vote",0.16,0.195,0.265,0.181
"P25","Nunca lo votaría",0.442,0.486,0.382,0.414
"P25","No sabe",0.111,0.11,0.106,0.135
"P26","Lo votaría",0.24,0.124,0.111,0.316
"P26","Puede que lo vote",0.148,0.194,0.17,0.225
"P26","Nunca lo votaría",0.479,0.533,0.528,0.334
"P26","No sabe",0.133,0.149,0.191,0.125
"P27","Lo votaría",0.174,0.038,0.08,0.195
"P27","Puede que lo vote",0.101,0.147,0.208,0.218
"P27","Nunca lo votaría",0.596,0.632,0.574,0.418
"P27","No sabe",0.129,0.183,0.138,0.169
"P28","Lo votaría",0.453,0.369,0.421,0.304
"P28","Puede que lo vote",0.118,0.109,0.149,0.149
"P28","Nunca lo votaría",0.408,0.439,0.385,0.481
"P28","No sabe",0.021,0.083,0.045,0.066
"P29","La votaría",0.279,0.118,0.193,0.298
"P29","Puede que la vote",0.189,0.295,0.242,0.178
"P29","Nunca la votaría",0.486,0.509,0.426,0.415
"P29","No sabe",0.046,0.078,0.139,0.109
"P30","Lo votaría",0.354,0.194,0.274,0.294
"P30","Puede que lo vote",0.175,0.131,0.16,0.225
"P30","Nunca lo votaría",0.404,0.53,0.449,0.346
"P30","No sabe",0.067,0.145,0.117,0.135
"P31","Lo votaría",0.32,0.254,0.344,0.26
"P31","Puede que lo vote",0.21,0.227,0.123,0.298
"P31","Nunca lo votaría",0.387,0.469,0.469,0.344
"P31","No sabe",0.083,0.05,0.064,0.098
"P32","La votaría",0.297,0.106,0.162,0.27
"P32","Puede que la vote",0.15,0.156,0.084,0.167
"P32","Nunca la votaría",0.448,0.575,0.605,0.466
"P32","No sabe",0.105,0.163,0.149,0.097
"P33","Lo votaría",0.326,0.232,0.162,0.255
"P33","Puede que lo vote",0.232,0.227,0.248,0.256
"P33","Nunca lo votaría",0.409,0.483,0.499,0.316
"P33","No sabe",0.033,0.058,0.091,0.173
"P34","Lo votaría",0.372,0.334,0.278,0.345
"P34","Puede que lo vote",0.146,0.16,0.19,0.18
"P34","Nunca lo votaría",0.429,0.461,0.46,0.394
"P34","No sabe",0.053,0.045,0.072,0.081
"P35","Lo votaría",0.297,0.159,0.156,0.163
"P35","Puede que lo vote",0.252,0.308,0.295,0.368
"P35","Nunca lo votaría",0.435,0.484,0.398,0.392
"P35","No sabe",0.016,0.049,0.151,0.077
"P36","La votaría",0.481,0.348,0.312,0.343
"P36","Puede que la vote",0.069,0.178,0.202,0.234
"P36","Nunca la votaría",0.402,0.44,0.439,0.358
"P36","No sabe",0.048,0.034,0.047,0.065
"P37","Lo votaría",0.335,0.243,0.271,0.384
"P37","Puede que lo vote",0.142,0.202,0.247,0.186
"P37","Nunca lo votaría",0.475,0.497,0.46,0.366
"P37","No sabe",0.048,0.058,0.022,0.064
"P38","Lo votaría",0.324,0.217,0.153,0.317
"P38","Puede que lo vote",0.203,0.214,0.197,0.216
"P38","Nunca lo votaría",0.415,0.514,0.548,0.361
"P38","No sabe",0.058,0.055,0.102,0.106
"P39","Si",0.587,0.446,0.259,0.075
"P39","No",0.413,0.554,0.741,0.925
