"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P25","Lo votaría",0.393,0.139,0.241,0.166
"P25","Puede que lo vote",0.244,0.257,0.186,0.153
"P25","Nunca lo votaría",0.301,0.507,0.475,0.364
"P25","No sabe",0.062,0.097,0.098,0.317
"P26","Lo votaría",0.35,0.124,0.153,0.02
"P26","Puede que lo vote",0.184,0.317,0.134,0.089
"P26","Nunca lo votaría",0.376,0.47,0.562,0.451
"P26","No sabe",0.09,0.089,0.151,0.44
"P27","Lo votaría",0.371,0.036,0.032,0.03
"P27","Puede que lo vote",0.139,0.313,0.092,0.139
"P27","Nunca lo votaría",0.358,0.509,0.741,0.47
"P27","No sabe",0.132,0.142,0.135,0.361
"P28","Lo votaría",0.848,0.53,0.17,0.239
"P28","Puede que lo vote",0.077,0.319,0.052,0.073
"P28","Nunca lo votaría",0.072,0.108,0.757,0.313
"P28","No sabe",0.003,0.043,0.021,0.375
"P30","Lo votaría",0.483,0.109,0.268,0.165
"P30","Puede que lo vote",0.106,0.277,0.142,0.05
"P30","Nunca lo votaría",0.354,0.531,0.531,0.12
"P30","No sabe",0.057,0.083,0.059,0.665
"P31","Lo votaría",0.388,0.113,0.349,0.266
"P31","Puede que lo vote",0.119,0.315,0.201,0.124
"P31","Nunca lo votaría",0.413,0.554,0.424,0.228
"P31","No sabe",0.08,0.018,0.026,0.382
"P32","La votaría",0.396,0.105,0.159,0.056
"P32","Puede que la vote",0.114,0.216,0.134,0.003
"P32","Nunca la votaría",0.421,0.545,0.627,0.333
"P32","No sabe",0.069,0.134,0.08,0.608
"P33","Lo votaría",0.504,0.305,0.101,0.196
"P33","Puede que lo vote",0.255,0.505,0.118,0.094
"P33","Nunca lo votaría",0.152,0.155,0.753,0.317
"P33","No sabe",0.089,0.035,0.028,0.393
"P34","Lo votaría",0.618,0.462,0.153,0.267
"P34","Puede que lo vote",0.186,0.373,0.067,0.088
"P34","Nunca lo votaría",0.148,0.146,0.76,0.262
"P34","No sabe",0.048,0.019,0.02,0.383
"P35","Lo votaría",0.562,0.217,0.017,0.247
"P35","Puede que lo vote",0.339,0.618,0.137,0.196
"P35","Nunca lo votaría",0.097,0.144,0.786,0.15
"P35","No sabe",0.002,0.021,0.06,0.407
"P36","La votaría",0.298,0.174,0.489,0.417
"P36","Puede que la vote",0.262,0.243,0.103,0.074
"P36","Nunca la votaría",0.377,0.532,0.402,0.32
"P36","No sabe",0.063,0.051,0.006,0.189
"P37","Lo votaría",0.274,0.153,0.373,0.222
"P37","Puede que lo vote",0.284,0.236,0.139,0.222
"P37","Nunca lo votaría",0.394,0.576,0.47,0.32
"P37","No sabe",0.048,0.035,0.018,0.236
"P38","Lo votaría",0.259,0.144,0.289,0.174
"P38","Puede que lo vote",0.23,0.258,0.192,0.106
"P38","Nunca lo votaría",0.435,0.56,0.475,0.409
"P38","No sabe",0.076,0.038,0.044,0.311
"P39","Si",0.422,0.437,0.379,0.297
"P39","No",0.578,0.563,0.621,0.703
