"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P24","María Eugenia Vidal por Juntos por el Cambio",0.058,0.079,0.021,0.096
"P24","Facundo Manes por Juntos por el Cambio",0.021,0.059,0.038,0.023
"P24","Sergio Massa por el Frente de Todos",0.009,0.024,0.16,0.071
"P24","Wado de Pedro por el Frente de Todos",0.011,0.012,0.228,0.023
"P24","Alberto Fernández por el Frente de Todos",0.017,0.038,0.118,0.125
"P24","Javier Milei por los liberales libertarios",0.132,0.394,0.202,0.156
"P24","Al candidato del Frente de Izquierda",0.005,0.01,0.032,0.009
"P24","No sabe",0.008,0.056,0.116,0.356
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.07,0.17,0.055,0.074
"P25","Patricia Bullrich por Juntos por el Cambio",0.587,0.166,0.026,0.102
"P25","Facundo Manes por Juntos por el Cambio",0.145,0.094,0.037,0.05
"P25","Sergio Massa por el Frente de Todos",0.012,0.03,0.147,0.102
"P25","Wado de Pedro por el Frente de Todos",0.012,0.02,0.212,0.057
"P25","Daniel Scioli por el Frente de Todos",0.012,0.03,0.154,0.072
"P25","Javier Milei por los liberales libertario",0.068,0.215,0.108,0.12
"P25","Al candidato del Frente de Izquierda",0.077,0.232,0.147,0.091
"P25","No sabe",0.017,0.043,0.114,0.332
"P26","Horacio Rodríguez Larreta por Juntos por el Cambio",0.105,0.206,0.061,0.106
"P26","Patricia Bulrich por Juntos por el Cambio",0.658,0.18,0.056,0.091
"P26","Alberto Fernández por el Frente de Todos",0.019,0.039,0.155,0.179
"P26","Sergio Massa por el Frente de Todos",0.017,0.035,0.279,0.077
"P26","Javier Milei por los liberales libertarios",0.159,0.42,0.197,0.187
"P26","Al candidato del Frente de Izquierda",0.019,0.033,0.086,0.033
"P26","No sabe",0.023,0.087,0.166,0.327
"P27","Horacio Rodríguez Larreta por Juntos por el Cambio",0.097,0.209,0.067,0.106
"P27","Patricia Bullrich por Juntos por el Cambio",0.678,0.198,0.045,0.112
"P27","Wado de Pedro por el Frente de Todos",0.014,0.028,0.246,0.06
"P27","Sergio Massa por el Frente de Todos",0.023,0.031,0.247,0.138
"P27","Javier Milei por los liberales libertarios",0.155,0.45,0.204,0.218
"P27","Al candidato del Frente de Izquierda",0.014,0.019,0.059,0.036
"P27","No sabe",0.019,0.065,0.132,0.33
"P28","Horacio Rodríguez Larreta por Juntos por el Cambio",0.105,0.201,0.07,0.078
"P28","Patricia Bullrich por Juntos por el Cambio",0.673,0.218,0.044,0.116
"P28","Wado de Pedro por el Frente de Todos",0.006,0.023,0.276,0.046
"P28","Daniel Scioli por el Frente de Todos",0.025,0.026,0.213,0.128
"P28","Javier Milei por los liberales libertarios",0.155,0.458,0.209,0.217
"P28","Al candidato del Frente de Izquierda",0.014,0.021,0.054,0.031
"P28","No sabe",0.022,0.053,0.134,0.384
"P29","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Juntos por el Cambio",0.158,0.237,0.084,0.13
"P29","Patricia Bullrich presidenta – Gustavo Valdes vice por Juntos por el Cambio",0.598,0.154,0.033,0.076
"P29","Sergio Massa presidente – Ricardo Alfonsín vice por el Frente de Todos",0.032,0.024,0.21,0.104
"P29","Wado de Pedro presidente – Jorge Capitanich vice por el Frente de Todos",0.015,0.036,0.29,0.072
"P29","Javier Milei presidente y su candidato a vice",0.164,0.465,0.195,0.213
"P29","A los candidatos de la izquierda",0.005,0.014,0.048,0.032
"P29","No sabe",0.028,0.07,0.14,0.373
"P30","Alberto Fernández por el Frente de Todos",0.042,0.051,0.403,0.209
"P30","Horacio Rodríguez Larreta por Juntos por el Cambio",0.435,0.279,0.101,0.138
"P30","Javier Milei por los liberales libertarios",0.318,0.512,0.2,0.267
"P30","Al candidato del Frente de Izquierda",0.018,0.03,0.083,0.045
"P30","No sabe",0.187,0.128,0.213,0.341
"P31","Sergio Massa por el Frente de Todos",0.023,0.037,0.447,0.143
"P31","Horacio Rodríguez Larreta por Juntos por el Cambio",0.475,0.305,0.089,0.147
"P31","Javier Milei por los liberales libertarios",0.341,0.525,0.202,0.309
"P31","Al candidato del Frente de Izquierda",0.018,0.034,0.078,0.045
"P31","No sabe",0.143,0.099,0.184,0.356
"P32","Wado de Pedro por el Frente de Todos",0.024,0.033,0.454,0.128
"P32","Horacio Rodríguez Larreta por Juntos por el Cambio",0.505,0.299,0.096,0.152
"P32","Javier Milei por los liberales libertarios",0.328,0.533,0.205,0.281
"P32","Al candidato del Frente de Izquierda",0.01,0.025,0.057,0.037
"P32","No sabe",0.133,0.11,0.188,0.402
"P33","Daniel Scioli por el Frente de Todos",0.035,0.034,0.448,0.127
"P33","Horacio Rodríguez Larreta por Juntos por el Cambio",0.509,0.315,0.097,0.16
"P33","Javier Milei por los liberales libertarios",0.329,0.525,0.2,0.243
"P33","Al candidato del Frente de Izquierda",0.01,0.021,0.071,0.043
"P33","No sabe",0.117,0.105,0.184,0.427
"P34","Sergio Massa por el Frente de Todos",0.019,0.038,0.47,0.141
"P34","Patricia Bullrich por Juntos por el Cambio",0.786,0.358,0.07,0.197
"P34","Javier Milei por los liberales libertarios",0.158,0.506,0.192,0.211
"P34","Al candidato del Frente de Izquierda",0.01,0.018,0.083,0.04
"P34","No sabe",0.027,0.08,0.185,0.411
"P35","Alberto Fernández por el Frente de Todos",0.027,0.048,0.447,0.228
"P35","Patricia Bullrich por Juntos por el Cambio",0.793,0.36,0.065,0.155
"P35","Javier Milei por los liberales libertarios",0.148,0.504,0.204,0.231
"P35","Al candidato del Frente de Izquierda",0.008,0.022,0.096,0.044
"P35","No sabe",0.024,0.066,0.188,0.342
"P36","Wado de Pedro por el Frente de Todos",0.025,0.038,0.469,0.112
"P36","Patricia Bullrich por Juntos por el Cambio",0.797,0.37,0.065,0.151
"P36","Javier Milei por los liberales libertarios",0.152,0.501,0.202,0.235
"P36","Al candidato del Frente de Izquierda",0.007,0.02,0.066,0.06
"P36","No sabe",0.019,0.071,0.198,0.442
"P37","Daniel Scioli por el Frente de Todos",0.018,0.044,0.478,0.181
"P37","Patricia Bullrich por Juntos por el Cambio",0.8,0.397,0.067,0.16
"P37","Javier Milei por los liberales libertarios",0.155,0.483,0.196,0.224
"P37","Al candidato del Frente de Izquierda",0.008,0.015,0.08,0.03
"P37","No sabe",0.019,0.061,0.179,0.405
"P38","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Juntos por el Cambio",0.404,0.277,0.123,0.194
"P38","Sergio Massa presidente – Ricardo Alfonsín vice por el Frente de Todos",0.128,0.091,0.399,0.211
"P38","Javier Milei presidente y su candidato a vice",0.311,0.505,0.201,0.206
"P38","A los candidatos de la izquierda",0.014,0.026,0.083,0.038
"P38","No sabe",0.143,0.101,0.194,0.351
"P39","Patricia Bullrich presidenta – Gustavo Valdés vice por Juntos por el Cambio",0.724,0.357,0.069,0.152
"P39","Sergio Massa presidente – Ricardo Alfonsín vice por el Frente de Todos",0.043,0.054,0.438,0.155
"P39","Javier Milei presidente y su candidato a vice",0.186,0.475,0.193,0.211
"P39","A los candidatos de la izquierda",0.006,0.02,0.091,0.016
"P39","No sabe",0.041,0.094,0.209,0.466
"P40","Sergio Massa por el Frente de Todos",0.048,0.08,0.553,0.259
"P40","Horacio Rodríguez Larreta por Juntos por el Cambio",0.697,0.467,0.138,0.226
"P40","No sabe",0.255,0.453,0.309,0.515
"P41","Alberto Fernández por el Frente de Todos",0.042,0.086,0.509,0.341
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.737,0.512,0.153,0.24
"P41","No sabe",0.221,0.402,0.338,0.419
"P42","Sergio Massa por el Frente de Todos",0.029,0.068,0.571,0.214
"P42","Patricia Bullrich por Juntos por el Cambio",0.934,0.744,0.12,0.294
"P42","No sabe",0.037,0.188,0.309,0.492
"P43","Alberto Fernández por el Frente de Todos",0.029,0.062,0.544,0.299
"P43","Patricia Bullrich por Juntos por el Cambio",0.936,0.757,0.129,0.274
"P43","No sabe",0.035,0.181,0.327,0.427
"P44","Wado de Pedro por el Frente de Todos",0.037,0.055,0.533,0.178
"P44","Horacio Rodríguez Larreta por Juntos por el Cambio",0.769,0.553,0.153,0.244
"P44","No sabe",0.194,0.392,0.314,0.578
"P45","Daniel Scioli por el Frente de Todos",0.05,0.081,0.544,0.219
"P45","Horacio Rodríguez Larreta por Juntos por el Cambio",0.749,0.538,0.14,0.254
"P45","No sabe",0.201,0.381,0.316,0.527
"P46","Wado de Pedro por el Frente de Todos",0.033,0.063,0.546,0.206
"P46","Patricia Bullrich por Juntos por el Cambio",0.918,0.76,0.127,0.258
"P46","No sabe",0.049,0.177,0.327,0.536
"P47","Daniel Scioli por el Frente de Todos",0.024,0.058,0.565,0.228
"P47","Patricia Bullrich por Juntos por el Cambio",0.945,0.782,0.126,0.272
"P47","No sabe",0.031,0.16,0.309,0.5
"P48","Horacio Rodríguez Larreta por Juntos por el Cambio",0.475,0.31,0.199,0.242
"P48","Javier Milei por los liberales libertarios",0.406,0.584,0.195,0.26
"P48","No sabe",0.119,0.106,0.606,0.498
"P49","Patricia Bullrich por Juntos por el Cambio",0.768,0.403,0.091,0.221
"P49","Javier Milei por los liberales libertarios",0.191,0.503,0.217,0.238
"P49","No sabe",0.041,0.094,0.692,0.541
"P50","Alberto Fernández por el Frente de Todos",0.119,0.109,0.502,0.244
"P50","Javier Milei por los liberales libertarios",0.55,0.651,0.223,0.311
"P50","No sabe",0.331,0.24,0.275,0.445
"P51","Sergio Massa por el Frente de Todos",0.046,0.07,0.571,0.17
"P51","Javier Milei por los liberales libertarios",0.633,0.699,0.216,0.321
"P51","No sabe",0.321,0.231,0.213,0.509
"P52","Muy buena",0.029,0.023,0.121,0.11
"P52","Buena",0.074,0.095,0.212,0.159
"P52","Ni buena ni mala",0.049,0.083,0.263,0.176
"P52","Mala",0.07,0.066,0.14,0.127
"P52","Muy mala",0.775,0.727,0.259,0.366
"P52","No sabe",0.003,0.006,0.005,0.062
"P53","Muy buena",0.029,0.026,0.437,0.172
"P53","Buena",0.02,0.02,0.114,0.123
"P53","Ni buena ni mala",0.017,0.032,0.094,0.119
"P53","Mala",0.047,0.057,0.062,0.069
"P53","Muy mala",0.884,0.859,0.288,0.466
"P53","No sabe",0.003,0.006,0.005,0.051
"P54","Muy buena",0.438,0.088,0.077,0.085
"P54","Buena",0.277,0.231,0.049,0.102
"P54","Ni buena ni mala",0.141,0.354,0.079,0.224
"P54","Mala",0.043,0.139,0.152,0.26
"P54","Muy mala",0.099,0.183,0.639,0.261
"P54","No sabe",0.002,0.005,0.004,0.068
"P55","Muy buena",0.232,0.114,0.04,0.108
"P55","Buena",0.341,0.241,0.068,0.079
"P55","Ni buena ni mala",0.249,0.284,0.141,0.293
"P55","Mala",0.092,0.159,0.198,0.145
"P55","Muy mala",0.083,0.194,0.547,0.257
"P55","No sabe",0.003,0.008,0.006,0.118
"P56","Muy buena",0.048,0.028,0.102,0.099
"P56","Buena",0.043,0.073,0.239,0.161
"P56","Ni buena ni mala",0.066,0.125,0.267,0.151
"P56","Mala",0.113,0.172,0.127,0.189
"P56","Muy mala",0.727,0.587,0.263,0.275
"P56","No sabe",0.003,0.015,0.002,0.125
"P57","Muy buena",0.674,0.181,0.049,0.079
"P57","Buena",0.183,0.365,0.054,0.078
"P57","Ni buena ni mala",0.034,0.273,0.126,0.395
"P57","Mala",0.018,0.073,0.133,0.109
"P57","Muy mala",0.09,0.091,0.631,0.252
"P57","No sabe",0.001,0.017,0.007,0.087
"P58","Muy buena",0.236,0.386,0.137,0.181
"P58","Buena",0.231,0.203,0.064,0.092
"P58","Ni buena ni mala",0.312,0.236,0.082,0.17
"P58","Mala",0.113,0.075,0.116,0.24
"P58","Muy mala",0.098,0.09,0.588,0.16
"P58","No sabe",0.01,0.01,0.013,0.157
"P59","Muy buena",0.051,0.092,0.253,0.094
"P59","Buena",0.038,0.042,0.212,0.058
"P59","Ni buena ni mala",0.128,0.198,0.171,0.148
"P59","Mala",0.153,0.153,0.095,0.146
"P59","Muy mala",0.593,0.434,0.232,0.262
"P59","No sabe",0.037,0.081,0.037,0.292
"P60","Muy buena",0.03,0.031,0.158,0.121
"P60","Buena",0.017,0.031,0.253,0.149
"P60","Ni buena ni mala",0.079,0.14,0.238,0.128
"P60","Mala",0.167,0.191,0.112,0.139
"P60","Muy mala",0.698,0.59,0.23,0.325
"P60","No sabe",0.009,0.017,0.009,0.138
"P61","Muy buena",0.308,0.16,0.043,0.061
"P61","Buena",0.294,0.205,0.079,0.192
"P61","Ni buena ni mala",0.224,0.254,0.121,0.218
"P61","Mala",0.073,0.155,0.147,0.162
"P61","Muy mala",0.098,0.208,0.605,0.27
"P61","No sabe",0.003,0.018,0.005,0.097
"P62","Muy buena",0.149,0.135,0.059,0.076
"P62","Buena",0.219,0.207,0.09,0.135
"P62","Ni buena ni mala",0.348,0.344,0.337,0.311
"P62","Mala",0.118,0.131,0.196,0.123
"P62","Muy mala",0.138,0.123,0.274,0.12
"P62","No sabe",0.028,0.06,0.044,0.235
"P63","Siempre",0.369,0.25,0.274,0.256
"P63","Casi siempre",0.39,0.381,0.383,0.367
"P63","Casi nunca",0.176,0.257,0.236,0.175
"P63","Nunca, pero esta es una excepción",0.065,0.112,0.107,0.202
"P64","Si",0.651,0.613,0.6,0.63
"P64","No",0.349,0.387,0.4,0.37
