"var","categoria","Si","No"
"P43","No sabe",0.027,0.02
"P44","Si",0.425,0.322
"P44","No",0.575,0.678
"PRESIDENTE","Sergio Massa a presidente por Unión por la Patria.",0.374,0.434
"PRESIDENTE","Patricia Bullrich a presidenta por Juntos por el Cambio",0.266,0.18
"PRESIDENTE","Javier Milei a presidente por la Libertad Avanza",0.286,0.281
"PRESIDENTE","Los candidatos a presidente de la Izquierda",0.032,0.009
"PRESIDENTE","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.017,0.048
"PRESIDENTE","En blanco",0.005,0.011
"PRESIDENTE","No sabe",0.02,0.037
"GOBERNADOR","Axel Kicillof a gobernador por Unión por la Patria.",0.362,0.444
"GOBERNADOR","Néstor Grindetti a gobernador por Juntos por el Cambio",0.27,0.175
"GOBERNADOR","Carolina Piparo a gobernadora por la Libertad Avanza",0.274,0.273
"GOBERNADOR","El candidato a gobernador de la Izquierda",0.043,0.01
"GOBERNADOR","En blanco",0.019,0.049
"GOBERNADOR","No sabe",0.032,0.049
"INTENDENTE","Fernando Moreira a intendente por Unión por la Patria.",0.373,0.411
"INTENDENTE","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.298,0.194
"INTENDENTE","Hernán Sardella a intendente por la Libertad Avanza",0.217,0.284
"INTENDENTE","El candidato del Frente de Izquierda",0.047,0.032
"INTENDENTE","En blanco",0.022,0.033
"INTENDENTE","No sabe",0.043,0.046
"CORTA_PRESIDENTE","Si",0.15,0.138
"CORTA_PRESIDENTE","No",0.85,0.862
"CORTA_GOBERNADOR","Si",0.168,0.14
"CORTA_GOBERNADOR","No",0.832,0.86
"CORTA_INTENDENTE","Si",0.193,0.224
"CORTA_INTENDENTE","No",0.807,0.776
"P13_imputada","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria.",0.382,0.444
"P13_imputada","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.282,0.176
"P13_imputada","Javier Milei a presidente, Carolina Piparo a gobernadora y Hernán Sardella a intendente por la Libertad Avanza",0.278,0.33
"P13_imputada","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.038,0.01
"P13_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.012,0.029
"P13_imputada","En blanco",0.008,0.011
"P17_imputada","Sergio Massa a presidente por Unión por la Patria.",0.305,0.423
"P17_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.348,0.283
"P17_imputada","Javier Milei a presidente por la Libertad Avanza",0.302,0.144
"P17_imputada","Los candidatos a presidente de la Izquierda",0.027,0.035
"P17_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.017,0.096
"P17_imputada","En blanco",0.001,0.019
"P20_imputada","Axel Kicillof a gobernador por Unión por la Patria.",0.271,0.483
"P20_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.376,0.255
"P20_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.283,0.154
"P20_imputada","El candidato a gobernador de la Izquierda",0.059,0.028
"P20_imputada","En blanco",0.011,0.08
"P23_imputada","Fernando Moreira a intendente por Unión por la Patria.",0.315,0.384
"P23_imputada","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.458,0.332
"P23_imputada","Hernán Sardella a intendente por la Libertad Avanza",0.136,0.158
"P23_imputada","El candidato del Frente de Izquierda",0.071,0.105
"P23_imputada","En blanco",0.02,0.021
"PRESIDENTE_imputada","Sergio Massa a presidente por Unión por la Patria.",0.38,0.449
"PRESIDENTE_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.277,0.186
"PRESIDENTE_imputada","Javier Milei a presidente por la Libertad Avanza",0.288,0.293
"PRESIDENTE_imputada","Los candidatos a presidente de la Izquierda",0.032,0.011
"PRESIDENTE_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.017,0.05
"PRESIDENTE_imputada","En blanco",0.006,0.011
"GOBERNADOR_imputada","Axel Kicillof a gobernador por Unión por la Patria.",0.37,0.463
"GOBERNADOR_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.289,0.189
"GOBERNADOR_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.278,0.29
"GOBERNADOR_imputada","El candidato a gobernador de la Izquierda",0.043,0.009
"GOBERNADOR_imputada","En blanco",0.02,0.049
"INTENDENTE_imputada","Fernando Moreira a intendente por Unión por la Patria.",0.386,0.431
"INTENDENTE_imputada","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.313,0.208
"INTENDENTE_imputada","Hernán Sardella a intendente por la Libertad Avanza",0.232,0.296
"INTENDENTE_imputada","El candidato del Frente de Izquierda",0.047,0.032
"INTENDENTE_imputada","En blanco",0.022,0.033
