"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P12","Vanina Biasi por el Frente de Izquierda",0.078,0.041,0.034,0.038
"P12","Otros",0.034,0.029,0.042,0.034
"P12","En blanco",0.027,0.017,0.041,0.038
"P12","No sabe",0.042,0.029,0.053,0.171
"P18","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.178,0.196,0.192,0.206
"P18","Juan Grabois a Presidente y Paula Abal Medina a Vicepresidente por Unión por la Patria",0.115,0.127,0.133,0.089
"P18","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.294,0.278,0.255,0.173
"P18","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.159,0.163,0.153,0.122
"P18","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.144,0.14,0.096,0.132
"P18","Myriam Bregman a Presidente y Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.017,0.018,0.018,0.057
"P18","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.019,0.005,0.026,0.031
"P18","Otros",0.03,0.029,0.035,0.09
"P18","En blanco",0.019,0.019,0.038,0.017
"P18","No sabe",0.025,0.025,0.054,0.083
"P21","Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.215,0.219,0.19,0.189
"P21","Jorge Macri a Jefe de Gobierno por Juntos por el Cambio",0.261,0.271,0.184,0.132
"P21","Martin Lousteau a Jefe de Gobierno por Juntos por el Cambio",0.197,0.202,0.272,0.237
"P21","Ramiro Marra por la Libertad Avanza",0.127,0.093,0.099,0.108
"P21","Vanina Biasi por el Frente de Izquierda",0.056,0.065,0.065,0.087
"P21","Otros",0.05,0.062,0.056,0.086
"P21","En blanco",0.036,0.055,0.045,0.04
"P21","No sabe",0.058,0.033,0.089,0.121
"P25","Totalmente seguro",0.78,0.667,0.59,0.626
"P25","Bastante seguro",0.097,0.214,0.201,0.17
"P25","Algo seguro",0.055,0.084,0.12,0.063
"P25","Para nada seguro",0.068,0.035,0.089,0.141
"P26","Tiene Decidido que va a ir a votar",0.885,0.937,0.871,0.797
"P26","Tiene dudas sobre si va a ir a votar",0.065,0.043,0.084,0.067
"P26","Tiene Decidido que no va a ir a votar",0.05,0.02,0.045,0.136
"P27","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.274,0.302,0.315,0.302
"P27","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.411,0.433,0.339,0.24
"P27","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.16,0.122,0.138,0.164
"P27","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.027,0.033,0.048,0.054
"P27","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.021,0.023,0.045,0.032
"P27","Otros",0.035,0.038,0.046,0.112
"P27","En blanco",0.027,0.017,0.012,0.018
"P27","No sabe",0.045,0.032,0.057,0.078
"P28","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.274,0.307,0.329,0.322
"P28","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.352,0.371,0.331,0.191
"P28","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.212,0.193,0.165,0.272
"P28","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.043,0.028,0.036,0.059
"P28","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.012,0.013,0.046,0.035
"P28","Otros",0.046,0.036,0.035,0.047
"P28","En blanco",0.022,0.02,0.022,0.016
"P28","No sabe",0.039,0.032,0.036,0.058
"P29","Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.275,0.328,0.318,0.276
"P29","Jorge Macri a Jefe de Gobierno por Juntos por el Cambio",0.398,0.407,0.397,0.163
"P29","Ramiro Marra por la Libertad Avanza",0.188,0.119,0.095,0.218
"P29","Vanina Biasi por el Frente de Izquierda",0.038,0.014,0.013,0.09
"P29","Otros",0.072,0.073,0.067,0.138
"P29","En blanco",0.009,0.025,0.042,0.049
"P29","No sabe",0.02,0.034,0.068,0.066
"P30","Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.268,0.306,0.305,0.282
"P30","Martin Lousteau a Jefe de Gobierno por Juntos por el Cambio",0.388,0.368,0.402,0.2
"P30","Ramiro Marra por la Libertad Avanza",0.179,0.157,0.112,0.255
"P30","Vanina Biasi por el Frente de Izquierda",0.02,0.012,0.004,0.099
"P30","Otros",0.069,0.069,0.048,0.03
"P30","En blanco",0.033,0.04,0.05,0.06
"P30","No sabe",0.043,0.048,0.079,0.074
"P33","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.352,0.363,0.374,0.372
"P33","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.485,0.524,0.462,0.346
"P33","En blanco",0.073,0.064,0.119,0.191
"P33","No sabe",0.09,0.049,0.045,0.091
"P34","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.55,0.466,0.451,0.209
"P34","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.164,0.145,0.177,0.352
"P34","En blanco",0.206,0.286,0.29,0.244
"P34","No sabe",0.08,0.103,0.082,0.195
"P35","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.367,0.347,0.391,0.417
"P35","Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.402,0.448,0.375,0.241
"P35","En blanco",0.145,0.132,0.156,0.22
"P35","No sabe",0.086,0.073,0.078,0.122
"P36","Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.423,0.416,0.414,0.41
"P36","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.269,0.238,0.257,0.192
"P36","En blanco",0.194,0.234,0.235,0.208
"P36","No sabe",0.114,0.112,0.094,0.19
"P37","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.338,0.362,0.393,0.366
"P37","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.3,0.343,0.324,0.405
"P37","En blanco",0.192,0.178,0.162,0.1
"P37","No sabe",0.17,0.117,0.121,0.129
"P38","Leandro Santoro por Unión por la Patria",0.318,0.358,0.349,0.339
"P38","Jorge Macri por Juntos por el Cambio",0.483,0.524,0.456,0.375
"P38","En blanco",0.126,0.076,0.157,0.207
"P38","No sabe",0.073,0.042,0.038,0.079
"P39","Leandro Santoro por Unión por la Patria",0.307,0.334,0.321,0.325
"P39","Martin Lousteau por Juntos por el Cambio",0.437,0.456,0.462,0.393
"P39","En blanco",0.166,0.142,0.166,0.25
"P39","No sabe",0.09,0.068,0.051,0.032
"P40","Lo votaría",0.305,0.318,0.349,0.381
"P40","Puede que lo vote",0.139,0.099,0.118,0.102
"P40","Nunca lo votaría",0.524,0.543,0.487,0.475
"P40","No sabe",0.032,0.04,0.046,0.042
"P41","Lo votaría",0.263,0.211,0.254,0.261
"P41","Puede que lo vote",0.061,0.095,0.126,0.148
"P41","Nunca lo votaría",0.637,0.666,0.588,0.548
"P41","No sabe",0.039,0.028,0.032,0.043
"P42","Lo votaría",0.507,0.428,0.342,0.314
"P42","Puede que lo vote",0.104,0.113,0.155,0.194
"P42","Nunca lo votaría",0.347,0.433,0.454,0.446
"P42","No sabe",0.042,0.026,0.049,0.046
"P43","Lo votaría",0.398,0.279,0.295,0.185
"P43","Puede que lo vote",0.164,0.239,0.209,0.247
"P43","Nunca lo votaría",0.395,0.444,0.458,0.497
"P43","No sabe",0.043,0.038,0.038,0.071
"P44","Lo votaría",0.246,0.156,0.166,0.266
"P44","Puede que lo vote",0.201,0.215,0.165,0.192
"P44","Nunca lo votaría",0.522,0.599,0.645,0.447
"P44","No sabe",0.031,0.03,0.024,0.095
"P45","Lo votaría",0.142,0.068,0.099,0.19
"P45","Puede que lo vote",0.154,0.199,0.23,0.233
"P45","Nunca lo votaría",0.672,0.693,0.606,0.471
"P45","No sabe",0.032,0.04,0.065,0.106
"P46","Lo votaría",0.115,0.025,0.035,0.131
"P46","Puede que lo vote",0.153,0.143,0.209,0.239
"P46","Nunca lo votaría",0.703,0.778,0.719,0.547
"P46","No sabe",0.029,0.054,0.037,0.083
"P54","Lo votaría",0.297,0.257,0.295,0.305
"P54","Puede que lo vote",0.063,0.092,0.135,0.137
"P54","Nunca lo votaría",0.608,0.635,0.542,0.467
"P54","No sabe",0.032,0.016,0.028,0.091
"P55","Lo votaría",0.431,0.385,0.288,0.276
"P55","Puede que lo vote",0.142,0.142,0.199,0.168
"P55","Nunca lo votaría",0.396,0.464,0.482,0.465
"P55","No sabe",0.031,0.009,0.031,0.091
"P56","Lo votaría",0.333,0.24,0.326,0.275
"P56","Puede que lo vote",0.274,0.276,0.25,0.169
"P56","Nunca lo votaría",0.357,0.446,0.396,0.451
"P56","No sabe",0.036,0.038,0.028,0.105
"P57","Si",0.606,0.57,0.397,0.259
"P57","No",0.394,0.43,0.603,0.741
