"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P44","Muy mala",0.353,0.175,0.227,0.054
"P44","No sabe",0.149,0.23,0.197,0.481
"P45","Muy buena",0.035,0.011,0.035,0.015
"P45","Buena",0.012,0.142,0.021,0.047
"P45","Ni buena ni mala",0.165,0.376,0.334,0.298
"P45","Mala",0.276,0.1,0.195,0.085
"P45","Muy mala",0.293,0.155,0.219,0.048
"P45","No sabe",0.219,0.216,0.196,0.507
"P46","Muy buena",0.035,0,0.015,0.022
"P46","Buena",0.006,0.097,0.019,0.02
"P46","Ni buena ni mala",0.207,0.395,0.324,0.293
"P46","Mala",0.215,0.073,0.172,0.092
"P46","Muy mala",0.259,0.14,0.203,0.038
"P46","No sabe",0.278,0.295,0.267,0.535
"P47","Muy buena",0.356,0.051,0.023,0.015
"P47","Buena",0.291,0.298,0.032,0.018
"P47","Ni buena ni mala",0.109,0.349,0.308,0.323
"P47","Mala",0.065,0.069,0.149,0.099
"P47","Muy mala",0.132,0.036,0.3,0.055
"P47","No sabe",0.047,0.197,0.188,0.49
"P48","Muy buena",0.075,0.077,0.018,0.007
"P48","Buena",0.192,0.127,0.018,0.034
"P48","Ni buena ni mala",0.336,0.429,0.366,0.315
"P48","Mala",0.1,0.058,0.159,0.098
"P48","Muy mala",0.132,0.049,0.214,0.038
"P48","No sabe",0.165,0.26,0.225,0.508
"P49","Muy buena",0.063,0.05,0.101,0.022
"P49","Buena",0.07,0.183,0.094,0.103
"P49","Ni buena ni mala",0.271,0.361,0.308,0.282
"P49","Mala",0.203,0.152,0.167,0.111
"P49","Muy mala",0.282,0.164,0.216,0.105
"P49","No sabe",0.111,0.09,0.114,0.377
"P50","Muy buena",0.032,0.049,0.118,0.07
"P50","Buena",0.03,0.066,0.062,0.08
"P50","Ni buena ni mala",0.127,0.266,0.267,0.232
"P50","Mala",0.267,0.138,0.177,0.124
"P50","Muy mala",0.433,0.321,0.239,0.072
"P50","No sabe",0.111,0.16,0.137,0.422
"P51","Muy buena",0.022,0.017,0.056,0.015
"P51","Buena",0.005,0.069,0.079,0.055
"P51","Ni buena ni mala",0.29,0.368,0.323,0.276
"P51","Mala",0.196,0.118,0.144,0.093
"P51","Muy mala",0.299,0.148,0.185,0.058
"P51","No sabe",0.188,0.28,0.213,0.503
"P52","Muy buena",0.114,0.061,0.027,0.016
"P52","Buena",0.014,0.06,0.015,0.006
"P52","Ni buena ni mala",0.193,0.314,0.348,0.314
"P52","Mala",0.186,0.112,0.139,0.081
"P52","Muy mala",0.248,0.121,0.18,0.037
"P52","No sabe",0.245,0.332,0.291,0.546
"P53","Muy buena",0.023,0.018,0.016,0.005
"P53","Buena",0.047,0.097,0.027,0.03
"P53","Ni buena ni mala",0.198,0.376,0.349,0.303
"P53","Mala",0.218,0.07,0.123,0.075
"P53","Muy mala",0.257,0.13,0.197,0.037
"P53","No sabe",0.257,0.309,0.288,0.55
"P54","Muy buena",0.046,0.049,0.038,0.017
"P54","Buena",0.005,0.097,0.09,0.094
"P54","Ni buena ni mala",0.117,0.344,0.245,0.235
"P54","Mala",0.338,0.186,0.197,0.184
"P54","Muy mala",0.415,0.267,0.309,0.132
"P54","No sabe",0.079,0.057,0.121,0.338
"P55","Muy buena",0.02,0.008,0.014,0.001
"P55","Buena",0,0.078,0.026,0.02
"P55","Ni buena ni mala",0.277,0.331,0.331,0.268
"P55","Mala",0.166,0.056,0.161,0.095
"P55","Muy mala",0.267,0.158,0.187,0.074
"P55","No sabe",0.27,0.369,0.281,0.542
"P56","Si",0.517,0.506,0.547,0.448
"P56","No",0.483,0.494,0.453,0.552
