"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P33","No sabe",0.016,0.063,0.07,0.145
"P34","Si",0.59,0.434,0.25,0.124
"P34","No",0.41,0.566,0.75,0.876
"PRESIDENTE","Sergio Massa a presidente, Axel Kicillof a gobernador por Unión por la Patria",0.249,0.254,0.185,0.299
"PRESIDENTE","Juan Grabois a presidente, Axel Kicillof a gobernador por Unión por la Patria",0.145,0.16,0.073,0.164
"PRESIDENTE","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador por Juntos por el Cambio",0.199,0.196,0.188,0.15
"PRESIDENTE","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador por Juntos por el Cambio",0.154,0.143,0.163,0.084
"PRESIDENTE","Javier Milei a presidente, Carolina Piparo a gobernadora por la Libertad Avanza",0.163,0.147,0.241,0.221
"PRESIDENTE","Alguno de los candidatos a presidente y gobernador de la Izquierda",0.008,0.032,0.03,0.003
"PRESIDENTE","Otros",0.062,0.031,0.09,0.012
"PRESIDENTE","No sabe",0.02,0.037,0.03,0.067
"INTENDENTE","Malena Galmarini a intendenta por Unión por la Patria",0.25,0.225,0.154,0.343
"INTENDENTE","Julio Zamora a intendente por Unión por la Patria",0.258,0.34,0.289,0.211
"INTENDENTE","Claudio Cufré a intendente por Juntos por el Cambio",0.119,0.09,0.069,0.073
"INTENDENTE","Segundo Cernadas a intendente por Juntos por el Cambio",0.169,0.2,0.315,0.106
"INTENDENTE","Claudio Baumgarten a intendente por la Libertad Avanza",0.143,0.079,0.095,0.188
"INTENDENTE","Alguno de los candidatos a intendente de la Izquierda",0,0.025,0.02,0.004
"INTENDENTE","Otros",0.03,0.02,0.025,0.003
"INTENDENTE","No sabe",0.031,0.021,0.033,0.072
"INTENDENTE_CORTA_1","Malena Galmarini a intendenta por Unión por la Patria",0.111,0.166,0.191,0.246
"INTENDENTE_CORTA_1","Julio Zamora a intendente por Unión por la Patria",0.072,0.03,0.059,0.129
"INTENDENTE_CORTA_1","Claudio Cufré a intendente por Juntos por el Cambio",0.407,0.27,0.322,0.206
"INTENDENTE_CORTA_1","Segundo Cernadas a intendente por Juntos por el Cambio",0.137,0.156,0.081,0.055
"INTENDENTE_CORTA_1","Claudio Baumgarten a intendente por la Libertad Avanza",0.091,0.236,0.189,0.27
"INTENDENTE_CORTA_1","Alguno de los candidatos a intendente de la Izquierda",0.02,0.006,0.052,0.004
"INTENDENTE_CORTA_1","Otros",0.147,0.073,0.044,0.084
"INTENDENTE_CORTA_1","No sabe",0.015,0.063,0.062,0.006
"INTENDENTE_CORTA_2","Malena Galmarini a intendenta por Unión por la Patria",0.13,0.06,0.059,0.179
"INTENDENTE_CORTA_2","Julio Zamora a intendente por Unión por la Patria",0.39,0.511,0.339,0.575
"INTENDENTE_CORTA_2","Claudio Cufré a intendente por Juntos por el Cambio",0.083,0.115,0.083,0.051
"INTENDENTE_CORTA_2","Segundo Cernadas a intendente por Juntos por el Cambio",0.212,0.251,0.445,0.105
"INTENDENTE_CORTA_2","Claudio Baumgarten a intendente por la Libertad Avanza",0.092,0.027,0.015,0.083
"INTENDENTE_CORTA_2","Alguno de los candidatos a intendente de la Izquierda",0,0.015,0.002,0
"INTENDENTE_CORTA_2","Otros",0.009,0.007,0.011,0
"INTENDENTE_CORTA_2","No sabe",0.084,0.014,0.046,0.007
