"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P22","Buena",0.12,0.261,0.195,0.137
"P22","Ni buena ni mala",0.263,0.349,0.381,0.392
"P22","Mala",0.191,0.18,0.172,0.179
"P22","Muy mala",0.077,0.052,0.075,0.075
"P22","No sabe",0.059,0.019,0.055,0.094
"P23","Muy buena",0.203,0.136,0.103,0.046
"P23","Buena",0.158,0.172,0.104,0.118
"P23","Ni buena ni mala",0.207,0.289,0.323,0.3
"P23","Mala",0.248,0.279,0.302,0.33
"P23","Muy mala",0.154,0.119,0.162,0.146
"P23","No sabe",0.03,0.005,0.006,0.06
"P24","Muy buena",0.247,0.153,0.152,0.137
"P24","Buena",0.21,0.259,0.19,0.151
"P24","Ni buena ni mala",0.194,0.282,0.308,0.302
"P24","Mala",0.211,0.218,0.191,0.164
"P24","Muy mala",0.093,0.048,0.136,0.185
"P24","No sabe",0.045,0.04,0.023,0.061
"P25","Muy buena",0.182,0.057,0.066,0.011
"P25","Buena",0.037,0.071,0.075,0.042
"P25","Ni buena ni mala",0.243,0.386,0.361,0.315
"P25","Mala",0.332,0.307,0.237,0.284
"P25","Muy mala",0.146,0.14,0.231,0.254
"P25","No sabe",0.06,0.039,0.03,0.094
"P26","Muy buena",0.097,0.103,0.034,0.012
"P26","Buena",0.114,0.113,0.077,0.026
"P26","Ni buena ni mala",0.258,0.346,0.4,0.341
"P26","Mala",0.295,0.229,0.205,0.19
"P26","Muy mala",0.181,0.135,0.232,0.307
"P26","No sabe",0.055,0.074,0.052,0.124
"P27","Si",0.515,0.507,0.283,0.186
"P27","No",0.485,0.493,0.717,0.814
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.314,0.262,0.265,0.168
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.217,0.2,0.21,0.1
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.38,0.407,0.391,0.438
"PRESIDENTE","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.012,0.047,0.04,0.06
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos nuestro País",0.01,0.023,0.01,0.007
"PRESIDENTE","En blanco",0.022,0.022,0.019,0.051
"PRESIDENTE","No sabe",0.045,0.039,0.065,0.176
"DIPUTADOS","Pablo Todero a Diputado Nacional por Unión por la Patria",0.224,0.216,0.247,0.114
"DIPUTADOS","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.13,0.177,0.158,0.091
"DIPUTADOS","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.267,0.262,0.296,0.408
"DIPUTADOS","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.078,0.141,0.079,0.069
"DIPUTADOS","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.057,0.049,0.032,0.041
"DIPUTADOS","En blanco",0.111,0.048,0.07,0.115
"DIPUTADOS","No sabe",0.133,0.107,0.118,0.162
"CORTA_DIPUTADOS","Si",0.513,0.331,0.355,0.343
"CORTA_DIPUTADOS","No",0.487,0.669,0.645,0.657
"P10_imputada","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente y Pablo Todero a Diputado Nacional por Unión por la Patria",0.327,0.272,0.291,0.222
"P10_imputada","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente y Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.208,0.191,0.218,0.1
"P10_imputada","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente por la Libertad Avanza y Nadia Marquez a Diputada Nacional por Arriba Neuquén",0.394,0.422,0.403,0.508
"P10_imputada","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.018,0.047,0.009,0.015
"P10_imputada","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente y Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.012,0.047,0.04,0.059
"P10_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.01,0.015,0.006,0.005
"P10_imputada","En blanco",0.031,0.006,0.033,0.091
"P18_imputada","Pablo Todero a Diputado Nacional por Unión por la Patria",0.222,0.149,0.168,0.093
"P18_imputada","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.187,0.202,0.223,0.175
"P18_imputada","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.217,0.196,0.228,0.305
"P18_imputada","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.107,0.225,0.188,0.2
"P18_imputada","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.081,0.052,0.05,0.051
"P18_imputada","En blanco",0.186,0.176,0.143,0.176
"PRESIDENTE_imputada","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.327,0.275,0.293,0.226
"PRESIDENTE_imputada","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.217,0.206,0.218,0.1
"PRESIDENTE_imputada","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.403,0.427,0.406,0.509
"PRESIDENTE_imputada","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.012,0.063,0.04,0.067
"PRESIDENTE_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos nuestro País",0.01,0.023,0.01,0.007
"PRESIDENTE_imputada","En blanco",0.031,0.006,0.033,0.091
"DIPUTADOS_imputada","Pablo Todero a Diputado Nacional por Unión por la Patria",0.256,0.24,0.26,0.155
"DIPUTADOS_imputada","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.163,0.195,0.191,0.108
"DIPUTADOS_imputada","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.292,0.269,0.325,0.45
"DIPUTADOS_imputada","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.085,0.152,0.096,0.109
"DIPUTADOS_imputada","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.057,0.057,0.037,0.047
"DIPUTADOS_imputada","En blanco",0.147,0.087,0.091,0.131
