"var","categoria","Mucho","Bastante","Poco","Nada","No sabe"
"P43","Puede que lo vote",0.101,0.085,0.128,0.068,0.164
"P43","Nunca lo votaría",0.491,0.617,0.566,0.517,0.403
"P43","No sabe",0.015,0.041,0.073,0.114,0.182
"P44","Lo votaría",0.33,0.174,0.139,0.285,0.28
"P44","Puede que lo vote",0.1,0.135,0.116,0.252,0
"P44","Nunca lo votaría",0.556,0.64,0.653,0.351,0.72
"P44","No sabe",0.014,0.051,0.092,0.112,0
"P45","Lo votaría",0.405,0.44,0.34,0.414,0.212
"P45","Puede que lo vote",0.087,0.125,0.18,0.236,0.092
"P45","Nunca lo votaría",0.498,0.391,0.38,0.24,0.696
"P45","No sabe",0.01,0.044,0.1,0.11,0
"P46","Lo votaría",0.296,0.313,0.283,0.431,0.253
"P46","Puede que lo vote",0.153,0.217,0.217,0.247,0.177
"P46","Nunca lo votaría",0.533,0.428,0.438,0.242,0.57
"P46","No sabe",0.018,0.042,0.062,0.08,0
"P47","Lo votaría",0.173,0.203,0.289,0.273,0
"P47","Puede que lo vote",0.145,0.193,0.238,0.316,0.087
"P47","Nunca lo votaría",0.673,0.571,0.39,0.303,0.846
"P47","No sabe",0.009,0.033,0.083,0.108,0.067
"P48","Lo votaría",0.096,0.07,0.058,0.182,0
"P48","Puede que lo vote",0.185,0.168,0.153,0.111,0.517
"P48","Nunca lo votaría",0.699,0.726,0.699,0.65,0.417
"P48","No sabe",0.02,0.036,0.09,0.057,0.066
"P49","Lo votaría",0.05,0.035,0.08,0.166,0
"P49","Puede que lo vote",0.168,0.206,0.204,0.263,0.154
"P49","Nunca lo votaría",0.75,0.711,0.579,0.461,0.78
"P49","No sabe",0.032,0.048,0.137,0.11,0.066
"P57","Lo votaría",0.351,0.24,0.176,0.245,0.088
"P57","Puede que lo vote",0.084,0.112,0.161,0,0.107
"P57","Nunca lo votaría",0.553,0.584,0.581,0.665,0.723
"P57","No sabe",0.012,0.064,0.082,0.09,0.082
"P58","Lo votaría",0.387,0.376,0.266,0.31,0.116
"P58","Puede que lo vote",0.088,0.169,0.197,0.336,0.121
"P58","Nunca lo votaría",0.515,0.425,0.452,0.255,0.763
"P58","No sabe",0.01,0.03,0.085,0.099,0
"P59","Lo votaría",0.208,0.297,0.247,0.633,0
"P59","Puede que lo vote",0.224,0.231,0.222,0.116,0.482
"P59","Nunca lo votaría",0.537,0.416,0.391,0.218,0.518
"P59","No sabe",0.031,0.056,0.14,0.033,0
"P60","Si",0.487,0.496,0.354,0.406,0
"P60","No",0.513,0.504,0.646,0.594,1
