"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P31","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.404,0.356,0.303,0.317
"P31","Patricia Bullrich Presidenta, Luis Petri Vicepresidente y Nestor Grindetti gobernador, Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.336,0.343,0.332,0.186
"P31","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.135,0.171,0.206,0.288
"P31","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.032,0.026,0.034,0.045
"P31","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro País",0.017,0.008,0.018,0.015
"P31","Otros",0.046,0.035,0.052,0.055
"P31","En blanco",0.013,0.017,0.017,0.024
"P31","No sabe",0.017,0.044,0.038,0.07
"P32","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.394,0.357,0.308,0.269
"P32","Horacio Rodríguez Larreta Presidente, Gerardo Morales Vicepresidente y Diego Santilli gobernador, Gustavo Posse vicegobernador; por Juntos por el Cambio",0.283,0.304,0.299,0.128
"P32","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.167,0.204,0.25,0.353
"P32","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.032,0.028,0.025,0.039
"P32","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro País",0.016,0.015,0.014,0.049
"P32","Otros",0.053,0.04,0.034,0.069
"P32","En blanco",0.017,0.016,0.024,0.026
"P32","No sabe",0.038,0.036,0.046,0.067
"P33","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.419,0.379,0.326,0.289
"P33","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.419,0.466,0.471,0.385
"P33","En blanco",0.102,0.09,0.133,0.223
"P33","No sabe",0.06,0.065,0.07,0.103
"P34","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.378,0.402,0.41,0.329
"P34","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.192,0.224,0.214,0.32
"P34","En blanco",0.28,0.265,0.261,0.238
"P34","No sabe",0.15,0.109,0.115,0.113
"P35","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.408,0.368,0.327,0.309
"P35","Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.365,0.413,0.41,0.305
"P35","En blanco",0.152,0.124,0.185,0.264
"P35","No sabe",0.075,0.095,0.078,0.122
"P36","Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.368,0.356,0.336,0.175
"P36","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.237,0.263,0.318,0.437
"P36","En blanco",0.277,0.249,0.245,0.238
"P36","No sabe",0.118,0.132,0.101,0.15
"P37","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.409,0.38,0.349,0.307
"P37","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.317,0.349,0.371,0.471
"P37","En blanco",0.167,0.157,0.149,0.123
"P37","No sabe",0.107,0.114,0.131,0.099
"P47","Lo votaría",0.405,0.347,0.291,0.255
"P47","Puede que lo vote",0.083,0.085,0.1,0.122
"P47","Nunca lo votaría",0.476,0.545,0.565,0.574
"P47","No sabe",0.036,0.023,0.044,0.049
"P48","Lo votaría",0.27,0.217,0.213,0.198
"P48","Puede que lo vote",0.109,0.117,0.119,0.089
"P48","Nunca lo votaría",0.569,0.633,0.635,0.658
"P48","No sabe",0.052,0.033,0.033,0.055
"P49","Lo votaría",0.379,0.369,0.369,0.286
"P49","Puede que lo vote",0.1,0.146,0.176,0.086
"P49","Nunca lo votaría",0.493,0.449,0.409,0.57
"P49","No sabe",0.028,0.036,0.046,0.058
"P50","Lo votaría",0.299,0.283,0.277,0.18
"P50","Puede que lo vote",0.141,0.206,0.227,0.181
"P50","Nunca lo votaría",0.53,0.474,0.443,0.616
"P50","No sabe",0.03,0.037,0.053,0.023
"P51","Lo votaría",0.188,0.207,0.26,0.357
"P51","Puede que lo vote",0.135,0.194,0.159,0.131
"P51","Nunca lo votaría",0.642,0.565,0.535,0.481
"P51","No sabe",0.035,0.034,0.046,0.031
"P52","Lo votaría",0.094,0.054,0.073,0.089
"P52","Puede que lo vote",0.122,0.191,0.149,0.131
"P52","Nunca lo votaría",0.737,0.709,0.73,0.73
"P52","No sabe",0.047,0.046,0.048,0.05
"P53","Lo votaría",0.058,0.028,0.036,0.016
"P53","Puede que lo vote",0.112,0.177,0.181,0.073
"P53","Nunca lo votaría",0.791,0.73,0.705,0.848
"P53","No sabe",0.039,0.065,0.078,0.063
"P57","Si",0.664,0.557,0.354,0.339
"P57","No",0.336,0.443,0.646,0.661
