"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P35","Javier Milei – José Luis Espert por los liberales",0.018,0.079,0.374,0.115
"P35","Nicolás del Caño – Myriam Bregman por la izquierda",0.043,0.098,0.022,0.067
"P35","Otro candidato",0.227,0.213,0.186,0.473
"P37","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.492,0.367,0.191,0.181
"P37","Horacio Rodríguez Larreta- Gerardo Morales por Cambiemos",0.438,0.287,0.206,0.201
"P37","Javier Milei – José Luis Espert por los liberales",0.011,0.073,0.376,0.104
"P37","Nicolás del Caño – Myriam Bregman por la izquierda",0.016,0.083,0.023,0.039
"P37","Otro candidato",0.043,0.19,0.204,0.475
"P38","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.918,0.615,0.047,0.304
"P38","Mauricio Macri presidente – María Eugenia Vidal vice",0.046,0.108,0.608,0.064
"P38","No sabe",0.036,0.277,0.345,0.632
"P39","Alberto Fernández presidente – Daniel Scioli vice",0.738,0.509,0.035,0.21
"P39","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.019,0.112,0.572,0.116
"P39","No sabe",0.243,0.379,0.393,0.674
"P40","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.748,0.591,0.054,0.23
"P40","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.016,0.061,0.671,0.108
"P40","No sabe",0.236,0.348,0.275,0.662
"P41","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.943,0.683,0.029,0.278
"P41","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.006,0.069,0.604,0.159
"P41","No sabe",0.051,0.248,0.367,0.563
"P42","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.769,0.613,0.057,0.358
"P42","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.015,0.068,0.578,0.151
"P42","No sabe",0.216,0.319,0.365,0.491
"P43","Muy buena",0.171,0.099,0.008,0.066
"P43","Buena",0.379,0.199,0.046,0.074
"P43","Ni buena ni mala",0.275,0.351,0.069,0.358
"P43","Mala",0.125,0.209,0.118,0.274
"P43","Muy mala",0.04,0.117,0.751,0.15
"P43","No sabe",0.01,0.025,0.008,0.078
"P44","Muy de acuerdo",0.349,0.239,0.094,0.077
"P44","De acuerdo",0.285,0.234,0.129,0.205
"P44","Ni de acuerdo ni en desacuerdo",0.243,0.336,0.304,0.35
"P44","En desacuerdo",0.051,0.098,0.173,0.142
"P44","Muy en desacuerdo",0.026,0.042,0.234,0.056
"P44","No sabe",0.046,0.051,0.066,0.17
"P45","Muy de acuerdo",0.355,0.274,0.047,0.122
"P45","De acuerdo",0.337,0.313,0.066,0.204
"P45","Ni de acuerdo ni en desacuerdo",0.209,0.275,0.286,0.457
"P45","En desacuerdo",0.054,0.061,0.197,0.038
"P45","Muy en desacuerdo",0.022,0.042,0.368,0.063
"P45","No sabe",0.023,0.035,0.036,0.116
"P46","Si",0.647,0.52,0.074,0.249
"P46","No",0.109,0.202,0.701,0.197
"P46","No sabe",0.244,0.278,0.225,0.554
"P47","Muy buena",0.227,0.131,0.018,0.067
"P47","Buena",0.34,0.272,0.075,0.152
"P47","Ni buena ni mala",0.274,0.253,0.08,0.435
"P47","Mala",0.121,0.216,0.129,0.161
"P47","Muy mala",0.034,0.111,0.694,0.129
"P47","No sabe",0.004,0.017,0.004,0.056
"P48","Muy buena",0.786,0.177,0.006,0.032
"P48","Buena",0.139,0.35,0.008,0.182
"P48","Ni buena ni mala",0.051,0.284,0.028,0.39
"P48","Mala",0.011,0.134,0.089,0.17
"P48","Muy mala",0.006,0.036,0.864,0.155
"P48","No sabe",0.007,0.019,0.005,0.071
"P49","Muy buena",0.08,0.06,0.212,0.019
"P49","Buena",0.019,0.04,0.259,0.065
"P49","Ni buena ni mala",0.04,0.114,0.203,0.187
"P49","Mala",0.202,0.225,0.121,0.276
"P49","Muy mala",0.637,0.532,0.198,0.388
"P49","No sabe",0.022,0.029,0.007,0.065
"P50","Muy buena",0.02,0.037,0.192,0.061
"P50","Buena",0.031,0.084,0.288,0.146
"P50","Ni buena ni mala",0.132,0.216,0.255,0.258
"P50","Mala",0.229,0.277,0.11,0.117
"P50","Muy mala",0.554,0.303,0.131,0.262
"P50","No sabe",0.034,0.083,0.024,0.156
"P51","Muy buena",0.193,0.12,0.029,0.112
"P51","Buena",0.355,0.336,0.05,0.2
"P51","Ni buena ni mala",0.287,0.343,0.138,0.398
"P51","Mala",0.088,0.108,0.188,0.065
"P51","Muy mala",0.051,0.06,0.579,0.145
"P51","No sabe",0.026,0.033,0.016,0.08
"P52","Muy buena",0.035,0.039,0.395,0.033
"P52","Buena",0.027,0.092,0.236,0.123
"P52","Ni buena ni mala",0.095,0.205,0.153,0.276
"P52","Mala",0.153,0.167,0.076,0.148
"P52","Muy mala",0.658,0.426,0.125,0.28
"P52","No sabe",0.032,0.071,0.015,0.14
"P53","Muy buena",0.017,0.054,0.266,0.106
"P53","Buena",0.02,0.095,0.191,0.103
"P53","Ni buena ni mala",0.112,0.14,0.272,0.27
"P53","Mala",0.151,0.168,0.119,0.132
"P53","Muy mala",0.657,0.457,0.13,0.234
"P53","No sabe",0.043,0.086,0.022,0.155
"P54","Muy buena",0.016,0.022,0.257,0.037
"P54","Buena",0.017,0.07,0.284,0.136
"P54","Ni buena ni mala",0.071,0.178,0.205,0.244
"P54","Mala",0.178,0.217,0.1,0.182
"P54","Muy mala",0.693,0.462,0.139,0.302
"P54","No sabe",0.025,0.051,0.015,0.099
"P55","Muy buena",0.154,0.081,0.025,0.035
"P55","Buena",0.388,0.224,0.045,0.146
"P55","Ni buena ni mala",0.313,0.366,0.112,0.42
"P55","Mala",0.065,0.154,0.198,0.119
"P55","Muy mala",0.06,0.111,0.606,0.154
"P55","No sabe",0.02,0.064,0.014,0.126
"P56","Muy buena",0.024,0.032,0.136,0.075
"P56","Buena",0.077,0.14,0.21,0.068
"P56","Ni buena ni mala",0.361,0.44,0.322,0.403
"P56","Mala",0.204,0.149,0.106,0.072
"P56","Muy mala",0.223,0.107,0.168,0.102
"P56","No sabe",0.111,0.132,0.058,0.28
"P57","Muy buena",0.01,0.016,0.079,0.012
"P57","Buena",0.022,0.053,0.18,0.069
"P57","Ni buena ni mala",0.205,0.342,0.369,0.392
"P57","Mala",0.182,0.176,0.12,0.143
"P57","Muy mala",0.491,0.245,0.169,0.134
"P57","No sabe",0.09,0.168,0.083,0.25
