"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P32","Javier Milei por los liberales libertarios",0.013,0.105,0.282,0.061
"P32","Nicolás del Caño por la izquierda",0.048,0.078,0.019,0.014
"P32","Otro candidato",0.143,0.209,0.076,0.156
"P32","Aún no lo tengo decidido",0.18,0.085,0.058,0.421
"P34","Sergio Massa presidente por el Frente de Todos",0.588,0.547,0.069,0.279
"P34","Horacio Rodríguez Larreta por Juntos por el Cambio",0.042,0.129,0.376,0.024
"P34","Javier Milei por los liberales libertarios",0.034,0.07,0.358,0.035
"P34","Nicolás del Caño por la izquierda",0.043,0.08,0.02,0.032
"P34","Otro candidato",0.152,0.156,0.113,0.244
"P34","Aún no lo tengo decidido",0.141,0.018,0.064,0.386
"P36","Cristina Fernández de Kirchner por el Frente de Todos",0.871,0.575,0.034,0.054
"P36","Horacio Rodríguez Larreta por Juntos por el Cambio",0.04,0.137,0.383,0.164
"P36","Javier Milei por los liberales libertarios",0.023,0.066,0.385,0.054
"P36","Nicolás del Caño por la izquierda",0.008,0.056,0.019,0.014
"P36","Otro candidato",0.007,0.112,0.113,0.22
"P36","Aún no lo tengo decidido",0.051,0.054,0.066,0.494
"P37","Sergio Massa presidente por el Frente de Todos",0.652,0.546,0.04,0.237
"P37","Mauricio Macri por Juntos por el Cambio",0.013,0.049,0.452,0
"P37","Javier Milei por los liberales libertarios",0.023,0.072,0.33,0.038
"P37","Nicolás del Caño por la izquierda",0.035,0.069,0.03,0.015
"P37","Otro candidato",0.157,0.169,0.09,0.183
"P37","Aún no lo tengo decidido",0.12,0.095,0.058,0.527
"P38","Alberto Fernández por el Frente de Todos",0.601,0.484,0.024,0.322
"P38","Mauricio Macri por Juntos por el Cambio",0.012,0.006,0.478,0
"P38","Javier Milei por los liberales libertarios",0.02,0.032,0.322,0.038
"P38","Nicolás del Caño por la izquierda",0.042,0.155,0.029,0.078
"P38","Otro candidato",0.216,0.191,0.091,0.22
"P38","Aún no lo tengo decidido",0.109,0.132,0.056,0.342
"P39","Cristina Fernández de Kirchner por el Frente de Todos",0.931,0.78,0.038,0.215
"P39","Mauricio Macri por Juntos por el Cambio",0.032,0.013,0.701,0.024
"P39","No sabe",0.037,0.207,0.261,0.761
"P40","Alberto Fernández por el Frente de Todos",0.745,0.488,0.037,0.345
"P40","Horacio Rodríguez Larreta por Juntos por el Cambio",0.011,0.283,0.655,0.068
"P40","No sabe",0.244,0.229,0.308,0.587
"P41","Sergio Massa presidente por el Frente de Todos",0.713,0.648,0.046,0.354
"P41","Patricia Bullrich por Juntos por el Cambio",0.016,0.023,0.779,0.039
"P41","No sabe",0.271,0.329,0.175,0.607
"P42","Sergio Massa presidente por el Frente de Todos",0.759,0.69,0.057,0.175
"P42","Mauricio Macri por Juntos por el Cambio",0.015,0.088,0.752,0.029
"P42","No sabe",0.226,0.222,0.191,0.796
"P43","Sergio Massa presidente por el Frente de Todos",0.763,0.689,0.056,0.212
"P43","Javier Milei por los liberales libertarios",0.042,0.038,0.617,0.073
"P43","No sabe",0.195,0.273,0.327,0.715
"P44","Horacio Rodríguez Larreta por Juntos por el Cambio",0.09,0.343,0.372,0.303
"P44","Javier Milei por los liberales libertarios",0.054,0.087,0.461,0.167
"P44","No sabe",0.856,0.57,0.167,0.53
"P45","Muy buena",0.126,0.023,0.025,0
"P45","Buena",0.318,0.142,0.037,0.02
"P45","Ni buena ni mala",0.394,0.593,0.055,0.464
"P45","Mala",0.119,0.11,0.12,0
"P45","Muy mala",0.016,0.115,0.761,0.516
"P45","No sabe",0.027,0.017,0.002,0
"P46","Muy buena",0.124,0.086,0.007,0
"P46","Buena",0.374,0.223,0.006,0
"P46","Ni buena ni mala",0.347,0.411,0.051,0.404
"P46","Mala",0.104,0.165,0.11,0.107
"P46","Muy mala",0.045,0.115,0.819,0.227
"P46","No sabe",0.006,0,0.007,0.262
"P47","Muy buena",0.793,0.247,0.004,0.068
"P47","Buena",0.133,0.17,0.007,0.231
"P47","Ni buena ni mala",0.055,0.429,0.013,0.526
"P47","Mala",0.014,0.154,0.089,0.029
"P47","Muy mala",0.004,0,0.88,0.108
"P47","No sabe",0.001,0,0.007,0.038
"P48","Muy buena",0.05,0.006,0.265,0
"P48","Buena",0.015,0.083,0.24,0.238
"P48","Ni buena ni mala",0.043,0.102,0.185,0.135
"P48","Mala",0.16,0.217,0.118,0.485
"P48","Muy mala",0.723,0.568,0.189,0.142
"P48","No sabe",0.009,0.024,0.003,0
"P49","Muy buena",0.011,0.132,0.178,0.258
"P49","Buena",0.037,0.067,0.333,0.378
"P49","Ni buena ni mala",0.093,0.19,0.233,0.072
"P49","Mala",0.211,0.29,0.102,0.159
"P49","Muy mala",0.645,0.321,0.151,0.133
"P49","No sabe",0.003,0,0.003,0
"P50","Muy buena",0.114,0.222,0.031,0
"P50","Buena",0.359,0.166,0.036,0.271
"P50","Ni buena ni mala",0.341,0.446,0.13,0.5
"P50","Mala",0.089,0.096,0.163,0
"P50","Muy mala",0.09,0.07,0.64,0.158
"P50","No sabe",0.007,0,0,0.071
"P51","Muy buena",0.012,0.065,0.422,0.192
"P51","Buena",0.033,0.064,0.247,0.24
"P51","Ni buena ni mala",0.077,0.111,0.155,0.09
"P51","Mala",0.127,0.147,0.052,0.269
"P51","Muy mala",0.749,0.602,0.121,0.209
"P51","No sabe",0.002,0.011,0.003,0
"P52","Muy buena",0.032,0.006,0.267,0.04
"P52","Buena",0.014,0.093,0.196,0
"P52","Ni buena ni mala",0.074,0.183,0.294,0.24
"P52","Mala",0.127,0.138,0.117,0.258
"P52","Muy mala",0.74,0.569,0.113,0.422
"P52","No sabe",0.013,0.011,0.013,0.04
"P53","Muy buena",0.018,0.065,0.218,0
"P53","Buena",0.043,0.004,0.29,0.04
"P53","Ni buena ni mala",0.065,0.105,0.249,0.255
"P53","Mala",0.091,0.317,0.092,0.184
"P53","Muy mala",0.767,0.495,0.149,0.521
"P53","No sabe",0.016,0.014,0.002,0
"P54","Muy buena",0.185,0.153,0.024,0
"P54","Buena",0.339,0.277,0.056,0
"P54","Ni buena ni mala",0.337,0.378,0.121,0.122
"P54","Mala",0.042,0.054,0.181,0.169
"P54","Muy mala",0.093,0.138,0.616,0.636
"P54","No sabe",0.004,0,0.002,0.073
"P55","Muy buena",0.032,0.013,0.07,0.459
"P55","Buena",0.109,0.068,0.124,0.027
"P55","Ni buena ni mala",0.411,0.495,0.344,0.247
"P55","Mala",0.165,0.23,0.177,0.102
"P55","Muy mala",0.237,0.161,0.265,0.092
"P55","No sabe",0.046,0.033,0.02,0.073
"P57","Siempre",0.281,0.393,0.28,0.311
"P57","Casi siempre",0.405,0.298,0.385,0.125
"P57","Casi nunca",0.189,0.262,0.24,0.564
"P57","Nunca, pero esta es una excepción",0.125,0.047,0.095,0
"P58","Si",0.577,0.581,0.591,0.561
"P58","No",0.423,0.419,0.409,0.439
