"var","categoria","Muy de acuerdo","De acuerdo","Ni de acuerdo ni en desacuerdo","En desacuerdo","Muy en desacuerdo","No sabe"
"P28","Buena",0.082,0.172,0.121,0.14,0.184,0.112
"P28","Ni buena ni mala",0.217,0.308,0.297,0.165,0.122,0.226
"P28","Mala",0.367,0.241,0.322,0.4,0.266,0.321
"P28","Muy mala",0.233,0.193,0.102,0.217,0.183,0.084
"P28","No sabe",0.006,0.005,0.048,0.062,0.037,0.172
"P29","Muy buena",0.104,0.034,0.139,0.079,0.223,0
"P29","Buena",0.103,0.175,0.125,0.039,0.186,0.124
"P29","Ni buena ni mala",0.364,0.481,0.415,0.326,0.156,0.539
"P29","Mala",0.246,0.134,0.183,0.296,0.267,0.107
"P29","Muy mala",0.167,0.151,0.094,0.123,0.094,0
"P29","No sabe",0.016,0.025,0.044,0.137,0.074,0.23
"P30","Muy buena",0.169,0.107,0.195,0.139,0.042,0.113
"P30","Buena",0.151,0.26,0.168,0.054,0.549,0.136
"P30","Ni buena ni mala",0.248,0.338,0.386,0.247,0.105,0.267
"P30","Mala",0.243,0.125,0.117,0.283,0.17,0.239
"P30","Muy mala",0.182,0.167,0.062,0.183,0.061,0.011
"P30","No sabe",0.007,0.003,0.072,0.094,0.073,0.234
"P31","Muy buena",0.271,0.282,0.291,0.096,0.223,0.251
"P31","Buena",0.065,0.16,0.057,0.077,0.394,0.134
"P31","Ni buena ni mala",0.069,0.103,0.059,0.046,0.036,0.05
"P31","Mala",0.231,0.142,0.251,0.378,0.228,0.05
"P31","Muy mala",0.35,0.311,0.342,0.322,0.084,0.408
"P31","No sabe",0.014,0.002,0,0.081,0.035,0.107
"P32","Muy buena",0.207,0.121,0.089,0.048,0.157,0.04
"P32","Buena",0.114,0.134,0.064,0.257,0.332,0.083
"P32","Ni buena ni mala",0.228,0.165,0.123,0.263,0.037,0.262
"P32","Mala",0.215,0.271,0.313,0.229,0.148,0.119
"P32","Muy mala",0.236,0.308,0.38,0.185,0.27,0.496
"P32","No sabe",0,0.001,0.031,0.018,0.056,0
"P33","Muy buena",0.191,0.107,0.147,0.106,0.205,0.102
"P33","Buena",0.124,0.241,0.115,0.215,0.308,0.217
"P33","Ni buena ni mala",0.086,0.179,0.217,0.178,0.128,0.198
"P33","Mala",0.268,0.171,0.234,0.202,0.214,0.038
"P33","Muy mala",0.33,0.299,0.287,0.281,0.11,0.445
"P33","No sabe",0.001,0.003,0,0.018,0.035,0
"P34","Muy buena",0.437,0.262,0.305,0.414,0.359,0.178
"P34","Buena",0.101,0.231,0.157,0.132,0.208,0.14
"P34","Ni buena ni mala",0.109,0.118,0.106,0.079,0.124,0.129
"P34","Mala",0.133,0.134,0.138,0.097,0.088,0.243
"P34","Muy mala",0.22,0.253,0.29,0.259,0.186,0.31
"P34","No sabe",0,0.002,0.004,0.019,0.035,0
"P35","Muy buena",0.353,0.163,0.209,0.401,0.313,0.04
"P35","Buena",0.218,0.294,0.18,0.225,0.298,0.239
"P35","Ni buena ni mala",0.111,0.091,0.16,0.094,0.051,0.129
"P35","Mala",0.123,0.166,0.166,0.122,0.072,0.281
"P35","Muy mala",0.195,0.286,0.281,0.139,0.231,0.299
"P35","No sabe",0,0,0.004,0.019,0.035,0.012
"P36","Muy buena",0.294,0.142,0.106,0.17,0.141,0.026
"P36","Buena",0.15,0.161,0.228,0.135,0.346,0.132
"P36","Ni buena ni mala",0.26,0.255,0.215,0.419,0.219,0.362
"P36","Mala",0.091,0.211,0.194,0.092,0.031,0.075
"P36","Muy mala",0.193,0.224,0.232,0.165,0.216,0.286
"P36","No sabe",0.012,0.007,0.025,0.019,0.047,0.119
"P37","Muy buena",0.503,0.238,0.241,0.377,0.155,0.208
"P37","Buena",0.077,0.146,0.266,0.068,0.291,0.066
"P37","Ni buena ni mala",0.13,0.164,0.057,0.257,0.214,0.315
"P37","Mala",0.089,0.137,0.172,0.155,0.056,0.074
"P37","Muy mala",0.185,0.31,0.228,0.124,0.237,0.337
"P37","No sabe",0.016,0.005,0.036,0.019,0.047,0
"P38","Muy buena",0.184,0.101,0.082,0.079,0.335,0.155
"P38","Buena",0.235,0.124,0.255,0.187,0.251,0.216
"P38","Ni buena ni mala",0.366,0.401,0.325,0.443,0.23,0.438
"P38","Mala",0.103,0.188,0.21,0.207,0.038,0.065
"P38","Muy mala",0.085,0.174,0.087,0.063,0.094,0.075
"P38","No sabe",0.027,0.012,0.041,0.021,0.052,0.051
"P39","Muy buena",0.234,0.06,0.041,0.105,0.286,0.016
"P39","Buena",0.206,0.152,0.096,0.179,0.195,0.054
"P39","Ni buena ni mala",0.232,0.297,0.261,0.361,0.14,0.382
"P39","Mala",0.106,0.162,0.227,0.144,0.04,0.16
"P39","Muy mala",0.216,0.323,0.291,0.184,0.293,0.362
"P39","No sabe",0.006,0.006,0.084,0.027,0.046,0.026
"P40","Muy buena",0.161,0.04,0.067,0.1,0.152,0.043
"P40","Buena",0.165,0.146,0.079,0.309,0.192,0.006
"P40","Ni buena ni mala",0.358,0.432,0.294,0.306,0.205,0.141
"P40","Mala",0.113,0.098,0.199,0.159,0.032,0.194
"P40","Muy mala",0.157,0.203,0.229,0.099,0.208,0.262
"P40","No sabe",0.046,0.081,0.132,0.027,0.211,0.354
