"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P28","Muy mala",0.235,0.189,0.213,0.071
"P28","No sabe",0.047,0.014,0.018,0
"P29","Muy buena",0.189,0.05,0.055,0.09
"P29","Buena",0.1,0.135,0.127,0.161
"P29","Ni buena ni mala",0.322,0.438,0.39,0.466
"P29","Mala",0.179,0.219,0.218,0.189
"P29","Muy mala",0.16,0.125,0.161,0.091
"P29","No sabe",0.05,0.033,0.049,0.003
"P30","Muy buena",0.251,0.136,0.067,0.164
"P30","Buena",0.165,0.218,0.208,0.139
"P30","Ni buena ni mala",0.222,0.314,0.276,0.383
"P30","Mala",0.15,0.201,0.216,0.191
"P30","Muy mala",0.164,0.105,0.201,0.118
"P30","No sabe",0.048,0.026,0.032,0.005
"P31","Muy buena",0.351,0.276,0.173,0.276
"P31","Buena",0.069,0.114,0.118,0.146
"P31","Ni buena ni mala",0.076,0.105,0.042,0.056
"P31","Mala",0.189,0.181,0.273,0.189
"P31","Muy mala",0.268,0.323,0.381,0.323
"P31","No sabe",0.047,0.001,0.013,0.01
"P32","Muy buena",0.254,0.101,0.121,0.135
"P32","Buena",0.06,0.137,0.142,0.228
"P32","Ni buena ni mala",0.183,0.19,0.221,0.124
"P32","Mala",0.265,0.219,0.247,0.221
"P32","Muy mala",0.232,0.344,0.259,0.282
"P32","No sabe",0.006,0.009,0.01,0.01
"P33","Muy buena",0.264,0.13,0.085,0.173
"P33","Buena",0.161,0.186,0.168,0.156
"P33","Ni buena ni mala",0.172,0.166,0.079,0.167
"P33","Mala",0.134,0.21,0.312,0.216
"P33","Muy mala",0.26,0.308,0.353,0.278
"P33","No sabe",0.009,0,0.003,0.01
"P34","Muy buena",0.382,0.267,0.424,0.391
"P34","Buena",0.143,0.163,0.127,0.212
"P34","Ni buena ni mala",0.162,0.129,0.064,0.067
"P34","Mala",0.122,0.154,0.129,0.11
"P34","Muy mala",0.185,0.285,0.254,0.21
"P34","No sabe",0.006,0.002,0.002,0.01
"P35","Muy buena",0.336,0.24,0.249,0.276
"P35","Buena",0.202,0.194,0.318,0.24
"P35","Ni buena ni mala",0.109,0.128,0.084,0.124
"P35","Mala",0.165,0.152,0.117,0.145
"P35","Muy mala",0.182,0.286,0.229,0.205
"P35","No sabe",0.006,0,0.003,0.01
"P36","Muy buena",0.246,0.145,0.217,0.258
"P36","Buena",0.129,0.188,0.172,0.219
"P36","Ni buena ni mala",0.256,0.272,0.263,0.245
"P36","Mala",0.18,0.12,0.137,0.076
"P36","Muy mala",0.177,0.256,0.188,0.191
"P36","No sabe",0.012,0.019,0.023,0.011
"P37","Muy buena",0.313,0.316,0.457,0.358
"P37","Buena",0.11,0.142,0.114,0.202
"P37","Ni buena ni mala",0.182,0.116,0.153,0.124
"P37","Mala",0.188,0.122,0.057,0.093
"P37","Muy mala",0.181,0.282,0.211,0.213
"P37","No sabe",0.026,0.022,0.008,0.01
"P38","Muy buena",0.184,0.101,0.145,0.208
"P38","Buena",0.121,0.201,0.263,0.248
"P38","Ni buena ni mala",0.322,0.416,0.373,0.326
"P38","Mala",0.205,0.116,0.13,0.127
"P38","Muy mala",0.14,0.128,0.073,0.075
"P38","No sabe",0.028,0.038,0.016,0.016
"P39","Muy buena",0.182,0.117,0.148,0.156
"P39","Buena",0.143,0.148,0.219,0.154
"P39","Ni buena ni mala",0.222,0.28,0.261,0.3
"P39","Mala",0.19,0.14,0.105,0.121
"P39","Muy mala",0.228,0.287,0.263,0.258
"P39","No sabe",0.035,0.028,0.004,0.011
"P40","Muy buena",0.156,0.078,0.098,0.109
"P40","Buena",0.075,0.137,0.186,0.291
"P40","Ni buena ni mala",0.371,0.354,0.37,0.262
"P40","Mala",0.134,0.13,0.12,0.083
"P40","Muy mala",0.189,0.205,0.14,0.209
"P40","No sabe",0.075,0.096,0.086,0.046
