"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P21","Lo votaría",0.161,0.161,0.206,0.25
"P21","Puede que lo vote",0.188,0.242,0.19,0.164
"P21","Nunca lo votaría",0.592,0.532,0.587,0.559
"P21","No sabe",0.059,0.065,0.017,0.027
"P22","La votaría",0.145,0.133,0.108,0.132
"P22","Puede que la vote",0.221,0.245,0.269,0.118
"P22","Nunca la votaría",0.565,0.558,0.555,0.634
"P22","No sabe",0.069,0.064,0.068,0.116
"P23","Lo votaría",0.124,0.086,0.056,0.108
"P23","Puede que lo vote",0.222,0.229,0.207,0.17
"P23","Nunca lo votaría",0.618,0.631,0.694,0.617
"P23","No sabe",0.036,0.054,0.043,0.105
"P24","Lo votaría",0.078,0.039,0.033,0.023
"P24","Puede que lo vote",0.179,0.198,0.19,0.117
"P24","Nunca lo votaría",0.65,0.668,0.702,0.726
"P24","No sabe",0.093,0.095,0.075,0.134
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.226,0.239,0.186,0.158
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.113,0.122,0.164,0.063
"P25","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.044,0.036,0.044,0.089
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.349,0.327,0.228,0.356
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.152,0.179,0.212,0.234
"P25","Nicolás del Caño – Myriam Bregman",0.024,0.008,0.049,0.038
"P25","Otros candidatos",0.092,0.089,0.117,0.062
"P29","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.373,0.361,0.252,0.425
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.309,0.332,0.239,0.202
"P29","Javier Milei – José Luis Espert por los liberales",0.173,0.181,0.257,0.234
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.032,0.012,0.046,0.044
"P29","Otro candidato",0.113,0.114,0.206,0.095
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.28,0.292,0.26,0.233
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.284,0.288,0.183,0.277
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.206,0.228,0.255,0.24
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.046,0.024,0.073,0.04
"P31","Otro candidato",0.184,0.168,0.229,0.21
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.299,0.282,0.186,0.321
"P33","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.326,0.381,0.305,0.244
"P33","Javier Milei presidente – José Luis Espert vice por los liberales",0.152,0.157,0.228,0.2
"P33","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.045,0.03,0.068,0.053
"P33","Otro candidato",0.178,0.15,0.213,0.182
"P35","Sergio Massa – Wado de Pedro por el Frente de Todos",0.316,0.3,0.209,0.304
"P35","Horacio Rodríguez Larreta - Gerardo Morales, por Cambiemos",0.267,0.283,0.259,0.167
"P35","Javier Milei – José Luis Espert por los liberales",0.196,0.221,0.257,0.261
"P35","Nicolás del Caño – Myriam Bregman por la izquierda",0.037,0.034,0.056,0.038
"P35","Otro candidato",0.184,0.162,0.219,0.23
"P37","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.389,0.345,0.271,0.393
"P37","Horacio Rodríguez Larreta- Gerardo Morales por Cambiemos",0.264,0.296,0.245,0.176
"P37","Javier Milei – José Luis Espert por los liberales",0.198,0.232,0.265,0.264
"P37","Nicolás del Caño – Myriam Bregman por la izquierda",0.017,0.015,0.043,0.03
"P37","Otro candidato",0.132,0.112,0.176,0.137
"P38","Sergio Massa – Wado de Pedro por el Frente de Todos",0.339,0.277,0.182,0.302
"P38","Mauricio Macri – María Eugenia Vidal por Cambiemos ",0.293,0.345,0.265,0.211
"P38","Javier Milei – José Luis Espert por los liberales",0.164,0.194,0.253,0.239
"P38","Nicolás del Caño – Myriam Bregman por la izquierda",0.027,0.027,0.051,0.039
"P38","Otro candidato",0.177,0.157,0.249,0.209
"P39","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.401,0.35,0.267,0.455
"P39","Mauricio Macri presidente – María Eugenia Vidal vice",0.381,0.447,0.404,0.302
"P39","No sabe",0.218,0.203,0.329,0.243
"P40","Alberto Fernández presidente – Daniel Scioli vice",0.343,0.299,0.204,0.345
"P40","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.374,0.424,0.389,0.271
"P40","No sabe",0.283,0.277,0.407,0.384
"P41","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.364,0.309,0.25,0.274
"P41","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.427,0.485,0.413,0.35
"P41","No sabe",0.209,0.206,0.337,0.376
"P42","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.401,0.346,0.248,0.424
"P42","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.384,0.436,0.418,0.284
"P42","No sabe",0.215,0.218,0.334,0.292
"P43","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.356,0.32,0.168,0.338
"P43","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.38,0.434,0.412,0.259
"P43","No sabe",0.264,0.246,0.42,0.403
"P44","Mauricio Macri – María Eugenia Vidal",0.387,0.444,0.358,0.283
"P44","Sergio Massa – Wado de Pedro",0.348,0.345,0.281,0.306
"P44","No sabe",0.265,0.211,0.361,0.411
"P45","Sergio Massa – Wado de Pedro",0.367,0.33,0.232,0.294
"P45","Javier Milei – José Luis Espert",0.317,0.386,0.378,0.349
"P45","No sabe",0.316,0.284,0.39,0.357
"P46","Horacio Rodríguez Larreta – Gerardo Morales",0.291,0.322,0.291,0.222
"P46","Javier Milei – José Luis Espert",0.251,0.287,0.274,0.321
"P46","No sabe",0.458,0.391,0.435,0.457
"P47","Muy buena",0.11,0.067,0.09,0.058
"P47","Buena",0.136,0.169,0.108,0.148
"P47","Ni buena ni mala",0.15,0.174,0.171,0.249
"P47","Mala",0.116,0.121,0.136,0.076
"P47","Muy mala",0.476,0.464,0.486,0.435
"P47","No sabe",0.012,0.005,0.009,0.034
"P48","Muy buena",0.113,0.059,0.081,0.078
"P48","Buena",0.151,0.155,0.087,0.217
"P48","Ni buena ni mala",0.107,0.145,0.136,0.118
"P48","Mala",0.128,0.108,0.141,0.085
"P48","Muy mala",0.491,0.531,0.547,0.457
"P48","No sabe",0.01,0.002,0.008,0.045
"P49","Muy buena",0.326,0.243,0.195,0.279
"P49","Buena",0.068,0.09,0.052,0.116
"P49","Ni buena ni mala",0.033,0.053,0.084,0.041
"P49","Mala",0.044,0.04,0.063,0.08
"P49","Muy mala",0.528,0.572,0.598,0.452
"P49","No sabe",0.001,0.002,0.008,0.032
"P50","Muy buena",0.208,0.151,0.103,0.146
"P50","Buena",0.148,0.183,0.162,0.095
"P50","Ni buena ni mala",0.122,0.152,0.191,0.154
"P50","Mala",0.102,0.14,0.21,0.169
"P50","Muy mala",0.415,0.371,0.328,0.426
"P50","No sabe",0.005,0.003,0.006,0.01
"P51","Muy buena",0.165,0.131,0.115,0.141
"P51","Buena",0.19,0.238,0.201,0.107
"P51","Ni buena ni mala",0.154,0.201,0.226,0.263
"P51","Mala",0.105,0.148,0.191,0.17
"P51","Muy mala",0.38,0.265,0.246,0.298
"P51","No sabe",0.006,0.017,0.021,0.021
"P52","Muy buena",0.106,0.078,0.054,0.114
"P52","Buena",0.158,0.151,0.147,0.162
"P52","Ni buena ni mala",0.192,0.193,0.221,0.197
"P52","Mala",0.105,0.148,0.187,0.127
"P52","Muy mala",0.43,0.422,0.384,0.379
"P52","No sabe",0.009,0.008,0.007,0.021
"P53","Muy buena",0.31,0.276,0.193,0.219
"P53","Buena",0.123,0.156,0.191,0.167
"P53","Ni buena ni mala",0.116,0.126,0.193,0.12
"P53","Mala",0.086,0.115,0.109,0.127
"P53","Muy mala",0.362,0.314,0.298,0.342
"P53","No sabe",0.003,0.013,0.016,0.025
"P54","Muy buena",0.172,0.147,0.135,0.253
"P54","Buena",0.106,0.14,0.154,0.096
"P54","Ni buena ni mala",0.219,0.268,0.258,0.223
"P54","Mala",0.129,0.127,0.143,0.111
"P54","Muy mala",0.362,0.302,0.3,0.302
"P54","No sabe",0.012,0.016,0.01,0.015
"P55","Muy buena",0.2,0.153,0.127,0.138
"P55","Buena",0.175,0.212,0.206,0.078
"P55","Ni buena ni mala",0.134,0.184,0.189,0.233
"P55","Mala",0.098,0.123,0.185,0.178
"P55","Muy mala",0.388,0.317,0.263,0.33
"P55","No sabe",0.005,0.011,0.03,0.043
"P56","Muy buena",0.102,0.067,0.06,0.166
"P56","Buena",0.18,0.191,0.116,0.099
"P56","Ni buena ni mala",0.168,0.169,0.189,0.162
"P56","Mala",0.125,0.162,0.195,0.166
"P56","Muy mala",0.414,0.399,0.434,0.375
"P56","No sabe",0.011,0.012,0.006,0.032
"P57","Muy buena",0.092,0.053,0.037,0.044
"P57","Buena",0.136,0.139,0.12,0.15
"P57","Ni buena ni mala",0.308,0.349,0.366,0.263
"P57","Mala",0.147,0.204,0.198,0.216
"P57","Muy mala",0.276,0.213,0.233,0.242
"P57","No sabe",0.041,0.042,0.046,0.085
"P58","Muy buena",0.086,0.026,0.022,0.041
"P58","Buena",0.11,0.168,0.08,0.063
"P58","Ni buena ni mala",0.28,0.354,0.492,0.3
"P58","Mala",0.122,0.132,0.144,0.239
"P58","Muy mala",0.334,0.261,0.198,0.23
"P58","No sabe",0.068,0.059,0.064,0.127
"P60","Si",0.744,0.536,0.394,0.34
"P60","No",0.256,0.464,0.606,0.66
