"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P17","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.008,0.01,0.003,0
"P17","En blanco",0.003,0,0.002,0.154
"P17","No sabe",0.029,0.053,0.049,0.177
"P20","Adán Bahl a gobernador y Claudia Monjo a vicegobernadora a  por Unión por la Patria",0.518,0.265,0.084,0.165
"P20","Rogelio Frigerio a gobernador y Alicia Aluani a vicegobernadora por Juntos por el Cambio",0.27,0.438,0.685,0.385
"P20","Arturo Etchevere a gobernador y Mayda Spizzi a vicegobernadora por la Libertad Avanza",0.146,0.127,0.132,0.184
"P20","En blanco",0.003,0.031,0.059,0.154
"P20","No sabe",0.063,0.139,0.04,0.112
"P23","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.277,0.354,0.516,0.516
"P23","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.311,0.327,0.297,0.212
"P23","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.275,0.188,0.083,0.021
"P23","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.07,0.054,0.024,0
"P23","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.026,0.05,0.02,0.072
"P23","No sabe",0.041,0.027,0.06,0.179
"P24","Totalmente seguro.",0.715,0.468,0.766,0.308
"P24","Bastante seguro",0.118,0.288,0.115,0.205
"P24","Algo seguro",0.106,0.102,0.054,0.268
"P24","Para nada seguro",0.061,0.142,0.065,0.219
"P25","Tiene Decidido que va a ir a votar.",0.94,0.681,0.913,0.642
"P25","Tiene dudas sobre si va a ir a  votar",0.05,0.276,0.046,0.183
"P25","Tiene Decidido que no va a ir a votar",0.01,0.043,0.041,0.175
"P27","La votaría",0.383,0.069,0.283,0.099
"P27","Puede que la vote",0.058,0.566,0.188,0.158
"P27","Nunca la votaría",0.501,0.298,0.514,0.156
"P27","No sabe",0.058,0.067,0.015,0.587
"P28","La votaría",0.202,0.33,0.46,0.17
"P28","Puede que la vote",0.099,0.299,0.129,0.127
"P28","Nunca la votaría",0.664,0.328,0.385,0.475
"P28","No sabe",0.035,0.043,0.026,0.228
"P29","Si",0.467,0.611,0.35,0.348
"P29","No",0.533,0.389,0.65,0.652
"PRESIDENTE","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.609,0.278,0.099,0.079
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.141,0.211,0.357,0.262
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.204,0.432,0.466,0.17
"PRESIDENTE","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.002,0.014,0.016,0.056
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.005,0.007,0.004,0
"PRESIDENTE","En blanco",0.007,0,0.011,0.148
"PRESIDENTE","No sabe",0.032,0.058,0.047,0.285
"GOBERNADOR","Adán Bahl a gobernador y Claudia Monjo a vicegobernadora a  por Unión por la Patria",0.618,0.301,0.076,0.122
"GOBERNADOR","Rogelio Frigerio a gobernador y Alicia Aluani a vicegobernadora por Juntos por el Cambio",0.186,0.399,0.568,0.305
"GOBERNADOR","Arturo Etchevere a gobernador y Mayda Spizzi a vicegobernadora por la Libertad Avanza",0.136,0.171,0.258,0.146
"GOBERNADOR","En blanco",0.012,0.03,0.054,0.204
"GOBERNADOR","No sabe",0.048,0.099,0.044,0.223
"CORTA_PRESIDENTE","Si",0.169,0.293,0.19,0.184
"CORTA_PRESIDENTE","No",0.831,0.707,0.81,0.816
"CORTA_GOBERNADOR","Si",0.211,0.411,0.286,0.267
"CORTA_GOBERNADOR","No",0.789,0.589,0.714,0.733
"P13_imputada","Sergio Massa a presidente, Agustín Rossi a vicepresidente, Adán Bahl a gobernador y Claudia Monjo a vicegobernadora a  por Unión por la Patria",0.626,0.236,0.079,0.203
"P13_imputada","Patricia Bullrich a presidenta, Luis Petri a vicepresidente, Rogelio Frigerio a gobernador y Alicia Aluani a vicegobernadora por Juntos por el Cambio",0.154,0.286,0.407,0.202
"P13_imputada","Javier Milei a presidente, Victoria Villarruel a vicepresidenta, Arturo Etchevere a gobernador y Mayda Spizzi a vicegobernadora por la Libertad Avanza",0.194,0.404,0.445,0.377
"P13_imputada","Myriam Bregman a presidenta y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.007,0.023,0.037,0.071
"P13_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.01,0.051,0.005,0
"P13_imputada","En blanco",0.009,0,0.027,0.147
"PRESIDENTE_imputada","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.627,0.278,0.106,0.271
"PRESIDENTE_imputada","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.147,0.241,0.372,0.267
"PRESIDENTE_imputada","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.209,0.46,0.487,0.258
"PRESIDENTE_imputada","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.002,0.014,0.016,0.056
"PRESIDENTE_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.008,0.007,0.004,0
"PRESIDENTE_imputada","En blanco",0.007,0,0.015,0.148
"GOBERNADOR_imputada","Adán Bahl a gobernador y Claudia Monjo a vicegobernadora a  por Unión por la Patria",0.643,0.322,0.084,0.225
"GOBERNADOR_imputada","Rogelio Frigerio a gobernador y Alicia Aluani a vicegobernadora por Juntos por el Cambio",0.201,0.446,0.587,0.37
"GOBERNADOR_imputada","Arturo Etchevere a gobernador y Mayda Spizzi a vicegobernadora por la Libertad Avanza",0.141,0.197,0.27,0.201
"GOBERNADOR_imputada","En blanco",0.015,0.035,0.059,0.204
