"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P31","No sabe",0.073,0.061,0.075,0.131
"P32","Lo votaría",0.271,0.317,0.294,0.284
"P32","Puede que lo vote",0.076,0.114,0.096,0.093
"P32","Nunca lo votaría",0.598,0.517,0.541,0.498
"P32","No sabe",0.055,0.052,0.069,0.125
"P33","Lo votaría",0.162,0.216,0.199,0.193
"P33","Puede que lo vote",0.119,0.167,0.135,0.069
"P33","Nunca lo votaría",0.666,0.554,0.577,0.583
"P33","No sabe",0.053,0.063,0.089,0.155
"P34","Lo votaría",0.123,0.155,0.148,0.102
"P34","Puede que lo vote",0.087,0.119,0.093,0.082
"P34","Nunca lo votaría",0.645,0.558,0.59,0.626
"P34","No sabe",0.145,0.168,0.169,0.19
"P35","Lo votaría",0.144,0.088,0.136,0.205
"P35","Puede que lo vote",0.117,0.134,0.112,0.062
"P35","Nunca lo votaría",0.648,0.658,0.663,0.585
"P35","No sabe",0.091,0.12,0.089,0.148
"P36","Si",0.704,0.677,0.415,0.372
"P36","No",0.296,0.323,0.585,0.628
