"var","categoria","Mucho","Bastante","Poco","Nada","No sabe"
"P18","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.144,0.143,0.177,0.187,0.153
"P18","Myriam Bregman a Presidente y Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.019,0.024,0.024,0.035,0.038
"P18","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.016,0.024,0.033,0.018,0.022
"P18","Otros",0.029,0.028,0.037,0.051,0.049
"P18","En blanco",0.023,0.017,0.037,0.083,0.038
"P18","No sabe",0.02,0.033,0.07,0.186,0.196
"P25","Totalmente seguro",0.784,0.653,0.54,0.495,0.49
"P25","Bastante seguro",0.104,0.18,0.149,0.059,0.03
"P25","Algo seguro",0.066,0.09,0.158,0.133,0.17
"P25","Para nada seguro",0.046,0.077,0.153,0.313,0.31
"P26","Tiene Decidido que va a ir a votar",0.947,0.905,0.814,0.714,0.857
"P26","Tiene dudas sobre si va a ir a votar",0.036,0.07,0.117,0.143,0.08
"P26","Tiene Decidido que no va a ir a votar",0.017,0.025,0.069,0.143,0.063
"P27","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.374,0.306,0.227,0.15,0.399
"P27","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.303,0.364,0.304,0.193,0.109
"P27","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.191,0.179,0.241,0.256,0.191
"P27","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.032,0.029,0.028,0.053,0.067
"P27","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.024,0.034,0.054,0.057,0.052
"P27","Otros",0.04,0.045,0.072,0.042,0.05
"P27","En blanco",0.012,0.012,0.029,0.058,0.023
"P27","No sabe",0.024,0.031,0.045,0.191,0.109
"P28","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.375,0.304,0.227,0.149,0.469
"P28","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.256,0.305,0.272,0.169,0.195
"P28","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.228,0.228,0.276,0.268,0.133
"P28","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.028,0.027,0.022,0.068,0.053
"P28","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.023,0.036,0.051,0.045,0
"P28","Otros",0.042,0.049,0.067,0.047,0.038
"P28","En blanco",0.017,0.017,0.038,0.048,0
"P28","No sabe",0.031,0.034,0.047,0.206,0.112
"P33","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.415,0.328,0.277,0.226,0.453
"P33","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.425,0.498,0.474,0.31,0.288
"P33","En blanco",0.102,0.105,0.134,0.207,0.181
"P33","No sabe",0.058,0.069,0.115,0.257,0.078
"P34","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.355,0.433,0.412,0.227,0.388
"P34","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.228,0.231,0.251,0.294,0.19
"P34","En blanco",0.306,0.223,0.205,0.198,0.211
"P34","No sabe",0.111,0.113,0.132,0.281,0.211
"P35","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.419,0.322,0.272,0.231,0.444
"P35","Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.348,0.433,0.387,0.329,0.215
"P35","En blanco",0.16,0.155,0.191,0.226,0.112
"P35","No sabe",0.073,0.09,0.15,0.214,0.229
"P36","Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.326,0.374,0.294,0.2,0.262
"P36","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.27,0.279,0.357,0.348,0.261
"P36","En blanco",0.298,0.229,0.205,0.214,0.158
"P36","No sabe",0.106,0.118,0.144,0.238,0.319
"P37","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.417,0.336,0.296,0.235,0.469
"P37","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.333,0.358,0.413,0.356,0.278
"P37","En blanco",0.149,0.177,0.156,0.184,0.024
"P37","No sabe",0.101,0.129,0.135,0.225,0.229
"P40","Lo votaría",0.382,0.29,0.241,0.169,0.302
"P40","Puede que lo vote",0.088,0.11,0.138,0.13,0.153
"P40","Nunca lo votaría",0.506,0.56,0.547,0.567,0.42
"P40","No sabe",0.024,0.04,0.074,0.134,0.125
"P41","Lo votaría",0.273,0.158,0.139,0.079,0.142
"P41","Puede que lo vote",0.108,0.132,0.104,0.082,0.013
"P41","Nunca lo votaría",0.582,0.663,0.676,0.716,0.585
"P41","No sabe",0.037,0.047,0.081,0.123,0.26
"P42","Lo votaría",0.354,0.387,0.355,0.291,0.216
"P42","Puede que lo vote",0.138,0.157,0.165,0.176,0.208
"P42","Nunca lo votaría",0.482,0.421,0.409,0.39,0.355
"P42","No sabe",0.026,0.035,0.071,0.143,0.221
"P43","Lo votaría",0.254,0.279,0.272,0.191,0.18
"P43","Puede que lo vote",0.166,0.241,0.239,0.187,0.208
"P43","Nunca lo votaría",0.552,0.444,0.422,0.482,0.45
"P43","No sabe",0.028,0.036,0.067,0.14,0.162
"P44","Lo votaría",0.245,0.232,0.303,0.249,0.235
"P44","Puede que lo vote",0.144,0.192,0.204,0.139,0.342
"P44","Nunca lo votaría",0.585,0.542,0.438,0.481,0.336
"P44","No sabe",0.026,0.034,0.055,0.131,0.087
"P45","Lo votaría",0.085,0.063,0.106,0.069,0.158
"P45","Puede que lo vote",0.175,0.158,0.137,0.089,0.054
"P45","Nunca lo votaría",0.702,0.734,0.673,0.707,0.593
"P45","No sabe",0.038,0.045,0.084,0.135,0.195
"P46","Lo votaría",0.072,0.044,0.075,0.089,0.067
"P46","Puede que lo vote",0.15,0.196,0.177,0.159,0.093
"P46","Nunca lo votaría",0.735,0.702,0.659,0.602,0.613
"P46","No sabe",0.043,0.058,0.089,0.15,0.227
"P57","Si",0.577,0.509,0.477,0.369,0.23
"P57","No",0.423,0.491,0.523,0.631,0.77
