"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P39","No sabe",0.22,0.243,0.372,0.437
"P40","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.036,0.049,0.487,0.181
"P40","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.803,0.766,0.215,0.421
"P40","No sabe",0.161,0.185,0.298,0.398
"P41","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.045,0.042,0.554,0.255
"P41","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.769,0.741,0.182,0.378
"P41","No sabe",0.186,0.217,0.264,0.367
"P42","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.068,0.05,0.501,0.241
"P42","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.729,0.7,0.167,0.364
"P42","No sabe",0.203,0.25,0.332,0.395
"P43","Muy buena",0.022,0.009,0.094,0.034
"P43","Buena",0.057,0.061,0.209,0.115
"P43","Ni buena ni mala",0.052,0.056,0.224,0.22
"P43","Mala",0.088,0.086,0.134,0.223
"P43","Muy mala",0.771,0.78,0.326,0.348
"P43","No sabe",0.01,0.008,0.013,0.06
"P44","Muy de acuerdo",0.085,0.09,0.25,0.078
"P44","De acuerdo",0.087,0.153,0.224,0.109
"P44","Ni de acuerdo ni en desacuerdo",0.355,0.322,0.268,0.384
"P44","En desacuerdo",0.198,0.164,0.088,0.135
"P44","Muy en desacuerdo",0.234,0.206,0.119,0.132
"P44","No sabe",0.041,0.065,0.051,0.162
"P45","Muy de acuerdo",0.07,0.031,0.222,0.188
"P45","De acuerdo",0.033,0.072,0.248,0.086
"P45","Ni de acuerdo ni en desacuerdo",0.268,0.292,0.249,0.326
"P45","En desacuerdo",0.222,0.218,0.075,0.149
"P45","Muy en desacuerdo",0.387,0.356,0.182,0.173
"P45","No sabe",0.02,0.031,0.024,0.078
"P46","Si",0.084,0.079,0.398,0.252
"P46","No",0.731,0.717,0.368,0.376
"P46","No sabe",0.185,0.204,0.234,0.372
"P47","Muy buena",0.034,0.023,0.125,0.115
"P47","Buena",0.054,0.108,0.219,0.143
"P47","Ni buena ni mala",0.04,0.078,0.205,0.254
"P47","Mala",0.148,0.105,0.155,0.128
"P47","Muy mala",0.711,0.68,0.294,0.328
"P47","No sabe",0.013,0.006,0.002,0.032
"P48","Muy buena",0.025,0.013,0.393,0.125
"P48","Buena",0.009,0.033,0.113,0.053
"P48","Ni buena ni mala",0.026,0.018,0.073,0.164
"P48","Mala",0.067,0.057,0.075,0.151
"P48","Muy mala",0.86,0.873,0.34,0.469
"P48","No sabe",0.013,0.006,0.006,0.038
"P49","Muy buena",0.4,0.235,0.098,0.142
"P49","Buena",0.316,0.274,0.079,0.125
"P49","Ni buena ni mala",0.15,0.186,0.095,0.282
"P49","Mala",0.033,0.148,0.196,0.181
"P49","Muy mala",0.095,0.146,0.525,0.221
"P49","No sabe",0.006,0.011,0.007,0.049
"P50","Muy buena",0.396,0.197,0.056,0.126
"P50","Buena",0.356,0.364,0.101,0.179
"P50","Ni buena ni mala",0.148,0.303,0.167,0.318
"P50","Mala",0.023,0.081,0.219,0.113
"P50","Muy mala",0.072,0.033,0.449,0.104
"P50","No sabe",0.005,0.022,0.008,0.16
"P51","Muy buena",0.043,0.031,0.11,0.092
"P51","Buena",0.043,0.059,0.237,0.121
"P51","Ni buena ni mala",0.097,0.145,0.248,0.321
"P51","Mala",0.14,0.2,0.128,0.154
"P51","Muy mala",0.662,0.552,0.27,0.26
"P51","No sabe",0.015,0.013,0.007,0.052
"P52","Muy buena",0.528,0.422,0.124,0.256
"P52","Buena",0.272,0.263,0.126,0.143
"P52","Ni buena ni mala",0.085,0.174,0.114,0.241
"P52","Mala",0.022,0.05,0.148,0.094
"P52","Muy mala",0.086,0.079,0.479,0.136
"P52","No sabe",0.007,0.012,0.009,0.13
"P53","Muy buena",0.161,0.175,0.142,0.172
"P53","Buena",0.242,0.241,0.081,0.148
"P53","Ni buena ni mala",0.292,0.34,0.148,0.33
"P53","Mala",0.149,0.125,0.144,0.121
"P53","Muy mala",0.138,0.103,0.474,0.108
"P53","No sabe",0.018,0.016,0.011,0.121
"P54","Muy buena",0.643,0.194,0.037,0.136
"P54","Buena",0.231,0.492,0.055,0.125
"P54","Ni buena ni mala",0.048,0.26,0.115,0.475
"P54","Mala",0.019,0.032,0.215,0.069
"P54","Muy mala",0.05,0.016,0.568,0.133
"P54","No sabe",0.009,0.006,0.01,0.062
"P55","Muy buena",0.04,0.011,0.091,0.072
"P55","Buena",0.022,0.059,0.244,0.098
"P55","Ni buena ni mala",0.087,0.12,0.216,0.297
"P55","Mala",0.182,0.189,0.133,0.159
"P55","Muy mala",0.656,0.601,0.312,0.325
"P55","No sabe",0.013,0.02,0.004,0.049
"P56","Muy buena",0.208,0.15,0.046,0.053
"P56","Buena",0.274,0.275,0.124,0.137
"P56","Ni buena ni mala",0.245,0.347,0.345,0.39
"P56","Mala",0.083,0.117,0.187,0.158
"P56","Muy mala",0.17,0.077,0.244,0.064
"P56","No sabe",0.02,0.034,0.054,0.198
"P57","Muy buena",0.082,0.07,0.023,0.073
"P57","Buena",0.292,0.216,0.066,0.076
"P57","Ni buena ni mala",0.363,0.465,0.253,0.438
"P57","Mala",0.082,0.099,0.187,0.1
"P57","Muy mala",0.138,0.079,0.405,0.127
"P57","No sabe",0.043,0.071,0.066,0.186
