"var","categoria","Mucho","Bastante","Poco","Nada","No sabe"
"P13","Axel Kicillof a presidente, Sergio Massa a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.308,0.185,0.171,0.131,0.281
"P13","A Leonardo Grosso a intendente por Unión por la Patria",0.066,0.044,0.022,0.034,0.019
"P13","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.243,0.319,0.185,0.115,0.142
"P13","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.081,0.084,0.153,0.057,0.038
"P13","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.186,0.192,0.227,0.243,0.029
"P13","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.022,0.012,0.026,0.011,0.039
"P13","En blanco",0.02,0.042,0.056,0.119,0.067
"P13","No sabe",0.074,0.122,0.16,0.29,0.385
"P15","Wado de Pedro a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.299,0.249,0.153,0.101,0.15
"P15","A Leonardo Grosso a intendente por Unión por la Patria",0.059,0.027,0.036,0.06,0
"P15","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.282,0.311,0.23,0.12,0.183
"P15","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.075,0.088,0.145,0.059,0.025
"P15","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.195,0.188,0.231,0.222,0.039
"P15","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.013,0.022,0.004,0.041,0.078
"P15","En blanco",0.013,0.035,0.093,0.115,0
"P15","No sabe",0.064,0.08,0.108,0.282,0.525
"P17","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.281,0.229,0.137,0.192,0.419
"P17","Daniel Scioli a presidente, Victoria Tolosa Paz gobernadora y  Leonardo Grosso a intendente por Unión por la Patria",0.059,0.052,0.127,0.013,0
"P17","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.293,0.318,0.191,0.073,0.156
"P17","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.061,0.061,0.15,0.069,0
"P17","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.189,0.195,0.236,0.227,0.214
"P17","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.02,0.02,0.02,0.014,0
"P17","En blanco",0.019,0.036,0.048,0.165,0
"P17","No sabe",0.078,0.089,0.091,0.247,0.211
"P19","Axel Kicillof a presidente, Sergio Massa a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.288,0.243,0.185,0.113,0.57
"P19","Daniel Scioli a presidente, Victoria Tolosa Paz gobernadora y  Leonardo Grosso a intendente por Unión por la Patria",0.053,0.043,0.027,0.015,0.128
"P19","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.27,0.331,0.189,0.159,0.021
"P19","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.083,0.098,0.189,0.033,0.035
"P19","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.178,0.169,0.258,0.244,0.06
"P19","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.031,0.012,0.018,0.015,0.017
"P19","En blanco",0.024,0.01,0.039,0.178,0
"P19","No sabe",0.073,0.094,0.095,0.243,0.169
"P21","Wado de Pedro a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.352,0.239,0.123,0.096,0
"P21","Daniel Scioli a presidente, Victoria Tolosa Paz gobernadora y  Leonardo Grosso a intendente por Unión por la Patria",0.038,0.054,0.168,0.115,0
"P21","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.269,0.348,0.19,0.145,0.465
"P21","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.071,0.068,0.138,0.064,0.364
"P21","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.18,0.177,0.233,0.244,0.085
"P21","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.014,0.02,0.028,0.019,0
"P21","En blanco",0.018,0.021,0.028,0.225,0.023
"P21","No sabe",0.058,0.073,0.092,0.092,0.063
"P22","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.361,0.22,0.159,0.181,0.43
"P22","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.308,0.414,0.381,0.311,0.367
"P22","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.169,0.209,0.283,0.146,0.174
"P22","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.013,0.027,0.013,0.028,0
"P22","En blanco",0.051,0.042,0.051,0.246,0
"P22","No sabe",0.098,0.088,0.113,0.088,0.029
"P23","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.38,0.244,0.163,0.164,0.616
"P23","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.236,0.29,0.422,0.154,0.183
"P23","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.174,0.238,0.251,0.263,0.172
"P23","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.015,0.016,0.007,0.036,0.029
"P23","En blanco",0.073,0.054,0.05,0.243,0
"P23","No sabe",0.122,0.158,0.107,0.14,0
"P24","Axel Kicillof a presidente, Sergio Massa gobernador y Fernando Moreira a intendente por Unión por la Patria",0.379,0.269,0.28,0.122,0.639
"P24","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.308,0.41,0.334,0.231,0.189
"P24","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.144,0.18,0.23,0.241,0.172
"P24","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.033,0.032,0.007,0.031,0
"P24","En blanco",0.06,0.035,0.051,0.257,0
"P24","No sabe",0.076,0.074,0.098,0.118,0
"P25","Axel Kicillof a presidente, Sergio Massa gobernador y Fernando Moreira a intendente por Unión por la Patria",0.394,0.272,0.278,0.109,0.448
"P25","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.236,0.31,0.267,0.201,0
"P25","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.175,0.176,0.285,0.243,0.363
"P25","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.015,0.021,0.012,0.043,0
"P25","En blanco",0.089,0.058,0.081,0.256,0.189
"P25","No sabe",0.091,0.163,0.077,0.148,0
"P26","Wado de Pedro a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.391,0.277,0.198,0.084,0.449
"P26","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.332,0.417,0.4,0.208,0
"P26","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.154,0.179,0.276,0.287,0.103
"P26","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.015,0.019,0,0.053,0.188
"P26","En blanco",0.054,0.044,0.051,0.263,0
"P26","No sabe",0.054,0.064,0.075,0.105,0.26
"P27","Wado de Pedro a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.387,0.266,0.167,0.087,0.487
"P27","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.259,0.297,0.395,0.175,0.202
"P27","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.182,0.24,0.282,0.287,0.109
"P27","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.02,0.014,0.006,0.031,0
"P27","En blanco",0.064,0.06,0.053,0.219,0.202
"P27","No sabe",0.088,0.123,0.097,0.201,0
"P28","Sergio Massa a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.373,0.277,0.306,0.169,0
"P28","Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.322,0.429,0.378,0.209,0
"P28","Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.131,0.202,0.167,0.342,0.338
"P28","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.029,0.019,0.025,0.042,0
"P28","No sabe",0.145,0.073,0.124,0.238,0.662
"P29","Sergio Massa a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.357,0.285,0.296,0.142,0
"P29","Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.322,0.455,0.401,0.23,0
"P29","Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.152,0.159,0.209,0.351,0.347
"P29","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.033,0.019,0.01,0.029,0.653
"P29","No sabe",0.136,0.082,0.084,0.248,0
"P30","Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.406,0.27,0.205,0.089,0
"P30","Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.315,0.466,0.453,0.212,0
"P30","Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.152,0.189,0.235,0.272,1
"P30","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.012,0.015,0.02,0.103,0
"P30","No sabe",0.115,0.06,0.087,0.324,0
"P31","Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.412,0.268,0.229,0.17,0
"P31","Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.302,0.433,0.444,0.228,0
"P31","Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.169,0.21,0.217,0.29,1
"P31","A los candidatos a gobernador y a intendente del Frente de Izquierda",0.012,0.033,0.021,0.059,0
"P31","No sabe",0.105,0.056,0.089,0.253,0
"P32","Lo votaría",0.291,0.248,0.212,0.211,0
"P32","Puede que lo vote",0.251,0.217,0.252,0.243,0
"P32","Nunca lo votaría",0.321,0.369,0.454,0.474,0.33
"P32","No sabe",0.137,0.166,0.082,0.072,0.67
"P33","Lo votaría",0.153,0.091,0.149,0.351,0
"P33","Puede que lo vote",0.27,0.247,0.259,0.149,0
"P33","Nunca lo votaría",0.433,0.433,0.46,0.435,0.328
"P33","No sabe",0.144,0.229,0.132,0.065,0.672
"P34","Lo votaría",0.192,0.219,0.117,0.22,0
"P34","Puede que lo vote",0.238,0.269,0.482,0.144,0
"P34","Nunca lo votaría",0.39,0.327,0.274,0.482,0.326
"P34","No sabe",0.18,0.185,0.127,0.154,0.674
"P35","Lo votaría",0.259,0.283,0.186,0.18,0
"P35","Puede que lo vote",0.252,0.213,0.469,0.194,0
"P35","Nunca lo votaría",0.398,0.38,0.268,0.358,0.327
"P35","No sabe",0.091,0.124,0.077,0.268,0.673
"P36","Lo votaría",0.39,0.247,0.2,0.094,0
"P36","Puede que lo vote",0.161,0.175,0.247,0.144,0
"P36","Nunca lo votaría",0.406,0.545,0.523,0.686,0.327
"P36","No sabe",0.043,0.033,0.03,0.076,0.673
"P37","La votaría",0.135,0.076,0.084,0.094,0
"P37","Puede que la vote",0.297,0.259,0.539,0.13,0
"P37","Nunca la votaría",0.483,0.576,0.374,0.673,0.318
"P37","No sabe",0.085,0.089,0.003,0.103,0.682
"P38","Lo votaría",0.228,0.237,0.106,0.134,0
"P38","Puede que lo vote",0.248,0.191,0.529,0.248,0
"P38","Nunca lo votaría",0.425,0.419,0.276,0.507,0.319
"P38","No sabe",0.099,0.153,0.089,0.111,0.681
"P39","Lo votaría",0.284,0.373,0.226,0.226,0
"P39","Puede que lo vote",0.211,0.225,0.501,0.286,0
"P39","Nunca lo votaría",0.439,0.338,0.226,0.418,0.317
"P39","No sabe",0.066,0.064,0.047,0.07,0.683
"P40","Lo votaría",0.155,0.184,0.114,0.301,0.158
"P40","Puede que lo vote",0.228,0.279,0.517,0.148,0
"P40","Nunca lo votaría",0.482,0.421,0.3,0.349,0.159
"P40","No sabe",0.135,0.116,0.069,0.202,0.683
"P41","Lo votaría",0.25,0.159,0.134,0.089,0
"P41","Puede que lo vote",0.289,0.271,0.357,0.182,0
"P41","Nunca lo votaría",0.412,0.534,0.509,0.729,0.327
"P41","No sabe",0.049,0.036,0,0,0.673
"P42","Lo votaría",0.338,0.206,0.122,0,0
"P42","Puede que lo vote",0.253,0.183,0.346,0.232,0
"P42","Nunca lo votaría",0.353,0.591,0.505,0.759,0.327
"P42","No sabe",0.056,0.02,0.027,0.009,0.673
"P43","Lo votaría",0.139,0.116,0.183,0.159,0
"P43","Puede que lo vote",0.359,0.283,0.44,0.127,0
"P43","Nunca lo votaría",0.423,0.556,0.363,0.714,0.327
"P43","No sabe",0.079,0.045,0.014,0,0.673
"P44","La votaría",0.322,0.411,0.237,0.295,0.327
"P44","Puede que la vote",0.259,0.242,0.509,0.333,0
"P44","Nunca la votaría",0.355,0.314,0.202,0.302,0
"P44","No sabe",0.064,0.033,0.052,0.07,0.673
"P45","Lo votaría",0.22,0.27,0.203,0.132,0
"P45","Puede que lo vote",0.277,0.26,0.477,0.429,0
"P45","Nunca lo votaría",0.432,0.433,0.282,0.41,0.327
"P45","No sabe",0.071,0.037,0.038,0.029,0.673
"P46","Lo votaría",0.216,0.26,0.287,0.493,0.317
"P46","Puede que lo vote",0.242,0.283,0.259,0.166,0
"P46","Nunca lo votaría",0.473,0.415,0.428,0.321,0
"P46","No sabe",0.069,0.042,0.026,0.02,0.683
"P47","Si",0.514,0.501,0.543,0.174,0.31
"P47","No",0.486,0.499,0.457,0.826,0.69
