"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P12","A Patricia Bullrich",0.099,0.123,0.278,0.151
"P12","A Facundo Manes",0.353,0.29,0.079,0
"P12","A Gerardo Morales",0.164,0.069,0.025,0
"P13","Seguro lo votaria",0.265,0.138,0.204,0.055
"P13","Quizás lo votaría",0.196,0.614,0.347,0.794
"P13","Nunca lo votaría",0.539,0.248,0.449,0.151
"P14","Lo votaría",0.038,0.062,0.349,0.022
"P14","Puede que lo vote",0.027,0.153,0.27,0.111
"P14","Nunca lo votaría",0.834,0.715,0.279,0.407
"P14","No sabe",0.101,0.07,0.102,0.46
"P15","Lo votaría",0.231,0.175,0.076,0.068
"P15","Puede que lo vote",0.378,0.365,0.099,0.097
"P15","Nunca lo votaría",0.256,0.376,0.777,0.205
"P15","No sabe",0.135,0.084,0.048,0.63
"P16","Lo votaría",0.318,0.075,0.016,0.084
"P16","Puede que lo vote",0.403,0.666,0.024,0.103
"P16","Nunca lo votaría",0.157,0.19,0.946,0.116
"P16","No sabe",0.122,0.069,0.014,0.697
"P18","Lo votaría",0.134,0.037,0.217,0.031
"P18","Puede que lo vote",0.037,0.196,0.334,0.102
"P18","Nunca lo votaría",0.781,0.722,0.377,0.275
"P18","No sabe",0.048,0.045,0.072,0.592
"P19","Lo votaría",0.04,0.069,0.142,0.043
"P19","Puede que lo vote",0.095,0.186,0.305,0.153
"P19","Nunca lo votaría",0.736,0.64,0.446,0.225
"P19","No sabe",0.129,0.105,0.107,0.579
"P20","La votaría",0.025,0.019,0.365,0.029
"P20","Puede que la vote",0.021,0.074,0.283,0.128
"P20","Nunca la votaría",0.896,0.873,0.283,0.4
"P20","No sabe",0.058,0.034,0.069,0.443
"P21","Lo votaría",0.032,0.031,0.317,0.023
"P21","Puede que lo vote",0.045,0.1,0.256,0.104
"P21","Nunca lo votaría",0.854,0.806,0.372,0.352
"P21","No sabe",0.069,0.063,0.055,0.521
"P22","La votaría",0.022,0.028,0.205,0.013
"P22","Puede que la vote",0.027,0.114,0.301,0.055
"P22","Nunca la votaría",0.863,0.787,0.408,0.403
"P22","No sabe",0.088,0.071,0.086,0.529
"P23","Lo votaría",0.18,0.079,0.038,0.026
"P23","Puede que lo vote",0.404,0.312,0.069,0.109
"P23","Nunca lo votaría",0.306,0.493,0.854,0.285
"P23","No sabe",0.11,0.116,0.039,0.58
"P24","Lo votaría",0.032,0.024,0.049,0.005
"P24","Puede que lo vote",0.092,0.136,0.203,0.084
"P24","Nunca lo votaría",0.759,0.691,0.635,0.336
"P24","No sabe",0.117,0.149,0.113,0.575
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.015,0.013,0.338,0.059
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.009,0.06,0.195,0.072
"P25","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.047,0.109,0.017,0.074
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.893,0.583,0.016,0.206
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.01,0.021,0.289,0.074
"P25","Nicolás del Caño – Myriam Bregman",0.016,0.092,0.022,0.094
"P25","Otros candidatos",0.01,0.122,0.123,0.421
"P29","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.919,0.649,0.017,0.21
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.012,0.043,0.444,0.049
"P29","Javier Milei – José Luis Espert por los liberales",0.027,0.049,0.328,0.129
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.015,0.084,0.025,0.133
"P29","Otro candidato",0.027,0.175,0.186,0.479
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.062,0.136,0.382,0.119
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.603,0.451,0.074,0.138
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.031,0.057,0.34,0.129
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.065,0.11,0.021,0.152
"P31","Otro candidato",0.239,0.246,0.183,0.462
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.627,0.508,0.037,0.247
"P33","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.044,0.077,0.459,0.061
"P33","Javier Milei presidente – José Luis Espert vice por los liberales",0.022,0.048,0.312,0.067
"P33","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.057,0.116,0.025,0.23
"P33","Otro candidato",0.25,0.251,0.167,0.395
"P35","Sergio Massa – Wado de Pedro por el Frente de Todos",0.592,0.455,0.062,0.264
"P35","Horacio Rodríguez Larreta - Gerardo Morales, por Cambiemos",0.063,0.2,0.403,0.136
"P35","Javier Milei – José Luis Espert por los liberales",0.021,0.06,0.356,0.084
"P35","Nicolás del Caño – Myriam Bregman por la izquierda",0.066,0.086,0.023,0.127
"P35","Otro candidato",0.258,0.199,0.156,0.389
"P37","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.875,0.656,0.037,0.331
"P37","Horacio Rodríguez Larreta- Gerardo Morales por Cambiemos",0.044,0.142,0.413,0.095
"P37","Javier Milei – José Luis Espert por los liberales",0.011,0.032,0.36,0.089
"P37","Nicolás del Caño – Myriam Bregman por la izquierda",0.025,0.061,0.017,0.112
"P37","Otro candidato",0.045,0.109,0.173,0.373
"P38","Sergio Massa – Wado de Pedro por el Frente de Todos",0.678,0.557,0.027,0.267
"P38","Mauricio Macri – María Eugenia Vidal por Cambiemos ",0.023,0.102,0.459,0.096
"P38","Javier Milei – José Luis Espert por los liberales",0.025,0.031,0.326,0.041
"P38","Nicolás del Caño – Myriam Bregman por la izquierda",0.054,0.08,0.025,0.191
"P38","Otro candidato",0.22,0.23,0.163,0.405
"P39","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.947,0.679,0.049,0.32
"P39","Mauricio Macri presidente – María Eugenia Vidal vice",0.026,0.111,0.632,0.063
"P39","No sabe",0.027,0.21,0.319,0.617
"P40","Alberto Fernández presidente – Daniel Scioli vice",0.768,0.602,0.033,0.2
"P40","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.017,0.131,0.647,0.104
"P40","No sabe",0.215,0.267,0.32,0.696
"P41","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.761,0.617,0.034,0.317
"P41","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.014,0.079,0.695,0.05
"P41","No sabe",0.225,0.304,0.271,0.633
"P42","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.942,0.678,0.022,0.383
"P42","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.015,0.087,0.667,0.082
"P42","No sabe",0.043,0.235,0.311,0.535
"P43","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.769,0.621,0.034,0.369
"P43","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.018,0.071,0.656,0.088
"P43","No sabe",0.213,0.308,0.31,0.543
"P44","Mauricio Macri – María Eugenia Vidal",0.114,0.181,0.583,0.228
"P44","Sergio Massa – Wado de Pedro",0.693,0.561,0.125,0.219
"P44","No sabe",0.193,0.258,0.292,0.553
"P45","Sergio Massa – Wado de Pedro",0.729,0.59,0.105,0.319
"P45","Javier Milei – José Luis Espert",0.083,0.181,0.483,0.173
"P45","No sabe",0.188,0.229,0.412,0.508
"P46","Horacio Rodríguez Larreta – Gerardo Morales",0.138,0.187,0.406,0.184
"P46","Javier Milei – José Luis Espert",0.031,0.1,0.39,0.206
"P46","No sabe",0.831,0.713,0.204,0.61
"P47","Muy buena",0.188,0.046,0.061,0.01
"P47","Buena",0.366,0.248,0.048,0.129
"P47","Ni buena ni mala",0.33,0.491,0.05,0.406
"P47","Mala",0.079,0.143,0.102,0.158
"P47","Muy mala",0.025,0.066,0.737,0.214
"P47","No sabe",0.012,0.006,0.002,0.083
"P48","Muy buena",0.178,0.057,0.008,0.031
"P48","Buena",0.364,0.303,0.016,0.144
"P48","Ni buena ni mala",0.34,0.408,0.05,0.374
"P48","Mala",0.081,0.174,0.119,0.174
"P48","Muy mala",0.031,0.058,0.802,0.179
"P48","No sabe",0.006,0,0.005,0.098
"P49","Muy buena",0.803,0.231,0.01,0.089
"P49","Buena",0.108,0.305,0.009,0.174
"P49","Ni buena ni mala",0.07,0.338,0.035,0.384
"P49","Mala",0.005,0.075,0.07,0.025
"P49","Muy mala",0.013,0.051,0.872,0.219
"P49","No sabe",0.001,0,0.004,0.109
"P50","Muy buena",0.09,0.083,0.206,0.08
"P50","Buena",0.021,0.092,0.232,0.041
"P50","Ni buena ni mala",0.039,0.054,0.221,0.225
"P50","Mala",0.167,0.217,0.106,0.099
"P50","Muy mala",0.681,0.55,0.233,0.458
"P50","No sabe",0.002,0.004,0.002,0.097
"P51","Muy buena",0.011,0.026,0.211,0.09
"P51","Buena",0.014,0.085,0.308,0.146
"P51","Ni buena ni mala",0.095,0.116,0.277,0.193
"P51","Mala",0.175,0.296,0.091,0.263
"P51","Muy mala",0.69,0.472,0.107,0.156
"P51","No sabe",0.015,0.005,0.006,0.152
"P52","Muy buena",0.158,0.124,0.038,0.091
"P52","Buena",0.305,0.218,0.08,0.071
"P52","Ni buena ni mala",0.35,0.263,0.096,0.398
"P52","Mala",0.078,0.195,0.146,0.143
"P52","Muy mala",0.097,0.194,0.634,0.22
"P52","No sabe",0.012,0.006,0.006,0.077
"P53","Muy buena",0.03,0.029,0.367,0.057
"P53","Buena",0.031,0.119,0.235,0.074
"P53","Ni buena ni mala",0.063,0.105,0.171,0.238
"P53","Mala",0.129,0.176,0.086,0.19
"P53","Muy mala",0.74,0.568,0.136,0.355
"P53","No sabe",0.007,0.003,0.005,0.086
"P54","Muy buena",0.023,0.044,0.252,0.024
"P54","Buena",0.007,0.071,0.203,0.136
"P54","Ni buena ni mala",0.071,0.072,0.32,0.375
"P54","Mala",0.124,0.11,0.107,0.082
"P54","Muy mala",0.756,0.684,0.105,0.272
"P54","No sabe",0.019,0.019,0.013,0.111
"P55","Muy buena",0.009,0.037,0.261,0.066
"P55","Buena",0.001,0.063,0.281,0.099
"P55","Ni buena ni mala",0.062,0.058,0.216,0.209
"P55","Mala",0.132,0.161,0.106,0.276
"P55","Muy mala",0.782,0.681,0.129,0.302
"P55","No sabe",0.014,0,0.007,0.048
"P56","Muy buena",0.144,0.044,0.047,0.024
"P56","Buena",0.363,0.286,0.065,0.173
"P56","Ni buena ni mala",0.32,0.322,0.111,0.234
"P56","Mala",0.057,0.156,0.146,0.308
"P56","Muy mala",0.113,0.192,0.622,0.183
"P56","No sabe",0.003,0,0.009,0.078
"P57","Muy buena",0.025,0.06,0.119,0.073
"P57","Buena",0.096,0.228,0.168,0.066
"P57","Ni buena ni mala",0.384,0.387,0.341,0.463
"P57","Mala",0.213,0.14,0.119,0.139
"P57","Muy mala",0.217,0.14,0.219,0.128
"P57","No sabe",0.065,0.045,0.034,0.131
"P58","Muy buena",0.013,0.002,0.074,0.01
"P58","Buena",0.033,0.119,0.213,0.018
"P58","Ni buena ni mala",0.159,0.249,0.384,0.347
"P58","Mala",0.165,0.207,0.097,0.194
"P58","Muy mala",0.56,0.346,0.177,0.201
"P58","No sabe",0.07,0.077,0.055,0.23
"P59","Siempre",0.376,0.316,0.296,0.16
"P59","Casi siempre",0.341,0.349,0.399,0.392
"P59","Casi nunca",0.173,0.232,0.222,0.262
"P59","Nunca, pero esta es una excepción",0.11,0.103,0.083,0.186
"P60","Si",0.6,0.514,0.574,0.45
"P60","No",0.4,0.486,0.426,0.55
