"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P29","Javier Milei – José Luis Espert por los liberales",0.237,0.355,0.142,0.226
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.01,0.011,0.045,0.04
"P29","Otro candidato",0.103,0.173,0.131,0.326
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.48,0.387,0.103,0.296
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.074,0.077,0.44,0.135
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.277,0.355,0.145,0.183
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.014,0.013,0.069,0.067
"P31","Otro candidato",0.155,0.168,0.243,0.319
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.037,0.062,0.452,0.104
"P33","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.717,0.384,0.077,0.179
"P33","Javier Milei presidente – José Luis Espert vice por los liberales",0.178,0.363,0.143,0.205
"P33","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.009,0.009,0.079,0.052
"P33","Otro candidato",0.059,0.182,0.249,0.46
"P35","Sergio Massa – Wado de Pedro por el Frente de Todos",0.058,0.064,0.432,0.176
"P35","Horacio Rodríguez Larreta - Gerardo Morales, por Cambiemos",0.522,0.419,0.117,0.234
"P35","Javier Milei – José Luis Espert por los liberales",0.286,0.367,0.144,0.219
"P35","Nicolás del Caño – Myriam Bregman por la izquierda",0.01,0.012,0.072,0.038
"P35","Otro candidato",0.124,0.138,0.235,0.333
"P37","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.043,0.063,0.614,0.223
"P37","Horacio Rodríguez Larreta- Gerardo Morales por Cambiemos",0.509,0.435,0.099,0.246
"P37","Javier Milei – José Luis Espert por los liberales",0.295,0.357,0.137,0.212
"P37","Nicolás del Caño – Myriam Bregman por la izquierda",0.007,0.006,0.038,0.051
"P37","Otro candidato",0.146,0.139,0.112,0.268
"P38","Sergio Massa – Wado de Pedro por el Frente de Todos",0.009,0.045,0.5,0.118
"P38","Mauricio Macri – María Eugenia Vidal por Cambiemos ",0.623,0.459,0.073,0.233
"P38","Javier Milei – José Luis Espert por los liberales",0.241,0.343,0.134,0.213
"P38","Nicolás del Caño – Myriam Bregman por la izquierda",0.017,0.015,0.065,0.043
"P38","Otro candidato",0.11,0.138,0.228,0.393
"P39","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.052,0.078,0.659,0.238
"P39","Mauricio Macri presidente – María Eugenia Vidal vice",0.798,0.618,0.129,0.276
"P39","No sabe",0.15,0.304,0.212,0.486
"P40","Alberto Fernández presidente – Daniel Scioli vice",0.016,0.037,0.554,0.181
"P40","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.76,0.664,0.141,0.351
"P40","No sabe",0.224,0.299,0.305,0.468
"P41","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.006,0.057,0.564,0.129
"P41","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.911,0.694,0.106,0.292
"P41","No sabe",0.083,0.249,0.33,0.579
"P42","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.012,0.058,0.657,0.205
"P42","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.801,0.657,0.135,0.367
"P42","No sabe",0.187,0.285,0.208,0.428
"P43","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.013,0.073,0.557,0.133
"P43","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.793,0.65,0.13,0.375
"P43","No sabe",0.194,0.277,0.313,0.492
"P44","Mauricio Macri – María Eugenia Vidal",0.731,0.618,0.177,0.26
"P44","Sergio Massa – Wado de Pedro",0.141,0.132,0.512,0.193
"P44","No sabe",0.128,0.25,0.311,0.547
"P45","Sergio Massa – Wado de Pedro",0.098,0.144,0.55,0.077
"P45","Javier Milei – José Luis Espert",0.521,0.453,0.188,0.382
"P45","No sabe",0.381,0.403,0.262,0.541
"P46","Horacio Rodríguez Larreta – Gerardo Morales",0.495,0.421,0.164,0.283
"P46","Javier Milei – José Luis Espert",0.373,0.389,0.145,0.294
"P46","No sabe",0.132,0.19,0.691,0.423
"P47","Muy buena",0.055,0.067,0.133,0.052
"P47","Buena",0.046,0.063,0.266,0.046
"P47","Ni buena ni mala",0.03,0.062,0.292,0.187
"P47","Mala",0.082,0.093,0.106,0.142
"P47","Muy mala",0.786,0.712,0.193,0.545
"P47","No sabe",0.001,0.003,0.01,0.028
"P48","Muy buena",0.008,0.013,0.115,0.006
"P48","Buena",0.013,0.03,0.263,0.059
"P48","Ni buena ni mala",0.031,0.024,0.292,0.242
"P48","Mala",0.106,0.128,0.115,0.091
"P48","Muy mala",0.84,0.79,0.21,0.579
"P48","No sabe",0.002,0.015,0.005,0.023
"P49","Muy buena",0.013,0.028,0.497,0.091
"P49","Buena",0.007,0.015,0.117,0.044
"P49","Ni buena ni mala",0.016,0.041,0.112,0.168
"P49","Mala",0.056,0.066,0.038,0.077
"P49","Muy mala",0.906,0.843,0.232,0.585
"P49","No sabe",0.002,0.007,0.004,0.035
"P50","Muy buena",0.34,0.125,0.086,0.123
"P50","Buena",0.282,0.286,0.044,0.098
"P50","Ni buena ni mala",0.158,0.279,0.086,0.321
"P50","Mala",0.075,0.085,0.179,0.142
"P50","Muy mala",0.145,0.216,0.602,0.292
"P50","No sabe",0,0.009,0.003,0.024
"P51","Muy buena",0.271,0.184,0.045,0.161
"P51","Buena",0.327,0.34,0.078,0.239
"P51","Ni buena ni mala",0.275,0.254,0.148,0.305
"P51","Mala",0.08,0.101,0.18,0.107
"P51","Muy mala",0.046,0.111,0.534,0.136
"P51","No sabe",0.001,0.01,0.015,0.052
"P52","Muy buena",0.051,0.036,0.117,0.049
"P52","Buena",0.05,0.109,0.232,0.124
"P52","Ni buena ni mala",0.067,0.087,0.286,0.255
"P52","Mala",0.133,0.138,0.116,0.203
"P52","Muy mala",0.697,0.626,0.24,0.311
"P52","No sabe",0.002,0.004,0.009,0.058
"P53","Muy buena",0.69,0.167,0.048,0.099
"P53","Buena",0.164,0.451,0.047,0.152
"P53","Ni buena ni mala",0.028,0.215,0.128,0.41
"P53","Mala",0.036,0.06,0.159,0.15
"P53","Muy mala",0.081,0.105,0.611,0.124
"P53","No sabe",0.001,0.002,0.007,0.065
"P54","Muy buena",0.237,0.225,0.102,0.17
"P54","Buena",0.232,0.233,0.046,0.126
"P54","Ni buena ni mala",0.388,0.31,0.109,0.315
"P54","Mala",0.09,0.13,0.114,0.118
"P54","Muy mala",0.048,0.087,0.612,0.186
"P54","No sabe",0.005,0.015,0.017,0.085
"P55","Muy buena",0.315,0.236,0.059,0.198
"P55","Buena",0.349,0.274,0.05,0.211
"P55","Ni buena ni mala",0.206,0.238,0.093,0.257
"P55","Mala",0.058,0.135,0.153,0.088
"P55","Muy mala",0.062,0.112,0.633,0.237
"P55","No sabe",0.01,0.005,0.012,0.009
"P56","Muy buena",0.056,0.031,0.105,0.036
"P56","Buena",0.064,0.078,0.266,0.135
"P56","Ni buena ni mala",0.065,0.151,0.26,0.273
"P56","Mala",0.133,0.157,0.106,0.157
"P56","Muy mala",0.673,0.582,0.259,0.341
"P56","No sabe",0.009,0.001,0.004,0.058
"P57","Muy buena",0.109,0.138,0.054,0.086
"P57","Buena",0.148,0.207,0.12,0.206
"P57","Ni buena ni mala",0.336,0.342,0.373,0.41
"P57","Mala",0.154,0.112,0.169,0.062
"P57","Muy mala",0.224,0.177,0.233,0.081
"P57","No sabe",0.029,0.024,0.051,0.155
"P58","Muy buena",0.089,0.061,0.022,0.065
"P58","Buena",0.228,0.252,0.07,0.132
"P58","Ni buena ni mala",0.416,0.346,0.221,0.454
"P58","Mala",0.103,0.121,0.153,0.039
"P58","Muy mala",0.114,0.167,0.47,0.127
"P58","No sabe",0.05,0.053,0.064,0.183
"P59","Siempre",0.348,0.265,0.335,0.2
"P59","Casi siempre",0.406,0.393,0.363,0.333
"P59","Casi nunca",0.182,0.254,0.194,0.321
"P59","Nunca, pero esta es una excepción",0.064,0.088,0.108,0.146
"P60","Si",0.609,0.516,0.573,0.624
"P60","No",0.391,0.484,0.427,0.376
