"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P33","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.006,0.009,0.058,0.043
"P33","Otro candidato",0.06,0.148,0.272,0.427
"P35","Sergio Massa – Wado de Pedro por el Frente de Todos",0.079,0.079,0.414,0.156
"P35","Horacio Rodríguez Larreta - Gerardo Morales, por Cambiemos",0.476,0.378,0.115,0.201
"P35","Javier Milei – José Luis Espert por los liberales",0.297,0.396,0.164,0.22
"P35","Nicolás del Caño – Myriam Bregman por la izquierda",0.008,0.011,0.057,0.032
"P35","Otro candidato",0.14,0.136,0.25,0.391
"P37","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.043,0.073,0.561,0.213
"P37","Horacio Rodríguez Larreta- Gerardo Morales por Cambiemos",0.481,0.402,0.098,0.209
"P37","Javier Milei – José Luis Espert por los liberales",0.324,0.385,0.162,0.202
"P37","Nicolás del Caño – Myriam Bregman por la izquierda",0.007,0.007,0.034,0.031
"P37","Otro candidato",0.145,0.133,0.145,0.345
"P38","Sergio Massa – Wado de Pedro por el Frente de Todos",0.017,0.041,0.48,0.129
"P38","Mauricio Macri – María Eugenia Vidal por Cambiemos ",0.609,0.441,0.073,0.225
"P38","Javier Milei – José Luis Espert por los liberales",0.253,0.37,0.154,0.195
"P38","Nicolás del Caño – Myriam Bregman por la izquierda",0.011,0.013,0.056,0.033
"P38","Otro candidato",0.11,0.135,0.237,0.418
"P39","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.062,0.08,0.61,0.242
"P39","Mauricio Macri presidente – María Eugenia Vidal vice",0.783,0.618,0.132,0.283
"P39","No sabe",0.155,0.302,0.258,0.475
"P40","Alberto Fernández presidente – Daniel Scioli vice",0.029,0.063,0.516,0.186
"P40","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.744,0.626,0.138,0.29
"P40","No sabe",0.227,0.311,0.346,0.524
"P41","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.019,0.058,0.531,0.156
"P41","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.897,0.719,0.109,0.263
"P41","No sabe",0.084,0.223,0.36,0.581
"P42","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.03,0.06,0.618,0.224
"P42","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.775,0.632,0.127,0.294
"P42","No sabe",0.195,0.308,0.255,0.482
"P43","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.028,0.06,0.535,0.136
"P43","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.756,0.629,0.127,0.328
"P43","No sabe",0.216,0.311,0.338,0.536
"P44","Mauricio Macri – María Eugenia Vidal",0.719,0.602,0.171,0.28
"P44","Sergio Massa – Wado de Pedro",0.142,0.147,0.494,0.162
"P44","No sabe",0.139,0.251,0.335,0.558
"P45","Sergio Massa – Wado de Pedro",0.107,0.126,0.514,0.107
"P45","Javier Milei – José Luis Espert",0.54,0.521,0.208,0.335
"P45","No sabe",0.353,0.353,0.278,0.558
"P46","Horacio Rodríguez Larreta – Gerardo Morales",0.462,0.359,0.174,0.234
"P46","Javier Milei – José Luis Espert",0.382,0.457,0.176,0.288
"P46","No sabe",0.156,0.184,0.65,0.478
"P47","Muy buena",0.075,0.063,0.123,0.07
"P47","Buena",0.046,0.071,0.247,0.093
"P47","Ni buena ni mala",0.041,0.064,0.297,0.168
"P47","Mala",0.07,0.088,0.123,0.177
"P47","Muy mala",0.767,0.708,0.2,0.427
"P47","No sabe",0.001,0.006,0.01,0.065
"P48","Muy buena",0.017,0.021,0.119,0.084
"P48","Buena",0.014,0.03,0.248,0.109
"P48","Ni buena ni mala",0.033,0.051,0.27,0.152
"P48","Mala",0.084,0.115,0.127,0.102
"P48","Muy mala",0.849,0.776,0.229,0.498
"P48","No sabe",0.003,0.007,0.007,0.055
"P49","Muy buena",0.017,0.042,0.459,0.16
"P49","Buena",0.012,0.019,0.114,0.06
"P49","Ni buena ni mala",0.015,0.044,0.105,0.117
"P49","Mala",0.048,0.054,0.064,0.052
"P49","Muy mala",0.906,0.836,0.251,0.551
"P49","No sabe",0.002,0.005,0.007,0.06
"P50","Muy buena",0.357,0.139,0.091,0.079
"P50","Buena",0.273,0.253,0.05,0.091
"P50","Ni buena ni mala",0.158,0.292,0.092,0.305
"P50","Mala",0.068,0.114,0.187,0.19
"P50","Muy mala",0.142,0.193,0.576,0.266
"P50","No sabe",0.002,0.009,0.004,0.069
"P51","Muy buena",0.266,0.185,0.047,0.096
"P51","Buena",0.35,0.318,0.071,0.209
"P51","Ni buena ni mala",0.251,0.25,0.173,0.309
"P51","Mala",0.077,0.099,0.182,0.09
"P51","Muy mala",0.043,0.132,0.505,0.174
"P51","No sabe",0.013,0.016,0.022,0.122
"P52","Muy buena",0.054,0.044,0.112,0.041
"P52","Buena",0.051,0.106,0.231,0.158
"P52","Ni buena ni mala",0.081,0.1,0.29,0.256
"P52","Mala",0.131,0.168,0.122,0.193
"P52","Muy mala",0.676,0.57,0.235,0.254
"P52","No sabe",0.007,0.012,0.01,0.098
"P53","Muy buena",0.67,0.186,0.052,0.073
"P53","Buena",0.176,0.418,0.058,0.176
"P53","Ni buena ni mala",0.035,0.247,0.15,0.371
"P53","Mala",0.031,0.054,0.16,0.117
"P53","Muy mala",0.086,0.093,0.57,0.129
"P53","No sabe",0.002,0.002,0.01,0.134
"P54","Muy buena",0.273,0.269,0.095,0.138
"P54","Buena",0.233,0.229,0.059,0.128
"P54","Ni buena ni mala",0.34,0.293,0.133,0.361
"P54","Mala",0.096,0.117,0.135,0.081
"P54","Muy mala",0.05,0.076,0.554,0.14
"P54","No sabe",0.008,0.016,0.024,0.152
"P55","Muy buena",0.34,0.23,0.053,0.147
"P55","Buena",0.332,0.285,0.062,0.202
"P55","Ni buena ni mala",0.199,0.253,0.127,0.264
"P55","Mala",0.078,0.096,0.171,0.083
"P55","Muy mala",0.046,0.129,0.573,0.164
"P55","No sabe",0.005,0.007,0.014,0.14
"P56","Muy buena",0.061,0.058,0.105,0.04
"P56","Buena",0.055,0.083,0.248,0.109
"P56","Ni buena ni mala",0.073,0.124,0.27,0.249
"P56","Mala",0.143,0.188,0.122,0.197
"P56","Muy mala",0.662,0.539,0.247,0.291
"P56","No sabe",0.006,0.008,0.008,0.114
"P57","Muy buena",0.126,0.135,0.057,0.086
"P57","Buena",0.174,0.211,0.111,0.135
"P57","Ni buena ni mala",0.327,0.294,0.368,0.366
"P57","Mala",0.128,0.134,0.166,0.072
"P57","Muy mala",0.206,0.175,0.219,0.109
"P57","No sabe",0.039,0.051,0.079,0.232
"P58","Muy buena",0.122,0.095,0.029,0.055
"P58","Buena",0.229,0.214,0.062,0.11
"P58","Ni buena ni mala",0.364,0.369,0.251,0.394
"P58","Mala",0.117,0.115,0.164,0.056
"P58","Muy mala",0.117,0.148,0.412,0.121
"P58","No sabe",0.051,0.059,0.082,0.264
"P59","Siempre",0.361,0.3,0.318,0.228
"P59","Casi siempre",0.377,0.388,0.366,0.307
"P59","Casi nunca",0.188,0.237,0.202,0.291
"P59","Nunca, pero esta es una excepción",0.074,0.075,0.114,0.174
"P60","Si",0.586,0.544,0.574,0.525
"P60","No",0.414,0.456,0.426,0.475
