"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P24","Lo votaría",0.101,0.135,0.131,0.139
"P24","Puede que lo vote",0.097,0.088,0.171,0.17
"P24","Nunca lo votaría",0.75,0.661,0.633,0.434
"P24","No sabe",0.052,0.116,0.065,0.257
"P25","Lo votaría",0.068,0.074,0.083,0.022
"P25","Puede que lo vote",0.077,0.087,0.102,0.109
"P25","Nunca lo votaría",0.789,0.729,0.735,0.578
"P25","No sabe",0.066,0.11,0.08,0.291
"P26","Lo votaría",0.057,0.054,0.071,0.089
"P26","Puede que lo vote",0.104,0.155,0.099,0.059
"P26","Nunca lo votaría",0.769,0.67,0.703,0.599
"P26","No sabe",0.07,0.121,0.127,0.253
"P27","Lo votaría",0.1,0.04,0.074,0.041
"P27","Puede que lo vote",0.072,0.164,0.125,0.076
"P27","Nunca lo votaría",0.712,0.703,0.689,0.679
"P27","No sabe",0.116,0.093,0.112,0.204
"P28","Lo votaría",0.036,0.013,0.008,0.052
"P28","Puede que lo vote",0.028,0.032,0.022,0
"P28","Nunca lo votaría",0.83,0.829,0.873,0.612
"P28","No sabe",0.106,0.126,0.097,0.336
"P29","Lo votaría",0.109,0.095,0.134,0.092
"P29","Puede que lo vote",0.106,0.207,0.102,0.083
"P29","Nunca lo votaría",0.737,0.658,0.709,0.586
"P29","No sabe",0.048,0.04,0.055,0.239
"P30","Lo votaría",0.049,0.013,0.057,0.044
"P30","Puede que lo vote",0.044,0.074,0.063,0.015
"P30","Nunca lo votaría",0.782,0.806,0.813,0.7
"P30","No sabe",0.125,0.107,0.067,0.241
"P31","Si",0.552,0.507,0.322,0.314
"P31","No",0.448,0.493,0.678,0.686
