"fecha","t1 Lo votaría","t1 Puede que lo vote","t1 Nunca lo votaría","t1 No sabe","s1 Lo votaría","s1 Puede que lo vote","s1 Nunca lo votaría","s1 No sabe","s2 Lo votaría","s2 Puede que lo vote","s2 Nunca lo votaría","s2 No sabe","e1 Lo votaría","e1 Puede que lo vote","e1 Nunca lo votaría","e1 No sabe","e2 Lo votaría","e2 Puede que lo vote","e2 Nunca lo votaría","e2 No sabe","e3 Lo votaría","e3 Puede que lo vote","e3 Nunca lo votaría","e3 No sabe","e4 Lo votaría","e4 Puede que lo vote","e4 Nunca lo votaría","e4 No sabe","ed1 Lo votaría","ed1 Puede que lo vote","ed1 Nunca lo votaría","ed1 No sabe","ed2 Lo votaría","ed2 Puede que lo vote","ed2 Nunca lo votaría","ed2 No sabe","ed3 Lo votaría","ed3 Puede que lo vote","ed3 Nunca lo votaría","ed3 No sabe","v1 Lo votaría","v1 Puede que lo vote","v1 Nunca lo votaría","v1 No sabe","v2 Lo votaría","v2 Puede que lo vote","v2 Nunca lo votaría","v2 No sabe","v3 Lo votaría","v3 Puede que lo vote","v3 Nunca lo votaría","v3 No sabe","vp1 Lo votaría","vp1 Puede que lo vote","vp1 Nunca lo votaría","vp1 No sabe","vp2 Lo votaría","vp2 Puede que lo vote","vp2 Nunca lo votaría","vp2 No sabe","vp3 Lo votaría","vp3 Puede que lo vote","vp3 Nunca lo votaría","vp3 No sabe","vp4 Lo votaría","vp4 Puede que lo vote","vp4 Nunca lo votaría","vp4 No sabe","vp5 Lo votaría","vp5 Puede que lo vote","vp5 Nunca lo votaría","vp5 No sabe"
2023-08-14,0.269,0.127,0.556,0.048,0.261,0.127,0.577,0.035,0.276,0.127,0.539,0.058,0.268,0.143,0.535,0.054,0.293,0.163,0.494,0.05,0.231,0.096,0.63,0.043,0.267,0.076,0.615,0.042,0.282,0.13,0.479,0.109,0.24,0.149,0.575,0.036,0.285,0.11,0.57,0.035,0.562,0.19,0.207,0.041,0.121,0.076,0.773,0.03,0.299,0.186,0.437,0.078,0.751,0.056,0.18,0.013,0.53,0.085,0.266,0.119,0.077,0.018,0.788,0.117,0.07,0.27,0.517,0.143,0,0,1,0
2023-08-15,0.277,0.121,0.555,0.047,0.267,0.124,0.574,0.035,0.285,0.119,0.539,0.057,0.294,0.137,0.511,0.058,0.296,0.154,0.504,0.046,0.243,0.099,0.615,0.043,0.259,0.071,0.629,0.041,0.289,0.124,0.482,0.105,0.256,0.142,0.563,0.039,0.288,0.106,0.575,0.031,0.569,0.187,0.209,0.035,0.129,0.065,0.776,0.03,0.322,0.219,0.369,0.09,0.707,0.057,0.229,0.007,0.526,0.088,0.328,0.058,0.068,0.025,0.846,0.061,0.143,0.152,0.644,0.061,0,0,0.91,0.09
2023-08-16,0.274,0.12,0.562,0.044,0.258,0.125,0.582,0.035,0.287,0.115,0.546,0.052,0.285,0.134,0.525,0.056,0.293,0.155,0.508,0.044,0.245,0.097,0.621,0.037,0.259,0.065,0.638,0.038,0.292,0.12,0.489,0.099,0.252,0.137,0.576,0.035,0.283,0.107,0.579,0.031,0.557,0.188,0.216,0.039,0.131,0.058,0.785,0.026,0.281,0.239,0.388,0.092,0.68,0.069,0.246,0.005,0.538,0.109,0.321,0.032,0.079,0.024,0.855,0.042,0.108,0.17,0.677,0.045,0,0.104,0.833,0.063
2023-08-17,0.279,0.112,0.564,0.045,0.264,0.112,0.59,0.034,0.293,0.111,0.542,0.054,0.296,0.113,0.525,0.066,0.303,0.146,0.507,0.044,0.251,0.094,0.619,0.036,0.251,0.068,0.647,0.034,0.314,0.116,0.48,0.09,0.26,0.124,0.575,0.041,0.281,0.101,0.586,0.032,0.57,0.181,0.213,0.036,0.135,0.051,0.788,0.026,0.241,0.27,0.419,0.07,0.7,0.077,0.219,0.004,0.501,0.105,0.369,0.025,0.08,0.02,0.847,0.053,0.218,0.164,0.586,0.032,0.022,0.077,0.845,0.056
2023-08-18,0.289,0.099,0.572,0.04,0.272,0.105,0.595,0.028,0.303,0.094,0.554,0.049,0.287,0.097,0.564,0.052,0.32,0.135,0.505,0.04,0.26,0.079,0.628,0.033,0.267,0.06,0.639,0.034,0.328,0.115,0.473,0.084,0.275,0.102,0.583,0.04,0.285,0.091,0.6,0.024,0.584,0.162,0.215,0.039,0.152,0.041,0.786,0.021,0.205,0.308,0.409,0.078,0.71,0.079,0.208,0.003,0.475,0.086,0.418,0.021,0.086,0.021,0.846,0.047,0.157,0.123,0.7,0.02,0.058,0.058,0.843,0.041
2023-08-19,0.291,0.1,0.574,0.035,0.279,0.103,0.587,0.031,0.301,0.097,0.563,0.039,0.289,0.101,0.566,0.044,0.33,0.133,0.501,0.036,0.261,0.083,0.63,0.026,0.26,0.058,0.649,0.033,0.331,0.111,0.482,0.076,0.274,0.12,0.572,0.034,0.29,0.08,0.608,0.022,0.592,0.147,0.238,0.023,0.152,0.043,0.784,0.021,0.227,0.3,0.411,0.062,0.681,0.098,0.219,0.002,0.557,0.091,0.337,0.015,0.088,0.048,0.83,0.034,0.128,0.157,0.7,0.015,0.086,0.051,0.829,0.034
2023-08-20,0.247,0.092,0.629,0.032,0.229,0.105,0.638,0.028,0.262,0.08,0.622,0.036,0.248,0.09,0.626,0.036,0.311,0.125,0.526,0.038,0.193,0.076,0.716,0.015,0.19,0.051,0.722,0.037,0.313,0.099,0.537,0.051,0.227,0.119,0.622,0.032,0.238,0.067,0.67,0.025,0.601,0.147,0.247,0.005,0.141,0.051,0.787,0.021,0.3,0.33,0.303,0.067,0.697,0.083,0.218,0.002,0.569,0.095,0.32,0.016,0.083,0.048,0.838,0.031,0.145,0.147,0.681,0.027,0.095,0.043,0.831,0.031
2023-08-21,0.26,0.086,0.627,0.027,0.251,0.096,0.635,0.018,0.267,0.078,0.62,0.035,0.286,0.088,0.594,0.032,0.319,0.116,0.539,0.026,0.202,0.067,0.719,0.012,0.189,0.05,0.723,0.038,0.322,0.11,0.525,0.043,0.253,0.109,0.605,0.033,0.241,0.059,0.683,0.017,0.628,0.122,0.246,0.004,0.149,0.055,0.783,0.013,0.356,0.282,0.282,0.08,0.699,0.093,0.208,0,0.607,0.088,0.3,0.005,0.09,0.045,0.844,0.021,0.158,0.122,0.704,0.016,0.101,0.058,0.811,0.03
2023-08-22,0.252,0.091,0.625,0.032,0.238,0.104,0.628,0.03,0.264,0.081,0.622,0.033,0.273,0.119,0.578,0.03,0.299,0.115,0.55,0.036,0.207,0.053,0.724,0.016,0.193,0.057,0.707,0.043,0.309,0.114,0.526,0.051,0.238,0.111,0.618,0.033,0.242,0.067,0.667,0.024,0.637,0.139,0.206,0.018,0.141,0.053,0.791,0.015,0.292,0.303,0.348,0.057,0.686,0.085,0.221,0.008,0.596,0.113,0.252,0.039,0.083,0.04,0.858,0.019,0.154,0.128,0.7,0.018,0.101,0.067,0.809,0.023
2023-08-23,0.254,0.087,0.622,0.037,0.235,0.097,0.631,0.037,0.27,0.079,0.614,0.037,0.274,0.102,0.583,0.041,0.291,0.115,0.555,0.039,0.226,0.058,0.693,0.023,0.196,0.053,0.706,0.045,0.296,0.102,0.536,0.066,0.247,0.1,0.619,0.034,0.243,0.073,0.655,0.029,0.654,0.133,0.195,0.018,0.133,0.053,0.795,0.019,0.295,0.259,0.394,0.052,0.693,0.079,0.218,0.01,0.568,0.136,0.243,0.053,0.075,0.039,0.864,0.022,0.17,0.121,0.678,0.031,0.106,0.036,0.828,0.03
2023-08-24,0.262,0.089,0.612,0.037,0.236,0.096,0.625,0.043,0.283,0.084,0.602,0.031,0.288,0.105,0.573,0.034,0.29,0.113,0.559,0.038,0.236,0.066,0.674,0.024,0.21,0.055,0.685,0.05,0.304,0.105,0.513,0.078,0.261,0.099,0.618,0.022,0.247,0.076,0.645,0.032,0.648,0.138,0.19,0.024,0.131,0.058,0.792,0.019,0.299,0.252,0.385,0.064,0.694,0.083,0.214,0.009,0.586,0.143,0.214,0.057,0.082,0.041,0.858,0.019,0.155,0.127,0.682,0.036,0.113,0.038,0.82,0.029
2023-08-25,0.268,0.092,0.599,0.041,0.262,0.095,0.601,0.042,0.274,0.091,0.596,0.039,0.317,0.103,0.533,0.047,0.288,0.123,0.549,0.04,0.242,0.068,0.663,0.027,0.206,0.053,0.691,0.05,0.305,0.103,0.487,0.105,0.266,0.106,0.609,0.019,0.256,0.078,0.632,0.034,0.655,0.128,0.194,0.023,0.131,0.063,0.786,0.02,0.29,0.241,0.405,0.064,0.712,0.074,0.204,0.01,0.602,0.145,0.189,0.064,0.079,0.041,0.864,0.016,0.186,0.142,0.632,0.04,0.099,0.047,0.808,0.046
2023-08-26,0.274,0.084,0.599,0.043,0.255,0.08,0.624,0.041,0.29,0.088,0.578,0.044,0.33,0.093,0.54,0.037,0.297,0.106,0.55,0.047,0.247,0.068,0.645,0.04,0.198,0.054,0.701,0.047,0.323,0.105,0.475,0.097,0.271,0.08,0.625,0.024,0.259,0.079,0.624,0.038,0.676,0.113,0.183,0.028,0.139,0.06,0.78,0.021,0.218,0.23,0.48,0.072,0.74,0.069,0.178,0.013,0.587,0.134,0.212,0.067,0.073,0.024,0.886,0.017,0.213,0.114,0.63,0.043,0.079,0.055,0.818,0.048
2023-08-27,0.277,0.083,0.597,0.043,0.281,0.079,0.593,0.047,0.274,0.086,0.6,0.04,0.346,0.088,0.521,0.045,0.295,0.11,0.548,0.047,0.252,0.058,0.65,0.04,0.192,0.054,0.714,0.04,0.339,0.093,0.465,0.103,0.284,0.08,0.611,0.025,0.249,0.081,0.635,0.035,0.675,0.12,0.172,0.033,0.147,0.055,0.779,0.019,0.246,0.241,0.478,0.035,0.738,0.072,0.172,0.018,0.601,0.131,0.199,0.069,0.085,0.02,0.879,0.016,0.21,0.121,0.635,0.034,0.096,0.056,0.809,0.039
2023-08-28,0.265,0.089,0.605,0.041,0.271,0.089,0.592,0.048,0.259,0.089,0.616,0.036,0.28,0.091,0.58,0.049,0.292,0.112,0.553,0.043,0.266,0.072,0.621,0.041,0.197,0.065,0.707,0.031,0.345,0.106,0.446,0.103,0.241,0.082,0.655,0.022,0.253,0.088,0.626,0.033,0.665,0.133,0.168,0.034,0.125,0.057,0.8,0.018,0.239,0.207,0.535,0.019,0.72,0.057,0.204,0.019,0.566,0.173,0.192,0.069,0.074,0.031,0.886,0.009,0.2,0.137,0.633,0.03,0.093,0.042,0.824,0.041
2023-08-29,0.283,0.083,0.594,0.04,0.285,0.073,0.597,0.045,0.282,0.091,0.592,0.035,0.342,0.059,0.548,0.051,0.293,0.113,0.549,0.045,0.278,0.076,0.614,0.032,0.205,0.064,0.705,0.026,0.35,0.092,0.453,0.105,0.27,0.065,0.641,0.024,0.269,0.092,0.611,0.028,0.671,0.119,0.192,0.018,0.131,0.06,0.785,0.024,0.291,0.143,0.539,0.027,0.771,0.063,0.154,0.012,0.578,0.166,0.217,0.039,0.087,0.035,0.869,0.009,0.208,0.12,0.62,0.052,0.119,0.034,0.811,0.036
2023-08-30,0.294,0.084,0.586,0.036,0.307,0.079,0.576,0.038,0.283,0.088,0.595,0.034,0.402,0.1,0.461,0.037,0.302,0.096,0.557,0.045,0.254,0.063,0.656,0.027,0.208,0.067,0.697,0.028,0.38,0.105,0.418,0.097,0.272,0.067,0.635,0.026,0.28,0.088,0.611,0.021,0.66,0.118,0.201,0.021,0.151,0.058,0.77,0.021,0.305,0.13,0.535,0.03,0.772,0.073,0.146,0.009,0.544,0.232,0.181,0.043,0.096,0.035,0.862,0.007,0.226,0.106,0.628,0.04,0.146,0.042,0.784,0.028
2023-08-31,0.275,0.085,0.601,0.039,0.286,0.09,0.584,0.04,0.266,0.08,0.616,0.038,0.363,0.112,0.46,0.065,0.3,0.1,0.558,0.042,0.231,0.052,0.693,0.024,0.182,0.065,0.731,0.022,0.332,0.122,0.448,0.098,0.256,0.06,0.654,0.03,0.268,0.09,0.617,0.025,0.685,0.1,0.198,0.017,0.141,0.064,0.771,0.024,0.263,0.173,0.534,0.03,0.77,0.068,0.152,0.01,0.548,0.248,0.17,0.034,0.077,0.036,0.853,0.034,0.197,0.108,0.664,0.031,0.135,0.039,0.804,0.022
2023-09-01,0.267,0.096,0.599,0.038,0.263,0.105,0.594,0.038,0.271,0.088,0.604,0.037,0.288,0.17,0.498,0.044,0.322,0.095,0.535,0.048,0.244,0.047,0.686,0.023,0.174,0.064,0.736,0.026,0.343,0.109,0.481,0.067,0.265,0.057,0.634,0.044,0.241,0.121,0.617,0.021,0.686,0.092,0.195,0.027,0.131,0.07,0.776,0.023,0.283,0.162,0.518,0.037,0.752,0.076,0.158,0.014,0.548,0.254,0.169,0.029,0.077,0.045,0.845,0.033,0.178,0.116,0.677,0.029,0.148,0.037,0.805,0.01
2023-09-02,0.276,0.097,0.591,0.036,0.27,0.12,0.576,0.034,0.28,0.078,0.605,0.037,0.3,0.171,0.489,0.04,0.318,0.097,0.539,0.046,0.26,0.055,0.663,0.022,0.192,0.062,0.72,0.026,0.319,0.117,0.484,0.08,0.269,0.066,0.622,0.043,0.264,0.114,0.608,0.014,0.684,0.11,0.183,0.023,0.139,0.063,0.773,0.025,0.285,0.14,0.558,0.017,0.766,0.07,0.153,0.011,0.552,0.266,0.15,0.032,0.079,0.042,0.848,0.031,0.19,0.136,0.635,0.039,0.151,0.029,0.81,0.01
2023-09-03,0.269,0.099,0.591,0.041,0.24,0.122,0.596,0.042,0.293,0.079,0.588,0.04,0.286,0.184,0.461,0.069,0.313,0.084,0.561,0.042,0.253,0.069,0.66,0.018,0.189,0.057,0.721,0.033,0.33,0.119,0.453,0.098,0.262,0.067,0.622,0.049,0.251,0.115,0.619,0.015,0.702,0.103,0.18,0.015,0.136,0.064,0.768,0.032,0.235,0.15,0.536,0.079,0.77,0.071,0.155,0.004,0.575,0.255,0.141,0.029,0.079,0.05,0.828,0.043,0.176,0.149,0.626,0.049,0.111,0.023,0.856,0.01
2023-09-04,0.27,0.095,0.587,0.048,0.227,0.11,0.613,0.05,0.306,0.083,0.565,0.046,0.3,0.189,0.447,0.064,0.31,0.074,0.553,0.063,0.247,0.074,0.661,0.018,0.191,0.046,0.728,0.035,0.324,0.105,0.461,0.11,0.27,0.067,0.604,0.059,0.251,0.113,0.62,0.016,0.705,0.092,0.184,0.019,0.145,0.06,0.753,0.042,0.239,0.155,0.528,0.078,0.791,0.074,0.126,0.009,0.553,0.248,0.171,0.028,0.076,0.037,0.846,0.041,0.19,0.135,0.603,0.072,0.101,0.054,0.822,0.023
2023-09-05,0.26,0.104,0.592,0.044,0.227,0.118,0.608,0.047,0.287,0.093,0.579,0.041,0.253,0.198,0.489,0.06,0.3,0.092,0.553,0.055,0.26,0.08,0.643,0.017,0.2,0.043,0.722,0.035,0.348,0.115,0.446,0.091,0.253,0.091,0.602,0.054,0.233,0.11,0.638,0.019,0.718,0.101,0.161,0.02,0.139,0.062,0.764,0.035,0.219,0.171,0.529,0.081,0.764,0.065,0.162,0.009,0.543,0.225,0.203,0.029,0.067,0.037,0.856,0.04,0.18,0.164,0.603,0.053,0.073,0.083,0.814,0.03
2023-09-06,0.268,0.104,0.581,0.047,0.239,0.113,0.596,0.052,0.291,0.096,0.57,0.043,0.252,0.173,0.496,0.079,0.32,0.104,0.523,0.053,0.268,0.083,0.63,0.019,0.195,0.045,0.731,0.029,0.367,0.107,0.437,0.089,0.255,0.096,0.595,0.054,0.24,0.108,0.625,0.027,0.731,0.099,0.146,0.024,0.142,0.065,0.756,0.037,0.182,0.194,0.479,0.145,0.778,0.062,0.148,0.012,0.604,0.169,0.219,0.008,0.074,0.042,0.845,0.039,0.169,0.18,0.599,0.052,0.086,0.081,0.789,0.044
2023-09-07,0.273,0.094,0.588,0.045,0.253,0.099,0.6,0.048,0.29,0.09,0.578,0.042,0.264,0.156,0.521,0.059,0.315,0.093,0.54,0.052,0.28,0.079,0.614,0.027,0.205,0.043,0.719,0.033,0.396,0.099,0.421,0.084,0.257,0.079,0.612,0.052,0.24,0.103,0.632,0.025,0.723,0.091,0.163,0.023,0.14,0.051,0.775,0.034,0.173,0.123,0.559,0.145,0.779,0.053,0.152,0.016,0.618,0.111,0.261,0.01,0.082,0.036,0.867,0.015,0.176,0.169,0.594,0.061,0.075,0.086,0.793,0.046
2023-09-08,0.28,0.092,0.583,0.045,0.275,0.091,0.585,0.049,0.284,0.092,0.582,0.042,0.338,0.123,0.475,0.064,0.298,0.095,0.557,0.05,0.253,0.099,0.621,0.027,0.213,0.045,0.708,0.034,0.421,0.113,0.38,0.086,0.244,0.097,0.613,0.046,0.254,0.081,0.635,0.03,0.709,0.105,0.168,0.018,0.146,0.045,0.771,0.038,0.152,0.137,0.551,0.16,0.77,0.05,0.166,0.014,0.675,0.104,0.221,0,0.079,0.037,0.87,0.014,0.181,0.15,0.595,0.074,0.084,0.09,0.78,0.046
2023-09-09,0.276,0.091,0.584,0.049,0.264,0.082,0.597,0.057,0.286,0.098,0.573,0.043,0.325,0.118,0.479,0.078,0.308,0.106,0.531,0.055,0.241,0.085,0.647,0.027,0.207,0.043,0.717,0.033,0.43,0.101,0.383,0.086,0.237,0.085,0.626,0.052,0.247,0.091,0.628,0.034,0.704,0.097,0.177,0.022,0.138,0.051,0.771,0.04,0.254,0.165,0.387,0.194,0.739,0.036,0.211,0.014,0.679,0.099,0.222,0,0.09,0.038,0.856,0.016,0.159,0.137,0.637,0.067,0.097,0.094,0.759,0.05
2023-09-10,0.264,0.103,0.585,0.048,0.26,0.103,0.592,0.045,0.268,0.102,0.58,0.05,0.295,0.137,0.522,0.046,0.291,0.127,0.514,0.068,0.237,0.082,0.644,0.037,0.215,0.045,0.712,0.028,0.384,0.11,0.431,0.075,0.219,0.093,0.641,0.047,0.253,0.106,0.602,0.039,0.662,0.113,0.201,0.024,0.133,0.064,0.767,0.036,0.31,0.135,0.453,0.102,0.707,0.036,0.245,0.012,0.581,0.141,0.278,0,0.079,0.044,0.874,0.003,0.186,0.137,0.599,0.078,0.094,0.112,0.74,0.054
2023-09-11,0.274,0.095,0.584,0.047,0.269,0.103,0.58,0.048,0.279,0.089,0.587,0.045,0.33,0.11,0.501,0.059,0.306,0.126,0.51,0.058,0.224,0.072,0.669,0.035,0.215,0.052,0.706,0.027,0.38,0.101,0.423,0.096,0.238,0.081,0.64,0.041,0.262,0.104,0.601,0.033,0.674,0.111,0.19,0.025,0.13,0.055,0.79,0.025,0.249,0.148,0.39,0.213,0.716,0.034,0.236,0.014,0.569,0.15,0.281,0,0.085,0.046,0.861,0.008,0.186,0.118,0.635,0.061,0.116,0.082,0.738,0.064
2023-09-12,0.273,0.1,0.571,0.056,0.274,0.109,0.571,0.046,0.273,0.093,0.57,0.064,0.334,0.12,0.457,0.089,0.318,0.128,0.494,0.06,0.216,0.078,0.672,0.034,0.195,0.056,0.713,0.036,0.363,0.1,0.426,0.111,0.252,0.087,0.612,0.049,0.258,0.109,0.591,0.042,0.655,0.127,0.19,0.028,0.143,0.062,0.771,0.024,0.297,0.088,0.385,0.23,0.731,0.058,0.197,0.014,0.519,0.195,0.275,0.011,0.095,0.044,0.84,0.021,0.172,0.127,0.634,0.067,0.121,0.076,0.744,0.059
2023-09-13,0.274,0.108,0.572,0.046,0.271,0.123,0.572,0.034,0.276,0.096,0.571,0.057,0.332,0.12,0.492,0.056,0.309,0.149,0.487,0.055,0.226,0.079,0.661,0.034,0.202,0.057,0.705,0.036,0.348,0.124,0.43,0.098,0.251,0.093,0.612,0.044,0.263,0.114,0.593,0.03,0.684,0.116,0.185,0.015,0.137,0.079,0.762,0.022,0.284,0.157,0.389,0.17,0.736,0.051,0.202,0.011,0.564,0.16,0.267,0.009,0.085,0.045,0.85,0.02,0.168,0.161,0.605,0.066,0.113,0.083,0.761,0.043
2023-09-14,0.281,0.111,0.563,0.045,0.268,0.12,0.578,0.034,0.291,0.104,0.551,0.054,0.333,0.116,0.5,0.051,0.309,0.153,0.478,0.06,0.233,0.086,0.653,0.028,0.226,0.059,0.683,0.032,0.34,0.131,0.43,0.099,0.271,0.095,0.592,0.042,0.266,0.115,0.59,0.029,0.689,0.125,0.167,0.019,0.147,0.082,0.751,0.02,0.294,0.153,0.38,0.173,0.731,0.049,0.21,0.01,0.553,0.179,0.252,0.016,0.104,0.044,0.832,0.02,0.172,0.174,0.596,0.058,0.121,0.097,0.738,0.044
2023-09-15,0.283,0.103,0.567,0.047,0.263,0.107,0.589,0.041,0.3,0.1,0.548,0.052,0.292,0.11,0.547,0.051,0.334,0.136,0.461,0.069,0.242,0.079,0.655,0.024,0.228,0.064,0.678,0.03,0.326,0.133,0.429,0.112,0.289,0.076,0.598,0.037,0.263,0.112,0.594,0.031,0.683,0.117,0.175,0.025,0.157,0.081,0.738,0.024,0.3,0.143,0.394,0.163,0.732,0.064,0.191,0.013,0.515,0.191,0.264,0.03,0.121,0.037,0.822,0.02,0.19,0.162,0.585,0.063,0.099,0.082,0.776,0.043
2023-09-16,0.285,0.108,0.565,0.042,0.268,0.113,0.585,0.034,0.298,0.104,0.549,0.049,0.286,0.112,0.557,0.045,0.335,0.139,0.467,0.059,0.262,0.082,0.639,0.017,0.22,0.079,0.664,0.037,0.304,0.165,0.435,0.096,0.285,0.083,0.597,0.035,0.277,0.106,0.588,0.029,0.669,0.131,0.175,0.025,0.159,0.079,0.742,0.02,0.238,0.175,0.416,0.171,0.746,0.064,0.175,0.015,0.521,0.193,0.257,0.029,0.123,0.04,0.819,0.018,0.198,0.157,0.58,0.065,0.077,0.114,0.764,0.045
2023-09-17,0.289,0.113,0.564,0.034,0.281,0.107,0.584,0.028,0.297,0.117,0.548,0.038,0.325,0.106,0.537,0.032,0.331,0.145,0.48,0.044,0.265,0.092,0.629,0.014,0.208,0.086,0.668,0.038,0.292,0.182,0.456,0.07,0.295,0.1,0.576,0.029,0.284,0.097,0.594,0.025,0.677,0.135,0.161,0.027,0.155,0.08,0.749,0.016,0.194,0.167,0.469,0.17,0.756,0.072,0.153,0.019,0.574,0.178,0.219,0.029,0.124,0.03,0.829,0.017,0.181,0.162,0.607,0.05,0.085,0.127,0.75,0.038
2023-09-18,0.3,0.119,0.552,0.029,0.304,0.104,0.574,0.018,0.295,0.132,0.535,0.038,0.35,0.102,0.526,0.022,0.336,0.159,0.468,0.037,0.26,0.094,0.631,0.015,0.223,0.096,0.642,0.039,0.316,0.178,0.46,0.046,0.318,0.115,0.547,0.02,0.28,0.102,0.588,0.03,0.69,0.129,0.16,0.021,0.166,0.086,0.731,0.017,0.207,0.186,0.524,0.083,0.761,0.084,0.141,0.014,0.602,0.161,0.207,0.03,0.144,0.035,0.805,0.016,0.195,0.19,0.571,0.044,0.08,0.125,0.775,0.02
2023-09-19,0.308,0.114,0.556,0.022,0.308,0.105,0.566,0.021,0.307,0.122,0.547,0.024,0.387,0.098,0.509,0.006,0.328,0.159,0.483,0.03,0.258,0.08,0.647,0.015,0.236,0.094,0.635,0.035,0.352,0.183,0.425,0.04,0.32,0.097,0.57,0.013,0.284,0.102,0.591,0.023,0.69,0.121,0.169,0.02,0.172,0.084,0.73,0.014,0.138,0.277,0.559,0.026,0.774,0.066,0.147,0.013,0.655,0.155,0.169,0.021,0.138,0.051,0.802,0.009,0.196,0.192,0.578,0.034,0.103,0.104,0.768,0.025
2023-09-20,0.317,0.097,0.563,0.023,0.313,0.09,0.579,0.018,0.32,0.103,0.55,0.027,0.387,0.085,0.522,0.006,0.357,0.122,0.488,0.033,0.254,0.075,0.654,0.017,0.236,0.091,0.643,0.03,0.371,0.155,0.431,0.043,0.345,0.077,0.563,0.015,0.278,0.091,0.61,0.021,0.7,0.12,0.162,0.018,0.182,0.06,0.745,0.013,0.221,0.19,0.567,0.022,0.777,0.061,0.15,0.012,0.677,0.169,0.133,0.021,0.161,0.043,0.787,0.009,0.199,0.149,0.62,0.032,0.084,0.092,0.802,0.022
2023-09-21,0.314,0.092,0.572,0.022,0.322,0.091,0.57,0.017,0.307,0.094,0.573,0.026,0.358,0.078,0.558,0.006,0.378,0.119,0.477,0.026,0.24,0.07,0.668,0.022,0.235,0.086,0.647,0.032,0.358,0.141,0.463,0.038,0.333,0.08,0.571,0.016,0.284,0.085,0.61,0.021,0.683,0.114,0.187,0.016,0.179,0.059,0.748,0.014,0.233,0.223,0.519,0.025,0.764,0.066,0.16,0.01,0.705,0.158,0.116,0.021,0.145,0.047,0.801,0.007,0.204,0.143,0.616,0.037,0.077,0.068,0.837,0.018
2023-09-22,0.313,0.094,0.571,0.022,0.336,0.097,0.552,0.015,0.293,0.092,0.587,0.028,0.385,0.064,0.533,0.018,0.349,0.13,0.503,0.018,0.244,0.081,0.652,0.023,0.245,0.082,0.641,0.032,0.417,0.125,0.432,0.026,0.302,0.087,0.588,0.023,0.284,0.089,0.607,0.02,0.692,0.113,0.176,0.019,0.177,0.06,0.754,0.009,0.19,0.303,0.469,0.038,0.765,0.054,0.173,0.008,0.719,0.124,0.144,0.013,0.148,0.046,0.799,0.007,0.19,0.173,0.606,0.031,0.076,0.07,0.828,0.026
2023-09-23,0.309,0.088,0.582,0.021,0.335,0.094,0.554,0.017,0.289,0.082,0.604,0.025,0.423,0.06,0.498,0.019,0.338,0.113,0.529,0.02,0.207,0.095,0.673,0.025,0.25,0.067,0.662,0.021,0.463,0.106,0.407,0.024,0.289,0.081,0.612,0.018,0.272,0.086,0.619,0.023,0.723,0.093,0.165,0.019,0.162,0.061,0.769,0.008,0.152,0.239,0.579,0.03,0.748,0.051,0.192,0.009,0.721,0.116,0.151,0.012,0.141,0.04,0.814,0.005,0.174,0.182,0.615,0.029,0.105,0.049,0.819,0.027
2023-09-24,0.325,0.08,0.573,0.022,0.339,0.094,0.55,0.017,0.314,0.068,0.592,0.026,0.427,0.062,0.49,0.021,0.36,0.097,0.52,0.023,0.229,0.085,0.664,0.022,0.258,0.065,0.656,0.021,0.514,0.087,0.376,0.023,0.321,0.058,0.601,0.02,0.264,0.093,0.62,0.023,0.713,0.069,0.193,0.025,0.193,0.055,0.744,0.008,0.17,0.259,0.543,0.028,0.758,0.037,0.2,0.005,0.716,0.114,0.151,0.019,0.166,0.048,0.78,0.006,0.203,0.169,0.603,0.025,0.116,0.028,0.821,0.035
2023-09-25,0.314,0.086,0.579,0.021,0.305,0.1,0.575,0.02,0.321,0.074,0.582,0.023,0.386,0.085,0.508,0.021,0.342,0.101,0.531,0.026,0.238,0.088,0.654,0.02,0.268,0.059,0.656,0.017,0.469,0.106,0.404,0.021,0.318,0.073,0.584,0.025,0.258,0.088,0.634,0.02,0.703,0.083,0.189,0.025,0.185,0.06,0.746,0.009,0.204,0.24,0.549,0.007,0.741,0.057,0.19,0.012,0.765,0.101,0.117,0.017,0.146,0.048,0.804,0.002,0.191,0.176,0.612,0.021,0.101,0.033,0.829,0.037
2023-09-26,0.325,0.08,0.57,0.025,0.32,0.08,0.572,0.028,0.329,0.08,0.569,0.022,0.382,0.054,0.535,0.029,0.361,0.103,0.506,0.03,0.258,0.087,0.634,0.021,0.277,0.061,0.645,0.017,0.464,0.088,0.43,0.018,0.321,0.083,0.565,0.031,0.281,0.075,0.621,0.023,0.742,0.063,0.17,0.025,0.181,0.068,0.736,0.015,0.301,0.131,0.559,0.009,0.722,0.051,0.215,0.012,0.763,0.073,0.148,0.016,0.178,0.046,0.776,0,0.208,0.144,0.609,0.039,0.115,0.047,0.812,0.026
