"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P37","Ni buena ni mala",0.128,0.155,0.166,0.129
"P37","Mala",0.337,0.348,0.348,0.305
"P37","Muy mala",0.294,0.35,0.371,0.425
"P37","No sabe",0.009,0.009,0.01,0.022
"P38","Mejor",0.126,0.111,0.098,0.063
"P38","Igual",0.15,0.176,0.148,0.169
"P38","Peor",0.675,0.667,0.702,0.723
"P38","No sabe",0.049,0.046,0.052,0.045
"P39","Mejor",0.273,0.191,0.172,0.229
"P39","Igual",0.161,0.192,0.19,0.131
"P39","Peor",0.459,0.451,0.467,0.448
"P39","No sabe",0.107,0.166,0.171,0.192
"P40","Muy buena",0.123,0.058,0.047,0.083
"P40","Buena",0.1,0.095,0.055,0.05
"P40","Ni buena ni mala",0.174,0.164,0.149,0.15
"P40","Mala",0.233,0.256,0.275,0.281
"P40","Muy mala",0.365,0.416,0.472,0.422
"P40","No sabe",0.005,0.011,0.002,0.014
"P42","Muy buena",0.092,0.033,0.023,0.061
"P42","Buena",0.133,0.1,0.096,0.06
"P42","Ni buena ni mala",0.165,0.205,0.145,0.161
"P42","Mala",0.222,0.225,0.233,0.283
"P42","Muy mala",0.372,0.425,0.49,0.424
"P42","No sabe",0.016,0.012,0.013,0.011
"P43","Muy buena",0.136,0.08,0.073,0.102
"P43","Buena",0.166,0.192,0.153,0.159
"P43","Ni buena ni mala",0.166,0.136,0.149,0.17
"P43","Mala",0.217,0.218,0.237,0.182
"P43","Muy mala",0.306,0.369,0.384,0.373
"P43","No sabe",0.009,0.005,0.004,0.014
"P44","Muy buena",0.085,0.055,0.031,0.061
"P44","Buena",0.153,0.1,0.078,0.085
"P44","Ni buena ni mala",0.147,0.173,0.168,0.178
"P44","Mala",0.236,0.228,0.228,0.193
"P44","Muy mala",0.37,0.432,0.484,0.479
"P44","No sabe",0.009,0.012,0.011,0.004
"P45","Muy buena",0.092,0.055,0.032,0.048
"P45","Buena",0.079,0.075,0.05,0.026
"P45","Ni buena ni mala",0.174,0.15,0.129,0.154
"P45","Mala",0.254,0.239,0.277,0.28
"P45","Muy mala",0.398,0.481,0.508,0.487
"P45","No sabe",0.003,0,0.004,0.005
"P46","Muy buena",0.265,0.201,0.162,0.199
"P46","Buena",0.091,0.086,0.078,0.078
"P46","Ni buena ni mala",0.082,0.077,0.092,0.121
"P46","Mala",0.185,0.131,0.147,0.114
"P46","Muy mala",0.375,0.497,0.517,0.482
"P46","No sabe",0.002,0.008,0.004,0.006
"P47","Muy buena",0.228,0.235,0.177,0.123
"P47","Buena",0.13,0.182,0.211,0.15
"P47","Ni buena ni mala",0.159,0.168,0.177,0.218
"P47","Mala",0.247,0.143,0.17,0.227
"P47","Muy mala",0.229,0.272,0.259,0.279
"P47","No sabe",0.007,0,0.006,0.003
"P48","Muy buena",0.121,0.14,0.095,0.089
"P48","Buena",0.17,0.187,0.178,0.131
"P48","Ni buena ni mala",0.234,0.232,0.269,0.315
"P48","Mala",0.234,0.246,0.23,0.282
"P48","Muy mala",0.233,0.193,0.219,0.18
"P48","No sabe",0.008,0.002,0.009,0.003
"P49","Muy buena",0.193,0.157,0.107,0.139
"P49","Buena",0.132,0.152,0.12,0.129
"P49","Ni buena ni mala",0.141,0.103,0.132,0.149
"P49","Mala",0.157,0.169,0.189,0.144
"P49","Muy mala",0.37,0.41,0.449,0.433
"P49","No sabe",0.007,0.009,0.003,0.006
"P50","Muy buena",0.18,0.143,0.117,0.071
"P50","Buena",0.151,0.167,0.186,0.106
"P50","Ni buena ni mala",0.16,0.253,0.258,0.274
"P50","Mala",0.256,0.184,0.214,0.324
"P50","Muy mala",0.235,0.251,0.214,0.195
"P50","No sabe",0.018,0.002,0.011,0.03
"P51","Muy buena",0.235,0.216,0.219,0.193
"P51","Buena",0.098,0.092,0.065,0.093
"P51","Ni buena ni mala",0.069,0.115,0.097,0.125
"P51","Mala",0.21,0.129,0.152,0.131
"P51","Muy mala",0.376,0.436,0.46,0.427
"P51","No sabe",0.012,0.012,0.007,0.031
"P53","Muy buena",0.221,0.184,0.189,0.278
"P53","Buena",0.174,0.189,0.179,0.154
"P53","Ni buena ni mala",0.167,0.229,0.223,0.157
"P53","Mala",0.139,0.122,0.123,0.138
"P53","Muy mala",0.282,0.274,0.278,0.264
"P53","No sabe",0.017,0.002,0.008,0.009
"P54","Muy buena",0.238,0.277,0.237,0.172
"P54","Buena",0.228,0.216,0.229,0.193
"P54","Ni buena ni mala",0.102,0.143,0.179,0.171
"P54","Mala",0.17,0.125,0.13,0.197
"P54","Muy mala",0.25,0.238,0.22,0.26
"P54","No sabe",0.012,0.001,0.005,0.007
"P55","Muy buena",0.21,0.188,0.131,0.122
"P55","Buena",0.112,0.095,0.137,0.107
"P55","Ni buena ni mala",0.148,0.222,0.234,0.269
"P55","Mala",0.203,0.14,0.144,0.128
"P55","Muy mala",0.294,0.317,0.309,0.285
"P55","No sabe",0.033,0.038,0.045,0.089
"P56","Muy buena",0.105,0.078,0.031,0.037
"P56","Buena",0.126,0.114,0.091,0.116
"P56","Ni buena ni mala",0.177,0.221,0.284,0.298
"P56","Mala",0.195,0.165,0.168,0.109
"P56","Muy mala",0.365,0.397,0.379,0.316
"P56","No sabe",0.032,0.025,0.047,0.124
"P57","Muy buena",0.086,0.074,0.046,0.037
"P57","Buena",0.13,0.123,0.137,0.145
"P57","Ni buena ni mala",0.224,0.315,0.332,0.351
"P57","Mala",0.282,0.225,0.241,0.233
"P57","Muy mala",0.255,0.244,0.212,0.202
"P57","No sabe",0.023,0.019,0.032,0.032
"P58","Muy buena",0.224,0.198,0.163,0.14
"P58","Buena",0.179,0.171,0.137,0.128
"P58","Ni buena ni mala",0.18,0.234,0.273,0.292
"P58","Mala",0.178,0.14,0.151,0.148
"P58","Muy mala",0.223,0.235,0.241,0.247
"P58","No sabe",0.016,0.022,0.035,0.045
"P59","Radio",0.263,0.204,0.173,0.182
"P59","Televisión",0.337,0.384,0.337,0.278
"P59","Diario",0.065,0.078,0.053,0.028
"P59","Medio digital",0.183,0.169,0.199,0.18
"P59","Redes Sociales",0.108,0.113,0.151,0.201
"P59","Ninguno en particular",0.044,0.052,0.087,0.122
"P59","No sabe",0,0,0,0.009
"P60","Muy buena",0.12,0.059,0.053,0.098
"P60","Buena",0.169,0.169,0.132,0.155
"P60","Ni buena ni mala",0.19,0.292,0.238,0.194
"P60","Mala",0.274,0.304,0.309,0.279
"P60","Muy mala",0.232,0.171,0.24,0.249
"P60","No sabe",0.015,0.005,0.028,0.025
"P61","Muy buena",0.047,0.026,0.03,0.036
"P61","Buena",0.163,0.152,0.077,0.067
"P61","Ni buena ni mala",0.242,0.327,0.231,0.198
"P61","Mala",0.24,0.243,0.318,0.342
"P61","Muy mala",0.306,0.247,0.332,0.322
"P61","No sabe",0.002,0.005,0.012,0.035
