"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P29","Sergio Massa presidente – Ricardo Alfonsín vice por el Frente de Todos",0.032,0.031,0.213,0.088
"P29","Wado de Pedro presidente – Jorge Capitanich vice por el Frente de Todos",0.023,0.015,0.298,0.077
"P29","Javier Milei presidente y su candidato a vice",0.139,0.444,0.181,0.236
"P29","A los candidatos de la izquierda",0.006,0.028,0.044,0.045
"P29","No sabe",0.036,0.062,0.146,0.355
"P30","Alberto Fernández por el Frente de Todos",0.04,0.045,0.403,0.221
"P30","Horacio Rodríguez Larreta por Juntos por el Cambio",0.415,0.323,0.101,0.084
"P30","Javier Milei por los liberales libertarios",0.34,0.485,0.172,0.246
"P30","Al candidato del Frente de Izquierda",0.016,0.029,0.084,0.035
"P30","No sabe",0.189,0.118,0.24,0.414
"P31","Sergio Massa por el Frente de Todos",0.017,0.037,0.458,0.143
"P31","Horacio Rodríguez Larreta por Juntos por el Cambio",0.48,0.321,0.092,0.117
"P31","Javier Milei por los liberales libertarios",0.347,0.497,0.169,0.273
"P31","Al candidato del Frente de Izquierda",0.014,0.038,0.071,0.04
"P31","No sabe",0.142,0.107,0.21,0.427
"P32","Wado de Pedro por el Frente de Todos",0.014,0.028,0.476,0.127
"P32","Horacio Rodríguez Larreta por Juntos por el Cambio",0.507,0.333,0.098,0.091
"P32","Javier Milei por los liberales libertarios",0.335,0.491,0.174,0.244
"P32","Al candidato del Frente de Izquierda",0.005,0.042,0.046,0.036
"P32","No sabe",0.139,0.106,0.206,0.502
"P33","Daniel Scioli por el Frente de Todos",0.03,0.04,0.487,0.096
"P33","Horacio Rodríguez Larreta por Juntos por el Cambio",0.518,0.332,0.09,0.131
"P33","Javier Milei por los liberales libertarios",0.331,0.49,0.178,0.229
"P33","Al candidato del Frente de Izquierda",0.012,0.037,0.061,0.032
"P33","No sabe",0.109,0.101,0.184,0.512
"P34","Sergio Massa por el Frente de Todos",0.019,0.046,0.491,0.148
"P34","Patricia Bullrich por Juntos por el Cambio",0.794,0.411,0.06,0.167
"P34","Javier Milei por los liberales libertarios",0.159,0.464,0.17,0.186
"P34","Al candidato del Frente de Izquierda",0.006,0.028,0.069,0.037
"P34","No sabe",0.022,0.051,0.21,0.462
"P35","Alberto Fernández por el Frente de Todos",0.022,0.048,0.456,0.251
"P35","Patricia Bullrich por Juntos por el Cambio",0.823,0.403,0.061,0.112
"P35","Javier Milei por los liberales libertarios",0.128,0.459,0.181,0.214
"P35","Al candidato del Frente de Izquierda",0.009,0.028,0.093,0.091
"P35","No sabe",0.018,0.062,0.209,0.332
"P36","Wado de Pedro por el Frente de Todos",0.023,0.031,0.48,0.142
"P36","Patricia Bullrich por Juntos por el Cambio",0.814,0.426,0.065,0.107
"P36","Javier Milei por los liberales libertarios",0.14,0.452,0.175,0.225
"P36","Al candidato del Frente de Izquierda",0.009,0.031,0.064,0.056
"P36","No sabe",0.014,0.06,0.216,0.47
"P37","Daniel Scioli por el Frente de Todos",0.018,0.046,0.501,0.231
"P37","Patricia Bullrich por Juntos por el Cambio",0.801,0.442,0.067,0.121
"P37","Javier Milei por los liberales libertarios",0.158,0.429,0.163,0.212
"P37","Al candidato del Frente de Izquierda",0.002,0.027,0.064,0.018
"P37","No sabe",0.021,0.056,0.205,0.418
"P38","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Juntos por el Cambio",0.399,0.324,0.133,0.174
"P38","Sergio Massa presidente – Ricardo Alfonsín vice por el Frente de Todos",0.111,0.063,0.401,0.206
"P38","Javier Milei presidente y su candidato a vice",0.324,0.465,0.168,0.161
"P38","A los candidatos de la izquierda",0.008,0.053,0.076,0.024
"P38","No sabe",0.158,0.095,0.222,0.435
"P39","Patricia Bullrich presidenta – Gustavo Valdés vice por Juntos por el Cambio",0.745,0.391,0.062,0.135
"P39","Sergio Massa presidente – Ricardo Alfonsín vice por el Frente de Todos",0.041,0.052,0.442,0.166
"P39","Javier Milei presidente y su candidato a vice",0.168,0.434,0.156,0.177
"P39","A los candidatos de la izquierda",0.01,0.036,0.078,0.019
"P39","No sabe",0.036,0.087,0.262,0.503
"P40","Sergio Massa por el Frente de Todos",0.061,0.069,0.581,0.223
"P40","Horacio Rodríguez Larreta por Juntos por el Cambio",0.729,0.525,0.131,0.154
"P40","No sabe",0.21,0.406,0.288,0.623
"P41","Alberto Fernández por el Frente de Todos",0.042,0.078,0.503,0.353
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.766,0.556,0.147,0.164
"P41","No sabe",0.192,0.366,0.35,0.483
"P42","Sergio Massa por el Frente de Todos",0.02,0.057,0.59,0.272
"P42","Patricia Bullrich por Juntos por el Cambio",0.95,0.789,0.114,0.193
"P42","No sabe",0.03,0.154,0.296,0.535
"P43","Alberto Fernández por el Frente de Todos",0.019,0.061,0.547,0.297
"P43","Patricia Bullrich por Juntos por el Cambio",0.958,0.791,0.121,0.161
"P43","No sabe",0.023,0.148,0.332,0.542
"P44","Wado de Pedro por el Frente de Todos",0.028,0.045,0.538,0.218
"P44","Horacio Rodríguez Larreta por Juntos por el Cambio",0.802,0.594,0.144,0.156
"P44","No sabe",0.17,0.361,0.318,0.626
"P45","Daniel Scioli por el Frente de Todos",0.039,0.053,0.558,0.238
"P45","Horacio Rodríguez Larreta por Juntos por el Cambio",0.778,0.585,0.132,0.19
"P45","No sabe",0.183,0.362,0.31,0.572
"P46","Wado de Pedro por el Frente de Todos",0.021,0.039,0.557,0.202
"P46","Patricia Bullrich por Juntos por el Cambio",0.949,0.805,0.112,0.181
"P46","No sabe",0.03,0.156,0.331,0.617
"P47","Daniel Scioli por el Frente de Todos",0.017,0.05,0.595,0.23
"P47","Patricia Bullrich por Juntos por el Cambio",0.965,0.825,0.12,0.164
"P47","No sabe",0.018,0.125,0.285,0.606
"P48","Horacio Rodríguez Larreta por Juntos por el Cambio",0.482,0.329,0.182,0.149
"P48","Javier Milei por los liberales libertarios",0.417,0.59,0.171,0.239
"P48","No sabe",0.101,0.081,0.647,0.612
"P49","Patricia Bullrich por Juntos por el Cambio",0.762,0.441,0.099,0.169
"P49","Javier Milei por los liberales libertarios",0.19,0.484,0.175,0.245
"P49","No sabe",0.048,0.075,0.726,0.586
"P50","Alberto Fernández por el Frente de Todos",0.107,0.119,0.506,0.28
"P50","Javier Milei por los liberales libertarios",0.574,0.664,0.2,0.231
"P50","No sabe",0.319,0.217,0.294,0.489
"P51","Sergio Massa por el Frente de Todos",0.034,0.063,0.586,0.195
"P51","Javier Milei por los liberales libertarios",0.663,0.736,0.183,0.283
"P51","No sabe",0.303,0.201,0.231,0.522
"P52","Muy buena",0.013,0.02,0.108,0.083
"P52","Buena",0.068,0.126,0.205,0.099
"P52","Ni buena ni mala",0.038,0.062,0.29,0.297
"P52","Mala",0.069,0.066,0.15,0.149
"P52","Muy mala",0.807,0.72,0.241,0.324
"P52","No sabe",0.005,0.006,0.006,0.048
"P53","Muy buena",0.01,0.008,0.457,0.17
"P53","Buena",0.017,0.006,0.106,0.105
"P53","Ni buena ni mala",0.011,0.035,0.102,0.193
"P53","Mala",0.049,0.062,0.077,0.107
"P53","Muy mala",0.912,0.889,0.258,0.377
"P53","No sabe",0.001,0,0,0.048
"P54","Muy buena",0.437,0.128,0.093,0.048
"P54","Buena",0.277,0.253,0.031,0.088
"P54","Ni buena ni mala",0.135,0.265,0.06,0.208
"P54","Mala",0.038,0.145,0.139,0.267
"P54","Muy mala",0.11,0.205,0.674,0.341
"P54","No sabe",0.003,0.004,0.003,0.048
"P55","Muy buena",0.244,0.112,0.048,0.052
"P55","Buena",0.329,0.265,0.066,0.112
"P55","Ni buena ni mala",0.254,0.309,0.12,0.272
"P55","Mala",0.097,0.153,0.194,0.206
"P55","Muy mala",0.076,0.156,0.563,0.291
"P55","No sabe",0,0.005,0.009,0.067
"P56","Muy buena",0.032,0.023,0.107,0.049
"P56","Buena",0.045,0.059,0.238,0.198
"P56","Ni buena ni mala",0.081,0.111,0.29,0.194
"P56","Mala",0.132,0.187,0.109,0.179
"P56","Muy mala",0.708,0.615,0.256,0.217
"P56","No sabe",0.002,0.005,0,0.163
"P57","Muy buena",0.7,0.185,0.054,0.089
"P57","Buena",0.191,0.386,0.045,0.095
"P57","Ni buena ni mala",0.037,0.237,0.116,0.357
"P57","Mala",0.022,0.097,0.143,0.153
"P57","Muy mala",0.049,0.084,0.636,0.242
"P57","No sabe",0.001,0.011,0.006,0.064
"P58","Muy buena",0.2,0.387,0.111,0.198
"P58","Buena",0.225,0.188,0.053,0.086
"P58","Ni buena ni mala",0.336,0.268,0.095,0.159
"P58","Mala",0.117,0.067,0.131,0.226
"P58","Muy mala",0.104,0.08,0.596,0.2
"P58","No sabe",0.018,0.01,0.014,0.131
"P59","Muy buena",0.021,0.051,0.243,0.067
"P59","Buena",0.022,0.045,0.226,0.043
"P59","Ni buena ni mala",0.136,0.198,0.156,0.131
"P59","Mala",0.144,0.161,0.093,0.254
"P59","Muy mala",0.65,0.465,0.246,0.221
"P59","No sabe",0.027,0.08,0.036,0.284
"P60","Muy buena",0.013,0.018,0.18,0.078
"P60","Buena",0.02,0.027,0.272,0.237
"P60","Ni buena ni mala",0.075,0.087,0.248,0.159
"P60","Mala",0.15,0.193,0.09,0.188
"P60","Muy mala",0.729,0.664,0.207,0.264
"P60","No sabe",0.013,0.011,0.003,0.074
"P61","Muy buena",0.295,0.147,0.036,0.035
"P61","Buena",0.296,0.258,0.072,0.18
"P61","Ni buena ni mala",0.234,0.239,0.113,0.202
"P61","Mala",0.084,0.15,0.129,0.222
"P61","Muy mala",0.09,0.202,0.64,0.309
"P61","No sabe",0.001,0.004,0.01,0.052
"P62","Muy buena",0.13,0.111,0.044,0.032
"P62","Buena",0.201,0.269,0.106,0.198
"P62","Ni buena ni mala",0.363,0.381,0.328,0.304
"P62","Mala",0.146,0.077,0.212,0.165
"P62","Muy mala",0.149,0.114,0.268,0.098
"P62","No sabe",0.011,0.048,0.042,0.203
"P63","Siempre",0.402,0.289,0.288,0.235
"P63","Casi siempre",0.367,0.418,0.416,0.368
"P63","Casi nunca",0.169,0.186,0.209,0.135
"P63","Nunca, pero esta es una excepción",0.062,0.107,0.087,0.262
"P64","Si",0.655,0.554,0.62,0.565
"P64","No",0.345,0.446,0.38,0.435
