"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"CORTA_GOBERNADOR","Si",0.224,0.285,0.287,0.254
"CORTA_GOBERNADOR","No",0.776,0.715,0.713,0.746
"INTENDENTE","Fernando Moreira a intendente por Unión por la Patria",0.39,0.359,0.408,0.382
"INTENDENTE","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.291,0.361,0.289,0.195
"INTENDENTE","Hernán Sardella a intendente por la Libertad Avanza",0.243,0.18,0.199,0.182
"INTENDENTE","El candidato del Frente de Izquierda",0.013,0.022,0.03,0.002
"INTENDENTE","En blanco",0.026,0.022,0.023,0.069
"INTENDENTE","No sabe",0.037,0.056,0.051,0.17
"CORTA_INTENDENTE","Si",0.226,0.289,0.295,0.295
"CORTA_INTENDENTE","No",0.774,0.711,0.705,0.705
