"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P37","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.043,0.095,0.556,0.271
"P37","Horacio Rodríguez Larreta- Gerardo Morales por Cambiemos",0.442,0.38,0.11,0.174
"P37","Javier Milei – José Luis Espert por los liberales",0.332,0.382,0.154,0.264
"P37","Nicolás del Caño – Myriam Bregman por la izquierda",0.004,0.011,0.039,0.02
"P37","Otro candidato",0.179,0.132,0.141,0.271
"P38","Sergio Massa – Wado de Pedro por el Frente de Todos",0.027,0.08,0.464,0.17
"P38","Mauricio Macri – María Eugenia Vidal por Cambiemos ",0.621,0.386,0.077,0.175
"P38","Javier Milei – José Luis Espert por los liberales",0.24,0.378,0.152,0.271
"P38","Nicolás del Caño – Myriam Bregman por la izquierda",0.004,0.015,0.069,0.019
"P38","Otro candidato",0.108,0.141,0.238,0.365
"P39","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.045,0.109,0.612,0.266
"P39","Mauricio Macri presidente – María Eugenia Vidal vice",0.786,0.577,0.129,0.263
"P39","No sabe",0.169,0.314,0.259,0.471
"P40","Alberto Fernández presidente – Daniel Scioli vice",0.037,0.101,0.487,0.236
"P40","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.705,0.545,0.143,0.242
"P40","No sabe",0.258,0.354,0.37,0.522
"P41","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.027,0.063,0.523,0.152
"P41","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.891,0.646,0.103,0.227
"P41","No sabe",0.082,0.291,0.374,0.621
"P42","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.02,0.077,0.607,0.271
"P42","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.725,0.571,0.143,0.233
"P42","No sabe",0.255,0.352,0.25,0.496
"P43","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.033,0.069,0.512,0.151
"P43","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.719,0.573,0.135,0.265
"P43","No sabe",0.248,0.358,0.353,0.584
"P44","Mauricio Macri – María Eugenia Vidal",0.756,0.544,0.158,0.225
"P44","Sergio Massa – Wado de Pedro",0.107,0.13,0.494,0.201
"P44","No sabe",0.137,0.326,0.348,0.574
"P45","Sergio Massa – Wado de Pedro",0.085,0.104,0.498,0.211
"P45","Javier Milei – José Luis Espert",0.552,0.525,0.218,0.28
"P45","No sabe",0.363,0.371,0.284,0.509
"P46","Horacio Rodríguez Larreta – Gerardo Morales",0.441,0.354,0.17,0.209
"P46","Javier Milei – José Luis Espert",0.391,0.436,0.181,0.27
"P46","No sabe",0.168,0.21,0.649,0.521
"P47","Muy buena",0.057,0.052,0.097,0.08
"P47","Buena",0.032,0.072,0.232,0.137
"P47","Ni buena ni mala",0.04,0.08,0.294,0.197
"P47","Mala",0.08,0.13,0.132,0.164
"P47","Muy mala",0.786,0.659,0.237,0.308
"P47","No sabe",0.005,0.007,0.008,0.114
"P48","Muy buena",0.029,0.033,0.121,0.09
"P48","Buena",0.011,0.041,0.221,0.113
"P48","Ni buena ni mala",0.027,0.066,0.238,0.161
"P48","Mala",0.08,0.127,0.146,0.222
"P48","Muy mala",0.851,0.723,0.269,0.329
"P48","No sabe",0.002,0.01,0.005,0.085
"P49","Muy buena",0.021,0.056,0.438,0.168
"P49","Buena",0.008,0.026,0.136,0.074
"P49","Ni buena ni mala",0.017,0.041,0.089,0.113
"P49","Mala",0.044,0.06,0.062,0.131
"P49","Muy mala",0.909,0.811,0.272,0.445
"P49","No sabe",0.001,0.006,0.003,0.069
"P50","Muy buena",0.339,0.142,0.059,0.11
"P50","Buena",0.323,0.241,0.061,0.11
"P50","Ni buena ni mala",0.168,0.302,0.089,0.275
"P50","Mala",0.039,0.132,0.194,0.19
"P50","Muy mala",0.128,0.177,0.592,0.263
"P50","No sabe",0.003,0.006,0.005,0.052
"P51","Muy buena",0.241,0.17,0.054,0.088
"P51","Buena",0.371,0.293,0.071,0.151
"P51","Ni buena ni mala",0.241,0.256,0.168,0.385
"P51","Mala",0.072,0.107,0.193,0.085
"P51","Muy mala",0.065,0.164,0.493,0.114
"P51","No sabe",0.01,0.01,0.021,0.177
"P52","Muy buena",0.041,0.047,0.115,0.083
"P52","Buena",0.045,0.087,0.228,0.119
"P52","Ni buena ni mala",0.088,0.15,0.29,0.3
"P52","Mala",0.152,0.201,0.117,0.176
"P52","Muy mala",0.668,0.506,0.236,0.188
"P52","No sabe",0.006,0.009,0.014,0.134
"P53","Muy buena",0.702,0.174,0.055,0.042
"P53","Buena",0.167,0.404,0.055,0.137
"P53","Ni buena ni mala",0.032,0.265,0.148,0.435
"P53","Mala",0.026,0.063,0.158,0.099
"P53","Muy mala",0.07,0.093,0.563,0.099
"P53","No sabe",0.003,0.001,0.021,0.188
"P54","Muy buena",0.254,0.261,0.103,0.177
"P54","Buena",0.217,0.194,0.062,0.15
"P54","Ni buena ni mala",0.338,0.324,0.144,0.271
"P54","Mala",0.116,0.114,0.136,0.103
"P54","Muy mala",0.066,0.087,0.541,0.124
"P54","No sabe",0.009,0.02,0.014,0.175
"P55","Muy buena",0.324,0.203,0.048,0.148
"P55","Buena",0.352,0.286,0.07,0.183
"P55","Ni buena ni mala",0.217,0.251,0.141,0.293
"P55","Mala",0.061,0.099,0.17,0.082
"P55","Muy mala",0.04,0.145,0.558,0.118
"P55","No sabe",0.006,0.016,0.013,0.176
"P56","Muy buena",0.046,0.044,0.109,0.061
"P56","Buena",0.037,0.086,0.252,0.108
"P56","Ni buena ni mala",0.084,0.136,0.262,0.312
"P56","Mala",0.177,0.203,0.114,0.214
"P56","Muy mala",0.65,0.524,0.248,0.192
"P56","No sabe",0.006,0.007,0.015,0.113
"P57","Muy buena",0.083,0.093,0.06,0.044
"P57","Buena",0.108,0.171,0.122,0.079
"P57","Ni buena ni mala",0.265,0.286,0.381,0.392
"P57","Mala",0.192,0.168,0.165,0.14
"P57","Muy mala",0.32,0.229,0.213,0.109
"P57","No sabe",0.032,0.053,0.059,0.236
"P58","Muy buena",0.105,0.086,0.018,0.039
"P58","Buena",0.207,0.183,0.047,0.089
"P58","Ni buena ni mala",0.375,0.382,0.305,0.401
"P58","Mala",0.111,0.098,0.171,0.062
"P58","Muy mala",0.15,0.178,0.385,0.106
"P58","No sabe",0.052,0.073,0.074,0.303
"P59","Siempre",0.347,0.265,0.325,0.235
"P59","Casi siempre",0.409,0.418,0.35,0.311
"P59","Casi nunca",0.173,0.222,0.221,0.248
"P59","Nunca, pero esta es una excepción",0.071,0.095,0.104,0.206
"P60","Si",0.547,0.536,0.596,0.524
"P60","No",0.453,0.464,0.404,0.476
