"var","categoria","1","2","3","4","5","6","7","8","9"
"P49","Mala",0.056,0.034,0.074,0.119,0.081,0.107,0.028,0.031,0.05
"P49","Muy mala",0.301,0.369,0.378,0.376,0.612,0.671,0.792,0.861,0.754
"P49","No sabe",0.007,0.035,0.008,0.003,0.01,0.007,0.001,0.003,0.002
"P50","Muy buena",0.133,0.154,0.156,0.081,0.118,0.082,0.162,0.188,0.224
"P50","Buena",0.104,0.149,0.105,0.152,0.165,0.253,0.264,0.299,0.193
"P50","Ni buena ni mala",0.099,0.112,0.094,0.144,0.184,0.214,0.245,0.211,0.199
"P50","Mala",0.159,0.114,0.098,0.157,0.169,0.191,0.07,0.105,0.123
"P50","Muy mala",0.497,0.445,0.547,0.463,0.358,0.251,0.252,0.192,0.253
"P50","No sabe",0.008,0.026,0,0.003,0.006,0.009,0.007,0.005,0.008
"P51","Muy buena",0.11,0.115,0.13,0.074,0.127,0.13,0.138,0.118,0.169
"P51","Buena",0.122,0.186,0.133,0.136,0.235,0.289,0.28,0.277,0.231
"P51","Ni buena ni mala",0.178,0.172,0.142,0.271,0.24,0.285,0.241,0.223,0.237
"P51","Mala",0.134,0.121,0.201,0.144,0.178,0.109,0.1,0.182,0.101
"P51","Muy mala",0.424,0.335,0.387,0.35,0.203,0.185,0.232,0.184,0.233
"P51","No sabe",0.032,0.071,0.007,0.025,0.017,0.002,0.009,0.016,0.029
"P52","Muy buena",0.138,0.08,0.079,0.103,0.07,0.038,0.025,0.026,0.055
"P52","Buena",0.221,0.214,0.257,0.165,0.134,0.12,0.073,0.04,0.082
"P52","Ni buena ni mala",0.249,0.24,0.245,0.25,0.232,0.229,0.13,0.136,0.161
"P52","Mala",0.119,0.15,0.183,0.203,0.16,0.174,0.206,0.205,0.112
"P52","Muy mala",0.255,0.258,0.236,0.27,0.391,0.432,0.558,0.592,0.563
"P52","No sabe",0.018,0.058,0,0.009,0.013,0.007,0.008,0.001,0.027
"P53","Muy buena",0.16,0.172,0.16,0.169,0.218,0.271,0.382,0.368,0.365
"P53","Buena",0.094,0.138,0.102,0.119,0.165,0.212,0.204,0.295,0.193
"P53","Ni buena ni mala",0.144,0.177,0.12,0.163,0.18,0.215,0.119,0.15,0.155
"P53","Mala",0.102,0.089,0.146,0.074,0.12,0.125,0.082,0.039,0.095
"P53","Muy mala",0.469,0.356,0.47,0.452,0.293,0.177,0.207,0.148,0.173
"P53","No sabe",0.031,0.068,0.002,0.023,0.024,0,0.006,0,0.019
"P54","Muy buena",0.127,0.106,0.124,0.076,0.142,0.103,0.218,0.224,0.303
"P54","Buena",0.079,0.071,0.104,0.125,0.148,0.179,0.164,0.217,0.171
"P54","Ni buena ni mala",0.203,0.237,0.125,0.224,0.241,0.284,0.296,0.302,0.266
"P54","Mala",0.107,0.101,0.109,0.084,0.168,0.244,0.133,0.127,0.098
"P54","Muy mala",0.449,0.419,0.51,0.459,0.282,0.182,0.181,0.129,0.146
"P54","No sabe",0.035,0.066,0.028,0.032,0.019,0.008,0.008,0.001,0.016
"P55","Muy buena",0.139,0.08,0.077,0.115,0.133,0.162,0.206,0.193,0.222
"P55","Buena",0.11,0.14,0.134,0.124,0.226,0.274,0.287,0.274,0.241
"P55","Ni buena ni mala",0.144,0.164,0.14,0.21,0.224,0.24,0.189,0.244,0.211
"P55","Mala",0.097,0.126,0.133,0.166,0.161,0.109,0.121,0.142,0.099
"P55","Muy mala",0.483,0.422,0.491,0.362,0.238,0.209,0.19,0.147,0.206
"P55","No sabe",0.027,0.068,0.025,0.023,0.018,0.006,0.007,0,0.021
"P56","Muy buena",0.144,0.064,0.069,0.061,0.054,0.031,0.059,0.032,0.052
"P56","Buena",0.259,0.225,0.191,0.183,0.139,0.075,0.088,0.058,0.077
"P56","Ni buena ni mala",0.228,0.262,0.266,0.247,0.203,0.241,0.084,0.142,0.139
"P56","Mala",0.098,0.13,0.122,0.137,0.211,0.2,0.225,0.176,0.151
"P56","Muy mala",0.259,0.247,0.352,0.369,0.37,0.439,0.538,0.587,0.563
"P56","No sabe",0.012,0.072,0,0.003,0.023,0.014,0.006,0.005,0.018
"P57","Muy buena",0.068,0.063,0.037,0.092,0.092,0.079,0.048,0.092,0.065
"P57","Buena",0.119,0.118,0.175,0.132,0.162,0.198,0.112,0.07,0.099
"P57","Ni buena ni mala",0.361,0.356,0.335,0.363,0.349,0.349,0.311,0.323,0.278
"P57","Mala",0.165,0.169,0.203,0.166,0.149,0.161,0.235,0.185,0.171
"P57","Muy mala",0.219,0.187,0.233,0.175,0.186,0.196,0.254,0.308,0.315
"P57","No sabe",0.068,0.107,0.017,0.072,0.062,0.017,0.04,0.022,0.072
"P58","Muy buena",0.05,0.066,0.025,0.058,0.061,0.049,0.046,0.066,0.065
"P58","Buena",0.075,0.105,0.1,0.09,0.152,0.223,0.165,0.099,0.129
"P58","Ni buena ni mala",0.316,0.324,0.258,0.305,0.406,0.402,0.321,0.379,0.343
"P58","Mala",0.125,0.138,0.219,0.156,0.114,0.088,0.209,0.178,0.113
"P58","Muy mala",0.352,0.29,0.342,0.295,0.173,0.171,0.207,0.219,0.261
"P58","No sabe",0.082,0.077,0.056,0.096,0.094,0.067,0.052,0.059,0.089
"P59","Siempre",0.35,0.319,0.282,0.33,0.26,0.297,0.282,0.298,0.336
"P59","Casi siempre",0.319,0.362,0.448,0.387,0.402,0.433,0.432,0.44,0.365
"P59","Casi nunca",0.212,0.203,0.189,0.223,0.238,0.217,0.191,0.231,0.186
"P59","Nunca, pero esta es una excepción",0.119,0.116,0.081,0.06,0.1,0.053,0.095,0.031,0.113
"P60","Si",0.581,0.58,0.503,0.572,0.534,0.606,0.582,0.613,0.561
"P60","No",0.419,0.42,0.497,0.428,0.466,0.394,0.418,0.387,0.439
