"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P55","Muy mala",0.7,0.581,0.125,0.288
"P55","No sabe",0.03,0.016,0.011,0.098
"P56","Muy buena",0.162,0.083,0.045,0.075
"P56","Buena",0.357,0.24,0.06,0.121
"P56","Ni buena ni mala",0.305,0.364,0.114,0.282
"P56","Mala",0.068,0.117,0.181,0.186
"P56","Muy mala",0.092,0.193,0.59,0.206
"P56","No sabe",0.016,0.003,0.01,0.13
"P57","Muy buena",0.041,0.076,0.119,0.082
"P57","Buena",0.101,0.19,0.172,0.078
"P57","Ni buena ni mala",0.366,0.422,0.321,0.377
"P57","Mala",0.183,0.131,0.128,0.129
"P57","Muy mala",0.199,0.097,0.211,0.128
"P57","No sabe",0.11,0.084,0.049,0.206
"P58","Muy buena",0.014,0.036,0.097,0.04
"P58","Buena",0.033,0.115,0.192,0.09
"P58","Ni buena ni mala",0.188,0.299,0.371,0.313
"P58","Mala",0.172,0.156,0.114,0.161
"P58","Muy mala",0.488,0.291,0.165,0.16
"P58","No sabe",0.105,0.103,0.061,0.236
"P59","Siempre",0.357,0.305,0.31,0.193
"P59","Casi siempre",0.353,0.334,0.383,0.318
"P59","Casi nunca",0.171,0.256,0.22,0.317
"P59","Nunca, pero esta es una excepción",0.119,0.105,0.087,0.172
"P60","Si",0.618,0.547,0.552,0.481
"P60","No",0.382,0.453,0.448,0.519
