"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P12","Javier Milei a presidente, Carolina Piparo a gobernadora  y Claudio Baumgarten a intendente por la Libertad Avanza",0.158,0.118,0.097,0.224
"P12","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.003,0.018,0.014,0.037
"P12","Otros",0.005,0.005,0.048,0.079
"P12","No sabe",0.009,0.023,0.071,0.256
"P15","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendente por Unión por la Patria",0.326,0.304,0.216,0.147
"P15","Juan Grabois a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendente por Unión por la Patria",0.069,0.095,0.077,0.058
"P15","Axel Kicillof a gobernador y Julio Zamora a intendente por Unión por la Patria",0.098,0.129,0.139,0.057
"P15","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Claudio Cufré a intendente por Juntos por el Cambio",0.183,0.207,0.145,0.083
"P15","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.114,0.082,0.19,0.11
"P15","Javier Milei a presidente, Carolina Piparo a gobernadora  y Claudio Baumgarten a intendente por la Libertad Avanza",0.194,0.098,0.115,0.24
"P15","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.003,0.014,0.006,0.044
"P15","Otros",0.003,0.013,0.023,0.037
"P15","No sabe",0.01,0.058,0.089,0.224
"P18","Lo votaría",0.54,0.326,0.272,0.2
"P18","Puede que lo vote",0.084,0.103,0.085,0.083
"P18","Nunca lo votaría",0.351,0.523,0.539,0.533
"P18","No sabe",0.025,0.048,0.104,0.184
"P19","Lo votaría",0.403,0.135,0.177,0.091
"P19","Puede que lo vote",0.15,0.228,0.1,0.092
"P19","Nunca lo votaría",0.428,0.585,0.599,0.665
"P19","No sabe",0.019,0.052,0.124,0.152
"P20","Lo votaría",0.437,0.203,0.221,0.135
"P20","Puede que lo vote",0.154,0.223,0.156,0.097
"P20","Nunca lo votaría",0.378,0.537,0.554,0.563
"P20","No sabe",0.031,0.037,0.069,0.205
"P21","Lo votaría",0.494,0.14,0.202,0.172
"P21","Puede que lo vote",0.068,0.168,0.063,0.078
"P21","Nunca lo votaría",0.361,0.637,0.618,0.558
"P21","No sabe",0.077,0.055,0.117,0.192
"P22","Lo votaría",0.519,0.245,0.173,0.145
"P22","Puede que lo vote",0.088,0.139,0.138,0.081
"P22","Nunca lo votaría",0.338,0.556,0.601,0.617
"P22","No sabe",0.055,0.06,0.088,0.157
"P23","Lo votaría",0.544,0.288,0.26,0.123
"P23","Puede que lo vote",0.095,0.155,0.184,0.198
"P23","Nunca lo votaría",0.31,0.532,0.486,0.473
"P23","No sabe",0.051,0.025,0.07,0.206
"P24","Lo votaría",0.474,0.16,0.241,0.177
"P24","Puede que lo vote",0.078,0.256,0.203,0.18
"P24","Nunca lo votaría",0.394,0.544,0.468,0.407
"P24","No sabe",0.054,0.04,0.088,0.236
"P25","Lo votaría",0.39,0.094,0.19,0.178
"P25","Puede que lo vote",0.148,0.159,0.144,0.126
"P25","Nunca lo votaría",0.444,0.684,0.561,0.525
"P25","No sabe",0.018,0.063,0.105,0.171
"P26","Si",0.662,0.474,0.223,0.187
"P26","No",0.338,0.526,0.777,0.813
