"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P24","No sabe",0.063,0.064,0.164,0.29
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.23,0.219,0.047,0.15
"P25","Patricia Bullrich por Juntos por el Cambio",0.458,0.458,0.128,0.229
"P25","Alberto Fernández por el Frente de Todos",0.026,0.031,0.17,0.095
"P25","Sergio Massa por el Frente de Todos",0.047,0.035,0.274,0.1
"P25","Javier Milei por los liberales libertarios",0.196,0.194,0.191,0.158
"P25","Al candidato del Frente de Izquierda",0.012,0.014,0.058,0.02
"P25","No sabe",0.031,0.049,0.132,0.248
"P26","Sergio Massa por el Frente de Todos",0.045,0.063,0.393,0.145
"P26","Mauricio Macri por Juntos por el Cambio",0.581,0.556,0.131,0.299
"P26","Javier Milei por los liberales libertarios",0.289,0.266,0.215,0.156
"P26","Al candidato del Frente de Izquierda",0.003,0.012,0.063,0.05
"P26","No sabe",0.082,0.103,0.198,0.35
"P27","Alberto Fernández por el Frente de Todos",0.043,0.034,0.375,0.221
"P27","Mauricio Macri por Juntos por el Cambio",0.616,0.595,0.139,0.279
"P27","Javier Milei por los liberales libertarios",0.275,0.247,0.215,0.145
"P27","Al candidato del Frente de Izquierda",0.001,0.014,0.071,0.035
"P27","No sabe",0.065,0.11,0.2,0.32
"P28","Alberto Fernández por el Frente de Todos",0.034,0.024,0.377,0.208
"P28","Horacio Rodríguez Larreta por Juntos por el Cambio",0.609,0.511,0.133,0.271
"P28","Javier Milei por los liberales libertarios",0.266,0.321,0.223,0.124
"P28","Al candidato del Frente de Izquierda",0.003,0.02,0.068,0.038
"P28","No sabe",0.088,0.124,0.199,0.359
"P29","Sergio Massa por el Frente de Todos",0.03,0.045,0.41,0.164
"P29","Horacio Rodríguez Larreta por Juntos por el Cambio",0.593,0.54,0.118,0.313
"P29","Javier Milei por los liberales libertarios",0.282,0.305,0.22,0.134
"P29","Al candidato del Frente de Izquierda",0.01,0.011,0.061,0.032
"P29","No sabe",0.085,0.099,0.191,0.357
"P30","Sergio Massa por el Frente de Todos",0.05,0.075,0.392,0.169
"P30","Patricia Bullrich por Juntos por el Cambio",0.641,0.624,0.169,0.341
"P30","Javier Milei por los liberales libertarios",0.239,0.201,0.199,0.124
"P30","Al candidato del Frente de Izquierda",0.001,0.008,0.062,0.037
"P30","No sabe",0.069,0.092,0.178,0.329
"P32","Alberto Fernández por el Frente de Todos",0.09,0.096,0.377,0.204
"P32","Patricia Bullrich por Juntos por el Cambio",0.595,0.587,0.171,0.334
"P32","Javier Milei por los liberales libertarios",0.241,0.209,0.197,0.135
"P32","Al candidato del Frente de Izquierda",0.001,0.009,0.079,0.025
"P32","No sabe",0.073,0.099,0.176,0.302
"P34","Sergio Massa por el Frente de Todos",0.06,0.064,0.509,0.188
"P34","Mauricio Macri por Juntos por el Cambio",0.784,0.823,0.239,0.411
"P34","No sabe",0.156,0.113,0.252,0.401
"P35","Sergio Massa",0.064,0.053,0.513,0.2
"P35","Horacio Rodríguez Larreta por Juntos por el Cambio",0.787,0.795,0.207,0.412
"P35","No sabe",0.149,0.152,0.28,0.388
"P36","Alberto Fernández por el Frente de Todos",0.051,0.037,0.487,0.225
"P36","Mauricio Macri por Juntos por el Cambio",0.811,0.855,0.265,0.392
"P36","No sabe",0.138,0.108,0.248,0.383
"P37","Alberto Fernández",0.048,0.037,0.485,0.231
"P37","Horacio Rodríguez Larreta por Juntos por el Cambio",0.785,0.824,0.224,0.407
"P37","No sabe",0.167,0.139,0.291,0.362
"P38","Sergio Massa por el Frente de Todos",0.048,0.062,0.517,0.231
"P38","Patricia Bullrich por Juntos por el Cambio",0.804,0.842,0.277,0.52
"P38","No sabe",0.148,0.096,0.206,0.249
"P39","Alberto Fernández por el Frente de Todos",0.03,0.034,0.499,0.248
"P39","Patricia Bullrich por Juntos por el Cambio",0.862,0.873,0.296,0.497
"P39","No sabe",0.108,0.093,0.205,0.255
"P40","Mauricio Macri por Juntos por el Cambio",0.616,0.577,0.181,0.348
"P40","Javier Milei por los liberales libertarios",0.306,0.325,0.246,0.204
"P40","No sabe",0.078,0.098,0.573,0.448
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.66,0.569,0.186,0.39
"P41","Javier Milei por los liberales libertarios",0.264,0.302,0.257,0.169
"P41","No sabe",0.076,0.129,0.557,0.441
"P42","Patricia Bullrich por Juntos por el Cambio",0.684,0.68,0.173,0.405
"P42","Javier Milei por los liberales libertarios",0.253,0.205,0.243,0.187
"P42","No sabe",0.063,0.115,0.584,0.408
"P43","Muy buena",0.057,0.081,0.093,0.104
"P43","Buena",0.068,0.032,0.21,0.11
"P43","Ni buena ni mala",0.022,0.047,0.255,0.238
"P43","Mala",0.076,0.088,0.115,0.128
"P43","Muy mala",0.761,0.749,0.323,0.411
"P43","No sabe",0.016,0.003,0.004,0.009
"P44","Muy buena",0.031,0.007,0.073,0.052
"P44","Buena",0.008,0.022,0.189,0.122
"P44","Ni buena ni mala",0.036,0.032,0.225,0.25
"P44","Mala",0.076,0.079,0.143,0.138
"P44","Muy mala",0.842,0.847,0.367,0.434
"P44","No sabe",0.007,0.013,0.003,0.004
"P45","Muy buena",0.031,0.027,0.378,0.121
"P45","Buena",0.009,0.023,0.102,0.048
"P45","Ni buena ni mala",0.019,0.012,0.068,0.143
"P45","Mala",0.047,0.036,0.057,0.095
"P45","Muy mala",0.888,0.899,0.392,0.544
"P45","No sabe",0.006,0.003,0.003,0.049
"P46","Muy buena",0.319,0.244,0.106,0.083
"P46","Buena",0.268,0.301,0.085,0.211
"P46","Ni buena ni mala",0.226,0.206,0.117,0.282
"P46","Mala",0.042,0.088,0.155,0.179
"P46","Muy mala",0.145,0.158,0.528,0.187
"P46","No sabe",0,0.003,0.009,0.058
"P47","Muy buena",0.368,0.15,0.051,0.083
"P47","Buena",0.352,0.426,0.106,0.263
"P47","Ni buena ni mala",0.161,0.284,0.148,0.352
"P47","Mala",0.041,0.067,0.219,0.126
"P47","Muy mala",0.068,0.058,0.46,0.094
"P47","No sabe",0.01,0.015,0.016,0.082
"P48","Muy buena",0.075,0.048,0.099,0.078
"P48","Buena",0.063,0.088,0.214,0.132
"P48","Ni buena ni mala",0.086,0.08,0.207,0.229
"P48","Mala",0.179,0.179,0.136,0.136
"P48","Muy mala",0.574,0.596,0.328,0.346
"P48","No sabe",0.023,0.009,0.016,0.079
"P49","Muy buena",0.489,0.416,0.125,0.229
"P49","Buena",0.268,0.27,0.117,0.22
"P49","Ni buena ni mala",0.09,0.156,0.126,0.262
"P49","Mala",0.036,0.037,0.114,0.071
"P49","Muy mala",0.088,0.118,0.502,0.127
"P49","No sabe",0.029,0.003,0.016,0.091
"P50","Muy buena",0.243,0.203,0.139,0.1
"P50","Buena",0.175,0.221,0.097,0.156
"P50","Ni buena ni mala",0.289,0.323,0.127,0.359
"P50","Mala",0.096,0.137,0.124,0.126
"P50","Muy mala",0.176,0.089,0.493,0.138
"P50","No sabe",0.021,0.027,0.02,0.121
"P51","Muy buena",0.554,0.126,0.035,0.067
"P51","Buena",0.273,0.506,0.084,0.273
"P51","Ni buena ni mala",0.06,0.272,0.149,0.311
"P51","Mala",0.029,0.072,0.164,0.078
"P51","Muy mala",0.081,0.012,0.549,0.116
"P51","No sabe",0.003,0.012,0.019,0.155
"P52","Muy buena",0.16,0.079,0.039,0.091
"P52","Buena",0.189,0.245,0.096,0.103
"P52","Ni buena ni mala",0.358,0.361,0.371,0.387
"P52","Mala",0.12,0.134,0.165,0.137
"P52","Muy mala",0.093,0.119,0.278,0.09
"P52","No sabe",0.08,0.062,0.051,0.192
"P53","Siempre",0.302,0.302,0.327,0.194
"P53","Casi siempre",0.408,0.41,0.419,0.425
"P53","Casi nunca",0.192,0.237,0.172,0.226
"P53","Nunca, pero esta es una excepción",0.098,0.051,0.082,0.155
"P54","Si",0.573,0.585,0.613,0.42
"P54","No",0.427,0.415,0.387,0.58
