"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P34","En blanco",0.021,0.009,0.018,0.019
"P34","No sabe",0.029,0.033,0.046,0.106
"P35","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.376,0.377,0.318,0.283
"P35","Horacio Rodríguez Larreta Presidente, Gerardo Morales Vicepresidente y Diego Santilli gobernador, Gustavo Posse vicegobernador; por Juntos por el Cambio",0.313,0.323,0.255,0.23
"P35","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.183,0.16,0.26,0.32
"P35","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.02,0.023,0.025,0.031
"P35","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro Pais",0.012,0.016,0.024,0.037
"P35","Otros",0.041,0.036,0.032,0.012
"P35","En blanco",0.031,0.011,0.029,0.017
"P35","No sabe",0.024,0.054,0.057,0.07
"P36","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.403,0.419,0.358,0.35
"P36","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.442,0.452,0.411,0.49
"P36","En blanco",0.103,0.077,0.108,0.057
"P36","No sabe",0.052,0.052,0.123,0.103
"P37","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.409,0.394,0.359,0.407
"P37","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.194,0.191,0.234,0.268
"P37","En blanco",0.272,0.277,0.267,0.221
"P37","No sabe",0.125,0.138,0.14,0.104
"P38","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.403,0.398,0.385,0.298
"P38","Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.407,0.392,0.362,0.328
"P38","En blanco",0.116,0.123,0.147,0.22
"P38","No sabe",0.074,0.087,0.106,0.154
"P39","Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.372,0.38,0.314,0.308
"P39","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.232,0.216,0.309,0.349
"P39","En blanco",0.259,0.264,0.228,0.161
"P39","No sabe",0.137,0.14,0.149,0.182
"P40","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.414,0.409,0.379,0.317
"P40","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.309,0.311,0.391,0.373
"P40","En blanco",0.148,0.151,0.113,0.156
"P40","No sabe",0.129,0.129,0.117,0.154
"P50","Lo votaría",0.382,0.369,0.34,0.285
"P50","Puede que lo vote",0.084,0.086,0.082,0.187
"P50","Nunca lo votaría",0.496,0.501,0.533,0.473
"P50","No sabe",0.038,0.044,0.045,0.055
"P51","Lo votaría",0.267,0.25,0.214,0.241
"P51","Puede que lo vote",0.122,0.123,0.154,0.071
"P51","Nunca lo votaría",0.579,0.591,0.594,0.637
"P51","No sabe",0.032,0.036,0.038,0.051
"P52","Lo votaría",0.42,0.343,0.315,0.28
"P52","Puede que lo vote",0.097,0.141,0.191,0.199
"P52","Nunca lo votaría",0.454,0.489,0.45,0.429
"P52","No sabe",0.029,0.027,0.044,0.092
"P53","Lo votaría",0.319,0.277,0.245,0.221
"P53","Puede que lo vote",0.171,0.188,0.239,0.125
"P53","Nunca lo votaría",0.484,0.488,0.455,0.58
"P53","No sabe",0.026,0.047,0.061,0.074
"P54","Lo votaría",0.222,0.164,0.278,0.408
"P54","Puede que lo vote",0.135,0.184,0.17,0.08
"P54","Nunca lo votaría",0.619,0.601,0.509,0.456
"P54","No sabe",0.024,0.051,0.043,0.056
"P55","Lo votaría",0.09,0.054,0.059,0.17
"P55","Puede que lo vote",0.124,0.194,0.175,0.089
"P55","Nunca lo votaría",0.749,0.708,0.694,0.701
"P55","No sabe",0.037,0.044,0.072,0.04
"P56","Lo votaría",0.05,0.034,0.03,0.033
"P56","Puede que lo vote",0.176,0.204,0.187,0.112
"P56","Nunca lo votaría",0.728,0.689,0.691,0.764
"P56","No sabe",0.046,0.073,0.092,0.091
"P60","Si",0.636,0.531,0.341,0.403
"P60","No",0.364,0.469,0.659,0.597
