"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P19","No sabe",0.103,0.069,0.105,0.5
"P20","La votaría",0.552,0.496,0.122,0.192
"P20","Puede que la vote",0.239,0.32,0.114,0.12
"P20","Nunca la votaría",0.155,0.169,0.736,0.308
"P20","No sabe",0.054,0.015,0.028,0.38
"P21","Lo votaría",0.356,0.208,0.175,0.1
"P21","Puede que lo vote",0.276,0.434,0.088,0.099
"P21","Nunca lo votaría",0.303,0.311,0.708,0.37
"P21","No sabe",0.065,0.047,0.029,0.431
"P23","Lo votaría",0.143,0.012,0.109,0.075
"P23","Puede que lo vote",0.035,0.199,0.237,0.204
"P23","Nunca lo votaría",0.785,0.774,0.615,0.378
"P23","No sabe",0.037,0.015,0.039,0.343
"P24","Lo votaría",0.065,0.057,0.017,0.032
"P24","Puede que lo vote",0.26,0.272,0.097,0.117
"P24","Nunca lo votaría",0.592,0.579,0.816,0.369
"P24","No sabe",0.083,0.092,0.07,0.482
"P26","Cristina Fernández de Kirchner por el Frente de Todos",0.034,0.023,0.497,0.18
"P26","Alberto Fernández por el Frente de Todos",0.006,0.014,0.058,0.079
"P26","Mauricio Macri por Juntos por el cambio",0.299,0.257,0.049,0.08
"P26","Horacio Rodríguez Larreta por Juntos por el Cambio",0.231,0.122,0.06,0.045
"P26","Patricia Bullrich por Juntos por el Cambio",0.275,0.312,0.088,0.226
"P26","Facundo Manes por Juntos por el Cambio",0.032,0.06,0.023,0.099
"P26","Javier Milei por los liberales libertarios",0.092,0.169,0.157,0.114
"P26","Nicolás del Caño por la izquierda",0.018,0.003,0.02,0.031
"P26","Aún no lo tengo decidido",0.013,0.04,0.048,0.146
"P27","Horacio Rodríguez Larreta por Juntos por el Cambio",0.296,0.144,0.067,0.121
"P27","Patricia Bullrich por Juntos por el Cambio",0.435,0.498,0.128,0.2
"P27","Facundo Manes por Juntos por el Cambio",0.031,0.049,0.029,0.099
"P27","Alberto Fernández por el Frente de Todos",0.013,0.019,0.158,0.157
"P27","Sergio Massa por el Frente de Todos",0.02,0.027,0.279,0.093
"P27","Javier Milei por los liberales libertarios",0.155,0.207,0.155,0.102
"P27","Nicolás del Caño por la izquierda",0.011,0.006,0.036,0.026
"P27","Otros candidatos",0.032,0.013,0.061,0.038
"P27","Aún no lo tengo decidido",0.007,0.037,0.087,0.164
"P28","Cristina Fernández de Kirchner por el Frente de Todos",0.053,0.034,0.528,0.263
"P28","Mauricio Macri por Juntos por el Cambio",0.625,0.485,0.123,0.163
"P28","Javier Milei por los liberales libertarios",0.178,0.289,0.182,0.13
"P28","Nicolás del Caño por la izquierda",0.009,0.031,0.026,0.038
"P28","Otro candidato",0.077,0.075,0.081,0.136
"P28","Aún no lo tengo decidido",0.058,0.086,0.06,0.27
"P30","Horacio Rodríguez Larreta por Juntos por el Cambio",0.569,0.42,0.14,0.136
"P30","Alberto Fernández por el Frente de Todos",0.059,0.042,0.313,0.24
"P30","Javier Milei por los liberales libertarios",0.192,0.318,0.215,0.139
"P30","Nicolás del Caño por la izquierda",0.025,0.034,0.04,0.036
"P30","Otro candidato",0.063,0.103,0.166,0.188
"P30","Aún no lo tengo decidido",0.092,0.083,0.126,0.261
"P32","Sergio Massa presidente por el Frente de Todos",0.027,0.043,0.381,0.254
"P32","Patricia Bullrich por Juntos por el Cambio",0.613,0.628,0.149,0.237
"P32","Javier Milei por los liberales libertarios",0.194,0.2,0.175,0.123
"P32","Nicolás del Caño por la izquierda",0,0.027,0.042,0.036
"P32","Otro candidato",0.079,0.058,0.135,0.108
"P32","Aún no lo tengo decidido",0.087,0.044,0.118,0.242
"P34","Sergio Massa presidente por el Frente de Todos",0.092,0.073,0.391,0.244
"P34","Horacio Rodríguez Larreta por Juntos por el Cambio",0.588,0.416,0.121,0.123
"P34","Javier Milei por los liberales libertarios",0.198,0.323,0.205,0.16
"P34","Nicolás del Caño por la izquierda",0.002,0.015,0.042,0.056
"P34","Otro candidato",0.057,0.107,0.144,0.24
"P34","Aún no lo tengo decidido",0.063,0.066,0.097,0.177
"P36","Cristina Fernández de Kirchner por el Frente de Todos",0.057,0.059,0.518,0.215
"P36","Horacio Rodríguez Larreta por Juntos por el Cambio",0.666,0.363,0.13,0.182
"P36","Javier Milei por los liberales libertarios",0.194,0.38,0.201,0.192
"P36","Nicolás del Caño por la izquierda",0.002,0.015,0.022,0.034
"P36","Otro candidato",0.03,0.111,0.075,0.147
"P36","Aún no lo tengo decidido",0.051,0.072,0.054,0.23
"P37","Sergio Massa presidente por el Frente de Todos",0.021,0.026,0.429,0.224
"P37","Mauricio Macri por Juntos por el Cambio",0.635,0.473,0.134,0.167
"P37","Javier Milei por los liberales libertarios",0.174,0.296,0.188,0.151
"P37","Nicolás del Caño por la izquierda",0.006,0.052,0.033,0.035
"P37","Otro candidato",0.065,0.111,0.126,0.189
"P37","Aún no lo tengo decidido",0.099,0.042,0.09,0.234
"P38","Alberto Fernández por el Frente de Todos",0.026,0.034,0.375,0.207
"P38","Mauricio Macri por Juntos por el Cambio",0.707,0.497,0.131,0.191
"P38","Javier Milei por los liberales libertarios",0.164,0.292,0.176,0.159
"P38","Nicolás del Caño por la izquierda",0.007,0.043,0.05,0.06
"P38","Otro candidato",0.072,0.081,0.171,0.2
"P38","Aún no lo tengo decidido",0.024,0.053,0.097,0.183
"P39","Cristina Fernández de Kirchner por el Frente de Todos",0.068,0.062,0.578,0.252
"P39","Mauricio Macri por Juntos por el Cambio",0.844,0.775,0.217,0.324
"P39","No sabe",0.088,0.163,0.205,0.424
"P40","Alberto Fernández por el Frente de Todos",0.054,0.052,0.45,0.279
"P40","Horacio Rodríguez Larreta por Juntos por el Cambio",0.856,0.705,0.219,0.301
"P40","No sabe",0.09,0.243,0.331,0.42
"P41","Sergio Massa presidente por el Frente de Todos",0.069,0.035,0.464,0.27
"P41","Patricia Bullrich por Juntos por el Cambio",0.824,0.851,0.259,0.359
"P41","No sabe",0.107,0.114,0.277,0.371
"P42","Sergio Massa presidente por el Frente de Todos",0.034,0.074,0.49,0.302
"P42","Mauricio Macri por Juntos por el Cambio",0.877,0.793,0.244,0.419
"P42","No sabe",0.089,0.133,0.266,0.279
"P43","Sergio Massa presidente por el Frente de Todos",0.051,0.047,0.498,0.292
"P43","Javier Milei por los liberales libertarios",0.548,0.62,0.267,0.355
"P43","No sabe",0.401,0.333,0.235,0.353
"P44","Horacio Rodríguez Larreta por Juntos por el Cambio",0.561,0.384,0.175,0.284
"P44","Javier Milei por los liberales libertarios",0.267,0.453,0.262,0.241
"P44","No sabe",0.172,0.163,0.563,0.475
"P45","Muy buena",0.026,0.043,0.069,0.054
"P45","Buena",0.011,0.059,0.184,0.173
"P45","Ni buena ni mala",0.105,0.034,0.285,0.258
"P45","Mala",0.177,0.085,0.119,0.104
"P45","Muy mala",0.676,0.777,0.328,0.389
"P45","No sabe",0.005,0.002,0.015,0.022
"P46","Muy buena",0.007,0,0.075,0.097
"P46","Buena",0.015,0.037,0.201,0.176
"P46","Ni buena ni mala",0.084,0.035,0.246,0.21
"P46","Mala",0.164,0.088,0.113,0.085
"P46","Muy mala",0.728,0.831,0.356,0.396
"P46","No sabe",0.002,0.009,0.009,0.036
"P47","Muy buena",0.039,0.028,0.432,0.219
"P47","Buena",0.007,0.013,0.087,0.113
"P47","Ni buena ni mala",0.014,0.031,0.071,0.181
"P47","Mala",0.106,0.053,0.07,0.042
"P47","Muy mala",0.822,0.863,0.339,0.438
"P47","No sabe",0.012,0.012,0.001,0.007
"P48","Muy buena",0.36,0.278,0.102,0.063
"P48","Buena",0.287,0.28,0.073,0.196
"P48","Ni buena ni mala",0.154,0.203,0.088,0.259
"P48","Mala",0.073,0.093,0.182,0.113
"P48","Muy mala",0.126,0.145,0.548,0.331
"P48","No sabe",0,0.001,0.007,0.038
"P49","Muy buena",0.429,0.112,0.062,0.065
"P49","Buena",0.363,0.445,0.095,0.225
"P49","Ni buena ni mala",0.122,0.314,0.138,0.249
"P49","Mala",0.031,0.063,0.216,0.132
"P49","Muy mala",0.055,0.064,0.487,0.314
"P49","No sabe",0,0.002,0.002,0.015
"P50","Muy buena",0.01,0.025,0.108,0.017
"P50","Buena",0.047,0.039,0.214,0.183
"P50","Ni buena ni mala",0.189,0.166,0.243,0.3
"P50","Mala",0.135,0.142,0.134,0.097
"P50","Muy mala",0.619,0.628,0.295,0.403
"P50","No sabe",0,0,0.006,0
"P51","Muy buena",0.504,0.457,0.138,0.198
"P51","Buena",0.22,0.266,0.108,0.229
"P51","Ni buena ni mala",0.168,0.126,0.111,0.191
"P51","Mala",0.014,0.057,0.114,0.07
"P51","Muy mala",0.087,0.09,0.529,0.289
"P51","No sabe",0.007,0.004,0,0.023
"P52","Muy buena",0.196,0.239,0.143,0.159
"P52","Buena",0.226,0.22,0.073,0.094
"P52","Ni buena ni mala",0.345,0.315,0.136,0.304
"P52","Mala",0.147,0.116,0.124,0.093
"P52","Muy mala",0.071,0.103,0.514,0.283
"P52","No sabe",0.015,0.007,0.01,0.067
"P53","Muy buena",0.705,0.104,0.021,0.184
"P53","Buena",0.192,0.553,0.035,0.183
"P53","Ni buena ni mala",0.045,0.274,0.161,0.332
"P53","Mala",0.021,0.047,0.16,0.06
"P53","Muy mala",0.037,0.022,0.614,0.206
"P53","No sabe",0,0,0.009,0.035
"P54","Muy buena",0.055,0.022,0.116,0.071
"P54","Buena",0.103,0.09,0.203,0.142
"P54","Ni buena ni mala",0.146,0.125,0.248,0.284
"P54","Mala",0.145,0.209,0.089,0.138
"P54","Muy mala",0.551,0.549,0.342,0.354
"P54","No sabe",0,0.005,0.002,0.011
"P55","Muy buena",0.107,0.073,0.033,0.141
"P55","Buena",0.163,0.134,0.091,0.144
"P55","Ni buena ni mala",0.331,0.352,0.38,0.507
"P55","Mala",0.157,0.191,0.187,0.056
"P55","Muy mala",0.209,0.23,0.28,0.092
"P55","No sabe",0.033,0.02,0.029,0.06
"P57","Siempre",0.273,0.261,0.324,0.081
"P57","Casi siempre",0.374,0.42,0.352,0.554
"P57","Casi nunca",0.29,0.24,0.213,0.19
"P57","Nunca, pero esta es una excepción",0.063,0.079,0.111,0.175
"P58","Si",0.602,0.639,0.567,0.505
"P58","No",0.398,0.361,0.433,0.495
