"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P23","Lo votaría",0.043,0.06,0.124,0.094
"P23","Puede que lo vote",0.065,0.117,0.309,0.125
"P23","Nunca lo votaría",0.863,0.798,0.51,0.473
"P23","No sabe",0.029,0.025,0.057,0.308
"P24","Lo votaría",0.047,0.041,0.018,0.066
"P24","Puede que lo vote",0.258,0.214,0.094,0.065
"P24","Nunca lo votaría",0.602,0.671,0.8,0.359
"P24","No sabe",0.093,0.074,0.088,0.51
"P26","Cristina Fernández de Kirchner por el Frente de Todos",0.021,0.044,0.588,0.132
"P26","Alberto Fernández por el Frente de Todos",0,0.012,0.074,0.107
"P26","Mauricio Macri por Juntos por el cambio",0.26,0.215,0.029,0.058
"P26","Horacio Rodríguez Larreta por Juntos por el Cambio",0.077,0.184,0.068,0.172
"P26","Patricia Bullrich por Juntos por el Cambio",0.486,0.099,0.017,0.156
"P26","Facundo Manes por Juntos por el Cambio",0.033,0.051,0.033,0.05
"P26","Javier Milei por los liberales libertarios",0.112,0.323,0.113,0.075
"P26","Nicolás del Caño por la izquierda",0,0.016,0.024,0.047
"P26","Aún no lo tengo decidido",0.011,0.056,0.054,0.203
"P27","Horacio Rodríguez Larreta por Juntos por el Cambio",0.087,0.24,0.084,0.203
"P27","Patricia Bullrich por Juntos por el Cambio",0.693,0.202,0.038,0.097
"P27","Facundo Manes por Juntos por el Cambio",0.027,0.078,0.027,0.07
"P27","Alberto Fernández por el Frente de Todos",0.008,0.023,0.19,0.176
"P27","Sergio Massa por el Frente de Todos",0.014,0.038,0.33,0.055
"P27","Javier Milei por los liberales libertarios",0.151,0.341,0.109,0.115
"P27","Nicolás del Caño por la izquierda",0.008,0.005,0.041,0.046
"P27","Otros candidatos",0.002,0.025,0.076,0.059
"P27","Aún no lo tengo decidido",0.01,0.048,0.105,0.179
"P28","Cristina Fernández de Kirchner por el Frente de Todos",0.021,0.056,0.633,0.201
"P28","Mauricio Macri por Juntos por el Cambio",0.611,0.365,0.059,0.104
"P28","Javier Milei por los liberales libertarios",0.229,0.401,0.122,0.108
"P28","Nicolás del Caño por la izquierda",0.014,0.005,0.037,0.057
"P28","Otro candidato",0.065,0.082,0.082,0.22
"P28","Aún no lo tengo decidido",0.06,0.091,0.067,0.31
"P30","Horacio Rodríguez Larreta por Juntos por el Cambio",0.448,0.335,0.123,0.192
"P30","Alberto Fernández por el Frente de Todos",0.036,0.074,0.366,0.248
"P30","Javier Milei por los liberales libertarios",0.276,0.416,0.146,0.11
"P30","Nicolás del Caño por la izquierda",0.017,0.022,0.052,0.047
"P30","Otro candidato",0.139,0.063,0.173,0.116
"P30","Aún no lo tengo decidido",0.084,0.09,0.14,0.287
"P32","Sergio Massa presidente por el Frente de Todos",0.031,0.054,0.451,0.195
"P32","Patricia Bullrich por Juntos por el Cambio",0.764,0.397,0.061,0.179
"P32","Javier Milei por los liberales libertarios",0.136,0.398,0.124,0.165
"P32","Nicolás del Caño por la izquierda",0.011,0.001,0.055,0.058
"P32","Otro candidato",0.037,0.048,0.173,0.083
"P32","Aún no lo tengo decidido",0.021,0.102,0.136,0.32
"P34","Sergio Massa presidente por el Frente de Todos",0.037,0.084,0.478,0.201
"P34","Horacio Rodríguez Larreta por Juntos por el Cambio",0.462,0.358,0.094,0.109
"P34","Javier Milei por los liberales libertarios",0.308,0.429,0.118,0.127
"P34","Nicolás del Caño por la izquierda",0.002,0.003,0.057,0.06
"P34","Otro candidato",0.137,0.051,0.155,0.161
"P34","Aún no lo tengo decidido",0.054,0.075,0.098,0.342
"P36","Cristina Fernández de Kirchner por el Frente de Todos",0.026,0.081,0.618,0.156
"P36","Horacio Rodríguez Larreta por Juntos por el Cambio",0.455,0.348,0.102,0.278
"P36","Javier Milei por los liberales libertarios",0.339,0.442,0.12,0.139
"P36","Nicolás del Caño por la izquierda",0,0.003,0.031,0.06
"P36","Otro candidato",0.128,0.066,0.067,0.031
"P36","Aún no lo tengo decidido",0.052,0.06,0.062,0.336
"P37","Sergio Massa presidente por el Frente de Todos",0.015,0.047,0.511,0.157
"P37","Mauricio Macri por Juntos por el Cambio",0.607,0.358,0.071,0.11
"P37","Javier Milei por los liberales libertarios",0.232,0.426,0.123,0.114
"P37","Nicolás del Caño por la izquierda",0.028,0.007,0.046,0.05
"P37","Otro candidato",0.079,0.082,0.148,0.209
"P37","Aún no lo tengo decidido",0.039,0.08,0.101,0.36
"P38","Alberto Fernández por el Frente de Todos",0.026,0.029,0.447,0.301
"P38","Mauricio Macri por Juntos por el Cambio",0.644,0.373,0.064,0.105
"P38","Javier Milei por los liberales libertarios",0.231,0.436,0.101,0.108
"P38","Nicolás del Caño por la izquierda",0.021,0.006,0.069,0.062
"P38","Otro candidato",0.057,0.079,0.212,0.134
"P38","Aún no lo tengo decidido",0.021,0.077,0.107,0.29
"P39","Cristina Fernández de Kirchner por el Frente de Todos",0.032,0.065,0.709,0.126
"P39","Mauricio Macri por Juntos por el Cambio",0.869,0.651,0.106,0.202
"P39","No sabe",0.099,0.284,0.185,0.672
"P40","Alberto Fernández por el Frente de Todos",0.018,0.073,0.552,0.228
"P40","Horacio Rodríguez Larreta por Juntos por el Cambio",0.764,0.597,0.145,0.367
"P40","No sabe",0.218,0.33,0.303,0.405
"P41","Sergio Massa presidente por el Frente de Todos",0.012,0.065,0.572,0.176
"P41","Patricia Bullrich por Juntos por el Cambio",0.952,0.759,0.095,0.294
"P41","No sabe",0.036,0.176,0.333,0.53
"P42","Sergio Massa presidente por el Frente de Todos",0.041,0.053,0.612,0.07
"P42","Mauricio Macri por Juntos por el Cambio",0.909,0.694,0.116,0.309
"P42","No sabe",0.05,0.253,0.272,0.621
"P43","Sergio Massa presidente por el Frente de Todos",0.006,0.068,0.619,0.188
"P43","Javier Milei por los liberales libertarios",0.662,0.62,0.145,0.274
"P43","No sabe",0.332,0.312,0.236,0.538
"P44","Horacio Rodríguez Larreta por Juntos por el Cambio",0.376,0.366,0.186,0.384
"P44","Javier Milei por los liberales libertarios",0.459,0.479,0.151,0.201
"P44","No sabe",0.165,0.155,0.663,0.415
"P45","Muy buena",0.029,0.023,0.088,0.023
"P45","Buena",0.054,0.056,0.213,0.031
"P45","Ni buena ni mala",0.04,0.025,0.356,0.413
"P45","Mala",0.07,0.146,0.132,0.197
"P45","Muy mala",0.804,0.748,0.191,0.336
"P45","No sabe",0.003,0.002,0.02,0
"P46","Muy buena",0.018,0,0.084,0.108
"P46","Buena",0.017,0.031,0.256,0.022
"P46","Ni buena ni mala",0.019,0.057,0.306,0.278
"P46","Mala",0.075,0.113,0.127,0.239
"P46","Muy mala",0.87,0.764,0.222,0.353
"P46","No sabe",0.001,0.035,0.005,0
"P47","Muy buena",0.015,0.041,0.523,0.096
"P47","Buena",0.006,0.028,0.107,0.032
"P47","Ni buena ni mala",0.019,0.01,0.094,0.26
"P47","Mala",0.037,0.095,0.07,0.248
"P47","Muy mala",0.922,0.81,0.203,0.346
"P47","No sabe",0.001,0.016,0.003,0.018
"P48","Muy buena",0.366,0.165,0.072,0
"P48","Buena",0.322,0.218,0.033,0.175
"P48","Ni buena ni mala",0.151,0.25,0.074,0.277
"P48","Mala",0.051,0.18,0.176,0.297
"P48","Muy mala",0.109,0.186,0.634,0.251
"P48","No sabe",0.001,0.001,0.011,0
"P49","Muy buena",0.165,0.191,0.068,0.206
"P49","Buena",0.441,0.27,0.069,0.227
"P49","Ni buena ni mala",0.223,0.211,0.144,0.305
"P49","Mala",0.072,0.088,0.223,0.119
"P49","Muy mala",0.098,0.237,0.492,0.143
"P49","No sabe",0.001,0.003,0.004,0
"P50","Muy buena",0.023,0.019,0.116,0.109
"P50","Buena",0.025,0.042,0.268,0.101
"P50","Ni buena ni mala",0.087,0.167,0.31,0.509
"P50","Mala",0.116,0.216,0.115,0.09
"P50","Muy mala",0.749,0.556,0.184,0.191
"P50","No sabe",0,0,0.007,0
"P51","Muy buena",0.671,0.206,0.046,0.125
"P51","Buena",0.194,0.425,0.06,0.021
"P51","Ni buena ni mala",0.016,0.279,0.111,0.648
"P51","Mala",0.024,0.017,0.151,0.032
"P51","Muy mala",0.092,0.068,0.629,0.174
"P51","No sabe",0.003,0.005,0.003,0
"P52","Muy buena",0.268,0.24,0.092,0.138
"P52","Buena",0.222,0.214,0.04,0.142
"P52","Ni buena ni mala",0.309,0.309,0.112,0.444
"P52","Mala",0.109,0.154,0.122,0.086
"P52","Muy mala",0.075,0.074,0.622,0.164
"P52","No sabe",0.017,0.009,0.012,0.026
"P53","Muy buena",0.268,0.183,0.048,0.162
"P53","Buena",0.368,0.295,0.045,0.076
"P53","Ni buena ni mala",0.241,0.237,0.11,0.458
"P53","Mala",0.059,0.11,0.141,0.046
"P53","Muy mala",0.064,0.173,0.648,0.144
"P53","No sabe",0,0.002,0.008,0.114
"P54","Muy buena",0.037,0.026,0.13,0.136
"P54","Buena",0.044,0.091,0.264,0.036
"P54","Ni buena ni mala",0.089,0.1,0.306,0.501
"P54","Mala",0.142,0.217,0.089,0.066
"P54","Muy mala",0.684,0.566,0.207,0.261
"P54","No sabe",0.004,0,0.004,0
"P55","Muy buena",0.047,0.111,0.043,0.111
"P55","Buena",0.137,0.142,0.092,0.066
"P55","Ni buena ni mala",0.327,0.315,0.41,0.678
"P55","Mala",0.21,0.136,0.174,0.117
"P55","Muy mala",0.261,0.283,0.237,0.028
"P55","No sabe",0.018,0.013,0.044,0
"P57","Siempre",0.274,0.255,0.321,0.056
"P57","Casi siempre",0.395,0.405,0.358,0.559
"P57","Casi nunca",0.217,0.241,0.225,0.367
"P57","Nunca, pero esta es una excepción",0.114,0.099,0.096,0.018
"P58","Si",0.589,0.643,0.569,0.434
"P58","No",0.411,0.357,0.431,0.566
