"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P39","Neutral",0.152,0.193,0.217,0.243
"P39","Algo negativa",0.044,0.065,0.021,0.028
"P39","Negativa",0.104,0.042,0.085,0.021
"P39","No sabe",0.031,0.03,0.027,0.052
"P40","Muy positiva",0.445,0.433,0.267,0.267
"P40","Positiva",0.171,0.233,0.309,0.2
"P40","Neutral",0.185,0.179,0.2,0.239
"P40","Algo negativa",0.051,0.026,0.091,0.028
"P40","Negativa",0.093,0.042,0.056,0.122
"P40","No sabe",0.055,0.087,0.077,0.144
"P41","Lo votaría",0.435,0.417,0.377,0.196
"P41","Puede que lo vote",0.047,0.075,0.112,0.064
"P41","Nunca lo votaría",0.492,0.451,0.402,0.592
"P41","No sabe",0.026,0.057,0.109,0.148
"P42","Lo votaría",0.263,0.19,0.143,0.209
"P42","Puede que lo vote",0.076,0.084,0.139,0.143
"P42","Nunca lo votaría",0.549,0.666,0.619,0.495
"P42","No sabe",0.112,0.06,0.099,0.153
"P43","Lo votaría",0.155,0.181,0.258,0.169
"P43","Puede que lo vote",0.05,0.077,0.083,0.097
"P43","Nunca lo votaría",0.755,0.708,0.546,0.711
"P43","No sabe",0.04,0.034,0.113,0.023
"P44","Lo votaría",0.171,0.054,0.133,0.092
"P44","Puede que lo vote",0.055,0.138,0.117,0.067
"P44","Nunca lo votaría",0.678,0.737,0.607,0.553
"P44","No sabe",0.096,0.071,0.143,0.288
"P45","Si",0.448,0.465,0.256,0.251
"P45","No",0.552,0.535,0.744,0.749
"PRESIDENTE","Sergio Massa a presidente por Unión por la Patria.",0.486,0.467,0.399,0.304
"PRESIDENTE","Patricia Bullrich a presidenta por Juntos por el Cambio",0.212,0.227,0.183,0.235
"PRESIDENTE","Javier Milei a presidente por la Libertad Avanza",0.197,0.195,0.297,0.201
"PRESIDENTE","Los candidatos a presidente de la Izquierda",0.027,0.045,0.01,0.051
"PRESIDENTE","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.038,0.011,0.016,0.052
"PRESIDENTE","En blanco",0.019,0.021,0.031,0.046
"PRESIDENTE","No sabe",0.021,0.034,0.064,0.111
"GOBERNADOR","Axel Kicillof a gobernador por Unión por la Patria.",0.478,0.48,0.455,0.366
"GOBERNADOR","Néstor Grindetti a gobernador por Juntos por el Cambio",0.26,0.238,0.175,0.223
"GOBERNADOR","Carolina Piparo a gobernadora por la Libertad Avanza",0.179,0.162,0.26,0.164
"GOBERNADOR","El candidato a gobernador de la Izquierda",0.027,0.055,0.018,0.032
"GOBERNADOR","En blanco",0.013,0.016,0.035,0.089
"GOBERNADOR","No sabe",0.043,0.049,0.057,0.126
"INTENDENTE","Gustavo Menéndez a intendente por Unión por la Patria.",0.437,0.378,0.402,0.276
"INTENDENTE","Zencich a intendente por Juntos por el Cambio",0.228,0.238,0.143,0.239
"INTENDENTE","Eduardo Varela a intendente por la Libertad Avanza",0.21,0.159,0.194,0.134
"INTENDENTE","Raul Othacehé a intendente por el frente vecinal crecer",0.04,0.034,0.126,0.035
"INTENDENTE","El candidato a intendente de la Izquierda",0.034,0.098,0.033,0.045
"INTENDENTE","En blanco",0.022,0.045,0.026,0.117
"INTENDENTE","No sabe",0.029,0.048,0.076,0.154
"CORTA_PRESIDENTE","Si",0.12,0.117,0.205,0.115
"CORTA_PRESIDENTE","No",0.88,0.883,0.795,0.885
"CORTA_GOBERNADOR","Si",0.198,0.164,0.222,0.194
"CORTA_GOBERNADOR","No",0.802,0.836,0.778,0.806
"CORTA_INTENDENTE","Si",0.176,0.297,0.306,0.257
"CORTA_INTENDENTE","No",0.824,0.703,0.694,0.743
"P13_imputada","Sergio Massa a presidente, Axel Kicillof a gobernador y Gustavo Menéndez a intendente por Unión por la Patria.",0.478,0.453,0.463,0.369
"P13_imputada","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y David Zencich a intendente por Juntos por el Cambio",0.205,0.25,0.183,0.227
"P13_imputada","Javier Milei a presidente, Carolina Piparo a gobernadora  y Eduardo Varela a intendente por la Libertad Avanza",0.199,0.191,0.251,0.219
"P13_imputada","Raul Othacehé a intendente por el frente vecinal crecer",0.052,0.022,0.035,0.026
"P13_imputada","Los candidatos a presidente, gobernador e intendente de la Izquierda",0.028,0.043,0.021,0.023
"P13_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.013,0.011,0.018,0.078
"P13_imputada","En blanco",0.025,0.03,0.029,0.058
"P17_imputada","Sergio Massa a presidente por Unión por la Patria.",0.482,0.451,0.281,0.355
"P17_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.185,0.209,0.295,0.127
"P17_imputada","Javier Milei a presidente por la Libertad Avanza",0.181,0.209,0.365,0.266
"P17_imputada","Los candidatos a presidente de la Izquierda",0.01,0.072,0.008,0.093
"P17_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.116,0.021,0.049,0.099
"P17_imputada","En blanco",0.026,0.038,0.002,0.06
"P20_imputada","Axel Kicillof a gobernador por Unión por la Patria.",0.453,0.501,0.452,0.531
"P20_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.45,0.24,0.207,0.112
"P20_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.077,0.112,0.305,0.164
"P20_imputada","El candidato a gobernador de la Izquierda",0,0.094,0.022,0.063
"P20_imputada","En blanco",0.02,0.053,0.014,0.13
"P23_imputada","Gustavo Menéndez a intendente por Unión por la Patria.",0.278,0.278,0.308,0.366
"P23_imputada","Zencich a intendente por Juntos por el Cambio",0.251,0.223,0.14,0.127
"P23_imputada","Eduardo Varela a intendente por la Libertad Avanza",0.244,0.097,0.182,0.092
"P23_imputada","Raul Othacehé a intendente por el frente vecinal crecer",0.162,0.087,0.267,0.093
"P23_imputada","El candidato a intendente de la Izquierda",0.032,0.22,0.057,0.093
"P23_imputada","En blanco",0.033,0.095,0.046,0.229
"PRESIDENTE_imputada","Sergio Massa a presidente por Unión por la Patria.",0.498,0.477,0.423,0.372
"PRESIDENTE_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.212,0.235,0.211,0.24
"PRESIDENTE_imputada","Javier Milei a presidente por la Libertad Avanza",0.202,0.21,0.297,0.203
"PRESIDENTE_imputada","Los candidatos a presidente de la Izquierda",0.028,0.046,0.01,0.051
"PRESIDENTE_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.038,0.011,0.021,0.088
"PRESIDENTE_imputada","En blanco",0.022,0.021,0.038,0.046
"GOBERNADOR_imputada","Axel Kicillof a gobernador por Unión por la Patria.",0.491,0.497,0.495,0.437
"GOBERNADOR_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.275,0.244,0.185,0.236
"GOBERNADOR_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.184,0.176,0.26,0.166
"GOBERNADOR_imputada","El candidato a gobernador de la Izquierda",0.029,0.055,0.018,0.033
"GOBERNADOR_imputada","En blanco",0.021,0.028,0.042,0.128
"INTENDENTE_imputada","Gustavo Menéndez a intendente por Unión por la Patria.",0.449,0.394,0.436,0.371
"INTENDENTE_imputada","Zencich a intendente por Juntos por el Cambio",0.233,0.245,0.146,0.245
"INTENDENTE_imputada","Eduardo Varela a intendente por la Libertad Avanza",0.218,0.171,0.211,0.139
"INTENDENTE_imputada","Raul Othacehé a intendente por el frente vecinal crecer",0.04,0.037,0.132,0.042
"INTENDENTE_imputada","El candidato a intendente de la Izquierda",0.035,0.105,0.033,0.045
"INTENDENTE_imputada","En blanco",0.025,0.048,0.042,0.158
