"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P37","Sergio Massa por Unión por la Patria",0.76,0.666,0.09,0.458
"P37","Diego Santilli por Juntos por el Cambio",0.028,0.099,0.455,0.114
"P37","Guillermo Britos por la Libertad Avanza",0.035,0.063,0.26,0.071
"P37","Al candidato del Frente de Izquierda",0.057,0.045,0.047,0.043
"P37","En blanco",0.042,0.062,0.069,0.038
"P37","No sabe",0.078,0.065,0.079,0.276
"P38","Victoria Tolosa Paz por Unión por la Patria",0.806,0.526,0.018,0.163
"P38","Nestor Grindetti por Juntos por el Cambio",0.034,0.088,0.488,0.066
"P38","Guillermo Britos por la Libertad Avanza",0.012,0.061,0.252,0.048
"P38","Al candidato del Frente de Izquierda",0.029,0.087,0.062,0.108
"P38","En blanco",0.045,0.103,0.098,0.108
"P38","No sabe",0.074,0.135,0.082,0.507
"P39","Victoria Tolosa Paz por Unión por la Patria",0.805,0.563,0.012,0.126
"P39","Diego Santilli por Juntos por el Cambio",0.046,0.112,0.462,0.097
"P39","Guillermo Britos por la Libertad Avanza",0.013,0.054,0.265,0.066
"P39","Al candidato del Frente de Izquierda",0.013,0.072,0.056,0.119
"P39","En blanco",0.06,0.064,0.119,0.115
"P39","No sabe",0.063,0.135,0.086,0.477
"P40","Lo votaría",0.876,0.672,0.149,0.614
"P40","Puede que lo vote",0.034,0.18,0.043,0.02
"P40","Nunca lo votaría",0.073,0.131,0.787,0.137
"P40","No sabe",0.017,0.017,0.021,0.229
"P42","Lo votaría",0.139,0.054,0.377,0.035
"P42","Puede que lo vote",0.045,0.191,0.184,0.012
"P42","Nunca lo votaría",0.747,0.709,0.39,0.544
"P42","No sabe",0.069,0.046,0.049,0.409
"P43","Lo votaría",0.055,0.051,0.373,0.078
"P43","Puede que lo vote",0.06,0.166,0.233,0.064
"P43","Nunca lo votaría",0.816,0.776,0.358,0.626
"P43","No sabe",0.069,0.007,0.036,0.232
"P44","Lo votaría",0.045,0.029,0.227,0.027
"P44","Puede que lo vote",0.022,0.113,0.198,0.05
"P44","Nunca lo votaría",0.866,0.807,0.507,0.632
"P44","No sabe",0.067,0.051,0.068,0.291
"P45","Muy buena",0.602,0.629,0.139,0.574
"P45","Buena",0.111,0.163,0.04,0.034
"P45","Ni buena ni mala",0.219,0.102,0.105,0.166
"P45","Mala",0.022,0.034,0.115,0.064
"P45","Muy mala",0.039,0.068,0.597,0.039
"P45","No sabe",0.007,0.004,0.004,0.123
"P46","Muy buena",0.44,0.112,0.012,0.024
"P46","Buena",0.329,0.361,0.015,0.073
"P46","Ni buena ni mala",0.173,0.386,0.116,0.498
"P46","Mala",0.041,0.071,0.211,0.105
"P46","Muy mala",0.016,0.052,0.626,0.011
"P46","No sabe",0.001,0.018,0.02,0.289
"P47","Muy buena",0.08,0.021,0.194,0.037
"P47","Buena",0.06,0.137,0.22,0.038
"P47","Ni buena ni mala",0.293,0.249,0.209,0.158
"P47","Mala",0.261,0.279,0.077,0.189
"P47","Muy mala",0.241,0.264,0.223,0.255
"P47","No sabe",0.065,0.05,0.077,0.323
"P48","Muy buena",0.041,0.037,0.236,0.056
"P48","Buena",0.062,0.111,0.259,0.063
"P48","Ni buena ni mala",0.247,0.177,0.204,0.168
"P48","Mala",0.279,0.344,0.102,0.143
"P48","Muy mala",0.326,0.312,0.168,0.364
"P48","No sabe",0.045,0.019,0.031,0.206
"P49","Muy buena",0.033,0.048,0.114,0.011
"P49","Buena",0.031,0.051,0.16,0.007
"P49","Ni buena ni mala",0.218,0.21,0.323,0.208
"P49","Mala",0.227,0.241,0.087,0.059
"P49","Muy mala",0.359,0.343,0.185,0.356
"P49","No sabe",0.132,0.107,0.131,0.359
"P50","Siempre",0.356,0.257,0.365,0.25
"P50","Casi siempre",0.449,0.466,0.364,0.374
"P50","Casi nunca",0.117,0.191,0.204,0.209
"P50","Nunca, pero esta es una excepción",0.078,0.086,0.067,0.167
"P51","Si",0.638,0.513,0.543,0.428
"P51","No",0.362,0.487,0.457,0.572
