"var","categoria","Mucho","Bastante","Poco","Nada","No sabe"
"P52","Muy buena",0.247,0.14,0.102,0.051,0.028
"P52","Buena",0.103,0.114,0.075,0.064,0.249
"P52","Ni buena ni mala",0.117,0.111,0.212,0.203,0.197
"P52","Mala",0.102,0.101,0.123,0.173,0.087
"P52","Muy mala",0.413,0.5,0.446,0.496,0.334
"P52","No sabe",0.018,0.034,0.042,0.013,0.105
"P54","Muy buena",0.072,0.046,0.042,0.08,0.02
"P54","Buena",0.137,0.11,0.071,0.047,0.109
"P54","Ni buena ni mala",0.28,0.219,0.334,0.261,0.278
"P54","Mala",0.161,0.186,0.169,0.185,0.094
"P54","Muy mala",0.332,0.401,0.334,0.392,0.317
"P54","No sabe",0.018,0.038,0.05,0.035,0.182
"P57","Muy buena",0.188,0.19,0.148,0.25,0.108
"P57","Buena",0.091,0.117,0.159,0.116,0.134
"P57","Ni buena ni mala",0.176,0.225,0.291,0.239,0.246
"P57","Mala",0.132,0.167,0.176,0.084,0.104
"P57","Muy mala",0.39,0.275,0.181,0.242,0.207
"P57","No sabe",0.023,0.026,0.045,0.069,0.201
"P58","Muy buena",0.245,0.265,0.172,0.146,0.188
"P58","Buena",0.13,0.17,0.183,0.175,0.087
"P58","Ni buena ni mala",0.13,0.159,0.269,0.242,0.258
"P58","Mala",0.098,0.137,0.154,0.141,0.098
"P58","Muy mala",0.378,0.244,0.182,0.264,0.167
"P58","No sabe",0.019,0.025,0.04,0.032,0.202
"P59","Muy buena",0.117,0.09,0.102,0.106,0.047
"P59","Buena",0.123,0.192,0.152,0.096,0.088
"P59","Ni buena ni mala",0.318,0.393,0.383,0.314,0.373
"P59","Mala",0.163,0.118,0.093,0.1,0.056
"P59","Muy mala",0.193,0.117,0.088,0.161,0.124
"P59","No sabe",0.086,0.09,0.182,0.223,0.312
"P60","Muy buena",0.218,0.118,0.063,0.047,0.054
"P60","Buena",0.095,0.128,0.094,0.011,0.082
"P60","Ni buena ni mala",0.213,0.218,0.278,0.286,0.256
"P60","Mala",0.139,0.161,0.137,0.118,0.201
"P60","Muy mala",0.273,0.283,0.237,0.307,0.184
"P60","No sabe",0.062,0.092,0.191,0.231,0.223
"P61","Muy buena",0.198,0.093,0.072,0.033,0.103
"P61","Buena",0.102,0.082,0.087,0.052,0.116
"P61","Ni buena ni mala",0.129,0.139,0.156,0.16,0.144
"P61","Mala",0.094,0.111,0.151,0.174,0.098
"P61","Muy mala",0.447,0.536,0.476,0.526,0.406
"P61","No sabe",0.03,0.039,0.058,0.055,0.133
"P62","Muy buena",0.059,0.028,0.034,0.026,0.022
"P62","Buena",0.104,0.073,0.07,0.014,0.083
"P62","Ni buena ni mala",0.279,0.253,0.234,0.281,0.284
"P62","Mala",0.116,0.14,0.132,0.122,0.067
"P62","Muy mala",0.339,0.373,0.296,0.326,0.24
"P62","No sabe",0.103,0.133,0.234,0.231,0.304
"P63","Muy buena",0.063,0.064,0.058,0.074,0.136
"P63","Buena",0.096,0.159,0.107,0.123,0.045
"P63","Ni buena ni mala",0.216,0.219,0.327,0.351,0.275
"P63","Mala",0.169,0.231,0.215,0.157,0.154
"P63","Muy mala",0.413,0.295,0.204,0.224,0.211
"P63","No sabe",0.043,0.032,0.089,0.071,0.179
"P64","Muy buena",0.054,0.072,0.068,0.045,0.07
"P64","Buena",0.118,0.183,0.174,0.163,0.077
"P64","Ni buena ni mala",0.276,0.278,0.344,0.333,0.322
"P64","Mala",0.198,0.221,0.137,0.125,0.068
"P64","Muy mala",0.31,0.18,0.127,0.2,0.238
"P64","No sabe",0.044,0.066,0.15,0.134,0.225
"P65","Muy buena",0.052,0.046,0.038,0.09,0.003
"P65","Buena",0.108,0.138,0.1,0.061,0.111
"P65","Ni buena ni mala",0.259,0.313,0.403,0.33,0.318
"P65","Mala",0.164,0.145,0.12,0.131,0.068
"P65","Muy mala",0.327,0.206,0.119,0.203,0.187
"P65","No sabe",0.09,0.152,0.22,0.185,0.313
"P66","Muy buena",0.043,0.024,0.052,0.075,0.017
"P66","Buena",0.069,0.088,0.094,0.089,0.034
"P66","Ni buena ni mala",0.275,0.337,0.37,0.333,0.311
"P66","Mala",0.2,0.213,0.127,0.113,0.043
"P66","Muy mala",0.3,0.188,0.146,0.205,0.306
"P66","No sabe",0.113,0.15,0.211,0.185,0.289
"P67","Radio",0.189,0.145,0.156,0.115,0.095
"P67","Televisión",0.327,0.343,0.372,0.31,0.307
"P67","Diario",0.066,0.074,0.067,0.028,0.087
"P67","Medio digital",0.167,0.184,0.142,0.132,0.075
"P67","Redes Sociales",0.19,0.178,0.186,0.218,0.092
"P67","Ninguno en particular",0.057,0.075,0.077,0.186,0.305
"P67","No sabe",0.004,0.001,0,0.011,0.039
"P68","Muy buena",0.077,0.055,0.033,0.01,0.065
"P68","Buena",0.158,0.106,0.105,0.083,0.116
"P68","Ni buena ni mala",0.238,0.259,0.32,0.179,0.264
"P68","Mala",0.255,0.291,0.212,0.2,0.155
"P68","Muy mala",0.249,0.27,0.243,0.414,0.217
"P68","No sabe",0.023,0.019,0.087,0.114,0.183
"P69","Muy buena",0.052,0.053,0.039,0.058,0.003
"P69","Buena",0.1,0.104,0.075,0.046,0.02
"P69","Ni buena ni mala",0.207,0.218,0.329,0.161,0.273
"P69","Mala",0.215,0.275,0.253,0.18,0.194
"P69","Muy mala",0.419,0.342,0.243,0.491,0.296
"P69","No sabe",0.007,0.008,0.061,0.064,0.214
"P76","Siempre",0.228,0.159,0.147,0.129,0.211
"P76","Casi siempre",0.328,0.36,0.28,0.177,0.222
"P76","Casi nunca",0.339,0.366,0.424,0.437,0.364
"P76","Nunca, pero esta es una excepción",0.105,0.115,0.149,0.257,0.203
"P77","Si",0.59,0.393,0.358,0.35,0.347
"P77","No",0.41,0.607,0.642,0.65,0.653
