"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.025,0.035,0.031,0.01
"P29","Otro candidato",0.135,0.131,0.155,0.115
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.298,0.275,0.224,0.262
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.308,0.256,0.204,0.309
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.16,0.237,0.296,0.196
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.043,0.056,0.039,0.011
"P31","Otro candidato",0.191,0.176,0.237,0.222
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.31,0.238,0.214,0.265
"P33","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.32,0.351,0.27,0.27
"P33","Javier Milei presidente – José Luis Espert vice por los liberales",0.149,0.197,0.278,0.171
"P33","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.026,0.054,0.048,0.043
"P33","Otro candidato",0.195,0.16,0.19,0.251
"P35","Sergio Massa – Wado de Pedro por el Frente de Todos",0.303,0.242,0.208,0.292
"P35","Horacio Rodríguez Larreta - Gerardo Morales, por Cambiemos",0.308,0.297,0.252,0.269
"P35","Javier Milei – José Luis Espert por los liberales",0.187,0.241,0.283,0.187
"P35","Nicolás del Caño – Myriam Bregman por la izquierda",0.041,0.052,0.056,0.03
"P35","Otro candidato",0.161,0.168,0.201,0.222
"P37","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.396,0.313,0.287,0.382
"P37","Horacio Rodríguez Larreta- Gerardo Morales por Cambiemos",0.297,0.294,0.239,0.242
"P37","Javier Milei – José Luis Espert por los liberales",0.179,0.237,0.293,0.204
"P37","Nicolás del Caño – Myriam Bregman por la izquierda",0.021,0.031,0.024,0.022
"P37","Otro candidato",0.107,0.125,0.157,0.15
"P38","Sergio Massa – Wado de Pedro por el Frente de Todos",0.314,0.254,0.221,0.324
"P38","Mauricio Macri – María Eugenia Vidal por Cambiemos ",0.314,0.329,0.272,0.209
"P38","Javier Milei – José Luis Espert por los liberales",0.162,0.204,0.273,0.229
"P38","Nicolás del Caño – Myriam Bregman por la izquierda",0.047,0.044,0.039,0.032
"P38","Otro candidato",0.163,0.169,0.195,0.206
"P39","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.408,0.326,0.323,0.409
"P39","Mauricio Macri presidente – María Eugenia Vidal vice",0.416,0.452,0.379,0.359
"P39","No sabe",0.176,0.222,0.298,0.232
"P40","Alberto Fernández presidente – Daniel Scioli vice",0.346,0.264,0.242,0.366
"P40","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.413,0.449,0.392,0.332
"P40","No sabe",0.241,0.287,0.366,0.302
"P41","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.329,0.276,0.255,0.368
"P41","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.453,0.483,0.413,0.35
"P41","No sabe",0.218,0.241,0.332,0.282
"P42","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.399,0.308,0.308,0.398
"P42","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.423,0.466,0.401,0.353
"P42","No sabe",0.178,0.226,0.291,0.249
"P43","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.334,0.272,0.265,0.345
"P43","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.424,0.459,0.38,0.348
"P43","No sabe",0.242,0.269,0.355,0.307
"P44","Mauricio Macri – María Eugenia Vidal",0.407,0.45,0.402,0.362
"P44","Sergio Massa – Wado de Pedro",0.359,0.298,0.309,0.33
"P44","No sabe",0.234,0.252,0.289,0.308
"P45","Sergio Massa – Wado de Pedro",0.347,0.312,0.303,0.381
"P45","Javier Milei – José Luis Espert",0.311,0.375,0.365,0.277
"P45","No sabe",0.342,0.313,0.332,0.342
"P46","Horacio Rodríguez Larreta – Gerardo Morales",0.339,0.314,0.256,0.285
"P46","Javier Milei – José Luis Espert",0.209,0.288,0.324,0.2
"P46","No sabe",0.452,0.398,0.42,0.515
"P47","Muy buena",0.124,0.08,0.062,0.117
"P47","Buena",0.189,0.146,0.129,0.156
"P47","Ni buena ni mala",0.123,0.178,0.199,0.213
"P47","Mala",0.096,0.101,0.11,0.095
"P47","Muy mala",0.458,0.491,0.498,0.401
"P47","No sabe",0.01,0.004,0.002,0.018
"P48","Muy buena",0.077,0.045,0.035,0.101
"P48","Buena",0.155,0.126,0.115,0.19
"P48","Ni buena ni mala",0.162,0.163,0.187,0.172
"P48","Mala",0.105,0.133,0.111,0.084
"P48","Muy mala",0.497,0.528,0.542,0.446
"P48","No sabe",0.004,0.005,0.01,0.007
"P49","Muy buena",0.309,0.231,0.19,0.317
"P49","Buena",0.063,0.067,0.06,0.062
"P49","Ni buena ni mala",0.067,0.064,0.103,0.089
"P49","Mala",0.027,0.067,0.059,0.04
"P49","Muy mala",0.533,0.568,0.585,0.473
"P49","No sabe",0.001,0.003,0.003,0.019
"P50","Muy buena",0.204,0.155,0.115,0.136
"P50","Buena",0.136,0.183,0.165,0.115
"P50","Ni buena ni mala",0.117,0.171,0.182,0.158
"P50","Mala",0.11,0.147,0.124,0.148
"P50","Muy mala",0.431,0.343,0.411,0.435
"P50","No sabe",0.002,0.001,0.003,0.008
"P51","Muy buena",0.158,0.138,0.103,0.14
"P51","Buena",0.186,0.221,0.218,0.174
"P51","Ni buena ni mala",0.16,0.211,0.284,0.198
"P51","Mala",0.127,0.159,0.105,0.123
"P51","Muy mala",0.367,0.256,0.283,0.338
"P51","No sabe",0.002,0.015,0.007,0.027
"P52","Muy buena",0.106,0.058,0.052,0.125
"P52","Buena",0.165,0.154,0.132,0.19
"P52","Ni buena ni mala",0.155,0.18,0.255,0.191
"P52","Mala",0.112,0.167,0.128,0.049
"P52","Muy mala",0.457,0.434,0.426,0.412
"P52","No sabe",0.005,0.007,0.007,0.033
"P53","Muy buena",0.298,0.231,0.191,0.169
"P53","Buena",0.129,0.198,0.163,0.149
"P53","Ni buena ni mala",0.103,0.125,0.186,0.176
"P53","Mala",0.102,0.11,0.109,0.1
"P53","Muy mala",0.36,0.327,0.347,0.395
"P53","No sabe",0.008,0.009,0.004,0.011
"P54","Muy buena",0.159,0.147,0.198,0.181
"P54","Buena",0.103,0.176,0.131,0.101
"P54","Ni buena ni mala",0.228,0.236,0.23,0.217
"P54","Mala",0.109,0.115,0.094,0.132
"P54","Muy mala",0.393,0.306,0.326,0.338
"P54","No sabe",0.008,0.02,0.021,0.031
"P55","Muy buena",0.194,0.164,0.149,0.14
"P55","Buena",0.147,0.215,0.188,0.14
"P55","Ni buena ni mala",0.131,0.169,0.173,0.194
"P55","Mala",0.111,0.126,0.133,0.103
"P55","Muy mala",0.408,0.31,0.356,0.417
"P55","No sabe",0.009,0.016,0.001,0.006
"P56","Muy buena",0.101,0.057,0.054,0.091
"P56","Buena",0.179,0.153,0.156,0.227
"P56","Ni buena ni mala",0.169,0.197,0.209,0.189
"P56","Mala",0.093,0.165,0.138,0.059
"P56","Muy mala",0.444,0.424,0.442,0.411
"P56","No sabe",0.014,0.004,0.001,0.023
"P57","Muy buena",0.112,0.08,0.078,0.04
"P57","Buena",0.123,0.175,0.142,0.164
"P57","Ni buena ni mala",0.373,0.353,0.363,0.34
"P57","Mala",0.133,0.184,0.133,0.084
"P57","Muy mala",0.212,0.176,0.222,0.307
"P57","No sabe",0.047,0.032,0.062,0.065
"P58","Muy buena",0.082,0.032,0.039,0.033
"P58","Buena",0.141,0.213,0.086,0.068
"P58","Ni buena ni mala",0.268,0.302,0.427,0.218
"P58","Mala",0.107,0.12,0.123,0.23
"P58","Muy mala",0.345,0.274,0.262,0.329
"P58","No sabe",0.057,0.059,0.063,0.122
"P60","Si",0.76,0.532,0.44,0.402
"P60","No",0.24,0.468,0.56,0.598
