"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P41","No sabe",0.213,0.189,0.249,0.244
"P42","Lo votaría",0.245,0.195,0.251,0.314
"P42","Puede que lo vote",0.17,0.167,0.12,0.107
"P42","Nunca lo votaría",0.516,0.542,0.537,0.434
"P42","No sabe",0.069,0.096,0.092,0.145
"P43","Lo votaría",0.15,0.136,0.05,0.164
"P43","Puede que lo vote",0.124,0.13,0.123,0.148
"P43","Nunca lo votaría",0.535,0.654,0.671,0.55
"P43","No sabe",0.191,0.08,0.156,0.138
"P44","Sí",0.644,0.479,0.339,0.121
"P44","No",0.356,0.521,0.661,0.879
"PRESIDENTE","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente y Martín Soria a Diputado Nacional por Unión por la Patria",0.271,0.248,0.189,0.131
"PRESIDENTE","Juan Grabois a Presidente, Paula Abal Medina a Vicepresidente y Martín Soria a Diputado Nacional por Unión por la Patria",0.081,0.145,0.07,0.128
"PRESIDENTE","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente y Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.186,0.236,0.168,0.168
"PRESIDENTE","Horacio Rodríguez Larreta a Presidente, Gerardo Morales a Vicepresidente y Roberto Brusa a Diputado Nacional por Juntos por el Cambio",0.105,0.075,0.07,0.047
"PRESIDENTE","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente y Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.177,0.14,0.239,0.228
"PRESIDENTE","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente y Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.006,0.02,0.04,0.028
"PRESIDENTE","En blanco",0.08,0.044,0.06,0.105
"PRESIDENTE","No sabe",0.094,0.092,0.164,0.165
"DIPUTADOS","Martín Soria a Diputado Nacional por Unión por la Patria",0.255,0.304,0.216,0.214
"DIPUTADOS","Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.186,0.168,0.175,0.158
"DIPUTADOS","Roberto Brusa a Diputado Nacional por Juntos por el Cambio",0.085,0.094,0.071,0.097
"DIPUTADOS","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.273,0.166,0.212,0.221
"DIPUTADOS","Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.148,0.16,0.206,0.178
"DIPUTADOS","Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.015,0.049,0.043,0.056
"DIPUTADOS","En blanco",0.026,0.028,0.045,0.053
"DIPUTADOS","No sabe",0.012,0.031,0.032,0.023
