"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P17","No sabe",0.005,0.001,0.028,0.191
"P18","Lo votaría",0.232,0.153,0.082,0.053
"P18","Puede que lo vote",0.47,0.397,0.069,0.186
"P18","Nunca lo votaría",0.255,0.392,0.821,0.266
"P18","No sabe",0.043,0.058,0.028,0.495
"P19","Lo votaría",0.167,0.105,0.039,0.04
"P19","Puede que lo vote",0.282,0.386,0.114,0.098
"P19","Nunca lo votaría",0.485,0.442,0.732,0.186
"P19","No sabe",0.066,0.067,0.115,0.676
"P21","Lo votaría",0.308,0.286,0.093,0.154
"P21","Puede que lo vote",0.286,0.356,0.06,0.097
"P21","Nunca lo votaría",0.357,0.3,0.824,0.194
"P21","No sabe",0.049,0.058,0.023,0.555
"P22","La votaría",0.257,0.149,0.037,0.138
"P22","Puede que la vote",0.371,0.359,0.067,0.056
"P22","Nunca la votaría",0.288,0.386,0.865,0.271
"P22","No sabe",0.084,0.106,0.031,0.535
"P23","Mauricio Macri por Juntos por el Cambio",0.196,0.168,0.028,0.062
"P23","Horacio Rodríguez Larreta por Juntos por el Cambio",0.048,0.131,0.038,0.073
"P23","Patricia Bullrich por Juntos por el Cambio",0.55,0.14,0.02,0.064
"P23","María Eugenia Vidal por Juntos por el Cambio",0.041,0.05,0.012,0.067
"P23","Facundo Manes por Juntos por el Cambio",0.019,0.056,0.04,0.082
"P23","Alberto Fernández por el Frente de Todos",0.017,0.039,0.212,0.109
"P23","Sergio Massa por el Frente de Todos",0.013,0.029,0.301,0.084
"P23","Javier Milei por los liberales libertarios",0.102,0.331,0.094,0.142
"P23","Al candidato del Frente de Izquierda",0.007,0.011,0.081,0.008
"P23","No sabe",0.007,0.045,0.174,0.309
"P24","Horacio Rodríguez Larreta por Juntos por el Cambio",0.156,0.174,0.049,0.09
"P24","Mauricio Macri por Juntos por el Cambio",0.528,0.23,0.033,0.089
"P24","Alberto Fernández por el Frente de Todos",0.029,0.05,0.217,0.09
"P24","Sergio Massa por el Frente de Todos",0.025,0.033,0.308,0.072
"P24","Javier Milei por los liberales libertarios",0.159,0.39,0.106,0.173
"P24","Al candidato del Frente de Izquierda",0.043,0.018,0.088,0.093
"P24","No sabe",0.06,0.105,0.199,0.393
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.097,0.215,0.049,0.105
"P25","Patricia Bullrich por Juntos por el Cambio",0.73,0.25,0.026,0.118
"P25","Alberto Fernández por el Frente de Todos",0.013,0.021,0.232,0.128
"P25","Sergio Massa por el Frente de Todos",0.012,0.044,0.347,0.043
"P25","Javier Milei por los liberales libertarios",0.119,0.373,0.103,0.193
"P25","Al candidato del Frente de Izquierda",0.013,0.021,0.084,0.076
"P25","No sabe",0.016,0.076,0.159,0.337
"P26","Sergio Massa por el Frente de Todos",0.016,0.06,0.509,0.118
"P26","Mauricio Macri por Juntos por el Cambio",0.691,0.371,0.055,0.151
"P26","Javier Milei por los liberales libertarios",0.21,0.4,0.125,0.223
"P26","Al candidato del Frente de Izquierda",0.008,0.018,0.086,0.013
"P26","No sabe",0.075,0.151,0.225,0.495
"P27","Alberto Fernández por el Frente de Todos",0.03,0.058,0.513,0.18
"P27","Mauricio Macri por Juntos por el Cambio",0.709,0.39,0.059,0.15
"P27","Javier Milei por los liberales libertarios",0.184,0.381,0.121,0.171
"P27","Al candidato del Frente de Izquierda",0.012,0.019,0.09,0
"P27","No sabe",0.065,0.152,0.217,0.499
"P28","Alberto Fernández por el Frente de Todos",0.018,0.045,0.501,0.266
"P28","Horacio Rodríguez Larreta por Juntos por el Cambio",0.567,0.363,0.07,0.216
"P28","Javier Milei por los liberales libertarios",0.291,0.404,0.126,0.087
"P28","Al candidato del Frente de Izquierda",0.014,0.015,0.09,0
"P28","No sabe",0.11,0.173,0.213,0.431
"P29","Sergio Massa por el Frente de Todos",0.025,0.058,0.51,0.2
"P29","Horacio Rodríguez Larreta por Juntos por el Cambio",0.602,0.381,0.063,0.215
"P29","Javier Milei por los liberales libertarios",0.282,0.427,0.116,0.085
"P29","Al candidato del Frente de Izquierda",0.009,0.028,0.088,0
"P29","No sabe",0.082,0.106,0.223,0.5
"P30","Sergio Massa por el Frente de Todos",0.023,0.081,0.468,0.202
"P30","Patricia Bullrich por Juntos por el Cambio",0.824,0.397,0.083,0.22
"P30","Javier Milei por los liberales libertarios",0.108,0.404,0.12,0.081
"P30","Al candidato del Frente de Izquierda",0.013,0.013,0.082,0
"P30","No sabe",0.032,0.105,0.247,0.497
"P32","Alberto Fernández por el Frente de Todos",0.048,0.083,0.479,0.238
"P32","Patricia Bullrich por Juntos por el Cambio",0.79,0.407,0.065,0.254
"P32","Javier Milei por los liberales libertarios",0.111,0.402,0.122,0.108
"P32","Al candidato del Frente de Izquierda",0.016,0.011,0.103,0
"P32","No sabe",0.035,0.097,0.231,0.4
"P34","Sergio Massa por el Frente de Todos",0.014,0.096,0.657,0.169
"P34","Mauricio Macri por Juntos por el Cambio",0.921,0.588,0.09,0.268
"P34","No sabe",0.065,0.316,0.253,0.563
"P35","Sergio Massa",0.022,0.075,0.662,0.201
"P35","Horacio Rodríguez Larreta por Juntos por el Cambio",0.831,0.579,0.099,0.349
"P35","No sabe",0.147,0.346,0.239,0.45
"P36","Alberto Fernández por el Frente de Todos",0.02,0.076,0.648,0.165
"P36","Mauricio Macri por Juntos por el Cambio",0.926,0.669,0.105,0.321
"P36","No sabe",0.054,0.255,0.247,0.514
"P37","Alberto Fernández",0.032,0.059,0.649,0.155
"P37","Horacio Rodríguez Larreta por Juntos por el Cambio",0.81,0.625,0.122,0.382
"P37","No sabe",0.158,0.316,0.229,0.463
"P38","Sergio Massa por el Frente de Todos",0.03,0.051,0.677,0.139
"P38","Patricia Bullrich por Juntos por el Cambio",0.924,0.803,0.084,0.429
"P38","No sabe",0.046,0.146,0.239,0.432
"P39","Alberto Fernández por el Frente de Todos",0.02,0.052,0.677,0.178
"P39","Patricia Bullrich por Juntos por el Cambio",0.963,0.808,0.081,0.442
"P39","No sabe",0.017,0.14,0.242,0.38
"P40","Mauricio Macri por Juntos por el Cambio",0.677,0.39,0.119,0.208
"P40","Javier Milei por los liberales libertarios",0.253,0.447,0.147,0.17
"P40","No sabe",0.07,0.163,0.734,0.622
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.648,0.426,0.135,0.319
"P41","Javier Milei por los liberales libertarios",0.255,0.436,0.15,0.111
"P41","No sabe",0.097,0.138,0.715,0.57
"P42","Patricia Bullrich por Juntos por el Cambio",0.803,0.478,0.063,0.312
"P42","Javier Milei por los liberales libertarios",0.149,0.404,0.171,0.122
"P42","No sabe",0.048,0.118,0.766,0.566
"P43","Muy buena",0.072,0.087,0.096,0.031
"P43","Buena",0.027,0.048,0.291,0.059
"P43","Ni buena ni mala",0.015,0.045,0.326,0.238
"P43","Mala",0.06,0.084,0.099,0.152
"P43","Muy mala",0.823,0.726,0.181,0.51
"P43","No sabe",0.003,0.01,0.007,0.01
"P44","Muy buena",0.017,0.017,0.084,0.011
"P44","Buena",0.005,0.023,0.264,0.096
"P44","Ni buena ni mala",0.017,0.029,0.303,0.233
"P44","Mala",0.085,0.148,0.137,0.128
"P44","Muy mala",0.876,0.773,0.206,0.532
"P44","No sabe",0,0.01,0.006,0
"P45","Muy buena",0.011,0.029,0.523,0.069
"P45","Buena",0.002,0.025,0.126,0.038
"P45","Ni buena ni mala",0.018,0.017,0.069,0.166
"P45","Mala",0.038,0.037,0.045,0.054
"P45","Muy mala",0.913,0.882,0.227,0.638
"P45","No sabe",0.018,0.01,0.01,0.035
"P46","Muy buena",0.314,0.152,0.053,0.093
"P46","Buena",0.385,0.205,0.026,0.11
"P46","Ni buena ni mala",0.134,0.309,0.077,0.518
"P46","Mala",0.03,0.166,0.132,0.155
"P46","Muy mala",0.133,0.158,0.705,0.101
"P46","No sabe",0.004,0.01,0.007,0.023
"P47","Muy buena",0.207,0.153,0.039,0.067
"P47","Buena",0.366,0.281,0.078,0.321
"P47","Ni buena ni mala",0.288,0.249,0.12,0.447
"P47","Mala",0.059,0.151,0.196,0.115
"P47","Muy mala",0.072,0.156,0.558,0.05
"P47","No sabe",0.008,0.01,0.009,0
"P48","Muy buena",0.054,0.032,0.12,0.036
"P48","Buena",0.055,0.06,0.289,0.124
"P48","Ni buena ni mala",0.075,0.055,0.278,0.217
"P48","Mala",0.134,0.176,0.093,0.182
"P48","Muy mala",0.682,0.636,0.204,0.441
"P48","No sabe",0,0.041,0.016,0
"P49","Muy buena",0.692,0.152,0.031,0.096
"P49","Buena",0.219,0.406,0.05,0.168
"P49","Ni buena ni mala",0.014,0.325,0.09,0.488
"P49","Mala",0.018,0.027,0.125,0.061
"P49","Muy mala",0.056,0.064,0.688,0.131
"P49","No sabe",0.001,0.026,0.016,0.056
"P50","Muy buena",0.204,0.264,0.067,0.045
"P50","Buena",0.211,0.259,0.04,0.265
"P50","Ni buena ni mala",0.372,0.245,0.088,0.379
"P50","Mala",0.101,0.113,0.131,0.074
"P50","Muy mala",0.097,0.096,0.658,0.143
"P50","No sabe",0.015,0.023,0.016,0.094
"P51","Muy buena",0.25,0.185,0.032,0.098
"P51","Buena",0.379,0.279,0.057,0.126
"P51","Ni buena ni mala",0.242,0.235,0.078,0.457
"P51","Mala",0.081,0.142,0.112,0.079
"P51","Muy mala",0.046,0.135,0.715,0.205
"P51","No sabe",0.002,0.024,0.006,0.035
"P52","Muy buena",0.093,0.098,0.048,0.076
"P52","Buena",0.211,0.151,0.095,0.146
"P52","Ni buena ni mala",0.359,0.349,0.388,0.409
"P52","Mala",0.197,0.173,0.141,0.102
"P52","Muy mala",0.125,0.188,0.29,0.032
"P52","No sabe",0.015,0.041,0.038,0.235
"P53","Siempre",0.309,0.284,0.326,0.148
"P53","Casi siempre",0.439,0.472,0.444,0.25
"P53","Casi nunca",0.198,0.172,0.169,0.338
"P53","Nunca, pero esta es una excepción",0.054,0.072,0.061,0.264
"P54","Si",0.598,0.578,0.555,0.347
"P54","No",0.402,0.422,0.445,0.653
