"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P18","No sabe",0.043,0.019,0.033,0.409
"P19","Lo votaría",0.234,0.121,0.038,0.11
"P19","Puede que lo vote",0.353,0.351,0.142,0.087
"P19","Nunca lo votaría",0.332,0.466,0.726,0.26
"P19","No sabe",0.081,0.062,0.094,0.543
"P20","La votaría",0.549,0.478,0.123,0.243
"P20","Puede que la vote",0.228,0.333,0.119,0.222
"P20","Nunca la votaría",0.155,0.172,0.731,0.179
"P20","No sabe",0.068,0.017,0.027,0.356
"P21","Lo votaría",0.324,0.241,0.152,0.12
"P21","Puede que lo vote",0.289,0.397,0.081,0.16
"P21","Nunca lo votaría",0.366,0.334,0.739,0.258
"P21","No sabe",0.021,0.028,0.028,0.462
"P23","Mauricio Macri por Juntos por el Cambio",0.182,0.22,0.045,0.071
"P23","Horacio Rodríguez Larreta por Juntos por el Cambio",0.145,0.112,0.022,0.076
"P23","Patricia Bullrich por Juntos por el Cambio",0.31,0.371,0.087,0.197
"P23","María Eugenia Vidal por Juntos por el Cambio",0.108,0.02,0.012,0.061
"P23","Facundo Manes por Juntos por el Cambio",0.015,0.047,0.045,0.028
"P23","Alberto Fernández por el Frente de Todos",0.024,0.022,0.179,0.13
"P23","Sergio Massa por el Frente de Todos",0.048,0.02,0.245,0.118
"P23","Javier Milei por los liberales libertarios",0.149,0.163,0.144,0.072
"P23","Al candidato del Frente de Izquierda",0,0.007,0.07,0.024
"P23","No sabe",0.019,0.018,0.151,0.223
"P24","Horacio Rodríguez Larreta por Juntos por el Cambio",0.235,0.215,0.034,0.107
"P24","Mauricio Macri por Juntos por el Cambio",0.388,0.417,0.091,0.17
"P24","Alberto Fernández por el Frente de Todos",0.03,0.037,0.189,0.096
"P24","Sergio Massa por el Frente de Todos",0.064,0.016,0.253,0.134
"P24","Javier Milei por los liberales libertarios",0.177,0.217,0.172,0.108
"P24","Al candidato del Frente de Izquierda",0.026,0.035,0.085,0.038
"P24","No sabe",0.08,0.063,0.176,0.347
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.229,0.183,0.031,0.134
"P25","Patricia Bullrich por Juntos por el Cambio",0.465,0.513,0.114,0.298
"P25","Alberto Fernández por el Frente de Todos",0.028,0.023,0.193,0.105
"P25","Sergio Massa por el Frente de Todos",0.049,0.037,0.285,0.086
"P25","Javier Milei por los liberales libertarios",0.164,0.188,0.165,0.082
"P25","Al candidato del Frente de Izquierda",0.026,0.012,0.076,0.034
"P25","No sabe",0.039,0.044,0.136,0.261
"P26","Sergio Massa por el Frente de Todos",0.053,0.053,0.417,0.144
"P26","Mauricio Macri por Juntos por el Cambio",0.637,0.586,0.106,0.325
"P26","Javier Milei por los liberales libertarios",0.198,0.251,0.198,0.15
"P26","Al candidato del Frente de Izquierda",0,0.011,0.075,0.032
"P26","No sabe",0.112,0.099,0.204,0.349
"P27","Alberto Fernández por el Frente de Todos",0.063,0.033,0.426,0.214
"P27","Mauricio Macri por Juntos por el Cambio",0.649,0.629,0.114,0.293
"P27","Javier Milei por los liberales libertarios",0.194,0.23,0.186,0.109
"P27","Al candidato del Frente de Izquierda",0,0.002,0.084,0.027
"P27","No sabe",0.094,0.106,0.19,0.357
"P28","Alberto Fernández por el Frente de Todos",0.053,0.029,0.417,0.215
"P28","Horacio Rodríguez Larreta por Juntos por el Cambio",0.615,0.48,0.111,0.28
"P28","Javier Milei por los liberales libertarios",0.25,0.346,0.19,0.097
"P28","Al candidato del Frente de Izquierda",0.005,0.012,0.077,0.04
"P28","No sabe",0.077,0.133,0.205,0.368
"P29","Sergio Massa por el Frente de Todos",0.047,0.047,0.43,0.183
"P29","Horacio Rodríguez Larreta por Juntos por el Cambio",0.607,0.5,0.11,0.348
"P29","Javier Milei por los liberales libertarios",0.251,0.364,0.177,0.099
"P29","Al candidato del Frente de Izquierda",0,0.01,0.081,0.032
"P29","No sabe",0.095,0.079,0.202,0.338
"P30","Sergio Massa por el Frente de Todos",0.037,0.05,0.401,0.19
"P30","Patricia Bullrich por Juntos por el Cambio",0.675,0.665,0.156,0.402
"P30","Javier Milei por los liberales libertarios",0.188,0.201,0.162,0.103
"P30","Al candidato del Frente de Izquierda",0,0.008,0.074,0.03
"P30","No sabe",0.1,0.076,0.207,0.275
"P32","Alberto Fernández por el Frente de Todos",0.062,0.079,0.408,0.193
"P32","Patricia Bullrich por Juntos por el Cambio",0.652,0.609,0.162,0.361
"P32","Javier Milei por los liberales libertarios",0.194,0.231,0.154,0.111
"P32","Al candidato del Frente de Izquierda",0,0.001,0.093,0.05
"P32","No sabe",0.092,0.08,0.183,0.285
"P34","Sergio Massa por el Frente de Todos",0.087,0.05,0.55,0.162
"P34","Mauricio Macri por Juntos por el Cambio",0.764,0.846,0.199,0.384
"P34","No sabe",0.149,0.104,0.251,0.454
"P35","Sergio Massa",0.102,0.054,0.548,0.162
"P35","Horacio Rodríguez Larreta por Juntos por el Cambio",0.762,0.805,0.17,0.471
"P35","No sabe",0.136,0.141,0.282,0.367
"P36","Alberto Fernández por el Frente de Todos",0.07,0.032,0.543,0.221
"P36","Mauricio Macri por Juntos por el Cambio",0.807,0.865,0.231,0.351
"P36","No sabe",0.123,0.103,0.226,0.428
"P37","Alberto Fernández",0.041,0.037,0.549,0.202
"P37","Horacio Rodríguez Larreta por Juntos por el Cambio",0.754,0.812,0.203,0.416
"P37","No sabe",0.205,0.151,0.248,0.382
"P38","Sergio Massa por el Frente de Todos",0.078,0.052,0.555,0.206
"P38","Patricia Bullrich por Juntos por el Cambio",0.751,0.855,0.247,0.607
"P38","No sabe",0.171,0.093,0.198,0.187
"P39","Alberto Fernández por el Frente de Todos",0.053,0.02,0.559,0.242
"P39","Patricia Bullrich por Juntos por el Cambio",0.821,0.897,0.249,0.537
"P39","No sabe",0.126,0.083,0.192,0.221
"P40","Mauricio Macri por Juntos por el Cambio",0.641,0.605,0.159,0.378
"P40","Javier Milei por los liberales libertarios",0.239,0.312,0.207,0.233
"P40","No sabe",0.12,0.083,0.634,0.389
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.647,0.594,0.17,0.452
"P41","Javier Milei por los liberales libertarios",0.237,0.309,0.214,0.178
"P41","No sabe",0.116,0.097,0.616,0.37
"P42","Patricia Bullrich por Juntos por el Cambio",0.673,0.681,0.16,0.491
"P42","Javier Milei por los liberales libertarios",0.231,0.22,0.205,0.162
"P42","No sabe",0.096,0.099,0.635,0.347
"P43","Muy buena",0.045,0.081,0.096,0.097
"P43","Buena",0.053,0.047,0.239,0.073
"P43","Ni buena ni mala",0.03,0.038,0.259,0.236
"P43","Mala",0.068,0.056,0.094,0.146
"P43","Muy mala",0.777,0.772,0.311,0.437
"P43","No sabe",0.027,0.006,0.001,0.011
"P44","Muy buena",0.018,0.005,0.074,0.039
"P44","Buena",0.022,0.016,0.213,0.111
"P44","Ni buena ni mala",0.017,0.027,0.248,0.185
"P44","Mala",0.115,0.075,0.137,0.189
"P44","Muy mala",0.828,0.867,0.323,0.476
"P44","No sabe",0,0.01,0.005,0
"P45","Muy buena",0.025,0.014,0.437,0.094
"P45","Buena",0.015,0.019,0.102,0.042
"P45","Ni buena ni mala",0.017,0.002,0.062,0.119
"P45","Mala",0.061,0.035,0.039,0.052
"P45","Muy mala",0.861,0.923,0.352,0.642
"P45","No sabe",0.021,0.007,0.008,0.051
"P46","Muy buena",0.337,0.224,0.084,0.097
"P46","Buena",0.254,0.353,0.078,0.166
"P46","Ni buena ni mala",0.258,0.179,0.09,0.368
"P46","Mala",0.015,0.081,0.139,0.128
"P46","Muy mala",0.136,0.155,0.603,0.213
"P46","No sabe",0,0.008,0.006,0.028
"P47","Muy buena",0.402,0.142,0.036,0.086
"P47","Buena",0.281,0.451,0.098,0.227
"P47","Ni buena ni mala",0.199,0.286,0.141,0.458
"P47","Mala",0.036,0.054,0.205,0.141
"P47","Muy mala",0.082,0.063,0.51,0.059
"P47","No sabe",0,0.004,0.01,0.029
"P48","Muy buena",0.103,0.038,0.094,0.077
"P48","Buena",0.046,0.063,0.249,0.112
"P48","Ni buena ni mala",0.085,0.073,0.232,0.181
"P48","Mala",0.11,0.132,0.115,0.191
"P48","Muy mala",0.631,0.676,0.299,0.412
"P48","No sabe",0.025,0.018,0.011,0.027
"P49","Muy buena",0.471,0.458,0.117,0.259
"P49","Buena",0.275,0.242,0.11,0.274
"P49","Ni buena ni mala",0.065,0.161,0.11,0.252
"P49","Mala",0.056,0.034,0.095,0.048
"P49","Muy mala",0.077,0.097,0.562,0.135
"P49","No sabe",0.056,0.008,0.006,0.032
"P50","Muy buena",0.192,0.221,0.11,0.096
"P50","Buena",0.152,0.23,0.1,0.141
"P50","Ni buena ni mala",0.32,0.332,0.114,0.416
"P50","Mala",0.086,0.122,0.118,0.155
"P50","Muy mala",0.217,0.08,0.545,0.123
"P50","No sabe",0.033,0.015,0.013,0.069
"P51","Muy buena",0.562,0.158,0.023,0.069
"P51","Buena",0.244,0.492,0.071,0.231
"P51","Ni buena ni mala",0.076,0.276,0.122,0.377
"P51","Mala",0.02,0.056,0.147,0.097
"P51","Muy mala",0.091,0.015,0.633,0.148
"P51","No sabe",0.007,0.003,0.004,0.078
"P52","Muy buena",0.197,0.091,0.039,0.045
"P52","Buena",0.206,0.264,0.087,0.084
"P52","Ni buena ni mala",0.277,0.358,0.397,0.396
"P52","Mala",0.147,0.173,0.156,0.213
"P52","Muy mala",0.107,0.109,0.284,0.167
"P52","No sabe",0.066,0.005,0.037,0.095
"P53","Siempre",0.284,0.309,0.327,0.188
"P53","Casi siempre",0.413,0.461,0.445,0.418
"P53","Casi nunca",0.224,0.18,0.177,0.161
"P53","Nunca, pero esta es una excepción",0.079,0.05,0.051,0.233
"P54","Si",0.546,0.619,0.57,0.414
"P54","No",0.454,0.381,0.43,0.586
