"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P20","La votaría",0.287,0.283,0.311,0.231
"P20","Puede que la vote",0.177,0.206,0.182,0.21
"P20","Nunca la votaría",0.523,0.496,0.457,0.451
"P20","No sabe",0.013,0.015,0.05,0.108
"P21","Lo votaría",0.183,0.159,0.224,0.307
"P21","Puede que lo vote",0.177,0.19,0.168,0.09
"P21","Nunca lo votaría",0.614,0.63,0.548,0.433
"P21","No sabe",0.026,0.021,0.06,0.17
"P22","La votaría",0.121,0.123,0.161,0.156
"P22","Puede que la vote",0.213,0.222,0.21,0.161
"P22","Nunca la votaría",0.625,0.592,0.57,0.45
"P22","No sabe",0.041,0.063,0.059,0.233
"P23","Mauricio Macri por Juntos por el Cambio",0.118,0.089,0.098,0.131
"P23","Horacio Rodríguez Larreta por Juntos por el Cambio",0.049,0.076,0.021,0.059
"P23","Patricia Bullrich por Juntos por el Cambio",0.189,0.215,0.217,0.184
"P23","María Eugenia Vidal por Juntos por el Cambio",0.023,0.041,0.034,0.019
"P23","Facundo Manes por Juntos por el Cambio",0.041,0.043,0.037,0.016
"P23","Alberto Fernández por el Frente de Todos",0.185,0.075,0.142,0.114
"P23","Sergio Massa por el Frente de Todos",0.204,0.191,0.114,0.183
"P23","Javier Milei por los liberales libertarios",0.108,0.128,0.17,0.169
"P23","Al candidato del Frente de Izquierda",0.025,0.059,0.054,0
"P23","No sabe",0.058,0.083,0.113,0.125
"P24","Horacio Rodríguez Larreta por Juntos por el Cambio",0.088,0.123,0.057,0.117
"P24","Mauricio Macri por Juntos por el Cambio",0.246,0.232,0.182,0.17
"P24","Alberto Fernández por el Frente de Todos",0.155,0.092,0.149,0.088
"P24","Sergio Massa por el Frente de Todos",0.223,0.19,0.145,0.21
"P24","Javier Milei por los liberales libertarios",0.155,0.172,0.215,0.19
"P24","Al candidato del Frente de Izquierda",0.041,0.06,0.066,0.008
"P24","No sabe",0.092,0.131,0.186,0.217
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.078,0.113,0.06,0.106
"P25","Patricia Bullrich por Juntos por el Cambio",0.281,0.294,0.256,0.338
"P25","Alberto Fernández por el Frente de Todos",0.171,0.078,0.12,0.068
"P25","Sergio Massa por el Frente de Todos",0.233,0.213,0.163,0.188
"P25","Javier Milei por los liberales libertarios",0.138,0.147,0.201,0.166
"P25","Al candidato del Frente de Izquierda",0.026,0.058,0.058,0.008
"P25","No sabe",0.073,0.097,0.142,0.126
"P26","Sergio Massa por el Frente de Todos",0.342,0.249,0.277,0.267
"P26","Mauricio Macri por Juntos por el Cambio",0.307,0.325,0.291,0.269
"P26","Javier Milei por los liberales libertarios",0.199,0.181,0.23,0.238
"P26","Al candidato del Frente de Izquierda",0.02,0.07,0.047,0
"P26","No sabe",0.132,0.175,0.155,0.226
"P27","Alberto Fernández por el Frente de Todos",0.356,0.236,0.291,0.204
"P27","Mauricio Macri por Juntos por el Cambio",0.314,0.354,0.3,0.224
"P27","Javier Milei por los liberales libertarios",0.19,0.175,0.208,0.285
"P27","Al candidato del Frente de Izquierda",0.028,0.072,0.049,0.004
"P27","No sabe",0.112,0.163,0.152,0.283
"P28","Alberto Fernández por el Frente de Todos",0.345,0.244,0.254,0.204
"P28","Horacio Rodríguez Larreta por Juntos por el Cambio",0.272,0.326,0.211,0.258
"P28","Javier Milei por los liberales libertarios",0.222,0.208,0.292,0.277
"P28","Al candidato del Frente de Izquierda",0.024,0.071,0.055,0.004
"P28","No sabe",0.137,0.151,0.188,0.257
"P29","Sergio Massa por el Frente de Todos",0.358,0.261,0.251,0.18
"P29","Horacio Rodríguez Larreta por Juntos por el Cambio",0.269,0.33,0.233,0.269
"P29","Javier Milei por los liberales libertarios",0.221,0.195,0.295,0.273
"P29","Al candidato del Frente de Izquierda",0.02,0.078,0.056,0
"P29","No sabe",0.132,0.136,0.165,0.278
"P30","Sergio Massa por el Frente de Todos",0.346,0.245,0.223,0.216
"P30","Patricia Bullrich por Juntos por el Cambio",0.358,0.37,0.353,0.386
"P30","Javier Milei por los liberales libertarios",0.146,0.171,0.184,0.25
"P30","Al candidato del Frente de Izquierda",0.023,0.07,0.042,0
"P30","No sabe",0.127,0.144,0.198,0.148
"P32","Alberto Fernández por el Frente de Todos",0.355,0.236,0.278,0.153
"P32","Patricia Bullrich por Juntos por el Cambio",0.36,0.361,0.314,0.417
"P32","Javier Milei por los liberales libertarios",0.142,0.176,0.198,0.239
"P32","Al candidato del Frente de Izquierda",0.033,0.08,0.065,0.008
"P32","No sabe",0.11,0.147,0.145,0.183
"P34","Sergio Massa por el Frente de Todos",0.413,0.335,0.327,0.271
"P34","Mauricio Macri por Juntos por el Cambio",0.403,0.464,0.451,0.426
"P34","No sabe",0.184,0.201,0.222,0.303
"P35","Sergio Massa",0.4,0.35,0.314,0.276
"P35","Horacio Rodríguez Larreta por Juntos por el Cambio",0.394,0.422,0.387,0.485
"P35","No sabe",0.206,0.228,0.299,0.239
"P36","Alberto Fernández por el Frente de Todos",0.412,0.316,0.337,0.223
"P36","Mauricio Macri por Juntos por el Cambio",0.442,0.467,0.483,0.427
"P36","No sabe",0.146,0.217,0.18,0.35
"P37","Alberto Fernández",0.414,0.309,0.343,0.226
"P37","Horacio Rodríguez Larreta por Juntos por el Cambio",0.416,0.467,0.374,0.469
"P37","No sabe",0.17,0.224,0.283,0.305
"P38","Sergio Massa por el Frente de Todos",0.403,0.333,0.349,0.271
"P38","Patricia Bullrich por Juntos por el Cambio",0.472,0.501,0.42,0.524
"P38","No sabe",0.125,0.166,0.231,0.205
"P39","Alberto Fernández por el Frente de Todos",0.415,0.316,0.347,0.292
"P39","Patricia Bullrich por Juntos por el Cambio",0.471,0.502,0.49,0.47
"P39","No sabe",0.114,0.182,0.163,0.238
"P40","Mauricio Macri por Juntos por el Cambio",0.308,0.353,0.317,0.285
"P40","Javier Milei por los liberales libertarios",0.242,0.23,0.264,0.229
"P40","No sabe",0.45,0.417,0.419,0.486
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.326,0.374,0.297,0.305
"P41","Javier Milei por los liberales libertarios",0.246,0.216,0.256,0.256
"P41","No sabe",0.428,0.41,0.447,0.439
"P42","Patricia Bullrich por Juntos por el Cambio",0.338,0.388,0.316,0.356
"P42","Javier Milei por los liberales libertarios",0.212,0.198,0.219,0.249
"P42","No sabe",0.45,0.414,0.465,0.395
"P43","Muy buena",0.082,0.104,0.058,0.069
"P43","Buena",0.24,0.128,0.158,0.094
"P43","Ni buena ni mala",0.147,0.177,0.239,0.12
"P43","Mala",0.059,0.099,0.096,0.103
"P43","Muy mala",0.472,0.491,0.444,0.555
"P43","No sabe",0,0.001,0.005,0.059
"P44","Muy buena",0.082,0.038,0.027,0.032
"P44","Buena",0.202,0.112,0.12,0.086
"P44","Ni buena ni mala",0.135,0.179,0.194,0.107
"P44","Mala",0.09,0.141,0.132,0.176
"P44","Muy mala",0.491,0.53,0.511,0.583
"P44","No sabe",0,0,0.016,0.016
"P45","Muy buena",0.343,0.26,0.212,0.167
"P45","Buena",0.074,0.061,0.087,0.039
"P45","Ni buena ni mala",0.032,0.046,0.074,0.03
"P45","Mala",0.042,0.038,0.049,0.045
"P45","Muy mala",0.506,0.585,0.543,0.695
"P45","No sabe",0.003,0.01,0.035,0.024
"P46","Muy buena",0.23,0.12,0.088,0.128
"P46","Buena",0.137,0.171,0.223,0.088
"P46","Ni buena ni mala",0.077,0.168,0.164,0.305
"P46","Mala",0.092,0.105,0.137,0.151
"P46","Muy mala",0.46,0.432,0.37,0.312
"P46","No sabe",0.004,0.004,0.018,0.016
"P47","Muy buena",0.154,0.091,0.051,0.158
"P47","Buena",0.202,0.23,0.163,0.189
"P47","Ni buena ni mala",0.131,0.208,0.263,0.315
"P47","Mala",0.137,0.135,0.191,0.151
"P47","Muy mala",0.369,0.332,0.312,0.17
"P47","No sabe",0.007,0.004,0.02,0.017
"P48","Muy buena",0.131,0.062,0.037,0.073
"P48","Buena",0.173,0.195,0.122,0.154
"P48","Ni buena ni mala",0.168,0.159,0.261,0.097
"P48","Mala",0.07,0.155,0.115,0.178
"P48","Muy mala",0.447,0.426,0.411,0.476
"P48","No sabe",0.011,0.003,0.054,0.022
"P49","Muy buena",0.292,0.209,0.26,0.22
"P49","Buena",0.13,0.204,0.139,0.221
"P49","Ni buena ni mala",0.074,0.127,0.185,0.172
"P49","Mala",0.07,0.076,0.067,0.096
"P49","Muy mala",0.429,0.378,0.321,0.201
"P49","No sabe",0.005,0.006,0.028,0.09
"P50","Muy buena",0.146,0.129,0.162,0.184
"P50","Buena",0.148,0.132,0.128,0.146
"P50","Ni buena ni mala",0.177,0.223,0.209,0.232
"P50","Mala",0.103,0.133,0.092,0.145
"P50","Muy mala",0.414,0.368,0.373,0.253
"P50","No sabe",0.012,0.015,0.036,0.04
"P51","Muy buena",0.163,0.12,0.067,0.147
"P51","Buena",0.167,0.202,0.243,0.13
"P51","Ni buena ni mala",0.126,0.159,0.196,0.302
"P51","Mala",0.07,0.131,0.126,0.086
"P51","Muy mala",0.467,0.385,0.359,0.275
"P51","No sabe",0.007,0.003,0.009,0.06
"P52","Muy buena",0.102,0.057,0.063,0.045
"P52","Buena",0.124,0.175,0.113,0.054
"P52","Ni buena ni mala",0.329,0.385,0.477,0.216
"P52","Mala",0.153,0.166,0.104,0.341
"P52","Muy mala",0.273,0.196,0.181,0.175
"P52","No sabe",0.019,0.021,0.062,0.169
"P54","Si",0.742,0.515,0.462,0.395
"P54","No",0.258,0.485,0.538,0.605
