"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P19","Lo votaría",0.143,0.081,0.039,0.036
"P19","Puede que lo vote",0.284,0.395,0.131,0.131
"P19","Nunca lo votaría",0.462,0.443,0.733,0.121
"P19","No sabe",0.111,0.081,0.097,0.712
"P21","Lo votaría",0.326,0.315,0.113,0.142
"P21","Puede que lo vote",0.27,0.331,0.08,0.122
"P21","Nunca lo votaría",0.35,0.296,0.783,0.238
"P21","No sabe",0.054,0.058,0.024,0.498
"P22","La votaría",0.28,0.142,0.044,0.07
"P22","Puede que la vote",0.354,0.386,0.073,0.114
"P22","Nunca la votaría",0.28,0.379,0.837,0.273
"P22","No sabe",0.086,0.093,0.046,0.543
"P23","Mauricio Macri por Juntos por el Cambio",0.209,0.176,0.044,0.058
"P23","Horacio Rodríguez Larreta por Juntos por el Cambio",0.064,0.128,0.036,0.085
"P23","Patricia Bullrich por Juntos por el Cambio",0.522,0.149,0.031,0.04
"P23","María Eugenia Vidal por Juntos por el Cambio",0.036,0.06,0.014,0.041
"P23","Facundo Manes por Juntos por el Cambio",0.029,0.054,0.04,0.064
"P23","Alberto Fernández por el Frente de Todos",0.011,0.026,0.195,0.186
"P23","Sergio Massa por el Frente de Todos",0.015,0.034,0.291,0.043
"P23","Javier Milei por los liberales libertarios",0.101,0.329,0.121,0.118
"P23","Al candidato del Frente de Izquierda",0.006,0.009,0.068,0.018
"P23","No sabe",0.007,0.035,0.16,0.347
"P24","Horacio Rodríguez Larreta por Juntos por el Cambio",0.179,0.205,0.061,0.131
"P24","Mauricio Macri por Juntos por el Cambio",0.481,0.226,0.04,0.095
"P24","Alberto Fernández por el Frente de Todos",0.037,0.045,0.198,0.113
"P24","Sergio Massa por el Frente de Todos",0.023,0.035,0.31,0.105
"P24","Javier Milei por los liberales libertarios",0.191,0.372,0.129,0.19
"P24","Al candidato del Frente de Izquierda",0.028,0.022,0.082,0.034
"P24","No sabe",0.061,0.095,0.18,0.332
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.12,0.249,0.051,0.173
"P25","Patricia Bullrich por Juntos por el Cambio",0.684,0.238,0.041,0.079
"P25","Alberto Fernández por el Frente de Todos",0.01,0.024,0.209,0.134
"P25","Sergio Massa por el Frente de Todos",0.015,0.04,0.344,0.052
"P25","Javier Milei por los liberales libertarios",0.147,0.374,0.132,0.178
"P25","Al candidato del Frente de Izquierda",0.006,0.011,0.068,0.049
"P25","No sabe",0.018,0.064,0.155,0.335
"P26","Sergio Massa por el Frente de Todos",0.021,0.062,0.493,0.133
"P26","Mauricio Macri por Juntos por el Cambio",0.652,0.36,0.077,0.176
"P26","Javier Milei por los liberales libertarios",0.235,0.425,0.146,0.166
"P26","Al candidato del Frente de Izquierda",0.007,0.016,0.077,0.039
"P26","No sabe",0.085,0.137,0.207,0.486
"P27","Alberto Fernández por el Frente de Todos",0.023,0.046,0.47,0.198
"P27","Mauricio Macri por Juntos por el Cambio",0.691,0.378,0.079,0.174
"P27","Javier Milei por los liberales libertarios",0.212,0.422,0.148,0.151
"P27","Al candidato del Frente de Izquierda",0.01,0.017,0.083,0.028
"P27","No sabe",0.064,0.137,0.22,0.449
"P28","Alberto Fernández por el Frente de Todos",0.025,0.041,0.467,0.19
"P28","Horacio Rodríguez Larreta por Juntos por el Cambio",0.561,0.396,0.089,0.221
"P28","Javier Milei por los liberales libertarios",0.29,0.405,0.151,0.12
"P28","Al candidato del Frente de Izquierda",0.009,0.013,0.084,0.049
"P28","No sabe",0.115,0.145,0.209,0.42
"P29","Sergio Massa por el Frente de Todos",0.028,0.055,0.506,0.15
"P29","Horacio Rodríguez Larreta por Juntos por el Cambio",0.569,0.414,0.079,0.192
"P29","Javier Milei por los liberales libertarios",0.29,0.411,0.143,0.127
"P29","Al candidato del Frente de Izquierda",0.006,0.018,0.074,0.027
"P29","No sabe",0.107,0.102,0.198,0.504
"P30","Sergio Massa por el Frente de Todos",0.041,0.08,0.486,0.142
"P30","Patricia Bullrich por Juntos por el Cambio",0.804,0.382,0.078,0.167
"P30","Javier Milei por los liberales libertarios",0.125,0.419,0.152,0.098
"P30","Al candidato del Frente de Izquierda",0.004,0.01,0.077,0.027
"P30","No sabe",0.026,0.109,0.207,0.566
"P32","Alberto Fernández por el Frente de Todos",0.071,0.082,0.462,0.259
"P32","Patricia Bullrich por Juntos por el Cambio",0.772,0.381,0.068,0.125
"P32","Javier Milei por los liberales libertarios",0.124,0.409,0.154,0.164
"P32","Al candidato del Frente de Izquierda",0.005,0.013,0.096,0.01
"P32","No sabe",0.028,0.115,0.22,0.442
"P34","Sergio Massa por el Frente de Todos",0.027,0.08,0.641,0.145
"P34","Mauricio Macri por Juntos por el Cambio",0.888,0.634,0.116,0.325
"P34","No sabe",0.085,0.286,0.243,0.53
"P35","Sergio Massa",0.027,0.087,0.635,0.192
"P35","Horacio Rodríguez Larreta por Juntos por el Cambio",0.802,0.605,0.133,0.32
"P35","No sabe",0.171,0.308,0.232,0.488
"P36","Alberto Fernández por el Frente de Todos",0.015,0.075,0.604,0.247
"P36","Mauricio Macri por Juntos por el Cambio",0.898,0.698,0.135,0.303
"P36","No sabe",0.087,0.227,0.261,0.45
"P37","Alberto Fernández",0.023,0.078,0.6,0.21
"P37","Horacio Rodríguez Larreta por Juntos por el Cambio",0.801,0.633,0.16,0.269
"P37","No sabe",0.176,0.289,0.24,0.521
"P38","Sergio Massa por el Frente de Todos",0.02,0.075,0.655,0.201
"P38","Patricia Bullrich por Juntos por el Cambio",0.933,0.776,0.106,0.292
"P38","No sabe",0.047,0.149,0.239,0.507
"P39","Alberto Fernández por el Frente de Todos",0.013,0.058,0.634,0.213
"P39","Patricia Bullrich por Juntos por el Cambio",0.971,0.817,0.108,0.307
"P39","No sabe",0.016,0.125,0.258,0.48
"P40","Mauricio Macri por Juntos por el Cambio",0.663,0.369,0.139,0.212
"P40","Javier Milei por los liberales libertarios",0.275,0.479,0.167,0.226
"P40","No sabe",0.062,0.152,0.694,0.562
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.62,0.431,0.149,0.305
"P41","Javier Milei por los liberales libertarios",0.288,0.426,0.177,0.127
"P41","No sabe",0.092,0.143,0.674,0.568
"P42","Patricia Bullrich por Juntos por el Cambio",0.81,0.473,0.067,0.201
"P42","Javier Milei por los liberales libertarios",0.141,0.406,0.2,0.264
"P42","No sabe",0.049,0.121,0.733,0.535
"P43","Muy buena",0.085,0.077,0.092,0.091
"P43","Buena",0.024,0.058,0.263,0.115
"P43","Ni buena ni mala",0.012,0.06,0.322,0.3
"P43","Mala",0.065,0.111,0.126,0.111
"P43","Muy mala",0.812,0.687,0.19,0.375
"P43","No sabe",0.002,0.007,0.007,0.008
"P44","Muy buena",0.018,0.018,0.089,0.039
"P44","Buena",0.003,0.024,0.242,0.163
"P44","Ni buena ni mala",0.022,0.066,0.274,0.319
"P44","Mala",0.068,0.125,0.151,0.101
"P44","Muy mala",0.889,0.752,0.239,0.372
"P44","No sabe",0,0.015,0.005,0.006
"P45","Muy buena",0.015,0.052,0.472,0.086
"P45","Buena",0.006,0.02,0.13,0.061
"P45","Ni buena ni mala",0.016,0.018,0.076,0.268
"P45","Mala",0.036,0.065,0.053,0.124
"P45","Muy mala",0.92,0.838,0.264,0.433
"P45","No sabe",0.007,0.007,0.005,0.028
"P46","Muy buena",0.328,0.152,0.074,0.056
"P46","Buena",0.342,0.203,0.049,0.092
"P46","Ni buena ni mala",0.177,0.291,0.076,0.357
"P46","Mala",0.048,0.157,0.151,0.232
"P46","Muy mala",0.103,0.189,0.638,0.193
"P46","No sabe",0.002,0.008,0.012,0.07
"P47","Muy buena",0.215,0.156,0.043,0.075
"P47","Buena",0.379,0.278,0.093,0.268
"P47","Ni buena ni mala",0.266,0.231,0.123,0.32
"P47","Mala",0.083,0.146,0.213,0.042
"P47","Muy mala",0.052,0.157,0.517,0.136
"P47","No sabe",0.005,0.032,0.011,0.159
"P48","Muy buena",0.038,0.029,0.137,0.084
"P48","Buena",0.071,0.076,0.259,0.128
"P48","Ni buena ni mala",0.075,0.096,0.245,0.257
"P48","Mala",0.17,0.181,0.125,0.155
"P48","Muy mala",0.643,0.585,0.221,0.227
"P48","No sabe",0.003,0.033,0.013,0.149
"P49","Muy buena",0.682,0.143,0.04,0.052
"P49","Buena",0.214,0.397,0.052,0.179
"P49","Ni buena ni mala",0.03,0.315,0.1,0.37
"P49","Mala",0.016,0.052,0.133,0.147
"P49","Muy mala",0.057,0.082,0.654,0.057
"P49","No sabe",0.001,0.011,0.021,0.195
"P50","Muy buena",0.25,0.235,0.085,0.058
"P50","Buena",0.195,0.255,0.049,0.14
"P50","Ni buena ni mala",0.32,0.25,0.107,0.378
"P50","Mala",0.124,0.124,0.123,0.114
"P50","Muy mala",0.093,0.107,0.617,0.087
"P50","No sabe",0.018,0.029,0.019,0.223
"P51","Muy buena",0.249,0.161,0.035,0.094
"P51","Buena",0.401,0.292,0.07,0.216
"P51","Ni buena ni mala",0.238,0.237,0.1,0.281
"P51","Mala",0.069,0.158,0.135,0.074
"P51","Muy mala",0.039,0.123,0.642,0.093
"P51","No sabe",0.004,0.029,0.018,0.242
"P52","Muy buena",0.081,0.103,0.035,0.143
"P52","Buena",0.188,0.185,0.099,0.086
"P52","Ni buena ni mala",0.402,0.342,0.372,0.236
"P52","Mala",0.165,0.137,0.153,0.087
"P52","Muy mala",0.122,0.159,0.292,0.025
"P52","No sabe",0.042,0.074,0.049,0.423
"P53","Siempre",0.343,0.261,0.324,0.128
"P53","Casi siempre",0.406,0.442,0.412,0.389
"P53","Casi nunca",0.185,0.222,0.177,0.285
"P53","Nunca, pero esta es una excepción",0.066,0.075,0.087,0.198
"P54","Si",0.61,0.59,0.586,0.404
"P54","No",0.39,0.41,0.414,0.596
