"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.125,0.12,0.11,0.113
"P25","Patricia Bullrich por Juntos por el Cambio",0.302,0.294,0.248,0.228
"P25","Alberto Fernández por el Frente de Todos",0.119,0.083,0.086,0.104
"P25","Sergio Massa por el Frente de Todos",0.199,0.201,0.135,0.202
"P25","Javier Milei por los liberales libertarios",0.161,0.159,0.269,0.201
"P25","Al candidato del Frente de Izquierda",0.026,0.041,0.028,0.048
"P25","No sabe",0.068,0.102,0.124,0.104
"P26","Sergio Massa por el Frente de Todos",0.283,0.243,0.22,0.279
"P26","Mauricio Macri por Juntos por el Cambio",0.353,0.348,0.282,0.259
"P26","Javier Milei por los liberales libertarios",0.224,0.182,0.313,0.237
"P26","Al candidato del Frente de Izquierda",0.025,0.059,0.021,0.056
"P26","No sabe",0.115,0.168,0.164,0.169
"P27","Alberto Fernández por el Frente de Todos",0.265,0.231,0.209,0.251
"P27","Mauricio Macri por Juntos por el Cambio",0.35,0.364,0.301,0.243
"P27","Javier Milei por los liberales libertarios",0.214,0.186,0.305,0.259
"P27","Al candidato del Frente de Izquierda",0.036,0.056,0.041,0.052
"P27","No sabe",0.135,0.163,0.144,0.195
"P28","Alberto Fernández por el Frente de Todos",0.276,0.232,0.182,0.251
"P28","Horacio Rodríguez Larreta por Juntos por el Cambio",0.303,0.342,0.276,0.282
"P28","Javier Milei por los liberales libertarios",0.236,0.205,0.352,0.249
"P28","Al candidato del Frente de Izquierda",0.037,0.056,0.028,0.049
"P28","No sabe",0.148,0.165,0.162,0.169
"P29","Sergio Massa por el Frente de Todos",0.294,0.257,0.197,0.293
"P29","Horacio Rodríguez Larreta por Juntos por el Cambio",0.304,0.336,0.285,0.225
"P29","Javier Milei por los liberales libertarios",0.246,0.203,0.337,0.234
"P29","Al candidato del Frente de Izquierda",0.027,0.053,0.034,0.039
"P29","No sabe",0.129,0.151,0.147,0.209
"P30","Sergio Massa por el Frente de Todos",0.281,0.277,0.193,0.262
"P30","Patricia Bullrich por Juntos por el Cambio",0.4,0.368,0.347,0.284
"P30","Javier Milei por los liberales libertarios",0.173,0.171,0.286,0.226
"P30","Al candidato del Frente de Izquierda",0.032,0.048,0.022,0.052
"P30","No sabe",0.114,0.136,0.152,0.176
"P32","Alberto Fernández por el Frente de Todos",0.307,0.247,0.229,0.255
"P32","Patricia Bullrich por Juntos por el Cambio",0.373,0.373,0.296,0.29
"P32","Javier Milei por los liberales libertarios",0.166,0.174,0.307,0.217
"P32","Al candidato del Frente de Izquierda",0.047,0.058,0.031,0.052
"P32","No sabe",0.107,0.148,0.137,0.186
"P34","Sergio Massa por el Frente de Todos",0.351,0.328,0.247,0.283
"P34","Mauricio Macri por Juntos por el Cambio",0.481,0.484,0.455,0.428
"P34","No sabe",0.168,0.188,0.298,0.289
"P35","Sergio Massa",0.356,0.326,0.247,0.31
"P35","Horacio Rodríguez Larreta por Juntos por el Cambio",0.458,0.459,0.415,0.389
"P35","No sabe",0.186,0.215,0.338,0.301
"P36","Alberto Fernández por el Frente de Todos",0.329,0.296,0.24,0.338
"P36","Mauricio Macri por Juntos por el Cambio",0.505,0.511,0.49,0.395
"P36","No sabe",0.166,0.193,0.27,0.267
"P37","Alberto Fernández",0.338,0.289,0.236,0.342
"P37","Horacio Rodríguez Larreta por Juntos por el Cambio",0.482,0.48,0.442,0.345
"P37","No sabe",0.18,0.231,0.322,0.313
"P38","Sergio Massa por el Frente de Todos",0.352,0.323,0.269,0.317
"P38","Patricia Bullrich por Juntos por el Cambio",0.524,0.513,0.48,0.448
"P38","No sabe",0.124,0.164,0.251,0.235
"P39","Alberto Fernández por el Frente de Todos",0.333,0.306,0.258,0.342
"P39","Patricia Bullrich por Juntos por el Cambio",0.544,0.53,0.52,0.43
"P39","No sabe",0.123,0.164,0.222,0.228
"P40","Mauricio Macri por Juntos por el Cambio",0.344,0.365,0.324,0.288
"P40","Javier Milei por los liberales libertarios",0.263,0.252,0.349,0.226
"P40","No sabe",0.393,0.383,0.327,0.486
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.347,0.388,0.311,0.306
"P41","Javier Milei por los liberales libertarios",0.27,0.229,0.331,0.236
"P41","No sabe",0.383,0.383,0.358,0.458
"P42","Patricia Bullrich por Juntos por el Cambio",0.399,0.404,0.332,0.291
"P42","Javier Milei por los liberales libertarios",0.197,0.204,0.307,0.29
"P42","No sabe",0.404,0.392,0.361,0.419
"P43","Muy buena",0.101,0.097,0.063,0.059
"P43","Buena",0.172,0.121,0.128,0.153
"P43","Ni buena ni mala",0.149,0.187,0.164,0.186
"P43","Mala",0.078,0.115,0.115,0.149
"P43","Muy mala",0.497,0.478,0.528,0.419
"P43","No sabe",0.003,0.002,0.002,0.034
"P44","Muy buena",0.073,0.037,0.029,0.096
"P44","Buena",0.139,0.115,0.092,0.134
"P44","Ni buena ni mala",0.128,0.171,0.146,0.172
"P44","Mala",0.097,0.132,0.123,0.14
"P44","Muy mala",0.563,0.539,0.605,0.44
"P44","No sabe",0,0.006,0.005,0.018
"P45","Muy buena",0.276,0.236,0.153,0.22
"P45","Buena",0.068,0.068,0.064,0.067
"P45","Ni buena ni mala",0.036,0.051,0.071,0.097
"P45","Mala",0.048,0.052,0.049,0.076
"P45","Muy mala",0.571,0.587,0.646,0.527
"P45","No sabe",0.001,0.006,0.017,0.013
"P46","Muy buena",0.244,0.144,0.094,0.118
"P46","Buena",0.136,0.201,0.193,0.097
"P46","Ni buena ni mala",0.127,0.146,0.217,0.266
"P46","Mala",0.1,0.127,0.154,0.166
"P46","Muy mala",0.388,0.368,0.328,0.344
"P46","No sabe",0.005,0.014,0.014,0.009
"P47","Muy buena",0.157,0.111,0.064,0.121
"P47","Buena",0.22,0.234,0.246,0.135
"P47","Ni buena ni mala",0.14,0.203,0.239,0.294
"P47","Mala",0.162,0.151,0.138,0.172
"P47","Muy mala",0.315,0.278,0.281,0.237
"P47","No sabe",0.006,0.023,0.032,0.041
"P48","Muy buena",0.109,0.069,0.062,0.093
"P48","Buena",0.162,0.178,0.114,0.126
"P48","Ni buena ni mala",0.141,0.16,0.195,0.185
"P48","Mala",0.124,0.161,0.169,0.188
"P48","Muy mala",0.456,0.415,0.406,0.399
"P48","No sabe",0.008,0.017,0.054,0.009
"P49","Muy buena",0.297,0.224,0.247,0.21
"P49","Buena",0.151,0.209,0.164,0.198
"P49","Ni buena ni mala",0.117,0.127,0.191,0.147
"P49","Mala",0.078,0.073,0.089,0.128
"P49","Muy mala",0.354,0.346,0.277,0.276
"P49","No sabe",0.003,0.021,0.032,0.041
"P50","Muy buena",0.186,0.128,0.2,0.193
"P50","Buena",0.13,0.15,0.16,0.094
"P50","Ni buena ni mala",0.183,0.225,0.229,0.205
"P50","Mala",0.125,0.119,0.108,0.176
"P50","Muy mala",0.365,0.353,0.253,0.262
"P50","No sabe",0.011,0.025,0.05,0.07
"P51","Muy buena",0.148,0.135,0.081,0.134
"P51","Buena",0.217,0.239,0.235,0.108
"P51","Ni buena ni mala",0.135,0.172,0.222,0.268
"P51","Mala",0.088,0.123,0.153,0.126
"P51","Muy mala",0.405,0.308,0.274,0.279
"P51","No sabe",0.007,0.023,0.035,0.085
"P52","Muy buena",0.098,0.061,0.054,0.031
"P52","Buena",0.151,0.173,0.111,0.046
"P52","Ni buena ni mala",0.303,0.382,0.471,0.302
"P52","Mala",0.134,0.163,0.085,0.29
"P52","Muy mala",0.274,0.169,0.181,0.147
"P52","No sabe",0.04,0.052,0.098,0.184
"P54","Si",0.798,0.533,0.453,0.383
"P54","No",0.202,0.467,0.547,0.617
