"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P15","Marcela Gonzalez Abdala por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.175,0.173,0.153,0.187
"P15","Arabella Carreras por Unidos Bariloche",0.148,0.115,0.104,0.037
"P15","Pablo Chamátropulos por Podemos Bariloche",0.008,0.068,0.038,0.024
"P15","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.134,0.109,0.211,0.053
"P15","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.063,0.076,0.062,0.149
"P15","No sabe",0.251,0.271,0.255,0.231
"P16","Gastón Vega por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.165,0.227,0.192,0.249
"P16","Carlos Valeri  por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.108,0.188,0.117,0.09
"P16","Arabella Carreras por Unidos Bariloche",0.215,0.128,0.122,0.088
"P16","Pablo Chamátropulos por Podemos Bariloche",0.054,0.054,0.041,0.033
"P16","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.159,0.11,0.147,0.194
"P16","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.061,0.059,0.071,0.114
"P16","No sabe",0.238,0.234,0.31,0.232
"P17","Carlos Aristegui por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.175,0.247,0.183,0.289
"P17","Carlos Valeri por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.095,0.128,0.128,0.091
"P17","Arabella Carreras por Unidos Bariloche",0.142,0.153,0.091,0.029
"P17","Pablo Chamátropulos por Podemos Bariloche",0.053,0.055,0.054,0.062
"P17","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.128,0.129,0.16,0.088
"P17","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.096,0.052,0.065,0.101
"P17","No sabe",0.311,0.236,0.319,0.34
"P18","La votaría",0.195,0.057,0.206,0.46
"P18","Puede que la vote",0.099,0.273,0.159,0.036
"P18","Nunca la votaría",0.468,0.44,0.497,0.174
"P18","No sabe",0.238,0.23,0.138,0.33
"P19","Lo votaría",0.177,0.145,0.202,0.289
"P19","Puede que lo vote",0.163,0.291,0.142,0.071
"P19","Nunca lo votaría",0.497,0.463,0.553,0.383
"P19","No sabe",0.163,0.101,0.103,0.257
"P20","La votaría",0.29,0.148,0.147,0.42
"P20","Puede que la vote",0.122,0.318,0.156,0.12
"P20","Nunca la votaría",0.533,0.467,0.663,0.312
"P20","No sabe",0.055,0.067,0.034,0.148
"P21","Lo votaría",0.172,0.133,0.174,0.117
"P21","Puede que lo vote",0.199,0.316,0.155,0.059
"P21","Nunca lo votaría",0.524,0.434,0.567,0.452
"P21","No sabe",0.105,0.117,0.104,0.372
"P22","Lo votaría",0.253,0.062,0.17,0.465
"P22","Puede que lo vote",0.174,0.256,0.199,0.076
"P22","Nunca lo votaría",0.494,0.589,0.567,0.309
"P22","No sabe",0.079,0.093,0.064,0.15
"P23","Lo votaría",0.198,0.105,0.199,0.495
"P23","Puede que lo vote",0.158,0.212,0.129,0.064
"P23","Nunca lo votaría",0.522,0.594,0.564,0.346
"P23","No sabe",0.122,0.089,0.108,0.095
"P24","La votaría",0.233,0.055,0.121,0.47
"P24","Puede que la vote",0.171,0.112,0.074,0.073
"P24","Nunca la votaría",0.479,0.74,0.699,0.307
"P24","No sabe",0.117,0.093,0.106,0.15
"P25","Lo votaría",0.166,0.107,0.128,0.471
"P25","Puede que lo vote",0.193,0.237,0.183,0.099
"P25","Nunca lo votaría",0.518,0.575,0.615,0.283
"P25","No sabe",0.123,0.081,0.074,0.147
"P26","Lo votaría",0.173,0.106,0.176,0.29
"P26","Puede que lo vote",0.163,0.245,0.086,0.18
"P26","Nunca lo votaría",0.495,0.571,0.67,0.364
"P26","No sabe",0.169,0.078,0.068,0.166
"P27","Lo votaría",0.179,0.078,0.212,0.442
"P27","Puede que lo vote",0.141,0.234,0.157,0.129
"P27","Nunca lo votaría",0.573,0.562,0.523,0.295
"P27","No sabe",0.107,0.126,0.108,0.134
"P28","Lo votaría",0.137,0.046,0.216,0.44
"P28","Puede que lo vote",0.124,0.111,0.14,0.084
"P28","Nunca lo votaría",0.611,0.699,0.558,0.294
"P28","No sabe",0.128,0.144,0.086,0.182
"P29","Lo votaría",0.149,0.047,0.204,0.417
"P29","Puede que lo vote",0.077,0.111,0.085,0.123
"P29","Nunca lo votaría",0.704,0.764,0.639,0.332
"P29","No sabe",0.07,0.078,0.072,0.128
"P30","La votaría",0.179,0.031,0.175,0.19
"P30","Puede que la vote",0.13,0.167,0.087,0.299
"P30","Nunca la votaría",0.586,0.688,0.65,0.351
"P30","No sabe",0.105,0.114,0.088,0.16
"P31","Si",0.461,0.494,0.398,0.148
"P31","No",0.539,0.506,0.602,0.852
