"var","categoria","Mucho","Bastante","Poco","Nada","No sabe"
"P20","Néstor Grindetti a gobernador por Juntos por el Cambio",0.253,0.341,0.448,0.096,0.438
"P20","Carolina Piparo a gobernadora por la Libertad Avanza",0.304,0.194,0.189,0.059,0.474
"P20","El candidato a gobernador de la Izquierda",0.034,0.058,0.044,0.027,0
"P20","En blanco",0.015,0.004,0.041,0.263,0
"P20","No sabe",0.052,0.116,0.077,0.138,0.088
"P23","Fernando Moreira a intendente por Unión por la Patria.",0.267,0.341,0.313,0.251,0
"P23","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.369,0.457,0.436,0.579,0.379
"P23","Hernán Sardella a intendente por la Libertad Avanza",0.149,0.096,0.077,0,0.182
"P23","El candidato del Frente de Izquierda",0.066,0.037,0.095,0,0
"P23","En blanco",0.024,0.014,0.01,0,0
"P23","No sabe",0.125,0.055,0.069,0.17,0.439
"P26","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.363,0.33,0.455,0.615,0.744
"P26","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.253,0.276,0.164,0.008,0.176
"P26","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.274,0.266,0.146,0.026,0
"P26","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.038,0.087,0.129,0.066,0.063
"P26","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.029,0.013,0.004,0.068,0
"P26","No sabe",0.043,0.028,0.102,0.217,0.017
"P27","Totalmente seguro.",0.805,0.685,0.631,0.423,0.909
"P27","Bastante seguro",0.104,0.16,0.178,0.045,0.091
"P27","Algo seguro",0.067,0.126,0.113,0.284,0
"P27","Para nada seguro",0.024,0.029,0.078,0.248,0
"P28","Tiene Decidido que va a ir a votar.",0.944,0.899,0.861,0.671,1
"P28","Tiene dudas sobre si va a ir a  votar",0.043,0.061,0.106,0.252,0
"P28","Tiene Decidido que no va a ir a votar",0.013,0.04,0.033,0.077,0
"P29","No estaba enterado del tema",0.216,0.098,0.186,0.057,0.056
"P29","Un tema de la vida privada de él",0.129,0.093,0.171,0.027,0
"P29","Un hecho vergonzoso de exclusiva responsabilidad de él",0.342,0.339,0.24,0.237,0.17
"P29","Un hecho vergonzoso del cual también es responsable el gobernador Kicillof",0.135,0.247,0.153,0.185,0.377
"P29","Un hecho vergonzoso que muestran como son los dirigentes que apoyan a Sergio Massa",0.162,0.196,0.239,0.494,0.397
"P29","No sabe",0.016,0.027,0.011,0,0
"P30","Si",0.846,0.787,0.58,0.238,0.563
"P30","No",0.154,0.213,0.42,0.762,0.437
"P31","Sergio Massa",0.546,0.401,0.336,0.144,0
"P31","Patria Bullrich",0.201,0.3,0.229,0.322,0.145
"P31","Javier Milei",0.144,0.156,0.205,0.388,0.737
"P31","Myriam Bregman",0.063,0.114,0.066,0.029,0.118
"P31","Juan Schiaretti",0.046,0.029,0.164,0.117,0
"P32","Ha aumentado significativamente",0.141,0.088,0.165,0.09,0.067
"P32","Ha aumentado ligeramente",0.209,0.248,0.068,0.007,0
"P32","Se mantiene igual",0.258,0.318,0.136,0.271,0.03
"P32","Ha disminuido ligeramente",0.164,0.149,0.365,0.1,0.314
"P32","Ha disminuido significativamente",0.228,0.197,0.266,0.532,0.589
"P33","No, ninguna dificultad",0.388,0.323,0.231,0.208,0.147
"P33","Alguna dificultad ocasional",0.326,0.276,0.307,0.246,0
"P33","Sí, dificultades frecuentes",0.286,0.401,0.462,0.546,0.853
"P34","Sí, absolutamente",0.507,0.486,0.455,0.466,0.776
"P34","Sí, en cierta medida",0.272,0.365,0.307,0.387,0.194
"P34","No, en absoluto",0.221,0.149,0.238,0.147,0.03
"P35","Reducir la inflación",0.425,0.455,0.365,0.302,0.533
"P35","Implementar reformas fiscales",0.134,0.098,0.069,0.021,0
"P35","Establecer políticas de control de precios",0.167,0.165,0.236,0.124,0.032
"P35","Reducir el gasto público",0.212,0.239,0.302,0.538,0.435
"P35","Estimular la inversión extranjera",0.042,0.04,0.003,0.015,0
"P35","Aumentar los subsidios a los servicios públicos",0.02,0.003,0.025,0,0
"P36","Muy positiva",0.348,0.234,0.103,0.032,0
"P36","Positiva",0.168,0.208,0.161,0.009,0.067
"P36","Neutral",0.226,0.273,0.323,0.478,0.124
"P36","Algo negativa",0.094,0.076,0.116,0.018,0.324
"P36","Negativa",0.075,0.073,0.116,0.288,0
"P36","No sabe",0.089,0.136,0.181,0.175,0.485
"P37","Muy positiva",0.459,0.362,0.237,0.179,0.401
"P37","Positiva",0.147,0.278,0.115,0.357,0.19
"P37","Neutral",0.223,0.201,0.26,0.321,0.296
"P37","Algo negativa",0.074,0.077,0.161,0,0.038
"P37","Negativa",0.059,0.05,0.19,0.034,0
"P37","No sabe",0.038,0.032,0.037,0.109,0.075
"P38","Muy positiva",0.329,0.209,0.161,0.056,0
"P38","Positiva",0.176,0.228,0.184,0.249,0
"P38","Neutral",0.233,0.267,0.285,0.171,0.894
"P38","Algo negativa",0.057,0.116,0.142,0.016,0
"P38","Negativa",0.16,0.078,0.166,0.483,0.039
"P38","No sabe",0.045,0.102,0.062,0.025,0.067
"P39","Muy positiva",0.447,0.454,0.334,0.221,0.442
"P39","Positiva",0.19,0.221,0.223,0.103,0.068
"P39","Neutral",0.205,0.143,0.193,0.174,0.49
"P39","Algo negativa",0.042,0.114,0.167,0.155,0
"P39","Negativa",0.096,0.044,0.054,0.333,0
"P39","No sabe",0.02,0.024,0.029,0.014,0
"P40","Muy positiva",0.425,0.377,0.266,0.088,0.107
"P40","Positiva",0.206,0.274,0.193,0.14,0
"P40","Neutral",0.202,0.168,0.243,0.297,0.742
"P40","Algo negativa",0.059,0.096,0.123,0,0
"P40","Negativa",0.057,0.036,0.11,0.375,0
"P40","No sabe",0.051,0.049,0.065,0.1,0.151
"P41","Lo votaría",0.484,0.417,0.273,0.158,0
"P41","Puede que lo vote",0.074,0.085,0.024,0.158,0
"P41","Nunca lo votaría",0.423,0.464,0.672,0.637,1
"P41","No sabe",0.019,0.034,0.031,0.047,0
"P42","Lo votaría",0.285,0.332,0.409,0.11,0.25
"P42","Puede que lo vote",0.092,0.147,0.217,0.285,0.295
"P42","Nunca lo votaría",0.599,0.492,0.308,0.543,0.455
"P42","No sabe",0.024,0.029,0.066,0.062,0
"P43","Lo votaría",0.206,0.194,0.292,0.353,0.793
"P43","Puede que lo vote",0.125,0.123,0.151,0.1,0.04
"P43","Nunca lo votaría",0.655,0.665,0.497,0.502,0.094
"P43","No sabe",0.014,0.018,0.06,0.045,0.073
"P44","Si",0.447,0.398,0.373,0.124,0.101
"P44","No",0.553,0.602,0.627,0.876,0.899
"PRESIDENTE","Sergio Massa a presidente por Unión por la Patria.",0.411,0.379,0.316,0.297,0.061
"PRESIDENTE","Patricia Bullrich a presidenta por Juntos por el Cambio",0.244,0.266,0.234,0.315,0.578
"PRESIDENTE","Javier Milei a presidente por la Libertad Avanza",0.269,0.247,0.295,0.214,0.313
"PRESIDENTE","Los candidatos a presidente de la Izquierda",0.029,0.05,0.018,0.028,0
"PRESIDENTE","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.03,0.017,0.035,0,0
"PRESIDENTE","En blanco",0.007,0.003,0.006,0.068,0
"PRESIDENTE","No sabe",0.01,0.038,0.096,0.078,0.048
"GOBERNADOR","Axel Kicillof a gobernador por Unión por la Patria.",0.408,0.381,0.305,0.263,0.061
"GOBERNADOR","Néstor Grindetti a gobernador por Juntos por el Cambio",0.218,0.269,0.297,0.312,0.577
"GOBERNADOR","Carolina Piparo a gobernadora por la Libertad Avanza",0.288,0.238,0.221,0.172,0.314
"GOBERNADOR","El candidato a gobernador de la Izquierda",0.036,0.044,0.024,0.034,0
"GOBERNADOR","En blanco",0.028,0.01,0.045,0.127,0
"GOBERNADOR","No sabe",0.022,0.058,0.108,0.092,0.048
"INTENDENTE","Fernando Moreira a intendente por Unión por la Patria.",0.38,0.409,0.362,0.158,0.062
"INTENDENTE","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.257,0.296,0.272,0.53,0.571
"INTENDENTE","Hernán Sardella a intendente por la Libertad Avanza",0.239,0.21,0.178,0.157,0.257
"INTENDENTE","El candidato del Frente de Izquierda",0.048,0.032,0.055,0.023,0
"INTENDENTE","En blanco",0.031,0.014,0.027,0.029,0
"INTENDENTE","No sabe",0.045,0.039,0.106,0.103,0.11
"CORTA_PRESIDENTE","Si",0.18,0.146,0.296,0.316,0.06
"CORTA_PRESIDENTE","No",0.82,0.854,0.704,0.684,0.94
"CORTA_GOBERNADOR","Si",0.22,0.18,0.319,0.365,0.06
"CORTA_GOBERNADOR","No",0.78,0.82,0.681,0.635,0.94
"CORTA_INTENDENTE","Si",0.249,0.217,0.347,0.402,0.179
"CORTA_INTENDENTE","No",0.751,0.783,0.653,0.598,0.821
"P13_imputada","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria.",0.409,0.386,0.333,0.147,0.061
"P13_imputada","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.232,0.286,0.357,0.299,0.549
"P13_imputada","Javier Milei a presidente, Carolina Piparo a gobernadora y Hernán Sardella a intendente por la Libertad Avanza",0.287,0.261,0.253,0.416,0.39
"P13_imputada","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.039,0.047,0.032,0.021,0
"P13_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.022,0.014,0.019,0,0
"P13_imputada","En blanco",0.011,0.006,0.006,0.117,0
"P17_imputada","Sergio Massa a presidente por Unión por la Patria.",0.377,0.29,0.271,0.511,0
"P17_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.32,0.387,0.372,0.14,0.442
"P17_imputada","Javier Milei a presidente por la Libertad Avanza",0.257,0.212,0.282,0.188,0.558
"P17_imputada","Los candidatos a presidente de la Izquierda",0.007,0.074,0.043,0.013,0
"P17_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.03,0.035,0.032,0.056,0
"P17_imputada","En blanco",0.009,0.002,0,0.092,0
"P20_imputada","Axel Kicillof a gobernador por Unión por la Patria.",0.363,0.29,0.242,0.416,0
"P20_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.274,0.406,0.475,0.202,0.438
"P20_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.309,0.24,0.189,0.092,0.474
"P20_imputada","El candidato a gobernador de la Izquierda",0.038,0.058,0.044,0.027,0.088
"P20_imputada","En blanco",0.016,0.006,0.05,0.263,0
"P23_imputada","Fernando Moreira a intendente por Unión por la Patria.",0.292,0.37,0.32,0.312,0.084
"P23_imputada","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.412,0.483,0.49,0.688,0.734
"P23_imputada","Hernán Sardella a intendente por la Libertad Avanza",0.206,0.096,0.082,0,0.182
"P23_imputada","El candidato del Frente de Izquierda",0.066,0.037,0.098,0,0
"P23_imputada","En blanco",0.024,0.014,0.01,0,0
"PRESIDENTE_imputada","Sergio Massa a presidente por Unión por la Patria.",0.418,0.387,0.354,0.297,0.061
"PRESIDENTE_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.247,0.293,0.284,0.332,0.608
"PRESIDENTE_imputada","Javier Milei a presidente por la Libertad Avanza",0.27,0.249,0.299,0.257,0.331
"PRESIDENTE_imputada","Los candidatos a presidente de la Izquierda",0.028,0.05,0.022,0.028,0
"PRESIDENTE_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.03,0.017,0.035,0.018,0
"PRESIDENTE_imputada","En blanco",0.007,0.004,0.006,0.068,0
"GOBERNADOR_imputada","Axel Kicillof a gobernador por Unión por la Patria.",0.417,0.388,0.35,0.263,0.061
"GOBERNADOR_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.228,0.305,0.356,0.347,0.607
"GOBERNADOR_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.29,0.252,0.221,0.229,0.314
"GOBERNADOR_imputada","El candidato a gobernador de la Izquierda",0.037,0.044,0.024,0.034,0.018
"GOBERNADOR_imputada","En blanco",0.028,0.011,0.049,0.127,0
"INTENDENTE_imputada","Fernando Moreira a intendente por Unión por la Patria.",0.392,0.422,0.389,0.181,0.079
"INTENDENTE_imputada","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.271,0.322,0.348,0.565,0.664
"INTENDENTE_imputada","Hernán Sardella a intendente por la Libertad Avanza",0.258,0.211,0.18,0.201,0.257
"INTENDENTE_imputada","El candidato del Frente de Izquierda",0.048,0.032,0.056,0.023,0
"INTENDENTE_imputada","En blanco",0.031,0.013,0.027,0.03,0
