"var","categoria","Si","No"
"PRESIDENTE","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.003,0.048
"PRESIDENTE","En blanco",0.003,0.011
"PRESIDENTE","No sabe",0.011,0.03
"GOBERNADOR","Axel Kicillof a gobernador por Unión por la Patria.",0.41,0.336
"GOBERNADOR","Néstor Grindetti a gobernador por Juntos por el Cambio",0.243,0.325
"GOBERNADOR","Carolina Piparo a gobernadora por la Libertad Avanza",0.304,0.219
"GOBERNADOR","El candidato a gobernador de la Izquierda",0.016,0.032
"GOBERNADOR","En blanco",0.008,0.043
"GOBERNADOR","No sabe",0.019,0.045
"INTENDENTE","Fernando Moreira a intendente por Unión por la Patria.",0.4,0.359
"INTENDENTE","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.294,0.299
"INTENDENTE","Hernán Sardella a intendente por la Libertad Avanza",0.258,0.207
"INTENDENTE","El candidato del Frente de Izquierda",0.015,0.04
"INTENDENTE","En blanco",0.015,0.042
"INTENDENTE","No sabe",0.018,0.053
"CORTA_PRESIDENTE","Si",0.147,0.16
"CORTA_PRESIDENTE","No",0.853,0.84
"CORTA_GOBERNADOR","Si",0.172,0.141
"CORTA_GOBERNADOR","No",0.828,0.859
"CORTA_INTENDENTE","Si",0.221,0.201
"CORTA_INTENDENTE","No",0.779,0.799
"P13_imputada","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria.",0.403,0.381
"P13_imputada","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.248,0.296
"P13_imputada","Javier Milei a presidente, Carolina Piparo a gobernadora y Hernán Sardella a intendente por la Libertad Avanza",0.338,0.248
"P13_imputada","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.005,0.031
"P13_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.003,0.03
"P13_imputada","En blanco",0.003,0.014
"P17_imputada","Sergio Massa a presidente por Unión por la Patria.",0.342,0.28
"P17_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.369,0.312
"P17_imputada","Javier Milei a presidente por la Libertad Avanza",0.275,0.281
"P17_imputada","Los candidatos a presidente de la Izquierda",0.005,0.059
"P17_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.003,0.064
"P17_imputada","En blanco",0.006,0.004
"P20_imputada","Axel Kicillof a gobernador por Unión por la Patria.",0.39,0.244
"P20_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.315,0.495
"P20_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.228,0.176
"P20_imputada","El candidato a gobernador de la Izquierda",0.053,0.056
"P20_imputada","En blanco",0.014,0.029
"P23_imputada","Fernando Moreira a intendente por Unión por la Patria.",0.395,0.323
"P23_imputada","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.453,0.383
"P23_imputada","Hernán Sardella a intendente por la Libertad Avanza",0.084,0.184
"P23_imputada","El candidato del Frente de Izquierda",0.034,0.096
"P23_imputada","En blanco",0.034,0.014
"PRESIDENTE_imputada","Sergio Massa a presidente por Unión por la Patria.",0.402,0.371
"PRESIDENTE_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.26,0.289
"PRESIDENTE_imputada","Javier Milei a presidente por la Libertad Avanza",0.327,0.25
"PRESIDENTE_imputada","Los candidatos a presidente de la Izquierda",0.004,0.032
"PRESIDENTE_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.004,0.048
"PRESIDENTE_imputada","En blanco",0.003,0.01
"GOBERNADOR_imputada","Axel Kicillof a gobernador por Unión por la Patria.",0.415,0.353
"GOBERNADOR_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.249,0.341
"GOBERNADOR_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.31,0.23
"GOBERNADOR_imputada","El candidato a gobernador de la Izquierda",0.017,0.032
"GOBERNADOR_imputada","En blanco",0.009,0.044
"INTENDENTE_imputada","Fernando Moreira a intendente por Unión por la Patria.",0.407,0.38
"INTENDENTE_imputada","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.305,0.308
"INTENDENTE_imputada","Hernán Sardella a intendente por la Libertad Avanza",0.258,0.23
"INTENDENTE_imputada","El candidato del Frente de Izquierda",0.015,0.04
"INTENDENTE_imputada","En blanco",0.015,0.042
