"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"CORTA_PRESIDENTE","Si",0.193,0.173,0.236,0.199
"CORTA_PRESIDENTE","No",0.807,0.827,0.764,0.801
"GOBERNADOR","Axel Kicillof a gobernador por Unión por la Patria",0.375,0.422,0.317,0.414
"GOBERNADOR","Néstor Grindetti a gobernador por Juntos por el Cambio",0.265,0.26,0.227,0.22
"GOBERNADOR","Carolina Piparo a gobernadora por la Libertad Avanza",0.313,0.234,0.273,0.201
"GOBERNADOR","El candidato a gobernador de la Izquierda",0.003,0.024,0.048,0.049
"GOBERNADOR","En blanco",0.027,0.031,0.06,0.055
"GOBERNADOR","No sabe",0.017,0.029,0.075,0.061
"CORTA_GOBERNADOR","Si",0.247,0.223,0.283,0.281
"CORTA_GOBERNADOR","No",0.753,0.777,0.717,0.719
"INTENDENTE","Gustavo Menéndez a intendente por Unión por la Patria",0.357,0.357,0.266,0.427
"INTENDENTE","Zencich a intendente por Juntos por el Cambio",0.318,0.26,0.191,0.241
"INTENDENTE","Eduardo Varela a intendente por la Libertad Avanza",0.204,0.214,0.258,0.116
"INTENDENTE","Raul Othacehé a intendente por el frente vecinal crecer",0.072,0.091,0.09,0.059
"INTENDENTE","El candidato a intendente de la Izquierda",0.009,0.046,0.036,0.021
"INTENDENTE","En blanco",0.018,0.003,0.038,0.048
"INTENDENTE","No sabe",0.022,0.029,0.121,0.088
"CORTA_INTENDENTE","Si",0.266,0.275,0.303,0.294
"CORTA_INTENDENTE","No",0.734,0.725,0.697,0.706
