"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P41","No sabe",0.198,0.173,0.208,0.349
"P42","Sergio Massa presidente por el Frente de Todos",0.333,0.282,0.307,0.229
"P42","Mauricio Macri por Juntos por el Cambio",0.473,0.564,0.46,0.394
"P42","No sabe",0.194,0.154,0.233,0.377
"P43","Sergio Massa presidente por el Frente de Todos",0.307,0.288,0.286,0.21
"P43","Javier Milei por los liberales libertarios",0.409,0.453,0.398,0.387
"P43","No sabe",0.284,0.259,0.316,0.403
"P44","Horacio Rodríguez Larreta por Juntos por el Cambio",0.284,0.306,0.233,0.236
"P44","Javier Milei por los liberales libertarios",0.333,0.318,0.354,0.337
"P44","No sabe",0.383,0.376,0.413,0.427
"P45","Muy buena",0.063,0.057,0.046,0.039
"P45","Buena",0.135,0.134,0.138,0.154
"P45","Ni buena ni mala",0.16,0.176,0.191,0.236
"P45","Mala",0.119,0.107,0.153,0.062
"P45","Muy mala",0.514,0.522,0.454,0.468
"P45","No sabe",0.009,0.004,0.018,0.041
"P46","Muy buena",0.053,0.034,0.071,0.081
"P46","Buena",0.116,0.134,0.071,0.085
"P46","Ni buena ni mala",0.144,0.174,0.18,0.209
"P46","Mala",0.105,0.102,0.154,0.116
"P46","Muy mala",0.57,0.554,0.52,0.484
"P46","No sabe",0.012,0.002,0.004,0.025
"P47","Muy buena",0.284,0.195,0.209,0.279
"P47","Buena",0.042,0.084,0.064,0.033
"P47","Ni buena ni mala",0.052,0.064,0.079,0.077
"P47","Mala",0.052,0.059,0.059,0.118
"P47","Muy mala",0.558,0.596,0.585,0.491
"P47","No sabe",0.012,0.002,0.004,0.002
"P48","Muy buena",0.234,0.168,0.139,0.123
"P48","Buena",0.162,0.226,0.164,0.103
"P48","Ni buena ni mala",0.066,0.179,0.213,0.22
"P48","Mala",0.139,0.121,0.145,0.176
"P48","Muy mala",0.391,0.304,0.334,0.355
"P48","No sabe",0.008,0.002,0.005,0.023
"P49","Muy buena",0.17,0.101,0.11,0.102
"P49","Buena",0.161,0.255,0.188,0.162
"P49","Ni buena ni mala",0.16,0.235,0.239,0.184
"P49","Mala",0.145,0.138,0.195,0.161
"P49","Muy mala",0.346,0.257,0.251,0.335
"P49","No sabe",0.018,0.014,0.017,0.056
"P50","Muy buena",0.116,0.041,0.082,0.05
"P50","Buena",0.162,0.176,0.132,0.061
"P50","Ni buena ni mala",0.14,0.18,0.208,0.253
"P50","Mala",0.131,0.159,0.146,0.128
"P50","Muy mala",0.444,0.421,0.417,0.472
"P50","No sabe",0.007,0.023,0.015,0.036
"P51","Muy buena",0.295,0.266,0.245,0.265
"P51","Buena",0.131,0.247,0.173,0.154
"P51","Ni buena ni mala",0.099,0.126,0.149,0.176
"P51","Mala",0.089,0.079,0.108,0.074
"P51","Muy mala",0.383,0.27,0.295,0.303
"P51","No sabe",0.003,0.012,0.03,0.028
"P52","Muy buena",0.208,0.187,0.181,0.269
"P52","Buena",0.139,0.168,0.142,0.105
"P52","Ni buena ni mala",0.169,0.23,0.237,0.227
"P52","Mala",0.121,0.118,0.142,0.1
"P52","Muy mala",0.355,0.286,0.283,0.27
"P52","No sabe",0.008,0.011,0.015,0.029
"P53","Muy buena",0.169,0.161,0.136,0.168
"P53","Buena",0.164,0.228,0.172,0.165
"P53","Ni buena ni mala",0.148,0.214,0.264,0.136
"P53","Mala",0.133,0.103,0.156,0.099
"P53","Muy mala",0.376,0.285,0.258,0.377
"P53","No sabe",0.01,0.009,0.014,0.055
"P54","Muy buena",0.103,0.061,0.042,0.06
"P54","Buena",0.147,0.149,0.155,0.099
"P54","Ni buena ni mala",0.145,0.198,0.265,0.217
"P54","Mala",0.137,0.156,0.122,0.108
"P54","Muy mala",0.457,0.43,0.402,0.469
"P54","No sabe",0.011,0.006,0.014,0.047
"P55","Muy buena",0.082,0.067,0.043,0.049
"P55","Buena",0.141,0.169,0.144,0.066
"P55","Ni buena ni mala",0.279,0.35,0.365,0.329
"P55","Mala",0.172,0.188,0.127,0.198
"P55","Muy mala",0.31,0.192,0.221,0.23
"P55","No sabe",0.016,0.034,0.1,0.128
"P58","Si",0.796,0.563,0.445,0.472
"P58","No",0.204,0.437,0.555,0.528
