"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P26","Javier Milei por los liberales libertarios",0.009,0.115,0.261,0.084
"P26","Nicolás del Caño por la izquierda",0.004,0.038,0.018,0.008
"P26","Aún no lo tengo decidido",0.025,0.149,0.065,0.31
"P27","Horacio Rodríguez Larreta por Juntos por el Cambio",0.022,0.081,0.177,0.06
"P27","Patricia Bullrich por Juntos por el Cambio",0.015,0.029,0.374,0.123
"P27","Facundo Manes por Juntos por el Cambio",0.02,0.039,0.043,0.126
"P27","Alberto Fernández por el Frente de Todos",0.273,0.211,0.013,0.083
"P27","Sergio Massa por el Frente de Todos",0.421,0.259,0.03,0.103
"P27","Javier Milei por los liberales libertarios",0.027,0.1,0.273,0.071
"P27","Nicolás del Caño por la izquierda",0.028,0.059,0.023,0.071
"P27","Otros candidatos",0.088,0.091,0.032,0.028
"P27","Aún no lo tengo decidido",0.106,0.131,0.035,0.335
"P28","Cristina Fernández de Kirchner por el Frente de Todos",0.904,0.486,0.024,0.138
"P28","Mauricio Macri por Juntos por el Cambio",0.012,0.053,0.407,0.044
"P28","Javier Milei por los liberales libertarios",0.014,0.104,0.357,0.099
"P28","Nicolás del Caño por la izquierda",0.011,0.081,0.021,0.167
"P28","Otro candidato",0.019,0.102,0.101,0.114
"P28","Aún no lo tengo decidido",0.04,0.174,0.09,0.438
"P30","Horacio Rodríguez Larreta por Juntos por el Cambio",0.074,0.138,0.344,0.096
"P30","Alberto Fernández por el Frente de Todos",0.541,0.287,0.034,0.146
"P30","Javier Milei por los liberales libertarios",0.022,0.174,0.4,0.11
"P30","Nicolás del Caño por la izquierda",0.029,0.097,0.023,0.114
"P30","Otro candidato",0.154,0.149,0.113,0.108
"P30","Aún no lo tengo decidido",0.18,0.155,0.086,0.426
"P32","Sergio Massa presidente por el Frente de Todos",0.597,0.4,0.035,0.17
"P32","Patricia Bullrich por Juntos por el Cambio",0.041,0.078,0.485,0.043
"P32","Javier Milei por los liberales libertarios",0.015,0.133,0.31,0.174
"P32","Nicolás del Caño por la izquierda",0.035,0.1,0.021,0.151
"P32","Otro candidato",0.15,0.18,0.083,0.098
"P32","Aún no lo tengo decidido",0.162,0.109,0.066,0.364
"P34","Sergio Massa presidente por el Frente de Todos",0.59,0.456,0.05,0.232
"P34","Horacio Rodríguez Larreta por Juntos por el Cambio",0.062,0.13,0.354,0.102
"P34","Javier Milei por los liberales libertarios",0.032,0.131,0.391,0.09
"P34","Nicolás del Caño por la izquierda",0.028,0.063,0.02,0.044
"P34","Otro candidato",0.146,0.132,0.108,0.159
"P34","Aún no lo tengo decidido",0.142,0.088,0.077,0.373
"P36","Cristina Fernández de Kirchner por el Frente de Todos",0.887,0.518,0.035,0.212
"P36","Horacio Rodríguez Larreta por Juntos por el Cambio",0.033,0.127,0.353,0.185
"P36","Javier Milei por los liberales libertarios",0.02,0.112,0.408,0.072
"P36","Nicolás del Caño por la izquierda",0.008,0.064,0.02,0.069
"P36","Otro candidato",0.015,0.119,0.115,0.153
"P36","Aún no lo tengo decidido",0.037,0.06,0.069,0.309
"P37","Sergio Massa presidente por el Frente de Todos",0.64,0.478,0.039,0.173
"P37","Mauricio Macri por Juntos por el Cambio",0.017,0.113,0.428,0.179
"P37","Javier Milei por los liberales libertarios",0.036,0.107,0.363,0.174
"P37","Nicolás del Caño por la izquierda",0.025,0.063,0.021,0.01
"P37","Otro candidato",0.166,0.14,0.088,0.134
"P37","Aún no lo tengo decidido",0.116,0.099,0.061,0.33
"P38","Alberto Fernández por el Frente de Todos",0.634,0.373,0.022,0.136
"P38","Mauricio Macri por Juntos por el Cambio",0.009,0.084,0.453,0.15
"P38","Javier Milei por los liberales libertarios",0.028,0.115,0.348,0.09
"P38","Nicolás del Caño por la izquierda",0.034,0.095,0.02,0.148
"P38","Otro candidato",0.186,0.179,0.094,0.178
"P38","Aún no lo tengo decidido",0.109,0.154,0.063,0.298
"P39","Cristina Fernández de Kirchner por el Frente de Todos",0.925,0.635,0.045,0.398
"P39","Mauricio Macri por Juntos por el Cambio",0.035,0.149,0.676,0.122
"P39","No sabe",0.04,0.216,0.279,0.48
"P40","Alberto Fernández por el Frente de Todos",0.751,0.499,0.042,0.203
"P40","Horacio Rodríguez Larreta por Juntos por el Cambio",0.025,0.213,0.621,0.144
"P40","No sabe",0.224,0.288,0.337,0.653
"P41","Sergio Massa presidente por el Frente de Todos",0.751,0.602,0.049,0.395
"P41","Patricia Bullrich por Juntos por el Cambio",0.032,0.136,0.75,0.044
"P41","No sabe",0.217,0.262,0.201,0.561
"P42","Sergio Massa presidente por el Frente de Todos",0.773,0.619,0.055,0.265
"P42","Mauricio Macri por Juntos por el Cambio",0.025,0.156,0.729,0.221
"P42","No sabe",0.202,0.225,0.216,0.514
"P43","Sergio Massa presidente por el Frente de Todos",0.764,0.572,0.044,0.364
"P43","Javier Milei por los liberales libertarios",0.05,0.136,0.62,0.188
"P43","No sabe",0.186,0.292,0.336,0.448
"P44","Horacio Rodríguez Larreta por Juntos por el Cambio",0.112,0.301,0.341,0.178
"P44","Javier Milei por los liberales libertarios",0.063,0.137,0.475,0.229
"P44","No sabe",0.825,0.562,0.184,0.593
"P45","Muy buena",0.128,0.026,0.028,0
"P45","Buena",0.332,0.124,0.044,0.223
"P45","Ni buena ni mala",0.396,0.501,0.058,0.362
"P45","Mala",0.112,0.168,0.11,0.028
"P45","Muy mala",0.018,0.137,0.753,0.298
"P45","No sabe",0.014,0.044,0.007,0.089
"P46","Muy buena",0.172,0.087,0.005,0
"P46","Buena",0.308,0.203,0.009,0.106
"P46","Ni buena ni mala",0.364,0.371,0.064,0.459
"P46","Mala",0.114,0.169,0.107,0.054
"P46","Muy mala",0.04,0.135,0.808,0.249
"P46","No sabe",0.002,0.035,0.007,0.132
"P47","Muy buena",0.765,0.265,0.004,0.023
"P47","Buena",0.159,0.198,0.008,0.158
"P47","Ni buena ni mala",0.049,0.298,0.03,0.547
"P47","Mala",0.013,0.132,0.078,0.118
"P47","Muy mala",0.012,0.074,0.877,0.145
"P47","No sabe",0.002,0.033,0.003,0.009
"P48","Muy buena",0.056,0.092,0.238,0
"P48","Buena",0.031,0.121,0.249,0.161
"P48","Ni buena ni mala",0.047,0.106,0.215,0.192
"P48","Mala",0.187,0.226,0.109,0.304
"P48","Muy mala",0.675,0.418,0.187,0.245
"P48","No sabe",0.004,0.037,0.002,0.098
"P49","Muy buena",0.021,0.105,0.172,0.038
"P49","Buena",0.036,0.093,0.287,0.095
"P49","Ni buena ni mala",0.105,0.244,0.246,0.317
"P49","Mala",0.239,0.228,0.117,0.174
"P49","Muy mala",0.584,0.291,0.166,0.127
"P49","No sabe",0.015,0.039,0.012,0.249
"P50","Muy buena",0.15,0.173,0.034,0.016
"P50","Buena",0.371,0.201,0.047,0.149
"P50","Ni buena ni mala",0.308,0.345,0.114,0.368
"P50","Mala",0.073,0.181,0.163,0.273
"P50","Muy mala",0.076,0.071,0.629,0.084
"P50","No sabe",0.022,0.029,0.013,0.11
"P51","Muy buena",0.018,0.145,0.396,0.145
"P51","Buena",0.064,0.051,0.255,0.048
"P51","Ni buena ni mala",0.069,0.201,0.156,0.13
"P51","Mala",0.141,0.09,0.053,0.258
"P51","Muy mala",0.689,0.507,0.128,0.262
"P51","No sabe",0.019,0.006,0.012,0.157
"P52","Muy buena",0.044,0.084,0.288,0.091
"P52","Buena",0.015,0.142,0.207,0.192
"P52","Ni buena ni mala",0.085,0.137,0.269,0.254
"P52","Mala",0.143,0.086,0.112,0.082
"P52","Muy mala",0.689,0.514,0.111,0.282
"P52","No sabe",0.024,0.037,0.013,0.099
"P53","Muy buena",0.021,0.095,0.224,0.026
"P53","Buena",0.024,0.05,0.271,0.107
"P53","Ni buena ni mala",0.079,0.16,0.262,0.22
"P53","Mala",0.157,0.197,0.101,0.075
"P53","Muy mala",0.701,0.468,0.131,0.473
"P53","No sabe",0.018,0.03,0.011,0.099
"P54","Muy buena",0.158,0.113,0.029,0.09
"P54","Buena",0.363,0.202,0.041,0.12
"P54","Ni buena ni mala",0.319,0.384,0.13,0.305
"P54","Mala",0.052,0.139,0.18,0.143
"P54","Muy mala",0.095,0.127,0.609,0.234
"P54","No sabe",0.013,0.035,0.011,0.108
"P55","Muy buena",0.044,0.069,0.064,0.258
"P55","Buena",0.174,0.076,0.135,0.138
"P55","Ni buena ni mala",0.333,0.417,0.309,0.369
"P55","Mala",0.17,0.18,0.166,0.03
"P55","Muy mala",0.208,0.185,0.257,0.032
"P55","No sabe",0.071,0.073,0.069,0.173
"P57","Siempre",0.319,0.429,0.3,0.172
"P57","Casi siempre",0.376,0.307,0.399,0.313
"P57","Casi nunca",0.198,0.206,0.217,0.229
"P57","Nunca, pero esta es una excepción",0.107,0.058,0.084,0.286
"P58","Si",0.619,0.687,0.595,0.443
"P58","No",0.381,0.313,0.405,0.557
