"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P42","Sergio Massa presidente por el Frente de Todos",0.035,0.07,0.602,0.135
"P42","Mauricio Macri por Juntos por el Cambio",0.881,0.693,0.125,0.305
"P42","No sabe",0.084,0.237,0.273,0.56
"P43","Sergio Massa presidente por el Frente de Todos",0.017,0.07,0.585,0.189
"P43","Javier Milei por los liberales libertarios",0.66,0.616,0.177,0.257
"P43","No sabe",0.323,0.314,0.238,0.554
"P44","Horacio Rodríguez Larreta por Juntos por el Cambio",0.369,0.316,0.182,0.276
"P44","Javier Milei por los liberales libertarios",0.467,0.506,0.175,0.183
"P44","No sabe",0.164,0.178,0.643,0.541
"P45","Muy buena",0.03,0.027,0.079,0.114
"P45","Buena",0.046,0.063,0.222,0.154
"P45","Ni buena ni mala",0.027,0.066,0.351,0.252
"P45","Mala",0.085,0.116,0.134,0.083
"P45","Muy mala",0.799,0.727,0.199,0.343
"P45","No sabe",0.013,0.001,0.015,0.054
"P46","Muy buena",0.014,0.02,0.098,0.106
"P46","Buena",0.014,0.021,0.212,0.105
"P46","Ni buena ni mala",0.036,0.069,0.316,0.277
"P46","Mala",0.069,0.1,0.15,0.097
"P46","Muy mala",0.864,0.765,0.221,0.345
"P46","No sabe",0.003,0.025,0.003,0.07
"P47","Muy buena",0.014,0.032,0.488,0.133
"P47","Buena",0.009,0.035,0.121,0.064
"P47","Ni buena ni mala",0.011,0.02,0.103,0.269
"P47","Mala",0.064,0.074,0.058,0.1
"P47","Muy mala",0.901,0.824,0.227,0.429
"P47","No sabe",0.001,0.015,0.003,0.005
"P48","Muy buena",0.349,0.124,0.079,0.051
"P48","Buena",0.306,0.246,0.057,0.172
"P48","Ni buena ni mala",0.176,0.318,0.075,0.209
"P48","Mala",0.069,0.121,0.192,0.276
"P48","Muy mala",0.099,0.18,0.592,0.241
"P48","No sabe",0.001,0.011,0.005,0.051
"P49","Muy buena",0.194,0.161,0.055,0.11
"P49","Buena",0.356,0.259,0.072,0.094
"P49","Ni buena ni mala",0.271,0.215,0.136,0.463
"P49","Mala",0.089,0.109,0.238,0.119
"P49","Muy mala",0.08,0.231,0.483,0.117
"P49","No sabe",0.01,0.025,0.016,0.097
"P50","Muy buena",0.035,0.028,0.129,0.024
"P50","Buena",0.036,0.057,0.27,0.162
"P50","Ni buena ni mala",0.081,0.127,0.278,0.352
"P50","Mala",0.158,0.193,0.112,0.107
"P50","Muy mala",0.676,0.577,0.195,0.26
"P50","No sabe",0.014,0.018,0.016,0.095
"P51","Muy buena",0.662,0.185,0.043,0.041
"P51","Buena",0.213,0.447,0.058,0.055
"P51","Ni buena ni mala",0.034,0.23,0.13,0.48
"P51","Mala",0.017,0.04,0.148,0.144
"P51","Muy mala",0.07,0.081,0.598,0.231
"P51","No sabe",0.004,0.017,0.023,0.049
"P52","Muy buena",0.296,0.298,0.103,0.098
"P52","Buena",0.236,0.202,0.058,0.198
"P52","Ni buena ni mala",0.27,0.272,0.117,0.411
"P52","Mala",0.106,0.123,0.13,0.061
"P52","Muy mala",0.075,0.098,0.57,0.163
"P52","No sabe",0.017,0.007,0.022,0.069
"P53","Muy buena",0.284,0.209,0.044,0.084
"P53","Buena",0.32,0.253,0.057,0.161
"P53","Ni buena ni mala",0.257,0.259,0.121,0.397
"P53","Mala",0.075,0.102,0.167,0.103
"P53","Muy mala",0.06,0.165,0.595,0.135
"P53","No sabe",0.004,0.012,0.016,0.12
"P54","Muy buena",0.037,0.038,0.109,0.094
"P54","Buena",0.032,0.059,0.261,0.144
"P54","Ni buena ni mala",0.1,0.131,0.291,0.391
"P54","Mala",0.177,0.18,0.107,0.054
"P54","Muy mala",0.647,0.582,0.216,0.22
"P54","No sabe",0.007,0.01,0.016,0.097
"P55","Muy buena",0.057,0.106,0.047,0.08
"P55","Buena",0.145,0.17,0.124,0.161
"P55","Ni buena ni mala",0.301,0.272,0.355,0.428
"P55","Mala",0.19,0.142,0.169,0.054
"P55","Muy mala",0.246,0.246,0.234,0.07
"P55","No sabe",0.061,0.064,0.071,0.207
"P57","Siempre",0.283,0.307,0.342,0.2
"P57","Casi siempre",0.432,0.413,0.33,0.467
"P57","Casi nunca",0.194,0.207,0.229,0.183
"P57","Nunca, pero esta es una excepción",0.091,0.073,0.099,0.15
"P58","Si",0.578,0.673,0.6,0.512
"P58","No",0.422,0.327,0.4,0.488
