"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P17","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.002,0.012,0.004,0.003
"P17","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.005,0.012,0,0
"P17","En blanco",0.006,0.021,0.03,0
"P17","No sabe",0.057,0.042,0.018,0.074
"P20","Adán Bahl a gobernador y Claudia Monjo a vicegobernadora a  por Unión por la Patria",0.369,0.272,0.304,0.213
"P20","Rogelio Frigerio a gobernador y Alicia Aluani a vicegobernadora por Juntos por el Cambio",0.395,0.547,0.42,0.416
"P20","Arturo Etchevere a gobernador y Mayda Spizzi a vicegobernadora por la Libertad Avanza",0.14,0.089,0.224,0.165
"P20","En blanco",0.021,0.05,0.04,0.039
"P20","No sabe",0.075,0.042,0.012,0.167
"P23","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.399,0.308,0.348,0.6
"P23","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.291,0.384,0.297,0.146
"P23","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.229,0.212,0.14,0.106
"P23","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.012,0.039,0.099,0.038
"P23","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.026,0.019,0.032,0.035
"P23","No sabe",0.043,0.038,0.084,0.075
"P24","Totalmente seguro.",0.798,0.646,0.665,0.686
"P24","Bastante seguro",0.085,0.208,0.131,0.089
"P24","Algo seguro",0.095,0.078,0.092,0.094
"P24","Para nada seguro",0.022,0.068,0.112,0.131
"P25","Tiene Decidido que va a ir a votar.",0.933,0.899,0.902,0.832
"P25","Tiene dudas sobre si va a ir a  votar",0.053,0.071,0.068,0.107
"P25","Tiene Decidido que no va a ir a votar",0.014,0.03,0.03,0.061
"P26","La votaría",0.614,0.414,0.447,0.391
"P26","Puede que la vote",0.059,0.106,0.068,0.098
"P26","Nunca la votaría",0.323,0.434,0.418,0.494
"P26","No sabe",0.004,0.046,0.067,0.017
"P27","La votaría",0.364,0.332,0.314,0.136
"P27","Puede que la vote",0.075,0.172,0.19,0.193
"P27","Nunca la votaría",0.535,0.445,0.405,0.613
"P27","No sabe",0.026,0.051,0.091,0.058
"P28","La votaría",0.279,0.262,0.377,0.394
"P28","Puede que la vote",0.107,0.151,0.133,0.113
"P28","Nunca la votaría",0.576,0.522,0.478,0.454
"P28","No sabe",0.038,0.065,0.012,0.039
"P29","Si",0.607,0.456,0.309,0.265
"P29","No",0.393,0.544,0.691,0.735
"PRESIDENTE","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.451,0.307,0.302,0.25
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.231,0.309,0.203,0.214
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.249,0.295,0.4,0.364
"PRESIDENTE","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.006,0.009,0.017,0.048
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.009,0.017,0.003,0.025
"PRESIDENTE","En blanco",0.003,0.026,0.032,0.017
"PRESIDENTE","No sabe",0.051,0.037,0.043,0.082
"GOBERNADOR","Adán Bahl a gobernador y Claudia Monjo a vicegobernadora a  por Unión por la Patria",0.447,0.326,0.344,0.258
"GOBERNADOR","Rogelio Frigerio a gobernador y Alicia Aluani a vicegobernadora por Juntos por el Cambio",0.335,0.455,0.312,0.289
"GOBERNADOR","Arturo Etchevere a gobernador y Mayda Spizzi a vicegobernadora por la Libertad Avanza",0.16,0.138,0.26,0.242
"GOBERNADOR","En blanco",0.016,0.047,0.044,0.083
"GOBERNADOR","No sabe",0.042,0.034,0.04,0.128
"CORTA_PRESIDENTE","Si",0.188,0.213,0.261,0.238
"CORTA_PRESIDENTE","No",0.812,0.787,0.739,0.762
"CORTA_GOBERNADOR","Si",0.313,0.295,0.298,0.336
"CORTA_GOBERNADOR","No",0.687,0.705,0.702,0.664
"P13_imputada","Sergio Massa a presidente, Agustín Rossi a vicepresidente, Adán Bahl a gobernador y Claudia Monjo a vicegobernadora a  por Unión por la Patria",0.428,0.302,0.307,0.236
"P13_imputada","Patricia Bullrich a presidenta, Luis Petri a vicepresidente, Rogelio Frigerio a gobernador y Alicia Aluani a vicegobernadora por Juntos por el Cambio",0.261,0.386,0.199,0.211
"P13_imputada","Javier Milei a presidente, Victoria Villarruel a vicepresidenta, Arturo Etchevere a gobernador y Mayda Spizzi a vicegobernadora por la Libertad Avanza",0.277,0.265,0.39,0.377
"P13_imputada","Myriam Bregman a presidenta y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.008,0.01,0.035,0.1
"P13_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.02,0.012,0.026,0.031
"P13_imputada","En blanco",0.006,0.025,0.043,0.045
"PRESIDENTE_imputada","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.481,0.316,0.317,0.273
"PRESIDENTE_imputada","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.243,0.32,0.209,0.246
"PRESIDENTE_imputada","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.258,0.312,0.415,0.381
"PRESIDENTE_imputada","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.006,0.009,0.018,0.049
"PRESIDENTE_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.009,0.017,0.003,0.034
"PRESIDENTE_imputada","En blanco",0.003,0.026,0.038,0.017
"GOBERNADOR_imputada","Adán Bahl a gobernador y Claudia Monjo a vicegobernadora a  por Unión por la Patria",0.47,0.337,0.358,0.293
"GOBERNADOR_imputada","Rogelio Frigerio a gobernador y Alicia Aluani a vicegobernadora por Juntos por el Cambio",0.344,0.472,0.317,0.361
"GOBERNADOR_imputada","Arturo Etchevere a gobernador y Mayda Spizzi a vicegobernadora por la Libertad Avanza",0.17,0.142,0.275,0.254
"GOBERNADOR_imputada","En blanco",0.016,0.049,0.05,0.092
