"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P18","Nunca lo votaría",0.27,0.356,0.793,0.222
"P18","No sabe",0.048,0.057,0.031,0.484
"P19","Lo votaría",0.124,0.093,0.057,0.021
"P19","Puede que lo vote",0.368,0.364,0.136,0.049
"P19","Nunca lo votaría",0.463,0.432,0.724,0.154
"P19","No sabe",0.045,0.111,0.083,0.776
"P21","Lo votaría",0.365,0.251,0.107,0.097
"P21","Puede que lo vote",0.282,0.334,0.057,0.115
"P21","Nunca lo votaría",0.31,0.349,0.802,0.288
"P21","No sabe",0.043,0.066,0.034,0.5
"P22","La votaría",0.267,0.149,0.029,0.086
"P22","Puede que la vote",0.351,0.382,0.087,0.157
"P22","Nunca la votaría",0.283,0.387,0.833,0.27
"P22","No sabe",0.099,0.082,0.051,0.487
"P23","Lo votaría",0.032,0.062,0.189,0.124
"P23","Puede que lo vote",0.065,0.105,0.211,0.035
"P23","Nunca lo votaría",0.855,0.729,0.511,0.261
"P23","No sabe",0.048,0.104,0.089,0.58
"P24","Lo votaría",0.071,0.067,0.032,0.105
"P24","Puede que lo vote",0.267,0.264,0.09,0.054
"P24","Nunca lo votaría",0.58,0.495,0.745,0.242
"P24","No sabe",0.082,0.174,0.133,0.599
"P25","Mauricio Macri por Juntos por el Cambio",0.278,0.195,0.037,0.061
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.084,0.188,0.05,0.117
"P25","Patricia Bullrich por Juntos por el Cambio",0.438,0.123,0.027,0.036
"P25","Facundo Manes por Juntos por el Cambio",0.023,0.113,0.046,0.021
"P25","Alberto Fernández por el Frente de Todos",0.015,0.015,0.102,0.046
"P25","Cristina Fernández de Kirchner por el Frente de Todos",0.009,0.026,0.501,0.23
"P25","Javier Milei por los liberales libertarios",0.113,0.247,0.086,0.13
"P25","Nicolás del Caño por la izquierda",0.002,0.002,0.032,0.002
"P25","Otros candidatos",0.01,0.016,0.053,0.144
"P25","Aún no lo tengo decidido",0.028,0.075,0.066,0.213
"P26","Horacio Rodríguez Larreta por Juntos por el Cambio",0.101,0.247,0.068,0.132
"P26","Patricia Bullrich por Juntos por el Cambio",0.674,0.205,0.036,0.05
"P26","Facundo Manes por Juntos por el Cambio",0.068,0.132,0.046,0.042
"P26","Wado de Pedro por el Frente de Todos",0.016,0.031,0.256,0.055
"P26","Sergio Massa por el Frente de Todos",0.013,0.023,0.289,0.219
"P26","Javier Milei por los liberales libertarios",0.096,0.269,0.111,0.145
"P26","Nicolás del Caño por la izquierda",0.012,0.036,0.034,0.002
"P26","Otros candidatos",0.007,0.012,0.037,0.053
"P26","Aún no lo tengo decidido",0.013,0.045,0.123,0.302
"P27","Cristina Fernández de Kirchner por el Frente de Todos",0.028,0.062,0.594,0.307
"P27","Mauricio Macri por Juntos por el Cambio",0.599,0.362,0.065,0.157
"P27","Javier Milei por los liberales libertarios",0.202,0.35,0.101,0.17
"P27","Nicolás del Caño por la izquierda",0.003,0.002,0.063,0.023
"P27","Otro candidato",0.111,0.11,0.086,0.15
"P27","Aún no lo tengo decidido",0.057,0.114,0.091,0.193
"P29","Horacio Rodríguez Larreta por Juntos por el Cambio",0.511,0.377,0.113,0.296
"P29","Wado de Pedro por el Frente de Todos",0.051,0.054,0.45,0.19
"P29","Javier Milei por los liberales libertarios",0.247,0.351,0.131,0.139
"P29","Nicolás del Caño por la izquierda",0.001,0.009,0.044,0.014
"P29","Otro candidato",0.126,0.1,0.119,0.087
"P29","Aún no lo tengo decidido",0.064,0.109,0.143,0.274
"P31","Sergio Massa por el Frente de Todos",0.042,0.083,0.458,0.253
"P31","Patricia Bullrich por Juntos por el Cambio",0.769,0.438,0.073,0.089
"P31","Javier Milei por los liberales libertarios",0.148,0.305,0.132,0.183
"P31","Nicolás del Caño por la izquierda",0.004,0.008,0.051,0.06
"P31","Otro candidato",0.019,0.074,0.14,0.119
"P31","Aún no lo tengo decidido",0.018,0.092,0.146,0.296
"P33","Sergio Massa por el Frente de Todos",0.066,0.08,0.443,0.144
"P33","Horacio Rodríguez Larreta por Juntos por el Cambio",0.522,0.38,0.101,0.276
"P33","Javier Milei por los liberales libertarios",0.252,0.351,0.131,0.184
"P33","Nicolás del Caño por la izquierda",0.008,0.001,0.058,0.015
"P33","Otro candidato",0.113,0.072,0.149,0.112
"P33","Aún no lo tengo decidido",0.039,0.116,0.118,0.269
"P35","Cristina Fernández de Kirchner por el Frente de Todos",0.058,0.057,0.566,0.364
"P35","Horacio Rodríguez Larreta por Juntos por el Cambio",0.519,0.409,0.095,0.142
"P35","Javier Milei por los liberales libertarios",0.289,0.355,0.12,0.156
"P35","Nicolás del Caño por la izquierda",0.003,0.003,0.036,0.015
"P35","Otro candidato",0.099,0.103,0.087,0.149
"P35","Aún no lo tengo decidido",0.032,0.073,0.096,0.174
"P36","Sergio Massa por el Frente de Todos",0.034,0.059,0.477,0.319
"P36","Mauricio Macri por Juntos por el Cambio",0.632,0.396,0.071,0.202
"P36","Javier Milei por los liberales libertarios",0.206,0.338,0.129,0.14
"P36","Nicolás del Caño por la izquierda",0.006,0.002,0.056,0.016
"P36","Otro candidato",0.091,0.115,0.146,0.076
"P36","Aún no lo tengo decidido",0.031,0.09,0.121,0.247
"P37","Wado de Pedro por el Frente de Todos",0.015,0.052,0.488,0.198
"P37","Mauricio Macri por Juntos por el Cambio",0.655,0.402,0.075,0.192
"P37","Javier Milei por los liberales libertarios",0.186,0.348,0.113,0.133
"P37","Nicolás del Caño por la izquierda",0.011,0.003,0.047,0.064
"P37","Otro candidato",0.095,0.122,0.142,0.202
"P37","Aún no lo tengo decidido",0.038,0.073,0.135,0.211
"P38","Wado de Pedro por el Frente de Todos",0.008,0.064,0.488,0.191
"P38","Patricia Bullrich por Juntos por el Cambio",0.826,0.439,0.051,0.105
"P38","Javier Milei por los liberales libertarios",0.117,0.352,0.114,0.232
"P38","Nicolás del Caño por la izquierda",0.004,0.001,0.04,0.027
"P38","Otro candidato",0.023,0.084,0.155,0.134
"P38","Aún no lo tengo decidido",0.022,0.06,0.152,0.311
"P39","Cristina Fernández de Kirchner por el Frente de Todos",0.003,0.052,0.595,0.3
"P39","Patricia Bullrich por Juntos por el Cambio",0.83,0.446,0.043,0.183
"P39","Javier Milei por los liberales libertarios",0.136,0.353,0.116,0.195
"P39","Nicolás del Caño por la izquierda",0.004,0.001,0.03,0.019
"P39","Otro candidato",0.013,0.071,0.112,0.131
"P39","Aún no lo tengo decidido",0.014,0.077,0.104,0.172
"P40","Cristina Fernández de Kirchner por el Frente de Todos",0.066,0.086,0.63,0.284
"P40","Mauricio Macri por Juntos por el Cambio",0.818,0.616,0.154,0.312
"P40","No sabe",0.116,0.298,0.216,0.404
"P41","Wado de Pedro por el Frente de Todos",0.04,0.051,0.566,0.255
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.743,0.633,0.155,0.292
"P41","No sabe",0.217,0.316,0.279,0.453
"P42","Sergio Massa por el Frente de Todos",0.023,0.062,0.591,0.285
"P42","Patricia Bullrich por Juntos por el Cambio",0.916,0.753,0.107,0.316
"P42","No sabe",0.061,0.185,0.302,0.399
"P43","Sergio Massa por el Frente de Todos",0.032,0.077,0.596,0.396
"P43","Mauricio Macri por Juntos por el Cambio",0.848,0.716,0.132,0.291
"P43","No sabe",0.12,0.207,0.272,0.313
"P44","Sergio Massa por el Frente de Todos",0.031,0.078,0.598,0.356
"P44","Javier Milei por los liberales libertarios",0.612,0.554,0.166,0.252
"P44","No sabe",0.357,0.368,0.236,0.392
"P45","Horacio Rodríguez Larreta por Juntos por el Cambio",0.283,0.217,0.348,0.224
"P45","Javier Milei por los liberales libertarios",0.481,0.481,0.156,0.234
"P45","No sabe",0.236,0.302,0.496,0.542
"P46","Patricia Bullrich por Juntos por el Cambio",0.869,0.72,0.125,0.237
"P46","Wado de Pedro por el Frente de Todos",0.055,0.112,0.522,0.218
"P46","No sabe",0.076,0.168,0.353,0.545
"P47","Patricia Bullrich por Juntos por el Cambio",0.956,0.778,0.124,0.368
"P47","Cristina Fernández de Kirchner por el Frente de Todos",0.012,0.074,0.654,0.307
"P47","No sabe",0.032,0.148,0.222,0.325
"P48","Muy buena",0.095,0.101,0.1,0.033
"P48","Buena",0.004,0.051,0.302,0.112
"P48","Ni buena ni mala",0.017,0.053,0.245,0.281
"P48","Mala",0.055,0.077,0.138,0.069
"P48","Muy mala",0.826,0.718,0.211,0.34
"P48","No sabe",0.003,0,0.004,0.165
"P49","Muy buena",0.013,0.01,0.1,0.081
"P49","Buena",0.005,0.049,0.258,0.036
"P49","Ni buena ni mala",0.028,0.054,0.277,0.261
"P49","Mala",0.1,0.105,0.111,0.165
"P49","Muy mala",0.853,0.772,0.251,0.344
"P49","No sabe",0.001,0.01,0.003,0.113
"P50","Muy buena",0.018,0.051,0.468,0.242
"P50","Buena",0.004,0,0.138,0.064
"P50","Ni buena ni mala",0.011,0.051,0.101,0.177
"P50","Mala",0.046,0.04,0.042,0.075
"P50","Muy mala",0.918,0.848,0.248,0.398
"P50","No sabe",0.003,0.01,0.003,0.044
"P51","Muy buena",0.357,0.185,0.098,0.171
"P51","Buena",0.283,0.29,0.069,0.046
"P51","Ni buena ni mala",0.191,0.25,0.05,0.317
"P51","Mala",0.034,0.116,0.182,0.206
"P51","Muy mala",0.135,0.149,0.585,0.205
"P51","No sabe",0,0.01,0.016,0.055
"P52","Muy buena",0.287,0.244,0.058,0.124
"P52","Buena",0.278,0.266,0.081,0.079
"P52","Ni buena ni mala",0.255,0.261,0.119,0.356
"P52","Mala",0.078,0.086,0.199,0.148
"P52","Muy mala",0.095,0.138,0.523,0.174
"P52","No sabe",0.007,0.005,0.02,0.119
"P53","Muy buena",0.023,0.039,0.144,0.06
"P53","Buena",0.043,0.079,0.249,0.216
"P53","Ni buena ni mala",0.091,0.093,0.214,0.29
"P53","Mala",0.122,0.159,0.14,0.146
"P53","Muy mala",0.717,0.616,0.246,0.166
"P53","No sabe",0.004,0.014,0.007,0.122
"P54","Muy buena",0.611,0.191,0.074,0.057
"P54","Buena",0.258,0.406,0.046,0.175
"P54","Ni buena ni mala",0.024,0.232,0.129,0.388
"P54","Mala",0.022,0.052,0.143,0.16
"P54","Muy mala",0.082,0.095,0.596,0.082
"P54","No sabe",0.003,0.024,0.012,0.138
"P55","Muy buena",0.224,0.254,0.105,0.066
"P55","Buena",0.259,0.231,0.048,0.019
"P55","Ni buena ni mala",0.31,0.32,0.138,0.379
"P55","Mala",0.107,0.111,0.145,0.126
"P55","Muy mala",0.081,0.08,0.556,0.217
"P55","No sabe",0.019,0.004,0.008,0.193
"P56","Muy buena",0.308,0.258,0.048,0.157
"P56","Buena",0.354,0.303,0.042,0.171
"P56","Ni buena ni mala",0.186,0.167,0.121,0.176
"P56","Mala",0.076,0.164,0.165,0.222
"P56","Muy mala",0.064,0.098,0.614,0.201
"P56","No sabe",0.012,0.01,0.01,0.073
"P57","Muy buena",0.034,0.085,0.269,0.069
"P57","Buena",0.032,0.038,0.192,0.14
"P57","Ni buena ni mala",0.124,0.163,0.192,0.245
"P57","Mala",0.179,0.194,0.118,0.293
"P57","Muy mala",0.595,0.426,0.186,0.091
"P57","No sabe",0.036,0.094,0.043,0.162
"P58","Muy buena",0.055,0.117,0.083,0.097
"P58","Buena",0.221,0.159,0.152,0.109
"P58","Ni buena ni mala",0.342,0.354,0.331,0.46
"P58","Mala",0.165,0.112,0.173,0.094
"P58","Muy mala",0.211,0.229,0.189,0.042
"P58","No sabe",0.006,0.029,0.072,0.198
"P59","Muy buena",0.065,0.089,0.023,0.009
"P59","Buena",0.27,0.172,0.047,0.094
"P59","Ni buena ni mala",0.324,0.381,0.245,0.447
"P59","Mala",0.119,0.095,0.153,0.079
"P59","Muy mala",0.161,0.131,0.431,0.095
"P59","No sabe",0.061,0.132,0.101,0.276
"P60","Siempre",0.274,0.275,0.286,0.261
"P60","Casi siempre",0.348,0.388,0.402,0.353
"P60","Casi nunca",0.274,0.261,0.236,0.202
"P60","Nunca, pero esta es una excepción",0.104,0.076,0.076,0.184
"P61","Si",0.499,0.536,0.563,0.505
"P61","No",0.501,0.464,0.437,0.495
