"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P31","Otro candidato",0.098,0.099,0.086,0.18
"P31","Aún no lo tengo decidido",0.126,0.144,0.08,0.416
"P33","Sergio Massa por el Frente de Todos",0.653,0.42,0.065,0.079
"P33","Horacio Rodríguez Larreta por Juntos por el Cambio",0.076,0.184,0.392,0.094
"P33","Javier Milei por los liberales libertarios",0.021,0.12,0.306,0.173
"P33","Nicolás del Caño por la izquierda",0.027,0.07,0.024,0.108
"P33","Otro candidato",0.108,0.091,0.125,0.255
"P33","Aún no lo tengo decidido",0.115,0.115,0.088,0.291
"P35","Cristina Fernández de Kirchner por el Frente de Todos",0.899,0.573,0.043,0.143
"P35","Horacio Rodríguez Larreta por Juntos por el Cambio",0.047,0.024,0.409,0.098
"P35","Javier Milei por los liberales libertarios",0.011,0.076,0.323,0.134
"P35","Nicolás del Caño por la izquierda",0.003,0.076,0.015,0.112
"P35","Otro candidato",0.005,0.111,0.127,0.265
"P35","Aún no lo tengo decidido",0.035,0.14,0.083,0.248
"P36","Sergio Massa por el Frente de Todos",0.707,0.582,0.041,0.174
"P36","Mauricio Macri por Juntos por el Cambio",0.025,0.14,0.447,0.029
"P36","Javier Milei por los liberales libertarios",0.029,0.049,0.283,0.114
"P36","Nicolás del Caño por la izquierda",0.03,0.063,0.021,0.113
"P36","Otro candidato",0.108,0.074,0.121,0.294
"P36","Aún no lo tengo decidido",0.101,0.092,0.087,0.276
"P37","Wado de Pedro por el Frente de Todos",0.759,0.434,0.014,0.241
"P37","Mauricio Macri por Juntos por el Cambio",0.027,0.013,0.475,0.036
"P37","Javier Milei por los liberales libertarios",0.013,0.092,0.269,0.075
"P37","Nicolás del Caño por la izquierda",0.021,0.146,0.021,0.063
"P37","Otro candidato",0.066,0.149,0.143,0.325
"P37","Aún no lo tengo decidido",0.114,0.166,0.078,0.26
"P38","Wado de Pedro por el Frente de Todos",0.73,0.484,0.012,0.319
"P38","Patricia Bullrich por Juntos por el Cambio",0.02,0.009,0.543,0.023
"P38","Javier Milei por los liberales libertarios",0.011,0.099,0.249,0.12
"P38","Nicolás del Caño por la izquierda",0.019,0.059,0.018,0.047
"P38","Otro candidato",0.095,0.187,0.093,0.201
"P38","Aún no lo tengo decidido",0.125,0.162,0.085,0.29
"P39","Cristina Fernández de Kirchner por el Frente de Todos",0.914,0.507,0.015,0.286
"P39","Patricia Bullrich por Juntos por el Cambio",0.016,0.116,0.541,0.038
"P39","Javier Milei por los liberales libertarios",0.011,0.036,0.261,0.136
"P39","Nicolás del Caño por la izquierda",0.005,0.067,0.014,0.051
"P39","Otro candidato",0.027,0.115,0.091,0.184
"P39","Aún no lo tengo decidido",0.027,0.159,0.078,0.305
"P40","Cristina Fernández de Kirchner por el Frente de Todos",0.913,0.645,0.068,0.157
"P40","Mauricio Macri por Juntos por el Cambio",0.079,0.195,0.642,0.178
"P40","No sabe",0.008,0.16,0.29,0.665
"P41","Wado de Pedro por el Frente de Todos",0.857,0.536,0.027,0.296
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.005,0.176,0.65,0.11
"P41","No sabe",0.138,0.288,0.323,0.594
"P42","Sergio Massa por el Frente de Todos",0.803,0.756,0.045,0.233
"P42","Patricia Bullrich por Juntos por el Cambio",0.022,0.034,0.743,0.098
"P42","No sabe",0.175,0.21,0.212,0.669
"P43","Sergio Massa por el Frente de Todos",0.822,0.704,0.056,0.378
"P43","Mauricio Macri por Juntos por el Cambio",0.019,0.065,0.715,0.133
"P43","No sabe",0.159,0.231,0.229,0.489
"P44","Sergio Massa por el Frente de Todos",0.845,0.81,0.043,0.211
"P44","Javier Milei por los liberales libertarios",0.017,0.01,0.573,0.323
"P44","No sabe",0.138,0.18,0.384,0.466
"P45","Horacio Rodríguez Larreta por Juntos por el Cambio",0.417,0.351,0.246,0.152
"P45","Javier Milei por los liberales libertarios",0.025,0.138,0.471,0.198
"P45","No sabe",0.558,0.511,0.283,0.65
"P46","Patricia Bullrich por Juntos por el Cambio",0.089,0.096,0.683,0.088
"P46","Wado de Pedro por el Frente de Todos",0.722,0.47,0.078,0.387
"P46","No sabe",0.189,0.434,0.239,0.525
"P47","Patricia Bullrich por Juntos por el Cambio",0.035,0.124,0.77,0.067
"P47","Cristina Fernández de Kirchner por el Frente de Todos",0.953,0.7,0.034,0.354
"P47","No sabe",0.012,0.176,0.196,0.579
"P48","Muy buena",0.124,0.088,0.087,0.022
"P48","Buena",0.46,0.313,0.016,0.059
"P48","Ni buena ni mala",0.272,0.343,0.055,0.392
"P48","Mala",0.112,0.168,0.068,0.389
"P48","Muy mala",0.017,0.036,0.772,0.034
"P48","No sabe",0.015,0.052,0.002,0.104
"P49","Muy buena",0.158,0.106,0.008,0.043
"P49","Buena",0.376,0.323,0.011,0.066
"P49","Ni buena ni mala",0.342,0.278,0.06,0.383
"P49","Mala",0.091,0.201,0.097,0.308
"P49","Muy mala",0.032,0.039,0.819,0.106
"P49","No sabe",0.001,0.053,0.005,0.094
"P50","Muy buena",0.762,0.361,0.011,0.27
"P50","Buena",0.15,0.364,0.005,0.008
"P50","Ni buena ni mala",0.079,0.194,0.036,0.348
"P50","Mala",0.007,0.071,0.055,0.101
"P50","Muy mala",0.002,0.005,0.889,0.17
"P50","No sabe",0,0.005,0.004,0.103
"P51","Muy buena",0.122,0.171,0.227,0.188
"P51","Buena",0.047,0.045,0.247,0.006
"P51","Ni buena ni mala",0.025,0.109,0.202,0.119
"P51","Mala",0.197,0.145,0.098,0.117
"P51","Muy mala",0.592,0.518,0.222,0.438
"P51","No sabe",0.017,0.012,0.004,0.132
"P52","Muy buena",0.011,0.168,0.232,0.083
"P52","Buena",0.018,0.11,0.252,0.06
"P52","Ni buena ni mala",0.097,0.077,0.255,0.245
"P52","Mala",0.209,0.239,0.1,0.12
"P52","Muy mala",0.634,0.387,0.154,0.332
"P52","No sabe",0.031,0.019,0.007,0.16
"P53","Muy buena",0.17,0.248,0.032,0.044
"P53","Buena",0.354,0.368,0.046,0.173
"P53","Ni buena ni mala",0.271,0.155,0.115,0.132
"P53","Mala",0.107,0.182,0.144,0.187
"P53","Muy mala",0.081,0.035,0.659,0.273
"P53","No sabe",0.017,0.012,0.004,0.191
"P54","Muy buena",0.037,0.144,0.364,0.079
"P54","Buena",0.035,0.066,0.267,0.032
"P54","Ni buena ni mala",0.122,0.162,0.132,0.186
"P54","Mala",0.111,0.143,0.073,0.173
"P54","Muy mala",0.677,0.473,0.148,0.428
"P54","No sabe",0.018,0.012,0.016,0.102
"P55","Muy buena",0.013,0.016,0.246,0.185
"P55","Buena",0.023,0.016,0.214,0.019
"P55","Ni buena ni mala",0.094,0.219,0.305,0.131
"P55","Mala",0.151,0.165,0.103,0.295
"P55","Muy mala",0.695,0.565,0.118,0.24
"P55","No sabe",0.024,0.019,0.014,0.13
"P56","Muy buena",0.006,0.072,0.26,0
"P56","Buena",0.018,0,0.292,0.04
"P56","Ni buena ni mala",0.045,0.148,0.199,0.136
"P56","Mala",0.182,0.272,0.102,0.311
"P56","Muy mala",0.745,0.496,0.137,0.336
"P56","No sabe",0.004,0.012,0.01,0.177
"P57","Muy buena",0.422,0.148,0.045,0.068
"P57","Buena",0.26,0.23,0.029,0.285
"P57","Ni buena ni mala",0.14,0.358,0.16,0.186
"P57","Mala",0.079,0.14,0.196,0.209
"P57","Muy mala",0.065,0.077,0.508,0.058
"P57","No sabe",0.034,0.047,0.062,0.194
"P58","Muy buena",0.066,0.233,0.072,0.074
"P58","Buena",0.148,0.205,0.179,0.131
"P58","Ni buena ni mala",0.346,0.365,0.346,0.325
"P58","Mala",0.193,0.077,0.146,0.164
"P58","Muy mala",0.17,0.068,0.221,0.138
"P58","No sabe",0.077,0.052,0.036,0.168
"P59","Muy buena",0.017,0.067,0.059,0.016
"P59","Buena",0.023,0.035,0.203,0.098
"P59","Ni buena ni mala",0.179,0.398,0.339,0.524
"P59","Mala",0.155,0.192,0.114,0.021
"P59","Muy mala",0.548,0.194,0.177,0.078
"P59","No sabe",0.078,0.114,0.108,0.263
"P60","Siempre",0.349,0.159,0.27,0.145
"P60","Casi siempre",0.406,0.347,0.368,0.492
"P60","Casi nunca",0.192,0.387,0.262,0.207
"P60","Nunca, pero esta es una excepción",0.053,0.107,0.1,0.156
"P61","Si",0.64,0.508,0.494,0.547
"P61","No",0.36,0.492,0.506,0.453
