"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P42","No sabe",0.239,0.259,0.347,0.39
"P43","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.309,0.268,0.218,0.248
"P43","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.401,0.436,0.374,0.274
"P43","No sabe",0.29,0.296,0.408,0.478
"P44","Mauricio Macri – María Eugenia Vidal",0.421,0.443,0.357,0.336
"P44","Sergio Massa – Wado de Pedro",0.311,0.308,0.289,0.23
"P44","No sabe",0.268,0.249,0.354,0.434
"P45","Sergio Massa – Wado de Pedro",0.322,0.292,0.252,0.249
"P45","Javier Milei – José Luis Espert",0.353,0.401,0.388,0.312
"P45","No sabe",0.325,0.307,0.36,0.439
"P46","Horacio Rodríguez Larreta – Gerardo Morales",0.3,0.299,0.249,0.259
"P46","Javier Milei – José Luis Espert",0.262,0.313,0.316,0.27
"P46","No sabe",0.438,0.388,0.435,0.471
"P47","Muy buena",0.094,0.061,0.072,0.072
"P47","Buena",0.143,0.154,0.125,0.114
"P47","Ni buena ni mala",0.154,0.163,0.216,0.234
"P47","Mala",0.114,0.124,0.125,0.102
"P47","Muy mala",0.487,0.493,0.449,0.44
"P47","No sabe",0.008,0.005,0.013,0.038
"P48","Muy buena",0.106,0.043,0.073,0.104
"P48","Buena",0.136,0.132,0.078,0.127
"P48","Ni buena ni mala",0.119,0.143,0.172,0.158
"P48","Mala",0.116,0.13,0.147,0.127
"P48","Muy mala",0.518,0.549,0.519,0.456
"P48","No sabe",0.005,0.003,0.011,0.028
"P49","Muy buena",0.292,0.209,0.184,0.227
"P49","Buena",0.056,0.082,0.072,0.13
"P49","Ni buena ni mala",0.037,0.057,0.109,0.055
"P49","Mala",0.056,0.06,0.075,0.056
"P49","Muy mala",0.555,0.59,0.551,0.513
"P49","No sabe",0.004,0.002,0.009,0.019
"P50","Muy buena",0.207,0.144,0.103,0.147
"P50","Buena",0.164,0.189,0.165,0.129
"P50","Ni buena ni mala",0.129,0.168,0.221,0.133
"P50","Mala",0.103,0.144,0.162,0.186
"P50","Muy mala",0.391,0.351,0.343,0.393
"P50","No sabe",0.006,0.004,0.006,0.012
"P51","Muy buena",0.169,0.114,0.104,0.114
"P51","Buena",0.185,0.242,0.194,0.137
"P51","Ni buena ni mala",0.186,0.215,0.268,0.229
"P51","Mala",0.097,0.149,0.163,0.16
"P51","Muy mala",0.353,0.265,0.243,0.285
"P51","No sabe",0.01,0.015,0.028,0.075
"P52","Muy buena",0.105,0.059,0.059,0.113
"P52","Buena",0.152,0.148,0.133,0.129
"P52","Ni buena ni mala",0.184,0.207,0.238,0.213
"P52","Mala",0.119,0.163,0.184,0.11
"P52","Muy mala",0.431,0.418,0.365,0.367
"P52","No sabe",0.009,0.005,0.021,0.068
"P53","Muy buena",0.315,0.261,0.185,0.178
"P53","Buena",0.131,0.183,0.176,0.138
"P53","Ni buena ni mala",0.116,0.153,0.215,0.171
"P53","Mala",0.082,0.102,0.104,0.139
"P53","Muy mala",0.345,0.292,0.295,0.291
"P53","No sabe",0.011,0.009,0.025,0.083
"P54","Muy buena",0.186,0.16,0.178,0.206
"P54","Buena",0.123,0.162,0.138,0.087
"P54","Ni buena ni mala",0.217,0.246,0.277,0.226
"P54","Mala",0.117,0.129,0.125,0.134
"P54","Muy mala",0.337,0.289,0.267,0.275
"P54","No sabe",0.02,0.014,0.015,0.072
"P55","Muy buena",0.193,0.156,0.137,0.126
"P55","Buena",0.186,0.228,0.196,0.109
"P55","Ni buena ni mala",0.149,0.202,0.231,0.212
"P55","Mala",0.094,0.11,0.151,0.185
"P55","Muy mala",0.366,0.294,0.257,0.299
"P55","No sabe",0.012,0.01,0.028,0.069
"P56","Muy buena",0.106,0.055,0.065,0.091
"P56","Buena",0.161,0.179,0.116,0.104
"P56","Ni buena ni mala",0.164,0.185,0.247,0.171
"P56","Mala",0.112,0.176,0.154,0.211
"P56","Muy mala",0.445,0.394,0.398,0.378
"P56","No sabe",0.012,0.011,0.02,0.045
"P57","Muy buena",0.092,0.071,0.053,0.056
"P57","Buena",0.121,0.137,0.116,0.116
"P57","Ni buena ni mala",0.314,0.336,0.379,0.262
"P57","Mala",0.153,0.187,0.157,0.201
"P57","Muy mala",0.267,0.22,0.232,0.247
"P57","No sabe",0.053,0.049,0.063,0.118
"P58","Muy buena",0.091,0.047,0.025,0.045
"P58","Buena",0.115,0.169,0.068,0.057
"P58","Ni buena ni mala",0.284,0.326,0.493,0.299
"P58","Mala",0.117,0.142,0.104,0.22
"P58","Muy mala",0.32,0.25,0.23,0.214
"P58","No sabe",0.073,0.066,0.08,0.165
"P60","Si",0.749,0.521,0.442,0.409
"P60","No",0.251,0.479,0.558,0.591
