"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P50","Mala",0.19,0.187,0.109,0.204
"P50","Muy mala",0.641,0.473,0.232,0.35
"P50","No sabe",0.007,0.022,0.002,0.109
"P51","Muy buena",0.028,0.031,0.189,0.043
"P51","Buena",0.02,0.053,0.301,0.074
"P51","Ni buena ni mala",0.136,0.246,0.25,0.249
"P51","Mala",0.192,0.236,0.1,0.18
"P51","Muy mala",0.586,0.362,0.152,0.276
"P51","No sabe",0.038,0.072,0.008,0.178
"P52","Muy buena",0.176,0.113,0.033,0.08
"P52","Buena",0.297,0.232,0.066,0.185
"P52","Ni buena ni mala",0.337,0.335,0.134,0.304
"P52","Mala",0.095,0.172,0.169,0.101
"P52","Muy mala",0.077,0.105,0.589,0.141
"P52","No sabe",0.018,0.043,0.009,0.189
"P53","Muy buena",0.037,0.044,0.378,0.069
"P53","Buena",0.038,0.105,0.219,0.144
"P53","Ni buena ni mala",0.103,0.197,0.175,0.173
"P53","Mala",0.141,0.168,0.073,0.135
"P53","Muy mala",0.642,0.442,0.149,0.306
"P53","No sabe",0.039,0.044,0.006,0.173
"P54","Muy buena",0.039,0.071,0.257,0.072
"P54","Buena",0.027,0.066,0.191,0.127
"P54","Ni buena ni mala",0.106,0.196,0.305,0.203
"P54","Mala",0.134,0.155,0.118,0.086
"P54","Muy mala",0.659,0.476,0.117,0.364
"P54","No sabe",0.035,0.036,0.012,0.148
"P55","Muy buena",0.019,0.058,0.236,0.055
"P55","Buena",0.026,0.067,0.289,0.057
"P55","Ni buena ni mala",0.087,0.175,0.24,0.186
"P55","Mala",0.167,0.161,0.096,0.133
"P55","Muy mala",0.675,0.48,0.13,0.375
"P55","No sabe",0.026,0.059,0.009,0.194
"P56","Muy buena",0.165,0.107,0.036,0.034
"P56","Buena",0.365,0.234,0.05,0.156
"P56","Ni buena ni mala",0.295,0.326,0.131,0.223
"P56","Mala",0.06,0.114,0.196,0.245
"P56","Muy mala",0.099,0.156,0.579,0.196
"P56","No sabe",0.016,0.063,0.008,0.146
"P57","Muy buena",0.055,0.091,0.077,0.082
"P57","Buena",0.111,0.173,0.124,0.173
"P57","Ni buena ni mala",0.415,0.358,0.294,0.259
"P57","Mala",0.169,0.143,0.178,0.11
"P57","Muy mala",0.168,0.116,0.287,0.184
"P57","No sabe",0.082,0.119,0.04,0.192
"P58","Muy buena",0.02,0.033,0.075,0.052
"P58","Buena",0.028,0.061,0.169,0.05
"P58","Ni buena ni mala",0.246,0.357,0.389,0.28
"P58","Mala",0.177,0.137,0.116,0.107
"P58","Muy mala",0.437,0.263,0.19,0.212
"P58","No sabe",0.092,0.149,0.061,0.299
"P59","Siempre",0.367,0.228,0.301,0.275
"P59","Casi siempre",0.333,0.435,0.392,0.337
"P59","Casi nunca",0.184,0.239,0.22,0.135
"P59","Nunca, pero esta es una excepción",0.116,0.098,0.087,0.253
"P60","Si",0.629,0.521,0.548,0.436
"P60","No",0.371,0.479,0.452,0.564
