"var","categoria","Si","No"
"P38","Algo negativa",0.106,0.054
"P38","Negativa",0.115,0.036
"P38","No sabe",0.088,0.183
"P39","Muy positiva",0.469,0.288
"P39","Positiva",0.199,0.363
"P39","Neutral",0.19,0.296
"P39","Algo negativa",0.046,0.021
"P39","Negativa",0.063,0.019
"P39","No sabe",0.033,0.013
"P40","Muy positiva",0.37,0.504
"P40","Positiva",0.213,0.211
"P40","Neutral",0.205,0.155
"P40","Algo negativa",0.05,0.039
"P40","Negativa",0.064,0.054
"P40","No sabe",0.098,0.037
"P41","Lo votaría",0.371,0.281
"P41","Puede que lo vote",0.076,0.126
"P41","Nunca lo votaría",0.483,0.386
"P41","No sabe",0.07,0.207
"P42","Lo votaría",0.166,0.172
"P42","Puede que lo vote",0.108,0.074
"P42","Nunca lo votaría",0.636,0.533
"P42","No sabe",0.09,0.221
"P43","Lo votaría",0.242,0.113
"P43","Puede que lo vote",0.071,0.119
"P43","Nunca lo votaría",0.657,0.572
"P43","No sabe",0.03,0.196
"P44","Lo votaría",0.114,0.095
"P44","Puede que lo vote",0.101,0.131
"P44","Nunca lo votaría",0.672,0.596
"P44","No sabe",0.113,0.178
"P45","Si",0.406,0.251
"P45","No",0.594,0.749
"PRESIDENTE","Sergio Massa a presidente por Unión por la Patria.",0.443,0.41
"PRESIDENTE","Patricia Bullrich a presidenta por Juntos por el Cambio",0.186,0.175
"PRESIDENTE","Javier Milei a presidente por la Libertad Avanza",0.269,0.223
"PRESIDENTE","Los candidatos a presidente de la Izquierda",0.028,0.04
"PRESIDENTE","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.012,0.059
"PRESIDENTE","En blanco",0.016,0.019
"PRESIDENTE","No sabe",0.046,0.074
"GOBERNADOR","Axel Kicillof a gobernador por Unión por la Patria.",0.453,0.524
"GOBERNADOR","Néstor Grindetti a gobernador por Juntos por el Cambio",0.209,0.134
"GOBERNADOR","Carolina Piparo a gobernadora por la Libertad Avanza",0.244,0.176
"GOBERNADOR","El candidato a gobernador de la Izquierda",0.026,0.016
"GOBERNADOR","En blanco",0.01,0.073
"GOBERNADOR","No sabe",0.058,0.077
"INTENDENTE","Gustavo Menéndez a intendente por Unión por la Patria.",0.353,0.408
"INTENDENTE","Zencich a intendente por Juntos por el Cambio",0.186,0.132
"INTENDENTE","Eduardo Varela a intendente por la Libertad Avanza",0.233,0.136
"INTENDENTE","Raul Othacehé a intendente por el frente vecinal crecer",0.059,0.065
"INTENDENTE","El candidato a intendente de la Izquierda",0.065,0.083
"INTENDENTE","En blanco",0.042,0.059
"INTENDENTE","No sabe",0.062,0.117
"CORTA_PRESIDENTE","Si",0.083,0.175
"CORTA_PRESIDENTE","No",0.917,0.825
"CORTA_GOBERNADOR","Si",0.137,0.212
"CORTA_GOBERNADOR","No",0.863,0.788
"CORTA_INTENDENTE","Si",0.217,0.268
"CORTA_INTENDENTE","No",0.783,0.732
"P13_imputada","Sergio Massa a presidente, Axel Kicillof a gobernador y Gustavo Menéndez a intendente por Unión por la Patria.",0.454,0.409
"P13_imputada","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y David Zencich a intendente por Juntos por el Cambio",0.204,0.201
"P13_imputada","Javier Milei a presidente, Carolina Piparo a gobernadora  y Eduardo Varela a intendente por la Libertad Avanza",0.269,0.22
"P13_imputada","Raul Othacehé a intendente por el frente vecinal crecer",0.017,0
"P13_imputada","Los candidatos a presidente, gobernador e intendente de la Izquierda",0.027,0.015
"P13_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.016,0.102
"P13_imputada","En blanco",0.013,0.053
"P17_imputada","Sergio Massa a presidente por Unión por la Patria.",0.427,0.39
"P17_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.178,0.19
"P17_imputada","Javier Milei a presidente por la Libertad Avanza",0.306,0.218
"P17_imputada","Los candidatos a presidente de la Izquierda",0.029,0.039
"P17_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.029,0.141
"P17_imputada","En blanco",0.031,0.022
"P20_imputada","Axel Kicillof a gobernador por Unión por la Patria.",0.46,0.721
"P20_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.247,0.107
"P20_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.219,0.119
"P20_imputada","El candidato a gobernador de la Izquierda",0.018,0.018
"P20_imputada","En blanco",0.056,0.035
"P23_imputada","Gustavo Menéndez a intendente por Unión por la Patria.",0.267,0.41
"P23_imputada","Zencich a intendente por Juntos por el Cambio",0.2,0.105
"P23_imputada","Eduardo Varela a intendente por la Libertad Avanza",0.225,0.028
"P23_imputada","Raul Othacehé a intendente por el frente vecinal crecer",0.116,0.138
"P23_imputada","El candidato a intendente de la Izquierda",0.117,0.216
"P23_imputada","En blanco",0.075,0.103
"PRESIDENTE_imputada","Sergio Massa a presidente por Unión por la Patria.",0.47,0.434
"PRESIDENTE_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.19,0.175
"PRESIDENTE_imputada","Javier Milei a presidente por la Libertad Avanza",0.276,0.223
"PRESIDENTE_imputada","Los candidatos a presidente de la Izquierda",0.03,0.04
"PRESIDENTE_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.017,0.109
"PRESIDENTE_imputada","En blanco",0.017,0.019
"GOBERNADOR_imputada","Axel Kicillof a gobernador por Unión por la Patria.",0.475,0.595
"GOBERNADOR_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.221,0.135
"GOBERNADOR_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.248,0.179
"GOBERNADOR_imputada","El candidato a gobernador de la Izquierda",0.027,0.016
"GOBERNADOR_imputada","En blanco",0.029,0.075
"INTENDENTE_imputada","Gustavo Menéndez a intendente por Unión por la Patria.",0.38,0.462
"INTENDENTE_imputada","Zencich a intendente por Juntos por el Cambio",0.194,0.137
"INTENDENTE_imputada","Eduardo Varela a intendente por la Libertad Avanza",0.252,0.136
"INTENDENTE_imputada","Raul Othacehé a intendente por el frente vecinal crecer",0.061,0.065
"INTENDENTE_imputada","El candidato a intendente de la Izquierda",0.065,0.086
"INTENDENTE_imputada","En blanco",0.048,0.114
